name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),AR1,stdev(AR1),AR2,stdev(AR2),N (mom),bri (kHz),above zero
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4881_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:07:53 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,0.001596,None,0.045713,None,21.875615251678955,21.94518846185727,0.776683,None,0.223317,None,0.036127,None,9.071193,None,1.0,None,1.0,None,5.0,None,5.0,None,58.56888872707463,6.332060963353201,0.7388888888888889
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4882_T15s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:07:54 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,-0.008901637853483413,None,0.054435153335875064,None,18.370481916893173,25.408656292551566,0.7210018999729226,None,0.27899810002707737,None,0.04634322797773812,None,222.0622489680209,None,1.0,None,1.0,None,5.0,None,5.0,None,69.7077080374989,5.121467376270864,0.6777777777777778
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4883_T27s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:07:54 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,0.00038268893876591825,None,0.04965018157103947,None,20.14091325263736,23.237600882199423,0.7588555557937189,None,0.24114444420628112,None,0.041685404885591006,None,24.707243426193205,None,1.0,None,1.0,None,5.0,None,5.0,None,52.45258962809365,7.005804008128044,0.7388888888888889
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4883_T28s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:07:54 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,-0.0038188901793444474,None,0.05326561593637711,None,18.77383716344228,24.567538040314123,0.7613287812271747,None,0.23867121877282527,None,0.03956284399075786,None,24.315441245945397,None,1.0,None,1.0,None,5.0,None,5.0,None,63.04011690076058,5.614940173341311,0.6777777777777778
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4884_T39s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:07:54 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,0.0022663090164112276,None,0.048127602844280575,None,20.77809699426654,21.54846952403448,0.8508720013286731,None,0.14912799867132687,None,0.03161218747645365,None,3.0326918145105433,None,1.0,None,1.0,None,5.0,None,5.0,None,68.58317067697264,4.953996570920247,0.7222222222222222
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4884_T41s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:07:54 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,-0.004410744666561106,None,0.05230828649887546,None,19.117429893665097,23.763686727972175,0.7820979339984763,None,0.21790206600152373,None,0.0413328306788482,None,29.881707167473216,None,1.0,None,1.0,None,5.0,None,5.0,None,70.54162385478209,5.176181411278701,0.6111111111111112
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4885_T51s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:07:54 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,0.0005503704363742923,None,0.046865794047503614,None,21.337523887601062,22.07254771504662,0.8095178907232268,None,0.19048210927677323,None,0.039174185976212285,None,16.625305121164374,None,1.0,None,1.0,None,5.0,None,5.0,None,63.28126746396289,5.877318170327927,0.7166666666666667
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4885_T54s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:07:54 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,0.0031930820431294027,None,0.04705095951533719,None,21.25355168737909,22.41220377206753,0.7828814595251616,None,0.21711854047483836,None,0.03647329555405113,None,7.090252072910329,None,1.0,None,1.0,None,5.0,None,5.0,None,53.14160937638425,7.096823846141751,0.7444444444444445
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4886_T63s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:07:54 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,-0.011853517990716433,None,0.05884993290464834,None,16.992372814090558,26.16930127633202,0.7013316430407788,None,0.2986683569592212,None,0.0440755363947001,None,136.50354356886237,None,1.0,None,1.0,None,5.0,None,5.0,None,72.4674256355411,5.039014486027883,0.6111111111111112
2022-05-23_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4886_T66s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Wed May 25 19:07:54 2022,Equation 1B,2,no triplet,1,3D,0.001018,469.762042,0.002845730320670703,None,0.045474506335755345,None,21.99034317418698,21.32407091434138,0.8456198670859232,None,0.15438013291407682,None,0.03806135536312801,None,5.958549940875085,None,1.0,None,1.0,None,5.0,None,5.0,None,63.93824694792019,5.8419663365665695,0.7222222222222222
