name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),N (mom),bri (kHz),above zero
2022-04-25_multipletau_0cd20_0dot069-0dot01_2600_correlation-CH1_1,Not known,0cd20_0dot069-0dot01,0,Wed May  4 11:23:49 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.001696,None,0.02665,None,37.5234521575985,0.02665,0.998708,None,0.001292,None,100.917067,None,0.001019,None,1.0,None,1.0,None,1.0,1.0,0.8181818181818182
2022-04-25_multipletau_0cd20_0dot069-0dot01_2601_correlation-CH1_1,Not known,0cd20_0dot069-0dot01,0,Wed May  4 11:23:49 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.001882842911653415,None,0.028252942003557352,None,35.394544039841556,0.028252942003557352,0.9977098662010262,None,0.0022901337989738035,None,71.893621678321,None,71.93864197836565,None,1.0,None,1.0,None,1.0,1.0,0.8068181818181818
2022-04-25_multipletau_0cd20_0dot069-0dot01_2602_correlation-CH1_1,Not known,0cd20_0dot069-0dot01,0,Wed May  4 11:23:49 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.00852017976705799,None,0.03603070407656617,None,27.754106549652054,0.03603070407656617,0.47337936510430345,None,0.5266206348956965,None,59.56857163711384,None,1480.8728800521615,None,1.0,None,1.0,None,1.0,1.0,0.8068181818181818
2022-04-25_multipletau_0cd20_0dot069-0dot01_2603_correlation-CH1_1,Not known,0cd20_0dot069-0dot01,0,Wed May  4 11:23:49 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.007926073806501455,None,0.055708044539400745,None,17.95072880888375,0.055708044539400745,0.8301562494664542,None,0.16984375053354583,None,84.55166471417911,None,1999.9997700806919,None,1.0,None,1.0,None,1.0,1.0,0.8181818181818182
2022-04-25_multipletau_0cd20_0dot069-0dot01_2604_correlation-CH1_1,Not known,0cd20_0dot069-0dot01,0,Wed May  4 11:23:49 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0021429582248920775,None,0.02918384729584607,None,34.265530170257456,0.02918384729584607,0.781900312050998,None,0.21809968794900203,None,128.6386935687948,None,128.66113919199765,None,1.0,None,1.0,None,1.0,1.0,0.8295454545454546
2022-04-25_multipletau_0cd20_0dot069-0dot01_2605_correlation-CH1_1,Not known,0cd20_0dot069-0dot01,0,Wed May  4 11:23:49 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0022976797581865105,None,0.028694048421564446,None,34.850432581289915,0.028694048421564446,0.3124880504703693,None,0.6875119495296307,None,69.42161557448357,None,308.81652867004067,None,1.0,None,1.0,None,1.0,1.0,0.8409090909090909
2022-04-25_multipletau_0cd20_0dot069-0dot01_2606_correlation-CH1_1,Not known,0cd20_0dot069-0dot01,0,Wed May  4 11:23:49 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.001753,None,0.031916,None,31.33224714876551,0.031916,0.993809,None,0.006191,None,117.362352,None,117.147289,None,1.0,None,1.0,None,1.0,1.0,0.8636363636363636
2022-04-25_multipletau_0cd20_0dot069-0dot01_2607_correlation-CH1_1,Not known,0cd20_0dot069-0dot01,0,Wed May  4 11:23:50 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.004336135030678756,None,0.0413510137204386,None,24.18320399012925,0.0413510137204386,0.99999997142864,None,2.857135994460691e-08,None,149.29859682732862,None,489.14163472626757,None,1.0,None,1.0,None,1.0,1.0,0.8068181818181818
2022-04-25_multipletau_0cd20_0dot069-0dot01_2608_correlation-CH1_1,Not known,0cd20_0dot069-0dot01,0,Wed May  4 11:23:50 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.01994557105224226,None,0.09609050505831868,None,10.406855488927715,0.09609050505831868,0.3581033555181089,None,0.6418966444818911,None,1521.9052304566721,None,45.44367013627316,None,1.0,None,1.0,None,1.0,1.0,0.8125
2022-04-25_multipletau_0cd20_0dot069-0dot01_2609_correlation-CH1_1,Not known,0cd20_0dot069-0dot01,0,Wed May  4 11:23:50 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0070026791399441235,None,0.03810799631060677,None,26.24121173544004,0.03810799631060677,0.6851706824181966,None,0.31482931758180344,None,102.19412754583708,None,1999.9999999482227,None,1.0,None,1.0,None,1.0,1.0,0.8863636363636364
2022-04-25_multipletau_0cd20_0dot069-0dot01_2610_correlation-CH1_1,Not known,0cd20_0dot069-0dot01,0,Wed May  4 11:23:50 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.013201127740801732,None,0.07868311299015956,None,12.70920737623922,0.07868311299015956,0.6051962945386617,None,0.39480370546133825,None,754.2808809995237,None,65.59650372433222,None,1.0,None,1.0,None,1.0,1.0,0.8181818181818182
2022-04-25_multipletau_0cd20_0dot069-0dot01_2611_correlation-CH1_1,Not known,0cd20_0dot069-0dot01,0,Wed May  4 11:23:50 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0019573164272402854,None,0.023563290689493036,None,42.43889417558745,0.023563290689493036,0.8521167733378447,None,0.14788322666215525,None,100.40588797455226,None,326.617715924561,None,1.0,None,1.0,None,1.0,1.0,0.7954545454545454
2022-04-25_multipletau_0cd20_0dot069-0dot01_2612_correlation-CH1_1,Not known,0cd20_0dot069-0dot01,0,Wed May  4 11:23:50 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.014571131448795627,None,0.05754090668135468,None,17.378940612418887,0.05754090668135467,0.6009860515176377,None,0.39901394848236227,None,1999.9999986716557,None,85.78166802234978,None,1.0,None,1.0,None,1.0,1.0,0.8636363636363636
2022-04-25_multipletau_0cd20_0dot069-0dot01_2613_correlation-CH1_1,Not known,0cd20_0dot069-0dot01,0,Wed May  4 11:23:50 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.011051015912496354,None,0.04583078768918747,None,21.819393696258093,0.04583078768918747,0.7129226048703793,None,0.2870773951296207,None,877.876974412453,None,40.21730167675862,None,1.0,None,1.0,None,1.0,1.0,0.8181818181818182
2022-04-25_multipletau_0cd20_0dot069-0dot01_2614_correlation-CH1_1,Not known,0cd20_0dot069-0dot01,0,Wed May  4 11:23:50 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0034956443020934813,None,0.033177431810484506,None,30.14097069695391,0.033177431810484506,0.9632364745748819,None,0.03676352542511807,None,151.92727668686518,None,11.62315140262558,None,1.0,None,1.0,None,1.0,1.0,0.7613636363636364
2022-04-25_multipletau_0cd20_0dot069-0dot01_2615_correlation-CH1_1,Not known,0cd20_0dot069-0dot01,0,Wed May  4 11:23:50 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.007905425540869704,None,0.04028398510483114,None,24.823760543990296,0.04028398510483114,0.6675822657424838,None,0.3324177342575162,None,82.98339480504909,None,1999.999475726726,None,1.0,None,1.0,None,1.0,1.0,0.8409090909090909
2022-04-25_multipletau_0cd20_0dot069-0dot01_2616_correlation-CH1_1,Not known,0cd20_0dot069-0dot01,0,Wed May  4 11:23:50 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0035590588736718054,None,0.034900351831299366,None,28.653006274371684,0.034900351831299366,0.9999999991131425,None,8.868574763454262e-10,None,144.477568194436,None,442.46167514955386,None,1.0,None,1.0,None,1.0,1.0,0.8295454545454546
