name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),N (mom),bri (kHz),above zero
2022-07-15_multipletau_0-cuts_0dot069_0000_correlation-CH1_1,Not known,0-cuts,0,Fri Jul 15 11:59:09 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.014981,0.0015623862719750152,0.116714,0.0017911869085515482,8.567952430728104,0.11671400000000001,1.0,0,260.674853,17.960764800872873,1.0,0,1.0,1.0,0.8297872340425532
2022-07-15_multipletau_0-cuts_0dot069_0001_correlation-CH1_1,Not known,0-cuts,0,Fri Jul 15 11:59:09 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.009495419619506729,0.0018728852998695996,0.08698792279723669,0.0021831412087398093,11.495848709147088,0.08698792279723669,1.0,0,243.2250607971927,27.4507024497658,1.0,0,1.0,1.0,0.8085106382978723
2022-07-15_multipletau_0-cuts_0dot069_0002_correlation-CH1_1,Not known,0-cuts,0,Fri Jul 15 11:59:09 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.010945506797886195,0.001632980533480513,0.1118769376744057,0.001993817766298597,8.938392673119903,0.11187693767440571,1.0,0,203.66862481578153,16.326836005382706,1.0,0,1.0,1.0,0.7659574468085106
2022-07-15_multipletau_0-cuts_0dot069_0003_correlation-CH1_1,Not known,0-cuts,0,Fri Jul 15 11:59:09 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.007303435740661168,0.0017516371125202463,0.09981552625469291,0.0023662282201645634,10.018481467986893,0.0998155262546929,1.0,0,146.36570825834968,15.38506831186082,1.0,0,1.0,1.0,0.8085106382978723
2022-07-15_multipletau_0-cuts_0dot069_0004_correlation-CH1_1,Not known,0-cuts,0,Fri Jul 15 11:59:09 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.0038491180346994502,0.000711629728149222,0.07699502793925765,0.0011289729489139455,12.987851641393164,0.07699502793925765,1.0,0,95.24817861916348,5.91375077257725,1.0,0,1.0,1.0,0.8297872340425532
2022-07-15_multipletau_0-cuts_0dot069_0005_correlation-CH1_1,Not known,0-cuts,0,Fri Jul 15 11:59:09 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.008654500268946541,0.0023473548364620254,0.08499045737471583,0.002654057407809748,11.7660268092344,0.08499045737471583,1.0,0,277.0550062757921,38.75229686042508,1.0,0,1.0,1.0,0.8297872340425532
2022-07-15_multipletau_0-cuts_0dot069_0006_correlation-CH1_1,Not known,0-cuts,0,Fri Jul 15 11:59:09 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.005618194710307001,0.0009459625033977221,0.07400911097455164,0.001368168669155415,13.511849917287272,0.07400911097455164,1.0,0,120.63734582329344,9.72089207127353,1.0,0,1.0,1.0,0.7659574468085106
2022-07-15_multipletau_0-cuts_0dot069_0007_correlation-CH1_1,Not known,0-cuts,0,Fri Jul 15 11:59:09 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.013753186467899914,0.0020929529011776225,0.11188058205589697,0.002325848856241613,8.938101515242272,0.11188058205589697,1.0,0,299.9374389345379,27.825561642152174,1.0,0,1.0,1.0,0.8297872340425532
2022-07-15_multipletau_0-cuts_0dot069_0008_correlation-CH1_1,Not known,0-cuts,0,Fri Jul 15 11:59:09 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.009201012651850693,0.0014178649173379719,0.10438384110845855,0.0017904487211493048,9.58002684496889,0.10438384110845854,1.0,0,181.11594898423047,13.933674657305273,1.0,0,1.0,1.0,0.7978723404255319
2022-07-15_multipletau_0-cuts_0dot069_0009_correlation-CH1_1,Not known,0-cuts,0,Fri Jul 15 11:59:09 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.006999544292011328,0.0007527453207009156,0.07538188178481113,0.0010550953829495402,13.265787166930242,0.07538188178481113,1.0,0,131.51462021022894,8.092007472143472,1.0,0,1.0,1.0,0.7340425531914894
2022-07-15_multipletau_0-cuts_0dot069_0010_correlation-CH1_1,Not known,0-cuts,0,Fri Jul 15 11:59:09 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.007898396898868842,0.0015672542206554038,0.07737795211199247,0.002038339917627575,12.923578005174608,0.07737795211199247,1.0,0,164.4689404248786,19.35109331772084,1.0,0,1.0,1.0,0.776595744680851
2022-07-15_multipletau_0-cuts_0dot069_0011_correlation-CH1_1,Not known,0-cuts,0,Fri Jul 15 11:59:09 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.02468723143982776,0.0020467987973125336,0.14404493409633876,0.002123964485556272,6.942278159752495,0.14404493409633876,1.0,0,438.8734014374893,27.904750409829223,1.0,0,1.0,1.0,0.7872340425531915
2022-07-15_multipletau_0-cuts_0dot069_0012_correlation-CH1_1,Not known,0-cuts,0,Fri Jul 15 11:59:09 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.006395045906812835,0.0015328531024392513,0.06850444684084345,0.002230485201289479,14.597592508458648,0.06850444684084345,1.0,0,118.6300251983633,16.81210694982505,1.0,0,1.0,1.0,0.7340425531914894
