Time (ms),2022-02-19_tttr2xfcs_CH2_BIN1dot0_eGFP1-5uW_T0s_1_correlation-CH2_2,2022-02-19_tttr2xfcs_CH2_BIN1dot0_eGFP1-5uW_T0s_1_correlation-CH2_2 fitted model: ,2022-02-19_tttr2xfcs_CH2_BIN1dot0_eGFP2-5uW_T25s_1_correlation-CH2_2,2022-02-19_tttr2xfcs_CH2_BIN1dot0_eGFP2-5uW_T25s_1_correlation-CH2_2 fitted model: ,2022-02-19_tttr2xfcs_CH2_BIN1dot0_eGFP3-5uW_T48s_1_correlation-CH2_2,2022-02-19_tttr2xfcs_CH2_BIN1dot0_eGFP3-5uW_T48s_1_correlation-CH2_2 fitted model: ,2022-02-19_tttr2xfcs_CH2_BIN1dot0_eGFP4-5uW_T69s_1_correlation-CH2_2,2022-02-19_tttr2xfcs_CH2_BIN1dot0_eGFP4-5uW_T69s_1_correlation-CH2_2 fitted model: ,2022-02-19_tttr2xfcs_CH2_BIN1dot0_eGFP5-5uW_T91s_1_correlation-CH2_2,2022-02-19_tttr2xfcs_CH2_BIN1dot0_eGFP5-5uW_T91s_1_correlation-CH2_2 fitted model: ,
134.217722,-0.0006456838757086247,-0.0001767524582377383,-0.0005707709384513704,-0.00010336128979402314,-0.0004410034009703079,-0.00022293902150938093,-0.0005658582374299392,-0.00018503440151163282,-0.0009809618022691424,-0.00009083553211764862,
150.994938,-0.0006119257728441907,-0.00017825805828047407,-0.0007130674234373524,-0.00010485789744443057,-0.0008546995918541356,-0.00022443969903114725,-0.0005261956135177437,-0.00018655132394459242,-0.0010803830453623986,-0.00009233786114739776,
167.772154,-0.00046895260509338677,-0.00017939961241109897,-0.0007917956247533997,-0.0001059926504380946,-0.0009763136017034713,-0.00022557753379505934,-0.00036579298662564597,-0.0001877015030032449,-0.001097780143022975,-0.00009347693988428256,
184.54937,-0.0005007200100428655,-0.00018028945404752452,-0.0007219512727352217,-0.0001068772013143092,-0.0009556041131328907,-0.00022646448436128215,-0.00044045694789718315,-0.0001885980932436045,-0.0007756694022498234,-0.00009436485493024974,
201.326586,-0.0007160400564660829,-0.00018099897113796798,-0.0005670275916758172,-0.00010758250689200526,-0.001104208603314949,-0.00022717170165208477,-0.0005521208624020835,-0.00018931300817332344,-0.0010292924603962916,-0.00009507283781778809,
234.881018,-0.0013083112031725408,-0.00018205143985705193,-0.0016984191599490606,-0.00010862874069328483,-0.001940066010471475,-0.0002282207682936547,-0.0011707482858953622,-0.00019037351295985385,-0.0017392648660210508,-0.00009612303417016967,
268.43545,-0.001367983135578954,-0.0001827871941846661,-0.0015682705380400952,-0.00010936014562871065,-0.0021537032927602118,-0.00022895415138941215,-0.0011376022238142047,-0.00019111490714025182,-0.001453263526441817,-0.00009685720252127049,
301.989882,-0.001554053825324031,-0.00018332527437550539,-0.0011200730549132398,-0.00010989505016433595,-0.001960163983101726,-0.00022949050138125837,-0.0010028739787959484,-0.00019165712426089847,-0.001417625871135364,-0.00009739412427959615,
335.544314,-0.001932304832819809,-0.00018373279248574097,-0.0013396787636944518,-0.00011030016627959095,-0.0017458135389182283,-0.00022989671148260116,-0.0009840185785685573,-0.0001920677828740191,-0.0014541305580509922,-0.00009780076590683243,
369.098746,-0.002010972242963427,-0.00018405016414050078,-0.0012645053307265286,-0.0001106156692402117,-0.0016687540903117526,-0.0002302130659644673,-0.0011387921901500064,-0.00019238760497876812,-0.0012179305791941708,-0.00009811745550815153,
402.653178,-0.001977163778501545,-0.0001843030307045309,-0.0016177095513089101,-0.00011086704820848834,-0.0018244848779268574,-0.00023046512307733436,-0.0012386290265031796,-0.00019264242700885414,-0.0015173450546749345,-0.0000983697790029629,
469.762042,-0.004018836169770945,-0.00018467779367569839,-0.0032470881429988996,-0.00011123960870320324,-0.0034669677731011816,-0.00023083868809225828,-0.0034122968128963427,-0.00019302009338380152,-0.002927177064210751,-0.00009874373773240139,
536.870906,-0.00401023386547561,-0.00018493953262355614,-0.0033142613904884044,-0.00011149981109484111,-0.003682356281713095,-0.00023109959165343026,-0.003333275055079743,-0.000193283864092982,-0.0025141574588279925,-0.00009900491545466732,
603.97977,-0.00415768803833394,-0.00018513081185270652,-0.002897970466011368,-0.000111689968343116,-0.003519990491071323,-0.00023129026109473035,-0.0032626028639388682,-0.0001934766303613964,-0.0027820055449787606,-0.00009919578479943403,
671.088634,-0.004004399708163131,-0.00018527559544587156,-0.0029498596288701773,-0.00011183390324260446,-0.003625058314634,-0.00023143458355179744,-0.0031306554179822976,-0.00019362254085634437,-0.002609662742111607,-0.00009934025829707014,
738.197498,-0.004009158071544672,-0.00018538829949502314,-0.0029176431391984003,-0.00011194594699431037,-0.003555453504912931,-0.00023154692890664454,-0.0032236201895533556,-0.00019373612295712846,-0.002570432320485927,-0.00009945272105599876,
805.306362,-0.003953673132389146,-0.0001854780623552212,-0.002804555917822138,-0.00011203518419380292,-0.0039060839000784053,-0.000231636406262148,-0.0032846346454016295,-0.0001938265856893468,-0.002710148651732025,-0.00009954229180550008,
939.52409,-0.007496496473971659, ,-0.006585663224127791, ,-0.007385957349083316, ,-0.0067710980606927595, ,-0.006230432617253201, ,
1073.741818,-0.0074686128032668275, ,-0.006513715263687936, ,-0.007215383494982852, ,-0.006530441079774518, ,-0.006485127537125934, ,
1207.959546,-0.007534409495047578, ,-0.006094767898509934, ,-0.007105188188207379, ,-0.0066701756766088804, ,-0.006964384676636737, ,
1342.177274,-0.0071981596934479475, ,-0.006403099363995857, ,-0.006914310637906151, ,-0.00685641577853735, ,-0.007156578363598731, ,
1476.395002,-0.006977791791218824, ,-0.006344033814772221, ,-0.006905635281759692, ,-0.006776078980966216, ,-0.007501487451619937, ,
1610.61273,-0.0070501035980365945, ,-0.00613222007901959, ,-0.007151415543859785, ,-0.006915265988419961, ,-0.007481021992964743, ,
1879.048186,-0.006859496504913243, ,-0.006603024454873374, ,-0.007206835684655966, ,-0.007000559268107387, ,-0.00806917951310615, ,
2147.483642,-0.006993367312710275, ,-0.007269342226914999, ,-0.007360509079636257, ,-0.007524891239501064, ,-0.008078612334213364, ,
2415.919098,-0.007668660897145019, ,-0.007081164098670212, ,-0.0066891742113598385, ,-0.008048824948656774, ,-0.008326282580210731, ,
2684.354554,-0.00792635639071515, ,-0.007091944928392158, ,-0.0071942594349769795, ,-0.007899541939607846, ,-0.008363804072102798, ,
2952.79001,-0.007726285978411296, ,-0.007737440084439995, ,-0.006864557869922239, ,-0.007525989939460853, ,-0.00962563206382494, ,
3221.225466,-0.007657191632177929, ,-0.007527300060585107, ,-0.0066004741931983135, ,-0.007142309182666895, ,-0.009608830838931826, ,
3758.096378,-0.008228658665180633, ,-0.008286366934052602, ,-0.006722624620940976, ,-0.008101135723973307, ,-0.009829792408026172, ,
4294.96729,-0.008778353354002899, ,-0.008752348042755487, ,-0.008416755263289444, ,-0.0072243154624804795, ,-0.009282909514372828, ,
4831.838202,-0.009315995921542086, ,-0.009653745708590344, ,-0.007410424322081277, ,-0.008138516740139656, ,-0.010518213106485708, ,
5368.709114,-0.008951061608937327, ,-0.01091701199351336, ,-0.0072597015203271775, ,-0.0078092316542843765, ,-0.010809731603297568, ,
5905.580026,-0.009614725125784984, ,-0.012456266177664377, ,-0.006596222981766542, ,-0.008757004418831649, ,-0.011848246720322586, ,
6442.450938,-0.009821223427780468, ,-0.01172478502892127, ,-0.006494054704572205, ,-0.00944028052192969, ,-0.012725519985350653, ,
