name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2)
cutandshift,Not known,average_data,average_data,Tue May 17 15:11:39 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-4.6e-05,None,0.090736,None,11.020983953447365,0.998494,None,0.001506,None,0.048468,None,869.042686,None,1.0,None,1.0,None
delete,Not known,average_data,average_data,Tue May 17 15:11:39 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.04447302666102748,None,0.3118753299009116,None,3.2064094339161677,0.22099143206812183,None,0.7790085679318781,None,17.173897322451374,None,614.7262741470398,None,1.0,None,1.0,None
