name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),AR1,stdev(AR1),AR2,stdev(AR2),N (mom),bri (kHz),above zero
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100001_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 12:19:42 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,0.028918,None,0.638081,None,1.5671991486974224,13.496019246623943,0.246655,None,0.753345,None,0.00098,None,0.209344,None,1.0,None,1.0,None,5.0,None,5.0,None,3.9878799482295215,4.63597418810767,0.8444444444444444
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100002_T24s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 12:19:42 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,0.008288914476992204,None,0.4498459329907145,None,2.222983307533074,14.845884439254236,0.192581182121006,None,0.807418817878994,None,0.01863666502192073,None,0.2796473595024251,None,1.0,None,1.0,None,5.0,None,5.0,None,4.896694717839852,6.573365491836423,0.75
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100003_T46s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 12:19:42 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,0.002528340001440643,None,0.45358552771748223,None,2.2046558783128867,17.057246217583838,0.19545201408244384,None,0.8045479859175562,None,0.0033545437156676616,None,0.26664742012585196,None,1.0,None,1.0,None,5.0,None,5.0,None,5.252641054257868,7.042081084968069,0.7055555555555556
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100004_T67s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 12:19:42 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,0.0034762239290370145,None,0.4296119766183278,None,2.3276818487963418,15.609896147843072,0.22159171725662358,None,0.7784082827433765,None,0.013877062213989051,None,0.30686619693945416,None,1.0,None,1.0,None,5.0,None,5.0,None,5.2581200767615455,6.811939424545512,0.7166666666666667
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100005_T89s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 12:19:43 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,0.005327227181032845,None,0.463624578581717,None,2.1569175712364506,15.434722756210341,0.18952238055425752,None,0.8104776194457425,None,0.005603106837625547,None,0.2621208723753996,None,1.0,None,1.0,None,5.0,None,5.0,None,5.071100977462899,6.331693707551718,0.7333333333333333
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100006_T111s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 12:19:43 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,0.004443959020385413,None,0.5024960552213187,None,1.9900653738655945,15.678439235620292,0.21232469120723108,None,0.7876753087927689,None,0.006477942173133595,None,0.2789649039974673,None,1.0,None,1.0,None,5.0,None,5.0,None,4.65145956966314,6.534234915840803,0.85
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100007_T133s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 12:19:43 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,0.007561660678889082,None,0.5269164688857791,None,1.8978340193363215,14.093737698031541,0.20600436515146436,None,0.7939956348485356,None,0.010389894667541508,None,0.2681174373833245,None,1.0,None,1.0,None,5.0,None,5.0,None,4.386857494414463,5.783024119202326,0.7944444444444444
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100008_T156s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 12:19:43 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,0.013224965091085172,None,0.6253665317545309,None,1.599062228665157,15.022344681030061,0.25910074409205164,None,0.7408992559079484,None,0.0013494210432157658,None,0.2232910479963609,None,1.0,None,1.0,None,5.0,None,5.0,None,4.338047735322321,5.125281897609796,0.75
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100009_T177s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 12:19:43 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,0.0074908619782758645,None,0.570578022479268,None,1.7526086890883272,12.88350344879728,0.19015939398862836,None,0.8098406060113716,None,0.010043651131136535,None,0.24746823819973485,None,1.0,None,1.0,None,5.0,None,5.0,None,4.135101688881425,5.0218343554406895,0.7277777777777777
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-1000010_T199s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Jun 13 12:19:43 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,0.007130683832506257,None,0.5971675536844779,None,1.6745718916409253,12.800794509225573,0.17673574957819344,None,0.8232642504218066,None,0.0032057918843697254,None,0.2176406241387465,None,1.0,None,1.0,None,5.0,None,5.0,None,4.253685013050907,4.698043869867246,0.7166666666666667
