name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),AR1,stdev(AR1),T1,stdev(T1),tauT1,stdev(tauT1),N (mom),bri (kHz),above zero
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100001_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:48:13 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.025035,0.002028830057684414,0.592819,0.004061082082277226,1.6868555157645082,13.557599850379379,1.0,0,0.286255,0.0175881672536241,1.0,0,6.0,0,0.175514,0.021354707223225643,0.04,0,3.4251648240105204,6.428248903168105,0.8111111111111111
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100002_T24s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:48:13 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.005688412038945434,0.0008288306198448286,0.4588054734870211,0.0016511083322749511,2.179572951472839,15.397971696517555,1.0,0,0.302894571073899,0.009392079661871717,1.0,0,6.0,0,0.16466794442365762,0.010786010313295218,0.04,0,4.609133523434046,7.2338977555172255,0.8277777777777777
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100003_T46s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:48:13 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0003275349930407234,0.0014682321632476182,0.42553480100072955,0.0028944204673337004,2.349984061581571,16.157410629280772,1.0,0,0.3298561748059079,0.019704071956654166,1.0,0,6.0,0,0.2018879871451551,0.019282260990216453,0.04,0,5.106927670337114,7.4128109296670175,0.6944444444444444
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100004_T67s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:48:13 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0011296761783317066,0.0012674420403575777,0.42517950136008453,0.002492168778554789,2.3519478168659407,15.553362508625995,1.0,0,0.3359189419121012,0.017523340831214294,1.0,0,6.0,0,0.2156645653527689,0.016422651156886132,0.04,0,5.173325734502599,7.040792031485582,0.75
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100005_T89s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:48:13 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0013317664979568544,0.0010450942048325865,0.4611221605431274,0.002052930104362714,2.168622732904794,15.74682630081273,1.0,0,0.3409241567002743,0.013291787493772609,1.0,0,6.0,0,0.20884547641397688,0.01235389195782782,0.04,0,4.687541500117615,7.254986564479905,0.75
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100006_T111s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:48:13 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0013537382016519661,0.0011936131625471852,0.4938548989220357,0.002340728113686538,2.024886261496555,15.71782425681153,1.0,0,0.3448847901148745,0.014463566343558373,1.0,0,6.0,0,0.21878619881104955,0.01305598502000011,0.04,0,4.372876222346453,7.258033105039117,0.85
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100007_T133s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:48:13 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0006228668103164248,0.001538366781174169,0.5465352829331146,0.00303299614135576,1.8297080375730852,15.132952883085098,1.0,0,0.32695281979922475,0.01627963791853966,1.0,0,6.0,0,0.21376057967198436,0.0158271722058323,0.04,0,4.028035661516831,6.806843004749512,0.7166666666666667
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100008_T156s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:48:13 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0043039333613571484,0.001955207033958871,0.5797593956897586,0.003862940346969718,1.7248534606502883,14.643781866029862,1.0,0,0.3195364478551044,0.019313647281645765,1.0,0,6.0,0,0.21472054825699693,0.019296590443375946,0.04,0,3.8059454608315155,6.525885103404153,0.7722222222222223
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100009_T177s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:48:13 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0024434652471228002,0.0016446155949486423,0.6000408058002741,0.003265852101441288,1.6665533249297946,14.246410795483392,1.0,0,0.306754787072475,0.014980499096063629,1.0,0,6.0,0,0.1960375894420885,0.01619157810272501,0.04,0,3.6650604796806574,6.321736386541964,0.7888888888888889
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-1000010_T199s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:48:13 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0007122760654172389,0.0018782232064720875,0.608752961512326,0.0037563195928817373,1.6427024806839514,13.64557440825524,1.0,0,0.2866383751130081,0.01612338731255553,1.0,0,6.0,0,0.18688898828067568,0.019234325683449512,0.04,0,3.7301839668892884,5.879293087962573,0.7111111111111111
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-1000011_T221s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:48:13 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.001917792533177698,0.0019888841790512445,0.6472183185732898,0.003976175983843696,1.54507369662276,13.544144427830934,1.0,0,0.2840223720146583,0.016399966975075703,1.0,0,6.0,0,0.20428091831709017,0.01930010799790624,0.04,0,3.557026752643332,5.66385477525415,0.6888888888888889
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-1000012_T244s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:48:13 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.00031016051063459393,0.0018798349444046395,0.630261902418427,0.0037448675024111533,1.5866419914686614,13.527171297617652,1.0,0,0.29448929784806777,0.016229495308894514,1.0,0,6.0,0,0.2062458100199338,0.018194523043339204,0.04,0,3.621170921072858,5.756760429257442,0.6777777777777778
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-1000013_T266s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:48:13 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0014864360394331033,0.002146249230821303,0.6576454590023838,0.004259354751796955,1.5205761498253958,13.922208525127207,1.0,0,0.3015998838298274,0.018550094926558285,1.0,0,6.0,0,0.22821072674450438,0.019532022772384996,0.04,0,3.533109114361676,5.809511894077201,0.6944444444444444
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-1000014_T287s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:48:13 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0023885912865169168,0.0017113046014874346,0.6570949479094529,0.0034159410908378316,1.5218500814555025,14.148691350487944,1.0,0,0.29044586341656803,0.013878297289337373,1.0,0,6.0,0,0.19624959817671206,0.01606198664667345,0.04,0,3.4250419228343216,6.143188470359521,0.7611111111111111
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-1000015_T309s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:48:13 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0033747135585118215,0.0019130339958927664,0.6137487405653737,0.0038153603422562844,1.6293312456801443,13.01930703630855,1.0,0,0.29426481216692374,0.016580419261888683,1.0,0,6.0,0,0.19083063907804343,0.019029555772586162,0.04,0,3.6504935274677908,5.604772165705219,0.7388888888888889
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-1000016_T331s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:48:13 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0027433346758376498,0.0015130599706513492,0.6397535088246217,0.0030190825710764944,1.5631020169584318,13.699005615753771,1.0,0,0.2864525811756258,0.012961091253966816,1.0,0,6.0,0,0.21958079292766497,0.014755576250446085,0.04,0,3.638780785517536,5.683809079465278,0.7722222222222223
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-1000017_T353s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:48:13 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,-8.050194738340455e-05,0.0023441422473583526,0.6459237270154263,0.004624517586692281,1.548170408014935,14.34932409331048,1.0,0,0.3179266376421934,0.021642937311162482,1.0,0,6.0,0,0.24356437450417934,0.020840340660235965,0.04,0,3.594074983722261,6.046095840035476,0.7
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-1000018_T375s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:48:13 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,-6.963450364072532e-05,0.0021989998306560605,0.6424492241398095,0.0043568204976073745,1.5565432448594263,13.94631494426219,1.0,0,0.3076852817486676,0.019558969371671436,1.0,0,6.0,0,0.2255099905391078,0.02016472879897869,0.04,0,3.5666043180048823,5.926234971858764,0.7111111111111111
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-1000019_T396s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:48:13 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.002346799236115249,0.00237761174197204,0.6483056248522336,0.004714333000520136,1.5424823750803134,14.038843626607862,1.0,0,0.30685653461766166,0.020698532840028542,1.0,0,6.0,0,0.21801213815031417,0.021651775478059097,0.04,0,3.529274216549203,5.9668300339792895,0.7277777777777777
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-1000020_T418s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:48:14 2022,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0021941850337634516,0.0013008607037934457,0.6328432307118869,0.002630764430289164,1.5801701771781578,13.447935056029117,1.0,0,0.2618738236173111,0.00981390821424729,1.0,0,6.0,0,0.1512879360981989,0.013784994082323882,0.04,0,3.565284959404903,5.749102111733574,0.7388888888888889
