name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),AR1,stdev(AR1),T1,stdev(T1),tauT1,stdev(tauT1),N (mom),bri (kHz),above zero
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100001_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 16:19:14 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.032953,0.0018897214234321676,0.318456,0.0037913192074641522,3.1401512296832212,5.871662985678824,1.0,0,0.240058,0.03558509096070355,1.0,0,6.0,0,0.317062,0.04385417574463364,0.04,0,7.446896235993874,1.945590261863724,0.8111111111111111
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100002_T24s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 16:19:14 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.011421362348160491,0.0011804743097441723,0.3199059124500331,0.002425102145928559,3.1259190939654564,9.31122471121323,1.0,0,0.20618687064146646,0.017864093856535253,1.0,0,6.0,0,0.22099382945695023,0.03097206094959185,0.04,0,8.23977091758473,3.0172458500075536,0.8
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100003_T46s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 16:19:14 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.004650699680745274,0.001429019220528176,0.30846118090377095,0.0029061096367376154,3.2418990197407203,10.322121589322448,1.0,0,0.2211618438416957,0.024415379165184235,1.0,0,6.0,0,0.2589348864069918,0.03659490217852951,0.04,0,8.98437707668753,3.2406513433269377,0.7666666666666667
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100004_T67s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 16:19:14 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0057761830604367015,0.0013654266180830558,0.30526663305983154,0.0027606195101266377,3.2758247764471604,9.90136473160771,1.0,0,0.23921526772491547,0.02398360468550123,1.0,0,6.0,0,0.25289305292119924,0.03275328770862345,0.04,0,8.666240281709394,3.2704292464915508,0.8388888888888889
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100005_T89s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 16:19:14 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.006383743864972313,0.0011953453214388428,0.32279342771647107,0.0024337060816230676,3.097956507585279,9.591696461449326,1.0,0,0.2198424302500031,0.019292168070375634,1.0,0,6.0,0,0.25322428436397315,0.029387347792537318,0.04,0,8.506276876081646,3.012466233898774,0.7555555555555555
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100006_T111s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 16:19:14 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.006826880979289074,0.0015738709302420514,0.31964186210506557,0.0031811782036553493,3.12850135903445,8.57458145967044,1.0,0,0.22501096589817302,0.027907032799354112,1.0,0,6.0,0,0.2976688158572438,0.03860615711423343,0.04,0,8.921890776949484,2.5110966766879796,0.8555555555555555
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100007_T133s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 16:19:14 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.006938345803909396,0.0015748147932732371,0.324475583734287,0.003163166465807283,3.0818959888793973,7.409939289371285,1.0,0,0.23425904059144598,0.02914502340510989,1.0,0,6.0,0,0.3223094661216619,0.03679584438818043,0.04,0,9.029313594653214,2.0642098299562743,0.7277777777777777
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100008_T156s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 16:19:14 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.008997958277861762,0.0023732242243755214,0.3319815550523426,0.004680339791943813,3.012215542644629,6.821736885513812,1.0,0,0.2701673598894885,0.05055918871717353,1.0,0,6.0,0,0.381997472622686,0.04798984833328365,0.04,0,9.007971056698386,1.8305328247853534,0.7722222222222223
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100009_T177s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 16:19:14 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.008604915199541652,0.002000276048236025,0.31985984183196886,0.004002200316830817,3.1263693318691983,6.0671045843126885,1.0,0,0.24346416071396806,0.03861069734705003,1.0,0,6.0,0,0.33038436170301777,0.04576610023872504,0.04,0,9.23327900202271,1.60882789758128,0.7722222222222223
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-1000010_T199s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 16:19:14 2023,Equation 1B,1,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0046495840152260826,0.002662043016541692,0.33450988113402397,0.005174962190329839,2.9894483134844747,6.035468095476043,1.0,0,0.3045330267911229,0.06437826048790804,1.0,0,6.0,0,0.425269252978977,0.04829828125440133,0.04,0,9.48351260424334,1.505399036314585,0.7111111111111111
