name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),AR1,stdev(AR1),AR2,stdev(AR2),T1,stdev(T1),tauT1,stdev(tauT1),N (mom),bri (kHz),above zero
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100001_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 16:23:38 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.013403,None,0.541757,None,1.845846015833667,11.458675150949876,0.043858,None,0.956142,None,39.022825,None,0.243086,None,1.0,None,1.0,None,6.0,None,6.0,None,0.171629,None,0.04,None,3.9878799482295215,4.63597418810767,0.8444444444444444
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100002_T24s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 16:23:38 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.019749794383141284,None,0.4697696824430743,None,2.128702718318094,15.503411072872803,0.07036074288905819,None,0.9296392571109418,None,1924.2733033101317,None,0.2824291408090847,None,1.0,None,1.0,None,6.0,None,6.0,None,0.15983809196062904,None,0.04,None,4.896694717839852,6.573365491836423,0.75
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100003_T46s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 16:23:38 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.0003892013119498605,None,0.4183651584689881,None,2.390256405814268,15.732771618120932,0.0036922942623066612,None,0.9963077057376933,None,58.82261134459468,None,0.3206406641680132,None,1.0,None,1.0,None,6.0,None,6.0,None,0.19983820759716941,None,0.04,None,5.252641054257868,7.042081084968069,0.7055555555555556
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100004_T67s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 16:23:38 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.0017393773809850632,None,0.4216862959614827,None,2.3714311078568726,15.321917556258708,0.01447455814028098,None,0.985525441859719,None,128.38353661746837,None,0.3252285583915195,None,1.0,None,1.0,None,6.0,None,6.0,None,0.21013658948232372,None,0.04,None,5.2581200767615455,6.811939424545512,0.7166666666666667
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100005_T89s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 16:23:38 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.014831060489462922,None,0.4568457049202808,None,2.1889228446932627,15.209044394024023,0.05074844556194985,None,0.9492515544380502,None,1430.666749790494,None,0.3111249073546653,None,1.0,None,1.0,None,6.0,None,6.0,None,0.20178562373646125,None,0.04,None,5.071100977462899,6.331693707551718,0.7333333333333333
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100006_T111s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 16:23:38 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0024194529013494837,None,0.47452528150691287,None,2.107369278248733,14.805719795342403,3.640177048680471e-11,None,0.9999999999635982,None,88.62391745673253,None,0.3286132511945151,None,1.0,None,1.0,None,6.0,None,6.0,None,0.22624675317584053,None,0.04,None,4.65145956966314,6.534234915840803,0.85
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100007_T133s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 16:23:38 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.0014097944800310902,None,0.5158771360694322,None,1.9384460563986101,13.798462317089534,0.019531313186260946,None,0.9804686868137391,None,199.27273568215813,None,0.29706523829678017,None,1.0,None,1.0,None,6.0,None,6.0,None,0.20979511495033965,None,0.04,None,4.386857494414463,5.783024119202326,0.7944444444444444
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100008_T156s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 16:23:39 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.001311074413904545,None,0.5349532074116464,None,1.8693223746399563,12.85046618566839,0.036521055302163596,None,0.9634789446978365,None,69.23137274723074,None,0.2731631593665133,None,1.0,None,1.0,None,6.0,None,6.0,None,0.20521327384354082,None,0.04,None,4.338047735322321,5.125281897609796,0.75
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100009_T177s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 16:23:39 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.0037471479645581063,None,0.5612135691246591,None,1.7818528542703067,12.672056525962834,0.02419055415890281,None,0.9758094458410972,None,170.07287322723684,None,0.2701162801935715,None,1.0,None,1.0,None,6.0,None,6.0,None,0.19338822352837903,None,0.04,None,4.135101688881425,5.0218343554406895,0.7277777777777777
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-1000010_T199s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Feb 20 16:23:39 2023,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.016917367723090937,None,0.5738750385399264,None,1.7425396346637347,12.301499632722676,0.0488413699359142,None,0.9511586300640857,None,539.0969044820822,None,0.2471720115965333,None,1.0,None,1.0,None,6.0,None,6.0,None,0.1662297930272727,None,0.04,None,4.253685013050907,4.698043869867246,0.7166666666666667
