Time (ms),clean,clean fitted model: ,0cd20,0cd20 fitted model: ,19e3e,19e3e fitted model: ,34a6d,34a6d fitted model: ,484af,484af fitted model: ,714af,714af fitted model: ,34766,34766 fitted model: ,c1204,c1204 fitted model: ,fe81d,fe81d fitted model: ,ff67b,ff67b fitted model: ,
0.39321,0.3339485242143025,0.3389644066523857,0.3026026067899614,0.3031871503980116,0.1431253437433391,0.14796798071072453,0.054362998044270396,0.06798830445739379,0.15577453732668245,0.16146519297972473,0.08846765633686,0.09648571946802392,0.05810239182194775,0.07073697783202708,0.02232223280231798,0.03584429276649378,0.1879592107729108,0.19174136320741525,0.1297733802880889,0.13565336730239627,
0.458746,0.3070455896971418,0.31102292202034465,0.27616721126941995,0.2766768892027194,0.13000114792829176,0.13420481893589178,0.05075144159993719,0.06311526521084136,0.14179382373004618,0.14681766253951628,0.08049964779770927,0.08804768318513329,0.05437591502919861,0.06546378872892357,0.022111792038656087,0.03505407416962225,0.1706459960160126,0.1741826338715373,0.11779409446858996,0.12293935370042666,
0.524282,0.28263034802781,0.2872488139266066,0.2526808947723887,0.2543078621972948,0.11799190148257868,0.12278583262218283,0.047732260820542126,0.05894070254226503,0.12901636900363464,0.1346180491188207,0.07412239285663078,0.08104401931631962,0.0506534610170885,0.06095268815651844,0.022180855321140138,0.03430010416617946,0.15536378259145148,0.15954288575594805,0.10697677531125575,0.11242681083997794,
0.589818,0.26193428943899333,0.266773840170961,0.232280339152826,0.2351798290835591,0.10787780674776033,0.11315924362986833,0.045638721173718436,0.055323426516473366,0.11837077143104766,0.12430003750556591,0.06877227714198439,0.07513742980959319,0.04826831783338934,0.05704860550732698,0.021858162709684926,0.03357703992626052,0.14221743655242364,0.14715021101468728,0.09799067286098201,0.10358966477509167,
0.655354,0.24405495558392248,0.2489563563701112,0.2150449616482697,0.2186367110090011,0.09959213906294878,0.10493434074421279,0.044682292443331106,0.05215872519742224,0.10938701344578416,0.11546004178365626,0.06477610763610209,0.07008917389922288,0.04694476268855932,0.05363666455153726,0.022848966253656896,0.03288246152742388,0.13081576694916466,0.13652479852886312,0.09102346906578027,0.09605756571895765,
0.72089,0.22866740642212935,0.2333111695917731,0.1998161427089967,0.20418846630216747,0.09229845694197177,0.0978263593921736,0.0440617232251015,0.049366727892059814,0.10199478548186872,0.10780228766185262,0.06133555320186484,0.06572518234936844,0.04561002593231048,0.05062940357933185,0.023951745003324636,0.032214612067832285,0.12142769142940232,0.127314459560887,0.0847114148620676,0.08956190515606176,
0.786426,0.21482872495713298,0.21946445158075437,0.1866730950841389,0.19146157670967784,0.08667636322679469,0.09162278474831811,0.04446897244746207,0.04688534172734255,0.09538427939106607,0.10110499299781435,0.0590788876235834,0.061915483793121576,0.04524183238646742,0.04795895286245844,0.026285176943587434,0.03157195802933436,0.11351435139656046,0.11925476499155949,0.08032543548779096,0.08390306057893054,
0.917498,0.19278463165655862,0.1960558345753768,0.16464785486337524,0.17007458367864584,0.07740980985580453,0.08131798344774266,0.045955762046330645,0.042668117529493794,0.08582320949423569,0.08995115901233294,0.05562776517949037,0.05558514711874155,0.04577557803433518,0.043425269693897636,0.02955889853483384,0.03035673066383001,0.10084733565535121,0.10582248358974058,0.07326136826604737,0.07452444631756645,
1.04857,0.17437529360457552,0.1770274497958829,0.14674851980261955,0.15280800459182575,0.0703205701221094,0.07310717161018657,0.04641318359261943,0.039219119762687375,0.07762525220600779,0.08103768338594357,0.05327498149927672,0.0505393457319768,0.04536915137520715,0.039722022007023884,0.03233191952249255,0.029226751941826435,0.09029045587936332,0.0950796220164525,0.06721301193464921,0.06707079562423823,
1.179642,0.1590942312958245,0.16125760947777867,0.13205132342582038,0.13857856209889563,0.06415933156548083,0.0664129958342472,0.046218197012044,0.036346349475465514,0.07112888920529754,0.07375318948257088,0.05059938160288215,0.04642435309074655,0.04444040195909962,0.03664062289193327,0.032590627994355435,0.02817335919323894,0.08220448761801707,0.08629433728573116,0.06172332620350263,0.06100663687238259,
1.310714,0.14652346349300843,0.14797742630507388,0.11967095098578917,0.1266520318393936,0.059177468392286825,0.06085241461860826,0.04436931966532542,0.03391685860277409,0.06583069729338556,0.06769013736771398,0.04859299528860275,0.04300535524004985,0.042561776632917235,0.03403693444325083,0.03198543305871032,0.027189025169960076,0.07523915263749999,0.07897815593263548,0.057665766062278086,0.05597817502278745,
1.441786,0.1354125472927899,0.13664222095299117,0.10952841562710626,0.11651313688081967,0.05529636677474027,0.05616129991077865,0.04288451794558666,0.0318356691401567,0.061501924539453925,0.06256641233301698,0.046146362014767246,0.04012035808451881,0.041451613936624214,0.03180816119623524,0.030820296439427734,0.026267177744602594,0.06972478803714108,0.07279257865870886,0.05384981184350668,0.05174226994009775,
1.572858,0.1259720504536003,0.12685535291169542,0.10076669657381106,0.10778959920693798,0.052155925753702495,0.05215161816051675,0.04152845288598573,0.030033121398923873,0.058145690022883584,0.05818052326413401,0.04465654620608972,0.03765399173646047,0.039749991044900596,0.02987901958077048,0.02998820101118557,0.025402053069716563,0.06484410216722243,0.0674956286632216,0.05070727007096141,0.04812631539743601,
1.835002,0.11098982454222552,0.11081460489221305,0.08754869210100008,0.09355312042375136,0.04711636119997317,0.045661186292436165,0.03919840877487011,0.02706723986581251,0.05297153595648132,0.051068216063663435,0.04201737840900057,0.03366081788857186,0.037314539034498044,0.02670735144112249,0.027808924144101358,0.023822255617344076,0.05780561953578842,0.05890166204288979,0.04594269153017771,0.042282492789317144,
2.097146,0.09911768544788899,0.09822527721396543,0.07713341301536289,0.08243402390818613,0.043376194552557805,0.04063858565275801,0.037064219190189845,0.02472929742192929,0.04922026198350704,0.045553027165270564,0.03997842748482682,0.03056992983359767,0.035174224551709224,0.024209421046292284,0.025893890626524665,0.022415598293549086,0.05220828669696159,0.05223379404768404,0.04166789706543665,0.03776841833156144,
2.35929,0.08930547109182017,0.08808689765584464,0.06893823209140115,0.07351499833906242,0.04039855593934043,0.03664007891799821,0.03459820950698001,0.022839798809326083,0.04639126760774021,0.041154945960960816,0.037907169235791,0.028108753401145437,0.03369085823532081,0.02219208583618677,0.024496526210034147,0.021155114279166724,0.047676970591341385,0.0469140693077223,0.038280223548354045,0.034180073958498855,
2.621434,0.08120402156261282,0.07975135691794483,0.062601189238483,0.06620619934864866,0.037611486674405115,0.03338419242124917,0.03305105167136497,0.02128167262347859,0.044179701254652884,0.037568584732764254,0.03593276979491209,0.02610432529891073,0.03273712279420929,0.020529548735426315,0.022848933434081627,0.02001916037964191,0.044093545715307776,0.04257448694095622,0.035543673693639005,0.03126183649216928,
2.883578,0.07464772529331798,0.07278035091709542,0.05714309928202078,0.060111115321634274,0.035570949347459066,0.03068377721908326,0.031673859083605635,0.019975307233207198,0.042788493211880774,0.03459040790716558,0.034417168479989456,0.0244416104039892,0.03201688724543903,0.01913636126222261,0.022375847156216825,0.01899016511584858,0.04127064911035807,0.03896961960308453,0.03296663234486652,0.028844095250436016,
3.145722,0.06873995861971752,0.06686685152933344,0.05262459504035786,0.05495337078506171,0.03370295997959508,0.028409565590625862,0.02992393317323785,0.018864679456761325,0.04049170031298982,0.03207955095862202,0.03230415086703274,0.023041132342498893,0.030140914649217292,0.01795244929334177,0.021081759898631557,0.01805371422603838,0.038702734275297836,0.035929517755708816,0.03104305820998378,0.02680989630720252,
3.67001,0.05952499745851746,0.05738420961957018,0.045192897354452026,0.046708060589519415,0.02999845931365839,0.024795862356418712,0.027279535972629384,0.01707883816389833,0.03686088764266968,0.02808432450098606,0.029137360665908007,0.02081540554035561,0.026699718012595262,0.016049827982339747,0.01960631720843925,0.0164126707078379,0.034710822968980336,0.031090370505752724,0.02742416933992476,0.023581516001058893,
4.194298,0.05220359993569945,0.05012441901721241,0.03891095489112396,0.04041799862412113,0.027299437253794818,0.022058525077878317,0.025272362398939076,0.015707311113509936,0.03368230580676623,0.025053078484497476,0.02694859617977046,0.019129105339400848,0.023975153303190746,0.014589544649805804,0.01830191269948587,0.015021910211730497,0.031542504321764246,0.027417225545998954,0.024872602285076262,0.021139582793621395,
4.718586,0.04661411459064887,0.044395990612370734,0.034360032040806524,0.035469565152562596,0.025233025147895993,0.019917953550023217,0.02370333185474876,0.014622248292480445,0.030787609786720505,0.02267938397848216,0.025461274738786913,0.017810207832177016,0.02235711966498592,0.013434875472598896,0.01670566911546274,0.013828293892289876,0.028907260711803374,0.024539804671123433,0.022986663493008017,0.019232378391096427,
5.242874,0.04206086719103893,0.039766669722677575,0.030866604896610438,0.031480902330592836,0.023580407063768037,0.018201591613032767,0.022625739270244253,0.013743398730312589,0.028445460055709745,0.020773780688592557,0.023780353349407007,0.01675252406626738,0.021079220188009663,0.012500072222664532,0.014869796396194249,0.012792730635440975,0.026873816983561123,0.02222905601454114,0.02152010148097788,0.017704801699621762,
5.767162,0.03812025200687154,0.03595242961985486,0.027966852216741868,0.028202011445733165,0.02221727626346257,0.0167972349532829,0.021892046783500766,0.013017854483673045,0.026304685676874495,0.019212886153300093,0.02261377215779975,0.015886992057481942,0.01994928703511037,0.011728641448681559,0.013567656209855186,0.011885822794924835,0.025293039045489237,0.020335752463155957,0.020682011047763845,0.01645613178383959,
6.29145,0.03460859127029811,0.03275899790941416,0.025354349842424673,0.025462414892922607,0.021041353044143923,0.015628808723923075,0.0208816263700797,0.012409326237297603,0.02459327999921559,0.017912939070108026,0.021429946560294726,0.015166780166447631,0.018840098807817254,0.011081856585406225,0.011573174478840742,0.011085036974736097,0.02391235743846904,0.018758552046269965,0.02014374228383548,0.015418156733396733,
7.340026,0.029727096740407077,0.027722720190819308,0.021881072628141734,0.02115332248351176,0.018673310181684052,0.013801089598329342,0.01876981690917119,0.01144744380543427,0.022296551812356864,0.015876869260027165,0.01916179156565599,0.014040003125396588,0.016806425109896578,0.010059969333208789,0.009647054703906142,0.009735254988376432,0.02139134975295092,0.01628737853829256,0.019358902467490825,0.013796373212874902,
8.388602,0.02598478323605647,0.023941862394691076,0.019012163834971813,0.017928707441540064,0.016786200230769543,0.012442439415440276,0.016887342173079224,0.010723360356313022,0.02081124413574681,0.014360977586009089,0.017250177310328636,0.013202241459618166,0.014939008396802237,0.00929113537445288,0.00787310468171009,0.008641738787705949,0.01958203037499839,0.014446777261342076,0.01863609614464772,0.012592495736501508,
9.437178,0.02341850673089518,0.021008102217381572,0.017205776212663476,0.015433529091724109,0.01523164491942843,0.011397229205503302,0.015193891340209263,0.010160172283737393,0.019913550513138246,0.013193211958574405,0.015952773845472612,0.01255764178866987,0.013385981481943596,0.008693423750105754,0.006731681503124674,0.007737997941024137,0.018190096144393906,0.013028355641137373,0.01768092469322877,0.011667484598585066,
10.485754,0.021006152628633087,0.018671809508134303,0.015476594438756482,0.013451412024275095,0.014233550428865554,0.010571213452214765,0.01390301049880786,0.009710734087926859,0.018937114835385377,0.01226922763956021,0.015090303145303097,0.012048146747782543,0.01219612288588849,0.008216635024026243,0.005854031858450088,0.006978708574667845,0.017169024958078212,0.011905679568666143,0.016659280356191533,0.01093725176607081,
11.53433,0.01855526690148132,0.016771944157723772,0.013494038574286573,0.011843145807666555,0.013189478911926664,0.00990409329342253,0.012878362272460307,0.009344560024985194,0.01759658435613178,0.011522177317021064,0.01485929186991408,0.011636604856834218,0.011393928913527602,0.007828324031660762,0.005120376898452089,0.0063319117411337516,0.015733782166419588,0.010997722284445309,0.01589711953549482,0.010348060225889077,
12.582906,0.016750743864954867,0.01520006753317141,0.01170715692006555,0.01051521484454958,0.01293053576060415,0.009355563956707785,0.011895863353127482,0.009041079837746675,0.01661586404157809,0.010907326719452583,0.014657076434816311,0.011298179812128686,0.010670841158419245,0.0075066074292515815,0.004551651669757068,0.00577442553108738,0.01481757779738566,0.010250243678593562,0.015277603672775242,0.009864029253555222,
14.680058,0.014232530852406864,0.012759127849775976,0.010020848507369078,0.00845851207832611,0.012309632709624676,0.008510598772007886,0.010472364076424042,0.008568752266082839,0.015284605745115804,0.009959006178359877,0.01389690027685311,0.010776781928313234,0.009787086770760465,0.007006121325128271,0.0037349330827052382,0.004862647293216818,0.013238795871559144,0.009096973625062165,0.014360584687313372,0.009119255480077039,
16.77721,0.012262113803116176,0.010960598032959862,0.00831825515639893,0.0069478926004173,0.011601013163676318,0.00789400336739517,0.009267889194596769,0.008219787423129567,0.014032301277446108,0.00926594991410033,0.013202552564242366,0.010396232113145408,0.008921172030099733,0.006636552606312471,0.0030443878539763,0.004148771351126113,0.01223057679494207,0.008253795036636383,0.013472301150195022,0.008576498248677391,
18.874362,0.010916359125061432,0.009587581162103223,0.007145847969570318,0.005797820489215657,0.01100421351735233,0.00742717552939259,0.008616153304968104,0.007952756972860072,0.012959690281083912,0.008740562519305488,0.012513110715392827,0.010108070171299006,0.008271698831347112,0.006353888834033757,0.0024919364748062904,0.0035749997277178926,0.01149478939709765,0.007614384008841781,0.012353517129342307,0.008166039184905428,
20.971514,0.009487369165397604,0.008509829221702042,0.005916468077776327,0.004897225109993233,0.010338104360166422,0.007063369100692477,0.008097769182935494,0.007742717982667721,0.01178199726814457,0.008330668490042124,0.011831085804054276,0.009883470372530742,0.007740591822368882,0.006131644975116533,0.0021844200759798637,0.0031040285949159446,0.011121567963398181,0.007115383339428995,0.011690703006678333,0.007846473466111682,
23.068666,0.008567121567354882,0.007644630536256759,0.005042621240717183,0.004175768143582361,0.010046245955573912,0.0067731537602764656,0.0076510027300403915,0.007573793949584228,0.010838228865966101,0.008003374094340807,0.011170502996839247,0.009704281582779365,0.007293526666423525,0.005952970754663492,0.0018240153771357259,0.0027107053729739945,0.010166583772733008,0.006716835184898038,0.011323287870235007,0.007591765758671468,
25.165818,0.007484136402986336,0.006937072637812151,0.004190370132713806,0.0035868685593109604,0.009588055046177322,0.006537141716127845,0.0072329801116150375,0.007435422174700373,0.010344078507781955,0.007736983283927719,0.010846438632812235,0.009558544563719443,0.0068498812864340175,0.005806660314508192,0.001674113897482498,0.0023774544530983602,0.00991258177751057,0.006392375476403698,0.010784325812122306,0.0073847836774077885,
29.360122,0.006927132330273979,0.0058546499546208615,0.003783722211664453,0.0026881063352864392,0.009214257648641989,0.006178624249687721,0.006541832116583161,0.007223300404892963,0.009827300736856294,0.0073318916890732135,0.009681841072607078,0.009337131913830156,0.0061461688376777315,0.005582462543656198,0.0013818039311637653,0.0018438774013133817,0.009341614101559844,0.005898839394825471,0.01046717764296891,0.007070655652036463,
33.554426,0.00588587628272676,0.005071206302014686,0.0031534102357941448,0.0020393970348867646,0.008570230500188203,0.005921249017236614,0.006088311439660984,0.007069393806912715,0.009461855453507202,0.0070407277150293145,0.009007815767834448,0.009178158749585281,0.0055325133994532346,0.005419874263126442,0.00122935972295033,0.001436092432476901,0.008510682086815208,0.005543987832574374,0.009686075338225738,0.00684538714464969,
37.74873,0.005036517853540016,0.004482124936602766,0.00255856417899852,0.0015527481117349057,0.008065124218266597,0.005729028451533079,0.005750045110043392,0.006953432762143831,0.008837818192546426,0.00682305556146117,0.008241911248901026,0.009059415204017545,0.0048770373847623295,0.005297422594628857,0.0009713193854754488,0.0011147964381130774,0.0077276804656412346,0.005278631437164646,0.009064213484275881,0.0066772916795253545,
41.943034,0.004521319408543539,0.004025735016360773,0.0022972129079077536,0.0011764514621627705,0.007393595849534198,0.005580948598439014,0.005479972810424466,0.006863436106650191,0.008205318464459859,0.006655229528919046,0.007825487870088561,0.00896793010563785,0.004148473208426748,0.005202422003282467,0.0008611534051010716,0.0008554756282902272,0.007214955858526589,0.005073994404208959,0.008473268804864313,0.00654789056365761,
46.137338,0.003606483905581758,0.0036635092597621165,0.0018877324138044762,0.0008782915142015327,0.006826207864933455,0.005463988032453634,0.005271791168248559,0.006791901260947972,0.007379235233293752,0.006522579327525257,0.007303218115680898,0.008895664565065109,0.00363742254692068,0.005126932584762143,0.0006937792937972352,0.0006420515830029058,0.006557958316852978,0.00491221765985363,0.007666719980591986,0.006445745806563181,
50.331642,0.0035611224331535208,0.0033702402731275605,0.0018363915234820753,0.0006372404865743657,0.00643862189554982,0.005369687177640318,0.005173484443683811,0.006733909305770689,0.007013723468546296,0.006415564052494394,0.006975084192208454,0.008837395307335263,0.0031145512674224237,0.005065750862450774,0.0006848290925479632,0.00046354336621661093,0.006026862275616572,0.004781683115176431,0.007393165984100107,0.006363433462329211,
58.72025,0.002853532991904886,0.0029271845553965193,0.0012133346964088333,0.0002737166121233052,0.005800657098479434,0.005227944764174123,0.004678350284500005,0.0066461580798636575,0.005982988488676515,0.006254593222901271,0.006278996955078004,0.008749803697156056,0.0020439612405332426,0.00497320308383832,0.00041020082143089585,0.00018238711240393122,0.005074625075280971,0.004585295696137878,0.006317094461016678,0.0062397891394676734,
67.108858,0.0021261247220854653,0.00261111034813216,0.000984359339014,1.4899129569709854e-05,0.005494300440312775,0.00512740430350294,0.004305965977612264,0.006583442928499241,0.005462547268003459,0.006140320161664676,0.005577101330315251,0.008687667158985713,0.001667349162350896,0.004907084360191112,0.0003012590195894247,-2.8355152731880835e-05,0.004254555297914981,0.004445849148796092,0.005532932838885155,0.006152148104899113,
75.497466,0.0021303277581591726,0.0023762487576738838,0.0010515485796054728,-0.00017710845175704045,0.005157736024629508,0.005053038156387317,0.004020439069435801,0.006536773631967729,0.004958085148669347,0.006055741546193704,0.005063782064281112,0.008641703355393077,0.0011846109454640996,0.004857897020613512,0.00024167354690993648,-0.00019165896325449672,0.0035126823562583744,0.004342620103401433,0.004667923683949834,0.006087359579349979,
83.886074,0.0018184034350755987,0.002196080050753176,0.0008416099561377144,-0.00032420854304016057,0.004771765159128798,0.00499620296532742,0.003803822239544442,0.006500929149389532,0.00450281878072952,0.0059910671764140935,0.004850034268261873,0.00860657271730805,0.0010758867876937308,0.00482012786810836,0.00025923915168591624,-0.00032154890449684434,0.0032863916436916027,0.004263672929387321,0.004344211715971426,0.006037866764511769,
92.274682,0.0016903192040456196,0.002054277403168011,0.0008600572963723621,-0.00043985689030326164,0.004527220394664954,0.004951609751892493,0.003738746406797927,0.006472689052681148,0.004192690091019398,0.00594030104531431,0.005031920554068753,0.008579007544418865,0.0007874836114914694,0.0047903775788573555,0.0001493943490422196,-0.0004270604954890308,0.003082531356441755,0.0042016958963766084,0.003922849555802747,0.005999049082207622,
100.66329,0.0015254736021292974,0.0019402923023537134,0.0006739234338840902,-0.0005327315930231265,0.004276809133362176,0.004915858790289337,0.0035385566379784023,0.006449969326192589,0.0036638112498644346,0.005899586131110162,0.0051543755278498395,0.008556907189096722,0.0007808811158365865,0.004766447089262455,0.00013890833578652373,-0.0005142708408222461,0.0028336052414738183,0.0041519846812065955,0.0035755079194596234,0.005967938332786989,
117.440506,0.0007744126345776313,0.001769585435354918,0.00025816354764818163,-0.0006716675607327773,0.00376675288917892,0.00486248546788552,0.0030429286976624845,0.006415908592237192,0.0028934000026191683,0.005838775307729924,0.00519484861201929,0.008523911360946781,0.0004091390458370543,0.004730578812715303,-0.00016224209225496145,-0.0006495246558790664,0.002267493737016999,0.004077728216652055,0.003083271260678177,0.005921510012771399,
134.217722,0.001001855364894133,0.0016489904113479066,9.116553058579458e-05,-0.0007696966789834884,0.003440394943461789,0.004824910989465328,0.00265584288848068,0.006391818965304033,0.0026291944534349524,0.005795944158355878,0.005248375572486723,0.00850068113898589,0.00024615821152616134,0.004705216766149064,-0.00024576084102420956,-0.0007490280940216201,0.0022120885597263083,0.004025419870583836,0.002675097326719331,0.005888838344810566,
150.994938,0.0007467338478318606,0.001560075803379972,0.0005023010527892877,-0.0008419033233744893,0.0028332557381312894,0.004797282526493956,0.0025687973014780797,0.006374041696926965,0.002310567256886464,0.005764438604661399,0.00523589107837169,0.008483599204548654,0.00023650732628129978,0.004686503967208831,-0.00023153102839320862,-0.0008248885846428924,0.0020529159486629466,0.003986939124985043,0.0023809388467886713,0.005864822671927688,
167.772154,0.0005244340370129894,0.0014922976689294948,0.0004203677750219974,-0.0008969022441909754,0.0023041117004038024,0.0047762677256003635,0.0022046853961899195,0.006360480524312941,0.001964228262084158,0.0057404675724256156,0.005416558015135566,0.008470605841877483,9.334405432341741e-05,0.004672231273540374,-0.0003456474217894203,-0.0008843657834700003,0.002007567762785602,0.003957658573856891,0.002263475428786492,0.005846560559136525,
184.54937,0.0004972465867274214,0.00143923229349128,0.0006545650535290331,-0.0009399347406952795,0.0018908876010121345,0.004759844119200739,0.002070634771624841,0.006349856744131738,0.0018312563437027749,0.0057217289633301775,0.005277122916896863,0.008460450889864335,0.00011457867537789657,0.004661051470558343,-0.0003142011364497788,-0.0009320636083911382,0.0018512326324624673,0.0039347678519209995,0.0020098191966884888,0.005832291269783282,
201.326586,0.00035813710351363025,0.0013967655411941434,0.0005136975674332298,-0.0009743539248685781,0.001550143345570969,0.004746720438206775,0.0017727907117033954,0.006341350554619409,0.0016272465379140089,0.005706752334596903,0.00497598015207688,0.008452336125558313,5.1906867797729015e-05,0.00465210101506969,-0.00021803061174348136,-0.0009710348952350354,0.001584590614743326,0.003916471650615013,0.0019214259693869052,0.005820891060256492,
234.881018,0.0003870848411961187,0.00133350105347294,0.0005064665714049261,-0.001025597046926791,0.0009061758829318167,0.0047272040341534574,0.0011184390449926092,0.0063286710012774635,0.0008031540397103294,0.005684474983906394,0.003973603353089209,0.00844026819344954,-0.0006388674538236834,0.0046387608621604615,-0.0007640623013994623,-0.0010305836887036018,0.0010412928562172907,0.00388925469780094,0.0013789848653098513,0.005803941170178508,
268.43545,0.0003622180109654418,0.0012890672934849831,0.0005289196960426286,-0.0010615626155834191,0.0006570312182086497,0.004713523104087317,0.0008019360338230897,0.0063197597328431354,0.0004636506892168608,0.0056688545117183934,0.0034730100378856533,0.008431808343920747,-0.0005640696330787592,0.00462938657943723,-0.0008612438250027164,-0.0010736255140065924,0.0009262544172779999,0.00387016927293261,0.001358185270758232,0.005792062041182639,
301.989882,0.00021238348063269718,0.001256454448878172,0.00036902819552619135,-0.0010879459259231776,0.0003325900315641279,0.004703496706208967,0.0006817347273988212,0.006313215874216548,0.00011766317976048413,0.005657404342537732,0.003088042409152536,0.00842560818672834,-0.0006192444420648022,0.0046225034295000805,-0.0008276269174718816,-0.0011059524400451924,0.0005630742579629513,0.003856178425495715,0.001080647121718878,0.0057833576505076706,
335.544314,0.00029972982686339876,0.0012316843558298953,0.00045824252596021563,-0.001107975995107008,9.956775453739076e-05,0.0046958904716484055,0.000715025729115577,0.006308243688545603,-0.00011824191750155011,0.005648716600321357,0.003116703586573112,0.008420904525702308,-0.0007081225184376603,0.00461727387620404,-0.0008014436457303478,-0.0011309736042162033,0.0005363910598293922,0.003845562485271067,0.0012799740853804101,0.005776755229948445,
369.098746,0.00012514693873424854,0.0012123488179532848,0.00037396427625166197,-0.001123606016018377,3.408450035772015e-05,0.004689958768214652,0.0006157074189492264,0.006304361126693632,-0.00024885924831746163,0.005641940594096947,0.0032204411296014638,0.008417236328487671,-0.0005822622437246965,0.0046131906241834945,-0.0006509239054447957,-0.0011508159417531385,0.00039270861845698546,0.003837282279277067,0.001335696852476813,0.005771606926670571,
402.653178,-8.070341010152848e-05,0.0011969135271332344,0.0001805665392315481,-0.0011360796267005993,2.045335287032568e-05,0.004685227363801911,0.0004755588421398111,0.006301260885914236,-0.0003275933127844688,0.005636535144064396,0.0033245387817099122,0.00841431036381038,-0.0006157547657312303,0.004609930315525946,-0.0007027048179858455,-0.00116686942885706,0.000351006378130863,0.0038306766785538536,0.00130353707712443,0.005767500781434223,
469.762042,1.8332246747233326e-05,0.0011739860687145888,-0.0006214104495068509,-0.001154601536996906,-0.0009048250877704867,0.004678205959435473,-0.0007396765765655484,0.006296654339737539,-0.0012609696441386173,0.005628512431972595,0.0025849895924997864,0.008409968164766834,-0.001986865674524528,0.004605086250362085,-0.0021456513921644976,-0.0011911009704429262,-0.0005341083708474597,0.003820872369181052,0.00013157184356705188,0.005761407925062036,
536.870906,7.774652693349094e-05,0.001157934239180506,-0.0004966131265574361,-0.0011675642006100677,-0.0010001223587707885,0.004673295175130514,-0.0007447245916372038,0.006293428112207316,-0.0014919369969289091,0.005622900554746759,0.0027575410950355507,0.00840693117101376,-0.0021217461885816614,0.004601693918779675,-0.002092187947799304,-0.0012083704911219344,-0.0005999055256068244,0.0038140140042970602,-0.0002435349404982987,0.005757147071695928,
603.97977,-0.00034406799494451776,0.0011461816625331423,-0.0008326666451660905,-0.0011770523148267298,-0.001138374340069404,0.004669702477417646,-0.0008293353606000809,0.006291065352918747,-0.001645808660959187,0.005618794506958424,0.0029682486479769813,0.008404709297634719,-0.0022164487614932454,0.004599209648891432,-0.002030548160794399,-0.0012211925139433435,-0.0007848491745446848,0.003808995790460356,-0.0003821578000392143,0.0057540301407497255,
671.088634,-0.00021392385770584133,0.001137272761284278,-0.000706107648096642,-0.0011842430555258198,-0.001291849726799597,0.004666980756197985,-0.0008721162381311087,0.006289273912348993,-0.0017603315365670542,0.005615683626278814,0.003037934388764219,0.008403026055141725,-0.00213163647749342,0.004597326161696665,-0.002014592481320186,-0.0012310221897179796,-0.000930069643880131,0.003805193733731384,-0.0003375869908545521,0.005751669014929969,
738.197498,-0.0003150601922128695,0.0011303295140272496,-0.0005913235739573448,-0.0011898462166361956,-0.0012033525431973376,0.004664860615832855,-0.0008333758913323357,0.0062878774941251304,-0.0017345370186215275,0.005613260177551545,0.00295897325786048,0.008401714848186876,-0.002120337092615207,0.004595858045884205,-0.001956680369892701,-0.0012387544440499664,-0.0009334791130299624,0.0038022317869960197,-0.00040977614772830814,0.005749829874184958,
805.306362,-0.00013878545850574264,0.0011247941211184071,-0.0006734170750120705,-0.001194312574441926,-0.0012938065541998726,0.0046631710683672336,-0.0007802213437458066,0.006286764063548685,-0.0017370874810417067,0.005611328814011001,0.003211325384320301,0.00840066993552875,-0.0020414926748304235,0.004594687481937575,-0.0018682786212415863,-0.001244966965269655,-0.0011473990866813142,0.0037998712316001594,-0.0004096835163785815,0.005748364326497988,
939.52409,-0.0002163641867997934, ,-0.0023113699949359025, ,-0.0031279097450013413, ,-0.002741955931885942, ,-0.0037238408198658835, ,0.0014339141515948564, ,-0.00436432278710412, ,-0.004676999516276913, ,-0.002862773366326933, ,-0.003003006976880143, ,
1073.741818,-5.96182816744788e-05, ,-0.0023299949015331504, ,-0.003160725017393084, ,-0.0027266995287114604, ,-0.003866547052461722, ,0.0017555201007542624, ,-0.004287701128862049, ,-0.004718691068730879, ,-0.0029893316453316475, ,-0.0036228581708849265, ,
1207.959546,-0.00020669687402196678, ,-0.002478717442236595, ,-0.0031967301150027504, ,-0.002701769397097137, ,-0.0037309851028926836, ,0.001977718380177424, ,-0.004413097612811071, ,-0.004657575911161096, ,-0.003092631905788314, ,-0.004021431773178505, ,
1342.177274,-0.0001084473085109714, ,-0.002419970638622915, ,-0.0032289297792255575, ,-0.0026041669776435163, ,-0.003679324567240247, ,0.002145731230173199, ,-0.004229718763949772, ,-0.004669426698378576, ,-0.003012957519427414, ,-0.004225369883557572, ,
1476.395002,-0.00028591541556256404, ,-0.0023853854934416277, ,-0.003110420617220843, ,-0.0025514092891606413, ,-0.0035848627671111978, ,0.002208332179578827, ,-0.004043505869250737, ,-0.004642874781824871, ,-0.0029698612169727907, ,-0.004220486232660455, ,
1610.61273,-0.00026761632925174884, ,-0.0023786532504188797, ,-0.0031204479344433406, ,-0.0026051543811481466, ,-0.0035231628539657382, ,0.0021570807753564093, ,-0.004005341683112855, ,-0.0046850883977724534, ,-0.0030039844612540843, ,-0.004098480220909402, ,
1879.048186,-0.007642671127119929, ,-0.0064740084970774285, ,-0.007553632038651366, ,-0.007810383712056023, ,-0.007848018211827672, ,-0.0020457823795778526, ,-0.010602300856079395, ,-0.012100683967220775, ,-0.007038281929959276, ,-0.008411432740333626, ,
