name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),AR1,stdev(AR1),AR2,stdev(AR2),T1,stdev(T1),tauT1,stdev(tauT1),N (mom),bri (kHz),above zero
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100001_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:49:02 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.025887,None,1.503242,None,0.6652288853025661,34.37871173880054,0.627261,None,0.372739,None,0.0001,None,0.2532,None,1.0,None,1.0,None,6.0,None,6.0,None,0.071268,None,0.04,None,3.4251648240105204,6.428248903168105,0.8111111111111111
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100002_T24s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:49:02 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.025886999999999993,None,1.503242,None,0.6652288853025661,50.45030869639621,0.627261,None,0.37273900000000004,None,0.0001,None,0.25319999999999365,None,1.0,None,1.0,None,6.0,None,6.0,None,0.07126800000001321,None,0.04,None,4.609133523434046,7.2338977555172255,0.8277777777777777
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100003_T46s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:49:02 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.025886999999999993,None,1.503242,None,0.6652288853025661,57.077583812327596,0.627261,None,0.37273900000000004,None,0.0001,None,0.25319999999999365,None,1.0,None,1.0,None,6.0,None,6.0,None,0.07126800000001321,None,0.04,None,5.106927670337114,7.4128109296670175,0.6944444444444444
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100004_T67s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:49:02 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.025886999999999993,None,1.503242,None,0.6652288853025661,54.98964011529577,0.627261,None,0.37273900000000004,None,0.0001,None,0.25319999999999365,None,1.0,None,1.0,None,6.0,None,6.0,None,0.07126800000001321,None,0.04,None,5.173325734502599,7.040792031485582,0.75
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100005_T89s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:49:02 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.025886999999999993,None,1.503242,None,0.6652288853025661,51.33409904699738,0.627261,None,0.37273900000000004,None,0.0001,None,0.25319999999999365,None,1.0,None,1.0,None,6.0,None,6.0,None,0.07126800000001321,None,0.04,None,4.687541500117615,7.254986564479905,0.75
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100006_T111s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:49:02 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.025886999999999993,None,1.503242,None,0.6652288853025661,47.84339210369553,0.627261,None,0.37273900000000004,None,0.0001,None,0.25319999999999365,None,1.0,None,1.0,None,6.0,None,6.0,None,0.07126800000001321,None,0.04,None,4.372876222346453,7.258033105039117,0.85
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100007_T133s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:49:02 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.025886999999999993,None,1.503242,None,0.6652288853025661,41.623095650457,0.627261,None,0.37273900000000004,None,0.0001,None,0.25319999999999365,None,1.0,None,1.0,None,6.0,None,6.0,None,0.07126800000001321,None,0.04,None,4.028035661516831,6.806843004749512,0.7166666666666667
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100008_T156s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:49:02 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.025886999999999993,None,1.503242,None,0.6652288853025661,37.96945440386473,0.627261,None,0.37273900000000004,None,0.0001,None,0.25319999999999365,None,1.0,None,1.0,None,6.0,None,6.0,None,0.07126800000001321,None,0.04,None,3.8059454608315155,6.525885103404153,0.7722222222222223
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100009_T177s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:49:02 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.025886999999999993,None,1.503242,None,0.6652288853025661,35.69057779072508,0.627261,None,0.37273900000000004,None,0.0001,None,0.25319999999999365,None,1.0,None,1.0,None,6.0,None,6.0,None,0.07126800000001321,None,0.04,None,3.6650604796806574,6.321736386541964,0.7888888888888889
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-1000010_T199s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:49:02 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.025886999999999993,None,1.503242,None,0.6652288853025661,33.69609983277113,0.627261,None,0.37273900000000004,None,0.0001,None,0.25319999999999365,None,1.0,None,1.0,None,6.0,None,6.0,None,0.07126800000001321,None,0.04,None,3.7301839668892884,5.879293087962573,0.7111111111111111
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-1000011_T221s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:49:02 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.025884405607746297,None,1.5032427500612233,None,0.6652285533785361,31.457912009969515,0.6272606422179496,None,0.37273935778205036,None,0.00022764211093808664,None,0.25319488757365605,None,1.0,None,1.0,None,6.0,None,6.0,None,0.0712697038309229,None,0.04,None,3.557026752643332,5.66385477525415,0.6888888888888889
