name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),AR1,stdev(AR1),AR2,stdev(AR2),T1,stdev(T1),tauT1,stdev(tauT1),N (mom),bri (kHz),above zero
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100001_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:44:32 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.014327,None,1.510217,None,0.6621564980396857,34.00926953843252,0.598713,None,0.401287,None,0.0001,None,0.299218,None,1.0,None,1.0,None,6.0,None,6.0,None,0.1095,None,0.04,None,3.2105456048480376,6.506874334603486,0.8555555555555555
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100002_T24s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:44:32 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.014326999999999979,None,1.510217,None,0.6621564980396857,50.28493692441417,0.598713,None,0.40128699999999995,None,0.0001,None,0.29921799999995624,None,1.0,None,1.0,None,6.0,None,6.0,None,0.10949999999998461,None,0.04,None,4.6307217129992235,7.073315699321072,0.75
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100003_T46s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:44:32 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.014326999999999979,None,1.510217,None,0.6621564980396857,57.406940176556084,0.598713,None,0.40128699999999995,None,0.0001,None,0.29921799999995624,None,1.0,None,1.0,None,6.0,None,6.0,None,0.10949999999998461,None,0.04,None,5.060058744605032,7.495524557898061,0.7
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100004_T67s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:44:32 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.014326999999999979,None,1.510217,None,0.6621564980396857,55.11340072566818,0.598713,None,0.40128699999999995,None,0.0001,None,0.29921799999995624,None,1.0,None,1.0,None,6.0,None,6.0,None,0.10949999999998461,None,0.04,None,5.142477696832101,7.036375604002284,0.7388888888888889
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100005_T89s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:44:32 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.014326999999999979,None,1.510217,None,0.6621564980396857,51.29819322463841,0.598713,None,0.40128699999999995,None,0.0001,None,0.29921799999995624,None,1.0,None,1.0,None,6.0,None,6.0,None,0.10949999999998461,None,0.04,None,4.701720720679462,7.14336749335215,0.7222222222222222
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100006_T111s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:44:32 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.014326999999999979,None,1.510217,None,0.6621564980396857,48.041219072504525,0.598713,None,0.40128699999999995,None,0.0001,None,0.29921799999995624,None,1.0,None,1.0,None,6.0,None,6.0,None,0.10949999999998461,None,0.04,None,4.336991558437394,7.3045048719466905,0.8611111111111112
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100007_T133s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:44:32 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.014326999999999979,None,1.510217,None,0.6621564980396857,42.182100803091124,0.598713,None,0.40128699999999995,None,0.0001,None,0.29921799999995624,None,1.0,None,1.0,None,6.0,None,6.0,None,0.10949999999998461,None,0.04,None,3.8374503797793102,7.252911359640696,0.7055555555555556
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100008_T156s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:44:32 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.014326999999999979,None,1.510217,None,0.6621564980396857,38.346005794308944,0.598713,None,0.40128699999999995,None,0.0001,None,0.29921799999995624,None,1.0,None,1.0,None,6.0,None,6.0,None,0.10949999999998461,None,0.04,None,3.59695774690655,6.946613154418909,0.7611111111111111
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-100009_T177s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:44:32 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.014326999999999979,None,1.510217,None,0.6621564980396857,36.60200200873517,0.598713,None,0.40128699999999995,None,0.0001,None,0.29921799999995624,None,1.0,None,1.0,None,6.0,None,6.0,None,0.10949999999998461,None,0.04,None,3.312415517165034,7.245996164092962,0.7611111111111111
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-1000010_T199s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:44:32 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.014326999999999979,None,1.510217,None,0.6621564980396857,34.19063185588056,0.598713,None,0.40128699999999995,None,0.0001,None,0.29921799999995624,None,1.0,None,1.0,None,6.0,None,6.0,None,0.10949999999998461,None,0.04,None,3.4903035379691407,6.387000929972646,0.6888888888888889
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-1000011_T221s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:44:32 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.014326999999999979,None,1.510217,None,0.6621564980396857,32.62094684491303,0.598713,None,0.40128699999999995,None,0.0001,None,0.29921799999995624,None,1.0,None,1.0,None,6.0,None,6.0,None,0.10949999999998461,None,0.04,None,3.147129358983702,6.787090568084203,0.6722222222222223
2022-06-03_tttr2xfcs_CH2_BIN1dot0_HsPEX5EGFP 1-1000012_T244s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 13:44:32 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.014326999999999979,None,1.510217,None,0.6621564980396857,33.32708810189896,0.598713,None,0.40128699999999995,None,0.0001,None,0.29921799999995624,None,1.0,None,1.0,None,6.0,None,6.0,None,0.10949999999998461,None,0.04,None,3.2369124885107334,6.767928733704263,0.6611111111111111
