name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),N (mom),bri (kHz),above zero
2022-04-25_multipletau_dirty_0dot08-1dot0_1000_correlation-CH1_1,Not known,dirty_0dot08-1dot0,0,Tue May 10 16:17:26 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.002961,None,0.081613,None,12.252949897687868,0.081613,0.720778,None,0.279222,None,6.917637,None,147.025545,None,1.0,None,1.0,None,1.0,1.0,0.7446808510638298
2022-04-25_multipletau_dirty_0dot08-1dot0_1001_correlation-CH1_1,Not known,dirty_0dot08-1dot0,0,Tue May 10 16:17:26 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.005139202195977188,None,0.17957075789508767,None,5.568835436915845,0.17957075789508767,0.9093181635431449,None,0.09068183645685512,None,10.98607807082169,None,1999.9996257915257,None,1.0,None,1.0,None,1.0,1.0,0.851063829787234
2022-04-25_multipletau_dirty_0dot08-1dot0_1002_correlation-CH1_1,Not known,dirty_0dot08-1dot0,0,Tue May 10 16:17:26 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.005160084072562299,None,0.11899531086681085,None,8.403692487675254,0.11899531086681087,0.6547676689132089,None,0.3452323310867911,None,6.299764046095907,None,189.4730278195286,None,1.0,None,1.0,None,1.0,1.0,0.7553191489361702
2022-04-25_multipletau_dirty_0dot08-1dot0_1003_correlation-CH1_1,Not known,dirty_0dot08-1dot0,0,Tue May 10 16:17:26 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0075804751927620595,None,0.24127130531204752,None,4.144711691705953,0.24127130531204752,0.6885138770098489,None,0.3114861229901511,None,6.177522600461444,None,79.22604970037473,None,1.0,None,1.0,None,1.0,1.0,0.7021276595744681
2022-04-25_multipletau_dirty_0dot08-1dot0_1004_correlation-CH1_1,Not known,dirty_0dot08-1dot0,0,Tue May 10 16:17:26 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.010200202526494784,None,0.23281577545326262,None,4.295241583406999,0.2328157754532626,0.686528237591441,None,0.313471762408559,None,5.059494333777965,None,226.32717257276278,None,1.0,None,1.0,None,1.0,1.0,0.8617021276595744
2022-04-25_multipletau_dirty_0dot08-1dot0_1005_correlation-CH1_1,Not known,dirty_0dot08-1dot0,0,Tue May 10 16:17:26 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0037910143750574665,None,0.16216583334530205,None,6.166527062890526,0.16216583334530205,0.37557961633846104,None,0.624420383661539,None,28.1173050523566,None,5.27742725851166,None,1.0,None,1.0,None,1.0,1.0,0.648936170212766
2022-04-25_multipletau_dirty_0dot08-1dot0_1006_correlation-CH1_1,Not known,dirty_0dot08-1dot0,0,Tue May 10 16:17:26 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.007842353069735908,None,0.08292088064589971,None,12.05968861173025,0.08292088064589971,0.7835954411174023,None,0.2164045588825977,None,15.189686064255929,None,1570.8857186679124,None,1.0,None,1.0,None,1.0,1.0,0.851063829787234
2022-04-25_multipletau_dirty_0dot08-1dot0_1007_correlation-CH1_1,Not known,dirty_0dot08-1dot0,0,Tue May 10 16:17:26 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.005083667443964379,None,0.10156279660265644,None,9.846125091575555,0.10156279660265644,0.6452641402838382,None,0.35473585971616184,None,9.73644396724027,None,215.72275313832455,None,1.0,None,1.0,None,1.0,1.0,0.776595744680851
2022-04-25_multipletau_dirty_0dot08-1dot0_1008_correlation-CH1_1,Not known,dirty_0dot08-1dot0,0,Tue May 10 16:17:26 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.004114481677563897,None,0.1818628443489835,None,5.498649290236889,0.1818628443489835,0.302302989342481,None,0.697697010657519,None,6.168797982755843,None,26.09228052054122,None,1.0,None,1.0,None,1.0,1.0,0.7553191489361702
2022-04-25_multipletau_dirty_0dot08-1dot0_1009_correlation-CH1_1,Not known,dirty_0dot08-1dot0,0,Tue May 10 16:17:27 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0028179763127175184,None,1.660435987380487,None,0.6022514614234575,1.660435987380487,0.06390064706516013,None,0.9360993529348398,None,22.872648583544343,None,0.005418985418769168,None,1.0,None,1.0,None,1.0,1.0,0.7127659574468085
