name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),N (mom),bri (kHz),above zero
2022-07-14_multipletau_10000-cuts_1dot0_0000_correlation-CH1_1,Not known,10000-cuts,0,Thu Jul 14 16:49:03 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.000336,8.749179927004077e-05,1.0,11.729714751070073,1.0,1.0,1.0,0,0.012554,0.14870860043020914,1.0,0,1.0,1.0,0.40425531914893614
2022-07-14_multipletau_10000-cuts_1dot0_0001_correlation-CH1_1,Not known,10000-cuts,0,Thu Jul 14 16:49:03 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.00033600000000000296,0.00010307606573575487,1.0,1.624975241989703e-09,1.0,1.0,1.0,0,0.01255400000001182,0.0042863146064058425,1.0,0,1.0,1.0,0.4574468085106383
2022-07-14_multipletau_10000-cuts_1dot0_0002_correlation-CH1_1,Not known,10000-cuts,0,Thu Jul 14 16:49:03 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.00033600000000000296,8.860701138881892e-05,1.0,1.647887911244732e-09,1.0,1.0,1.0,0,0.01255400000001182,0.00432535317478376,1.0,0,1.0,1.0,0.4574468085106383
2022-07-14_multipletau_10000-cuts_1dot0_0003_correlation-CH1_1,Not known,10000-cuts,0,Thu Jul 14 16:49:03 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.00033600000000000296,9.397971531219086e-05,1.0,1.5978467569400654e-09,1.0,1.0,1.0,0,0.01255400000001182,0.004209404754924308,1.0,0,1.0,1.0,0.5212765957446809
2022-07-14_multipletau_10000-cuts_1dot0_0004_correlation-CH1_1,Not known,10000-cuts,0,Thu Jul 14 16:49:03 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.0003030045519768487,8.11922541419019e-05,0.9795224295220056,7.9078249519157335,1.0209056677630008,0.9795224295220055,1.0,0,0.012476189942217709,0.1404776901930875,1.0,0,1.0,1.0,0.4787234042553192
2022-07-14_multipletau_10000-cuts_1dot0_0005_correlation-CH1_1,Not known,10000-cuts,0,Thu Jul 14 16:49:03 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.0003419454198357874,8.251400661772684e-05,0.9852534073471584,8.77722416595517,1.0149673094686853,0.9852534073471584,1.0,0,0.013785638572829117,0.12992041894186498,1.0,0,1.0,1.0,0.5
2022-07-14_multipletau_10000-cuts_1dot0_0006_correlation-CH1_1,Not known,10000-cuts,0,Thu Jul 14 16:49:03 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.0003415125779636652,8.912811193401355e-05,0.9702167318504561,7.4822861733469805,1.0306975412521895,0.9702167318504562,1.0,0,0.013325890691899434,0.14455575438938584,1.0,0,1.0,1.0,0.5319148936170213
2022-07-14_multipletau_10000-cuts_1dot0_0007_correlation-CH1_1,Not known,10000-cuts,0,Thu Jul 14 16:49:03 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.00033600000000000296,8.748548964079503e-05,1.0,1.4013198940716998e-09,1.0,1.0,1.0,0,0.01255400000001182,0.003690814212517112,1.0,0,1.0,1.0,0.4148936170212766
2022-07-14_multipletau_10000-cuts_1dot0_0008_correlation-CH1_1,Not known,10000-cuts,0,Thu Jul 14 16:49:03 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.00031516283900734354,7.916396578921594e-05,0.9879275900225513,8.580184086544653,1.0122199340309679,0.9879275900225514,1.0,0,0.012758842185167343,0.13569331005838994,1.0,0,1.0,1.0,0.5957446808510638
2022-07-14_multipletau_10000-cuts_1dot0_0009_correlation-CH1_1,Not known,10000-cuts,0,Thu Jul 14 16:49:03 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.00033600000000000296,7.790605214561127e-05,1.0,1.4424990884527399e-09,1.0,1.0,1.0,0,0.01255400000001182,0.0037846915646902787,1.0,0,1.0,1.0,0.6063829787234043
