name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),N (mom),bri (kHz),above zero
2022-07-14_multipletau_400-cuts_1dot0_0000_correlation-CH1_1,Not known,400-cuts,0,Fri Jul 15 14:32:57 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.000727,0.0001524451138486723,0.050027,0.0012596916146714807,19.98920582885242,0.050027,1.0,0,5.621766,0.3065520643656016,1.0,0,1.0,1.0,0.7127659574468085
2022-07-14_multipletau_400-cuts_1dot0_0001_correlation-CH1_1,Not known,400-cuts,0,Fri Jul 15 14:32:57 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.0009240900577585087,0.00019220370389730115,0.05443743090245411,0.001530765942868296,18.36971332816734,0.05443743090245412,1.0,0,5.915923028559953,0.36426010145788673,1.0,0,1.0,1.0,0.7127659574468085
2022-07-14_multipletau_400-cuts_1dot0_0002_correlation-CH1_1,Not known,400-cuts,0,Fri Jul 15 14:32:57 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.0010953541706482106,0.00022109137450190765,0.05481612016889547,0.0021387799075456735,18.242808810964224,0.05481612016889547,1.0,0,4.554854407930184,0.36798688388251993,1.0,0,1.0,1.0,0.6063829787234043
2022-07-14_multipletau_400-cuts_1dot0_0003_correlation-CH1_1,Not known,400-cuts,0,Fri Jul 15 14:32:57 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.0006568964342203998,0.00014995388629635638,0.05333834616227228,0.0011819662210719273,18.74823784295225,0.053338346162272274,1.0,0,6.001811805476145,0.2921558832917299,1.0,0,1.0,1.0,0.723404255319149
2022-07-14_multipletau_400-cuts_1dot0_0004_correlation-CH1_1,Not known,400-cuts,0,Fri Jul 15 14:32:57 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.0007084616582007097,0.0001502116505236615,0.04931509099582302,0.0014002217314226452,20.277768524947057,0.04931509099582302,1.0,0,4.779746088862322,0.2839474597937034,1.0,0,1.0,1.0,0.723404255319149
2022-07-14_multipletau_400-cuts_1dot0_0005_correlation-CH1_1,Not known,400-cuts,0,Fri Jul 15 14:32:57 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.001032520480921062,0.00017291822754256353,0.051471926467314084,0.0014096976060755646,19.428066300083486,0.051471926467314084,1.0,0,5.726917755298187,0.34106550732314306,1.0,0,1.0,1.0,0.648936170212766
2022-07-14_multipletau_400-cuts_1dot0_0006_correlation-CH1_1,Not known,400-cuts,0,Fri Jul 15 14:32:57 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.000816,0.00019275451930894232,0.051008,0.0017130069202409115,19.60476787954831,0.05100799999999999,1.0,0,5.092445,0.3626556394637957,1.0,0,1.0,1.0,0.7340425531914894
2022-07-14_multipletau_400-cuts_1dot0_0007_correlation-CH1_1,Not known,400-cuts,0,Fri Jul 15 14:32:57 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.0011398531947913737,0.00019338075060064725,0.05368489871023128,0.0018335741147219385,18.62721219606995,0.05368489871023127,1.0,0,4.674942609254165,0.33245684199016556,1.0,0,1.0,1.0,0.6063829787234043
2022-07-14_multipletau_400-cuts_1dot0_0008_correlation-CH1_1,Not known,400-cuts,0,Fri Jul 15 14:32:57 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.0010791505520016953,0.0002535946468953966,0.055032993499808246,0.002559365923088761,18.170917778686423,0.055032993499808246,1.0,0,4.312056271782396,0.41067414002668307,1.0,0,1.0,1.0,0.5957446808510638
2022-07-14_multipletau_400-cuts_1dot0_0009_correlation-CH1_1,Not known,400-cuts,0,Fri Jul 15 14:32:57 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.0009816158941625686,0.00019468687326150083,0.05438080669662127,0.0016127195601706244,18.388840856642364,0.05438080669662128,1.0,0,5.602787768741882,0.3595589863538607,1.0,0,1.0,1.0,0.7021276595744681
2022-07-14_multipletau_400-cuts_1dot0_0010_correlation-CH1_1,Not known,400-cuts,0,Fri Jul 15 14:32:57 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.000709762929008817,0.00012954364114998968,0.051060020942294726,0.000941611734021128,19.584794160780817,0.051060020942294726,1.0,0,6.7302021055119505,0.27970952013023515,1.0,0,1.0,1.0,0.7021276595744681
2022-07-14_multipletau_400-cuts_1dot0_0011_correlation-CH1_1,Not known,400-cuts,0,Fri Jul 15 14:32:57 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.0010910999073244776,0.00019565819514080722,0.05349301063227289,0.0017587481968950216,18.694031017889458,0.053493010632272894,1.0,0,5.016230470802615,0.3485397370303009,1.0,0,1.0,1.0,0.6595744680851063
2022-07-14_multipletau_400-cuts_1dot0_0012_correlation-CH1_1,Not known,400-cuts,0,Fri Jul 15 14:32:57 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.0009166472777663026,0.0001513981190150338,0.04830301443123197,0.0013647216098791692,20.702641683443584,0.04830301443123197,1.0,0,4.997112629207825,0.29816017854880006,1.0,0,1.0,1.0,0.6276595744680851
2022-07-14_multipletau_400-cuts_1dot0_0013_correlation-CH1_1,Not known,400-cuts,0,Fri Jul 15 14:32:57 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.0011373991859665589,0.0002569272315095914,0.05456441443964887,0.0025347226986487167,18.32696291657364,0.05456441443964887,1.0,0,4.439451359880315,0.4249017957321792,1.0,0,1.0,1.0,0.6063829787234043
2022-07-14_multipletau_400-cuts_1dot0_0014_correlation-CH1_1,Not known,400-cuts,0,Fri Jul 15 14:32:57 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.0014021350098524232,0.0002522049937887353,0.05627953900791873,0.002117856842990532,17.76844689256066,0.056279539007918725,1.0,0,5.498690599511028,0.44600631787206646,1.0,0,1.0,1.0,0.5851063829787234
2022-07-14_multipletau_400-cuts_1dot0_0015_correlation-CH1_1,Not known,400-cuts,0,Fri Jul 15 14:32:57 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.000734906830827553,0.0001864183704429154,0.05631244613196886,0.0014062165842618278,17.758063602076327,0.05631244613196886,1.0,0,6.384668779869877,0.35503695604513036,1.0,0,1.0,1.0,0.7340425531914894
2022-07-14_multipletau_400-cuts_1dot0_0016_correlation-CH1_1,Not known,400-cuts,0,Fri Jul 15 14:32:57 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.0008092908427160816,0.00010292701340325371,0.04794247872628549,0.000778286149351621,20.85832911788369,0.04794247872628549,1.0,0,6.362438726238356,0.229844358377536,1.0,0,1.0,1.0,0.6595744680851063
2022-07-14_multipletau_400-cuts_1dot0_0017_correlation-CH1_1,Not known,400-cuts,0,Fri Jul 15 14:32:57 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.0007461211221335695,0.00016976225355825458,0.05036658759582224,0.0017263586499878085,19.85443222845907,0.05036658759582224,1.0,0,4.271139470850183,0.29915883687376466,1.0,0,1.0,1.0,0.7446808510638298
2022-07-14_multipletau_400-cuts_1dot0_0018_correlation-CH1_1,Not known,400-cuts,0,Fri Jul 15 14:32:57 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.0008697971919086056,0.00017259593235095108,0.051881752644599134,0.0014206955356549174,19.27459943094462,0.051881752644599134,1.0,0,5.652281805043112,0.3355400357260276,1.0,0,1.0,1.0,0.7340425531914894
