name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1)
dirty,Not known,average_data,average_data,Tue May 17 15:27:12 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.007209,0.0012016103645278858,0.131689,0.001453850302653594,7.59364867225053,1.0,0,188.691142,9.355472661963132,1.0,0
