name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),AR1,stdev(AR1),alpha1,stdev(alpha1),N (mom),bri (kHz)
2022-02-10_tttr2xfcs_CH2_BIN1dot0_20 nM AF48816_T182s_1_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 14:02:13,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.000635134820609798,,0.07025730608112699,,14.233395155306518,24.270521698696008,1,,0.03886523454913175,,5,,1,,72.05341491297169,4.794626437646344
2022-02-10_tttr2xfcs_CH2_BIN1dot0_20 nM AF48822_T254s_1_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 14:02:13,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.000375933854899391,,0.06971144635028505,,14.34484654034023,24.049653882805924,1,,0.03985880636196362,,5,,1,,73.93694490243975,4.66621732443108
2022-02-10_tttr2xfcs_CH2_BIN1dot0_20 nM AF48826_T302s_1_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 14:02:13,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0005002433975553053,,0.06933484829657235,,14.422761779511042,24.034899148431908,1,,0.042720415710353565,,5,,1,,70.72147178942751,4.9018630135972705
2022-02-10_tttr2xfcs_CH2_BIN1dot0_20 nM AF48827_T314s_1_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 14:02:13,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0004927471049140441,,0.07022886546352812,,14.239159260223689,24.308392034048286,1,,0.040025350737837875,,5,,1,,72.15174031325756,4.7975056472239
2022-02-10_tttr2xfcs_CH2_BIN1dot0_20 nM AF48834_T399s_1_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 14:02:13,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.00042901620221174843,,0.0702353224888824,,14.237850195082265,24.32578434884405,1,,0.040717193038673036,,5,,1,,72.73057789048494,4.762291327200964
2022-02-10_tttr2xfcs_CH2_BIN1dot0_20 nM AF48838_T447s_1_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 14:02:13,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.000764173229785473,,0.0744723183378942,,13.427808108011645,24.641649553616666,1,,0.03822820221313086,,5,,1,,69.30673222711836,4.77442644183336
2022-02-10_tttr2xfcs_CH2_BIN1dot0_20 nM AF48839_T459s_1_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 14:02:13,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.00042404845316690917,,0.07319116398492673,,13.662851436628934,24.252695861267636,1,,0.04139089300681762,,5,,1,,69.52530622418314,4.766286919876197
2022-02-10_tttr2xfcs_CH2_BIN1dot0_20 nM AF48843_T506s_1_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 14:02:13,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0007831921978182024,,0.07200059258192368,,13.888774580045025,23.982003480618104,1,,0.03912638947184189,,5,,1,,70.55263741473568,4.721259413150774
2022-02-10_tttr2xfcs_CH2_BIN1dot0_20 nM AF48850_T592s_1_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 14:02:13,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.00031369106447369695,,0.06881707923269134,,14.531276409141077,23.9143653552664,1,,0.03995303706341982,,5,,1,,76.74830707804418,4.5280951623794
2022-02-10_tttr2xfcs_CH2_BIN1dot0_20 nM AF48851_T604s_1_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 14:02:13,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0004885370026543376,,0.0703839490464535,,14.207784779737192,24.512000710483004,1,,0.03892145482061582,,5,,1,,72.33574215478897,4.814751917717552
2022-02-10_tttr2xfcs_CH2_BIN1dot0_20 nM AF48857_T676s_1_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 14:02:13,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0006802011185457858,,0.07139751073615298,,14.00609054418529,24.773943204233127,1,,0.038997442465342945,,5,,1,,70.88326555104229,4.89542135998355
2022-02-10_tttr2xfcs_CH2_BIN1dot0_20 nM AF48859_T698s_1_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 14:02:13,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0003463016326150695,,0.07124605699739806,,14.03586446947542,24.101121008720277,1,,0.04120530168211247,,5,,1,,71.05414463747876,4.76111555168928
2022-02-10_tttr2xfcs_CH2_BIN1dot0_20 nM AF48863_T748s_1_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 14:02:14,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0005816366817933276,,0.07013118094180051,,14.2589927414721,24.344830850047376,1,,0.038959238944128415,,5,,1,,74.5056495670029,4.659379987831971
2022-02-10_tttr2xfcs_CH2_BIN1dot0_20 nM AF48869_T821s_1_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 14:02:14,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0006078726371549538,,0.06990724544473105,,14.304668902890818,24.241559598194755,1,,0.04026080592245329,,5,,1,,72.658980547722,4.77277315265448
