Time (ms),2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48816_T182s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48816_T182s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48822_T254s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48822_T254s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48826_T302s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48826_T302s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48827_T314s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48827_T314s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48834_T399s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48834_T399s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48838_T447s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48838_T447s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48839_T459s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48839_T459s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48843_T506s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48843_T506s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48850_T592s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48850_T592s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48851_T604s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48851_T604s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48857_T676s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48857_T676s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48859_T698s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48859_T698s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48863_T748s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48863_T748s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48869_T821s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48869_T821s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48870_T833s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48870_T833s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48872_T855s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48872_T855s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48877_T918s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48877_T918s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48878_T926s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48878_T926s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48883_T986s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48883_T986s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48890_T1070s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48890_T1070s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48890_T1076s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48890_T1076s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48891_T1082s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48891_T1082s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488102_T1214s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488102_T1214s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488103_T1232s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488103_T1232s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488104_T1238s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488104_T1238s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488113_T1352s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488113_T1352s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488125_T1496s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488125_T1496s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488129_T1537s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488129_T1537s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488131_T1561s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488131_T1561s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488135_T1610s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488135_T1610s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488150_T1789s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488150_T1789s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488153_T1834s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488153_T1834s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488157_T1883s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488157_T1883s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488158_T1895s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488158_T1895s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488159_T1907s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488159_T1907s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488162_T1932s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488162_T1932s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488171_T2040s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488171_T2040s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488174_T2088s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488174_T2088s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488179_T2148s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488179_T2148s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488180_T2147s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488180_T2147s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488181_T2159s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488181_T2159s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488183_T2197s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488183_T2197s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488184_T2209s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488184_T2209s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488189_T2255s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488189_T2255s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488190_T2267s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488190_T2267s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488197_T2351s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488197_T2351s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488199_T2375s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488199_T2375s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488204_T2434s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488204_T2434s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488208_T2481s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488208_T2481s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488210_T2505s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488210_T2505s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488221_T2637s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488221_T2637s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488227_T2709s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488227_T2709s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488229_T2733s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488229_T2733s_1_delete_correlation-CH2_2 fitted model: ,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488241_T2877s_1_delete_correlation-CH2_2,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488241_T2877s_1_delete_correlation-CH2_2 fitted model: ,
0.000001,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,
0.000002,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,
0.000003,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,
0.000004,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,
0.000005,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,
0.000006,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,
0.000008,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,
0.00001,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,
0.000012,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,
0.000014,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,
0.000016,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,
0.000018,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,
0.000022,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,
0.000026,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,
0.00003,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,
0.000034,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,
0.000038,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,
0.000042,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,
0.00005,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,
0.000058,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,
0.000066,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,-1, ,
0.000074,-0.3226477527156081, ,-0.4224843631061228, ,-0.4033291731745725, ,-0.40183911861931765, ,-0.4114711125323466, ,-0.3307438174365527, ,-0.35602395723610647, ,-0.366869699313054, ,-0.43862206531511605, ,-0.40916289568327024, ,-0.4419401600900299, ,-0.43102832686474524, ,-0.3780817748509543, ,-0.4221032811122426, ,-0.4084484064027981, ,-0.32874399021184797, ,-0.3878616779844316, ,-0.4412915667654014, ,-0.427576187676887, ,-0.4140228211540089, ,-0.40091083944936867, ,-0.3875873826825449, ,-0.39149420498588916, ,-0.3552265615567699, ,-0.4432278038336537, ,-0.4322601687650206, ,-0.40225357242939097, ,-0.3474778643866464, ,-0.45393020880736645, ,-0.3378792923974766, ,-0.4026535313927765, ,-0.3765630240934793, ,-0.3753662329232994, ,-0.33360062598434925, ,-0.38825834350075195, ,-0.43006672441665383, ,-0.4015930319215819, ,-0.43050938748182277, ,-0.42468700597638553, ,-0.4394094571680405, ,-0.38655683754442227, ,-0.3773553121140587, ,-0.40923806380014627, ,-0.3794968859572714, ,-0.402284621340562, ,-0.3634847486714191, ,-0.36595353330560254, ,-0.34224291652337624, ,-0.4354549913913587, ,-0.452451696229731, ,-0.3994833074376637, ,-0.39989574879333145, ,-0.34436476776702574, ,-0.4153758794184258, ,
