name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),AR1,stdev(AR1),alpha1,stdev(alpha1),N (mom),bri (kHz)
2022-02-10_tttr2xfcs_with_weights_CH2_BIN1dot0_20 nM AF48816_T182s_1_weights_random_correlation-CH2_2,Not known,tttr2xfcs_with_weights,,11 February 2022 14:17:06,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0588198668493294,,0.08536294974567092,,11.714684215803048,29.48879539552322,1,,0.035192963580401034,,5,,0.7459311466972175,,72.05341491297169,4.794626437646344
2022-02-10_tttr2xfcs_with_weights_CH2_BIN1dot0_20 nM AF48822_T254s_1_weights_random_correlation-CH2_2,Not known,tttr2xfcs_with_weights,,11 February 2022 14:17:06,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.03198956056214362,,0.08040571482026634,,12.436926930322482,27.73905452930109,1,,0.03149884888955143,,5,,0.7487140928754554,,73.93694490243975,4.66621732443108
2022-02-10_tttr2xfcs_with_weights_CH2_BIN1dot0_20 nM AF48826_T302s_1_weights_random_correlation-CH2_2,Not known,tttr2xfcs_with_weights,,11 February 2022 14:17:06,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.04672863319432802,,0.07943261154245972,,12.589287706667713,27.535284989063268,1,,0.04100348090778289,,5,,0.814520634099878,,70.72147178942751,4.9018630135972705
2022-02-10_tttr2xfcs_with_weights_CH2_BIN1dot0_20 nM AF48827_T314s_1_weights_random_correlation-CH2_2,Not known,tttr2xfcs_with_weights,,11 February 2022 14:17:06,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.03477524657019714,,0.08299280258864562,,12.04923763035822,28.726387191558445,1,,0.034317906829648526,,5,,0.7463071910156065,,72.15174031325756,4.7975056472239
2022-02-10_tttr2xfcs_with_weights_CH2_BIN1dot0_20 nM AF48834_T399s_1_weights_random_correlation-CH2_2,Not known,tttr2xfcs_with_weights,,11 February 2022 14:17:06,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0496600110325115,,0.08143377026822951,,12.279917738134483,28.204331724565282,1,,0.03757053793857285,,5,,0.7933042838534092,,72.73057789048494,4.762291327200964
2022-02-10_tttr2xfcs_with_weights_CH2_BIN1dot0_20 nM AF48838_T447s_1_weights_random_correlation-CH2_2,Not known,tttr2xfcs_with_weights,,11 February 2022 14:17:06,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.05713988377968515,,0.08624997836108944,,11.59420580737371,28.53868105915452,1,,0.03090622273641651,,5,,0.7861445368451894,,69.30673222711836,4.77442644183336
2022-02-10_tttr2xfcs_with_weights_CH2_BIN1dot0_20 nM AF48839_T459s_1_weights_random_correlation-CH2_2,Not known,tttr2xfcs_with_weights,,11 February 2022 14:17:06,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.03909540349180918,,0.0836454097458479,,11.955228661542176,27.716824986892465,1,,0.0411306814605046,,5,,0.8126062956597883,,69.52530622418314,4.766286919876197
2022-02-10_tttr2xfcs_with_weights_CH2_BIN1dot0_20 nM AF48843_T506s_1_weights_random_correlation-CH2_2,Not known,tttr2xfcs_with_weights,,11 February 2022 14:17:06,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.05863363269306908,,0.0834235590167905,,11.987021553452688,27.78677245509924,1,,0.03531659477139262,,5,,0.7950738382568523,,70.55263741473568,4.721259413150774
2022-02-10_tttr2xfcs_with_weights_CH2_BIN1dot0_20 nM AF48850_T592s_1_weights_random_correlation-CH2_2,Not known,tttr2xfcs_with_weights,,11 February 2022 14:17:06,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.03468994535680252,,0.07590408918904733,,13.174520775941229,26.377145631070317,1,,0.03548603975596411,,5,,0.8399739101530191,,76.74830707804418,4.5280951623794
2022-02-10_tttr2xfcs_with_weights_CH2_BIN1dot0_20 nM AF48851_T604s_1_weights_random_correlation-CH2_2,Not known,tttr2xfcs_with_weights,,11 February 2022 14:17:06,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.04271637074152018,,0.08407176055440393,,11.894600439024789,29.2789347906722,1,,0.03529804000550385,,5,,0.7455125102747236,,72.33574215478897,4.814751917717552
