name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),AR1,stdev(AR1),alpha1,stdev(alpha1),N (mom),bri (kHz)
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48816_T182s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:35:51,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0013094711809975741,,0.07270151919162296,,13.754870752621427,25.11487982518081,1,,0.03502922348800299,,5,,0.8929274846602271,,72.05341491297169,4.794626437646344
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48822_T254s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:35:51,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.00044378027261812313,,0.07209608430832214,,13.87037880897186,24.872326779856763,1,,0.03597857419990517,,5,,0.8923395745895234,,73.93694490243975,4.66621732443108
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48826_T302s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:35:51,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0007134285569796331,,0.07302544022113082,,13.69385787982744,25.276373434739348,1,,0.03525288736397603,,5,,0.8913843195728347,,72.15174031325756,4.7975056472239
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48827_T314s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:35:51,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0005959239826375843,,0.07181218559549854,,13.925213272755254,24.893667193638453,1,,0.038809595507298705,,5,,0.8923539233439499,,70.72147178942751,4.9018630135972705
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48834_T399s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:35:51,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0007677430328618408,,0.0731171784006601,,13.676676560469845,25.323906133583378,1,,0.03610939847890963,,5,,0.8701758530321008,,72.73057789048494,4.762291327200964
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48838_T447s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:35:51,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0010579346940310242,,0.07768259199841489,,12.872896929345574,25.70387563008762,1,,0.033885768150774466,,5,,0.8782769267079339,,69.30673222711836,4.77442644183336
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48839_T459s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:35:51,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0007808817199862839,,0.07497931557072438,,13.337011579636895,24.845219524002733,1,,0.036806963210735406,,5,,0.8932235118902422,,69.52530622418314,4.766286919876197
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48843_T506s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:35:51,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0010675967680169695,,0.07531169579023407,,13.278150086877654,25.08486785740827,1,,0.03391072113811328,,5,,0.8461435264651048,,70.55263741473568,4.721259413150774
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48850_T592s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:35:51,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0001724372265564484,,0.07176222119170787,,13.934908694207893,24.937820602370063,1,,0.03607590039637665,,5,,0.8924241831572585,,76.74830707804418,4.5280951623794
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48851_T604s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:35:51,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0013094711809975741,,0.07270151919162296,,13.754870752621427,25.31912054127702,1,,0.03502922348800299,,5,,0.8929274846602271,,72.33574215478897,4.814751917717552
