name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),AR1,stdev(AR1),alpha1,stdev(alpha1),N (mom),bri (kHz)
2022-02-10_tttr2xfcs_CH2_BIN1dot0_20 nM AF48816_T182s_1_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 14:02:58,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.00014658586436052908,,0.0733889186789013,,13.626035347043365,25.35234330196708,1,,0.03579103262106649,,5,,0.8651183176427861,,72.05341491297169,4.794626437646344
2022-02-10_tttr2xfcs_CH2_BIN1dot0_20 nM AF48822_T254s_1_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 14:02:58,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.00014658586436052908,,0.0733889186789013,,13.626035347043365,25.318339892021903,1,,0.03579103262106649,,5,,0.8651183176427861,,73.93694490243975,4.66621732443108
2022-02-10_tttr2xfcs_CH2_BIN1dot0_20 nM AF48826_T302s_1_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 14:02:58,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.00014658586436052908,,0.0733889186789013,,13.626035347043365,25.440241125429324,1,,0.03579103262106649,,5,,0.8651183176427861,,70.72147178942751,4.9018630135972705
2022-02-10_tttr2xfcs_CH2_BIN1dot0_20 nM AF48827_T314s_1_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 14:02:58,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.00014658586436052908,,0.0733889186789013,,13.626035347043365,25.402184620625647,1,,0.03579103262106649,,5,,0.8651183176427861,,72.15174031325756,4.7975056472239
2022-02-10_tttr2xfcs_CH2_BIN1dot0_20 nM AF48834_T399s_1_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 14:02:58,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.00014658586436052908,,0.0733889186789013,,13.626035347043365,25.41802252933904,1,,0.03579103262106649,,5,,0.8651183176427861,,72.73057789048494,4.762291327200964
2022-02-10_tttr2xfcs_CH2_BIN1dot0_20 nM AF48838_T447s_1_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 14:02:58,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.00020926912891753235,,0.07825781384576905,,12.77827670947729,25.894206957142234,1,,0.03467223735354196,,5,,0.8633896516140719,,69.30673222711836,4.77442644183336
2022-02-10_tttr2xfcs_CH2_BIN1dot0_20 nM AF48839_T459s_1_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 14:02:58,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,-0.00008331429748051442,,0.07640870476167681,,13.087514087813137,25.318863327818892,1,,0.03826263483140709,,5,,0.8771926012662586,,69.52530622418314,4.766286919876197
2022-02-10_tttr2xfcs_CH2_BIN1dot0_20 nM AF48843_T506s_1_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 14:02:58,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0002413092274776617,,0.0756271307872339,,13.222767935139,25.18993314818836,1,,0.035644586876955785,,5,,0.8642828069094008,,70.55263741473568,4.721259413150774
2022-02-10_tttr2xfcs_CH2_BIN1dot0_20 nM AF48850_T592s_1_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 14:02:58,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,-0.0002060705743580991,,0.07220013851280323,,13.85038894104989,25.08999960980313,1,,0.03656226893367685,,5,,0.8656258843759403,,76.74830707804418,4.5280951623794
2022-02-10_tttr2xfcs_CH2_BIN1dot0_20 nM AF48851_T604s_1_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 14:02:58,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.00014658586436052908,,0.0733889186789013,,13.626035347043365,25.558515132640903,1,,0.03579103262106649,,5,,0.8651183176427861,,72.33574215478897,4.814751917717552
