name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),AR1,stdev(AR1),alpha1,stdev(alpha1),N (mom),bri (kHz)
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48816_T182s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:54,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0016877937151460135,,0.07023072648726078,,14.238781940855915,24.261339726803612,1,,0.03738689885448082,,5,,1,,72.05341491297169,4.794626437646344
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48822_T254s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:54,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0008327118966240485,,0.06937334405062726,,14.414758488076059,23.93301244571835,1,,0.038801980604159486,,5,,1,,73.93694490243975,4.66621732443108
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48826_T302s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:54,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0011140256063933327,,0.07022446411865817,,14.24005170492012,24.306868591858674,1,,0.03803516500096328,,5,,1,,72.15174031325756,4.7975056472239
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48827_T314s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:54,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0009780240023527103,,0.06917119834332973,,14.456884136031906,23.978169953539783,1,,0.042020228623193843,,5,,1,,70.72147178942751,4.9018630135972705
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48834_T399s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:54,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.001259846147159933,,0.06976113411983002,,14.334629340777072,24.161550689802702,1,,0.03953963502321773,,5,,1,,72.73057789048494,4.762291327200964
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48838_T447s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:54,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0015289534742127815,,0.0742694372402673,,13.464488720507248,24.57451957807203,1,,0.037074261911664755,,5,,1,,69.30673222711836,4.77442644183336
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48839_T459s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:54,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0011778437460314656,,0.07225443405564946,,13.839981076176064,23.942300113447768,1,,0.039501061614167034,,5,,1,,69.52530622418314,4.766286919876197
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48843_T506s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:54,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0016645200635541648,,0.07104806401851607,,14.074978872603575,23.66473465679506,1,,0.03808304113856417,,5,,1,,70.55263741473568,4.721259413150774
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48850_T592s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:54,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0005566085816188598,,0.06904972738308451,,14.48231641020172,23.995212042306356,1,,0.03893965194974288,,5,,1,,76.74830707804418,4.5280951623794
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48851_T604s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:54,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.001099692717102153,,0.07044429223560243,,14.19561426858373,24.533015903795267,1,,0.03796985868262785,,5,,1,,72.33574215478897,4.814751917717552
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48857_T676s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:54,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0010631017095549804,,0.0713829535964462,,14.008946808972963,24.768892079220592,1,,0.03765826738490683,,5,,1,,70.88326555104229,4.89542135998355
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48859_T698s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:54,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0009301050752221036,,0.07082972656631426,,14.118365952800215,23.96028472216578,1,,0.040505486336949094,,5,,1,,71.05414463747876,4.76111555168928
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48863_T748s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:54,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0010294277555816444,,0.07027341164360455,,14.230133084637396,24.394203787029237,1,,0.037065173029475054,,5,,1,,74.5056495670029,4.659379987831971
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48869_T821s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:54,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0010288473717106213,,0.06983211107444096,,14.3200597062575,24.21550544166673,1,,0.0386854337765975,,5,,1,,72.658980547722,4.77277315265448
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48870_T833s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:54,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0011334997285995406,,0.0700639087357608,,14.272683583375324,24.221895883024068,1,,0.03872788939261918,,5,,1,,71.28949368288083,4.849645199485672
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48872_T855s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:54,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.001226131951197578,,0.06897674257240263,,14.497640258241141,23.83147491045234,1,,0.03823148726280488,,5,,1,,74.91922439333236,4.611866144996748
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48877_T918s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:54,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0016276233031349366,,0.07076063790961029,,14.132150720254968,24.55705638021558,1,,0.03671919776829424,,5,,1,,72.00772750361328,4.8197797068884505
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48878_T926s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:54,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0012315895755175043,,0.06865490988936328,,14.565600648394854,23.777376178517404,1,,0.039329485499167385,,5,,1,,73.766376649059,4.69521627242645
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48883_T986s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:54,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0009771322646680075,,0.06915938987642098,,14.459352544706837,24.05413399572468,1,,0.03988040060733075,,5,,1,,73.42655400068263,4.737041091819574
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48890_T1070s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:54,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.000972088176466176,,0.06864531982644957,,14.567635528951127,23.866305353943886,1,,0.03905768759885298,,5,,1,,73.22438511168828,4.7483229888077565
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48890_T1076s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:55,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.001062075688248141,,0.07001319377702257,,14.283022185572502,24.271088723042844,1,,0.03840587172434851,,5,,1,,74.27292417765125,4.667674620819567
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48891_T1082s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:55,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0008584960292859922,,0.06786627431375708,,14.734859252429764,23.698651759533597,1,,0.04081580637885515,,5,,1,,74.98321428554854,4.657225899149918
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488102_T1214s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:55,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0010274750928829003,,0.0669950504349176,,14.92647581438051,23.39736616017486,1,,0.0390655357665703,,5,,1,,75.08665227595671,4.65139517003459
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488103_T1232s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:55,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.001487369575707417,,0.06996620395858831,,14.292614768580004,24.33321671908997,1,,0.03826577866576215,,5,,1,,72.62725525486188,4.788872858540683
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488104_T1238s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:55,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0009444799307361789,,0.06821848806956998,,14.65878280650531,23.85780373431745,1,,0.03859950771773251,,5,,1,,73.62986946939256,4.750026879619874
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488113_T1352s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:55,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0008432568949463457,,0.07042366153219834,,14.199772892279833,24.5460175019044,1,,0.039452139921026114,,5,,1,,71.77702581217311,4.856223937630628
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488125_T1496s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:55,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0012117700812537772,,0.06979360525478433,,14.327960224285023,24.27633869460723,1,,0.0383614135795858,,5,,1,,72.00285709325715,4.831027966687996
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488129_T1537s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:55,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.00136941969956827,,0.06817054731639924,,14.669091555898921,23.876824568729607,1,,0.038083279272671106,,5,,1,,75.44669016181254,4.642600584798292
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488131_T1561s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:55,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0010496117741719975,,0.06906525259676338,,14.479060922841875,24.296596155141128,1,,0.03674140618685035,,5,,1,,74.54731001346165,4.719278202779457
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488135_T1610s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:55,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0015505910189753365,,0.06698978128604995,,14.927649871402723,23.578760777707085,1,,0.038324135443704534,,5,,1,,74.46768176717248,4.726790027016145
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488150_T1789s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:55,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0012152921235000077,,0.06751688895820135,,14.81110897480902,23.669948664263863,1,,0.03796069615529633,,5,,1,,75.57472028468631,4.639060870216
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488153_T1834s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:55,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0014310400413977335,,0.06972208154098708,,14.342658421810548,24.305473385684202,1,,0.03732836561901701,,5,,1,,73.75389112156414,4.7268359282048635
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488157_T1883s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:55,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0013837035892207208,,0.06883032844994984,,14.52847926952946,23.957169245650725,1,,0.03776771461894374,,5,,1,,73.69472463014472,4.723250583676774
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488158_T1895s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:55,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0015620280042352949,,0.06997173527554608,,14.291484926907092,24.410110646191637,1,,0.03821181204399537,,5,,1,,71.8514175702351,4.85549475009889
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488159_T1907s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:55,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0013325475296567658,,0.07050507946023239,,14.183375263962917,24.53391244096547,1,,0.038989772746484165,,5,,1,,72.55493939486631,4.796242654251721
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488162_T1932s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:55,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0010516841737873831,,0.06894857396817185,,14.503563198589454,24.000181148994432,1,,0.03935348495471898,,5,,1,,73.01749387175208,4.76742681237929
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488171_T2040s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:55,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0011043334429524645,,0.06813104504680531,,14.677596671429457,23.57105123790692,1,,0.03740676758838867,,5,,1,,76.3943542885902,4.528917015556746
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488174_T2088s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:55,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.001040455193668926,,0.07006138680432784,,14.273197343250816,24.43721544733149,1,,0.03818550493211107,,5,,1,,71.94419658458227,4.848405634029728
2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF488179_T2148s_1_delete_and_shift_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:34:55,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0008999315068511233,,0.06877709730372533,,14.539723820909707,23.984806763083167,1,,0.039521497502701626,,5,,1,,72.8903451891434,4.784583082257002
