name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),AR1,stdev(AR1),alpha1,stdev(alpha1),N (mom),bri (kHz)
2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48816_T182s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006027172709469904,,0.06809822291041319,,14.684671012862594,0.023524662259058665,1,,0.042069992525062994,,5,,1,,-12.473365586353983,-27.695167022294928
2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48822_T254s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006027172709469904,,0.06809822291041319,,14.684671012862594,0.023493110195997324,1,,0.042069992525062994,,5,,1,,-12.22256717172596,-28.22554433190258
2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48826_T302s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006565097912062795,,0.06784391003882298,,14.739716496701918,0.023518065960764625,1,,0.044047145531770984,,5,,1,,-12.32578361661661,-28.12394351027178
2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48827_T314s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.00048580500559966853,,0.06763609378527506,,14.785005224794757,0.02341095321037138,1,,0.04363341158515003,,5,,1,,-12.25029916509764,-28.254908568612034
2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48834_T399s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0005150750321480222,,0.06853192949553705,,14.591738586101275,0.023735819511364876,1,,0.042591083828170576,,5,,1,,-12.410355396474543,-27.90789463298642
2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48838_T447s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006765704132771034,,0.07172497693840031,,13.942144601298816,0.023732600050641504,1,,0.04211786232380211,,5,,1,,-13.103950353020851,-25.250657191859794
2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48839_T459s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0004665006571923574,,0.07171398488327635,,13.944281601805107,0.02376321634578507,1,,0.04290975152888473,,5,,1,,-13.213080984267604,-25.07825369882499
2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48843_T506s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006422631472360875,,0.06972289760969383,,14.342490548771547,0.02322334738081378,1,,0.04264513559619786,,5,,1,,-12.612228950842134,-26.40934114665623
2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48850_T592s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006027172709469904,,0.06809822291041319,,14.684671012862594,0.02366455828817518,1,,0.042069992525062994,,5,,1,,-12.365031857847947,-28.103952703527444
2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48851_T604s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0005281929627642606,,0.06785962748234184,,14.736302527746943,0.023632877376096723,1,,0.04233460975804479,,5,,1,,-12.126839143766098,-28.71822112162736
2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48857_T676s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006814083837793661,,0.06864401686438963,,14.567912043602576,0.023818519127273986,1,,0.04276239619458076,,5,,1,,-12.31785916661605,-28.169351859056693
2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48859_T698s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.00043629579855297934,,0.06944871687939924,,14.399114122389678,0.023493116671311133,1,,0.04330618443628916,,5,,1,,-12.685847217783527,-26.665943484702286
2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48863_T748s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006027172709469904,,0.06809822291041319,,14.684671012862594,0.023639124504670966,1,,0.042069992525062994,,5,,1,,-12.507484333566403,-27.754005081334487
2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48869_T821s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.000602860550545389,,0.06747315455248541,,14.820709163999869,0.02339749602429173,1,,0.043733397661405764,,5,,1,,-12.5735466145726,-27.579131944126242
2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48870_T833s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006027172709469904,,0.06809822291041319,,14.684671012862594,0.02354233577483952,1,,0.042069992525062994,,5,,1,,-12.646466105240247,-27.336606933919203
2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48872_T855s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006027172709469904,,0.06809822291041319,,14.684671012862594,0.023527946235391117,1,,0.042069992525062994,,5,,1,,-12.416207145667306,-27.826546650299054
2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48877_T918s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.000690365317296938,,0.06856358742414083,,14.585001129154831,0.02379458314317703,1,,0.0424025894307267,,5,,1,,-12.563681401195495,-27.622798468836134
2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48878_T926s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006027172709469904,,0.06809822291041319,,14.684671012862594,0.023584577794053582,1,,0.042069992525062994,,5,,1,,-12.107321482617591,-28.605152981641705
2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48883_T986s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006027172709469904,,0.06809822291041319,,14.684671012862594,0.023685052480722904,1,,0.042069992525062994,,5,,1,,-12.26389933205701,-28.360247551259388
2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48890_T1070s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0005943540397023683,,0.06682957647717519,,14.963434645460271,0.023235015626869474,1,,0.04332129390899157,,5,,1,,-12.601068479439197,-27.59096625644729
2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48890_T1076s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006027172709469904,,0.06809822291041319,,14.684671012862594,0.023607236307546096,1,,0.042069992525062994,,5,,1,,-12.620532697926771,-27.468295066483176
