Time (ms),average_data,average_data fitted model: ,
1.0,0.35864198714494705,0.31105914577282756,
2.0,0.34763461638862886,0.3101063774423402,
3.0,0.3396060594233374,0.3091588183103606,
4.0,0.3331317107131084,0.30821642577193037,
5.0,0.3279304120875895,0.307279157685438,
6.0,0.3233719811743746,0.30634697236633607,
7.0,0.3193395802906404,0.30541982858096217,
8.0,0.3156389871488015,0.3044976855404587,
9.0,0.3122427760592351,0.303580502894791,
10.0,0.30929059608218573,0.3026682407268621,
11.0,0.3067724356163914,0.301760859546722,
12.0,0.30413930017035457,0.3008583202858685,
13.0,0.30186141659040006,0.2999605842916409,
14.0,0.2996165426028892,0.29906761332170134,
15.0,0.29741779492702336,0.29817936953860447,
16.0,0.295373767685766,0.2972958155044534,
18.0,0.2918832476918275,0.2955426288976647,
20.0,0.2886309252399951,0.29380776179130574,
22.0,0.28552045189232256,0.2920909285399686,
24.0,0.28274792911329616,0.29039184940607843,
26.0,0.27977164700161666,0.28871025040794385,
28.0,0.27695153291647634,0.2870458631724734,
30.0,0.27424610070340955,0.28539842479239075,
32.0,0.2716991123991708,0.28376767768779104,
36.0,0.26695606982063813,0.2805552528207691,
40.0,0.2629959276644513,0.27740662947767264,
44.0,0.25928661731498626,0.2743199256181698,
48.0,0.25585850668683024,0.2712933325039705,
52.0,0.25252592297290294,0.26832511116451313,
56.0,0.24907275202179638,0.2654135890651915,
60.0,0.24566017461387674,0.26255715696470516,
64.0,0.2424428947348982,0.25975426594912826,
72.0,0.23682930222078236,0.254303196504273,
80.0,0.2320271946659826,0.2490490933267439,
88.0,0.22721245956363417,0.24398147024403016,
96.0,0.22271007604290693,0.23909057246081566,
104.0,0.21882570472803006,0.2343673138877171,
112.0,0.2152815707797951,0.2298032208057546,
120.0,0.21178723107199782,0.22539038113167753,
128.0,0.20888530775357747,0.2211213986450935,
144.0,0.20300896972542734,0.21298775537641912,
160.0,0.19714240854351373,0.20535196109851914,
176.0,0.19144188053606817,0.1981696641954106,
192.0,0.18639548644177922,0.19140162929441878,
208.0,0.18186578613860546,0.18501302020620206,
224.0,0.17743720821745987,0.17897280017474693,
240.0,0.17285574266713713,0.17325322764127116,
256.0,0.16799308193175724,0.16782943023451152,
288.0,0.1585837019950524,0.15778190108097914,
320.0,0.15046256974076339,0.1486761407089812,
352.0,0.14334212221014847,0.1403856668642114,
384.0,0.1379091094699106,0.13280567602729768,
416.0,0.13318578072767195,0.12584858965486442,
448.0,0.12894725234181503,0.11944065508181556,
480.0,0.1251473117280572,0.1135193207769638,
512.0,0.12072557317627798,0.10803118767274464,
576.0,0.11225863268042001,0.09817733199199671,
640.0,0.10311229050290421,0.08958124522497629,
704.0,0.09488987049845188,0.08201655774605517,
768.0,0.08897724846486046,0.07530814728334832,
832.0,0.08392588204210673,0.06931841350694362,
896.0,0.07792049763290682,0.06393773957979261,
960.0,0.07200610918135378,0.05907772265187357,
1024.0,0.06744379391389885,0.0546662788034306,
1152.0,0.05980641778564253,0.046961685201177245,
1280.0,0.052808066346648655,0.040457708370109605,
1408.0,0.04706317401949794,0.03489399352819139,
1536.0,0.042048457678089714,0.030080388910420766,
1664.0,0.03724272774833177,0.025874777878319627,
1792.0,0.03111991067654079,0.02216881195848524,
1920.0,0.02630386096350018,0.018878443695175696,
2048.0,0.02079054134257376,0.01593747541560308,
2304.0,0.013421466184995552,0.010902494650871952,
2560.0,0.00927334454161155,0.006749513388562063,
2816.0,0.0013995282226945468,0.003265440168612535,
3072.0,-0.0036478617158384927,0.0003007113959402688,
3328.0,-0.0007563094258845619,-0.0022527406355722993,
3584.0,0.002629051919458713,-0.0044749454068224795,
3840.0,-0.0010693901024076999,-0.006426433458930823,
4096.0,-0.013949460562544118,-0.008153834004747344,
4608.0,-0.026713319613821417,-0.011074860648715844,
5120.0,-0.02956579073220079,-0.013450339389655803,
5632.0,-0.03489143691310498,-0.015420051581600296,
6144.0,-0.02964729400552945,-0.017079782741457668,
6656.0,-0.030065147295318062,-0.018497369352816335,
7168.0,-0.03734674092479357,-0.019722199782672332,
7680.0,-0.038960511892004585,-0.02079108626197369,
8192.0,-0.038199365865107214, ,
9216.0,-0.04174779019128134, ,
10240.0,-0.04729392784743292, ,
11264.0,-0.04685697096800823, ,
12288.0,-0.05635636131271895, ,
13312.0,-0.060284571331794726, ,
14336.0,-0.06802325191916679, ,
