name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),N (mom),bri (kHz),above zero
2022-05-17_multipletau_labthresh-0dot04_cutandshift_3dot0-0dot01_0500_correlation-CH1_1,Not known,labthresh-0dot04_cutandshift_3dot0-0dot01,0,Thu Jul 21 18:37:26 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.000203,4.6522260136099286e-05,0.035877,0.0006443409670349826,27.873010563871006,0.035877,1.0,0,2.894568,0.09842002114628429,1.0,0,1.0,1.0,0.7386363636363636
2022-05-17_multipletau_labthresh-0dot04_cutandshift_3dot0-0dot01_0501_correlation-CH1_1,Not known,labthresh-0dot04_cutandshift_3dot0-0dot01,0,Thu Jul 21 18:37:26 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,0.0003884556840654252,9.968871060969486e-05,0.03377966966205921,0.000979208413266915,29.603605067908173,0.03377966966205921,1.0,0,4.360670905804742,0.26020084699377666,1.0,0,1.0,1.0,0.8522727272727273
2022-05-17_multipletau_labthresh-0dot04_cutandshift_3dot0-0dot01_0502_correlation-CH1_1,Not known,labthresh-0dot04_cutandshift_3dot0-0dot01,0,Thu Jul 21 18:37:26 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,0.0006423028532211994,0.00010611957158383746,0.03339542680203079,0.0010001934598857707,29.944219785781854,0.03339542680203079,1.0,0,4.598901924602262,0.2866677584570983,1.0,0,1.0,1.0,0.875
2022-05-17_multipletau_labthresh-0dot04_cutandshift_3dot0-0dot01_0503_correlation-CH1_1,Not known,labthresh-0dot04_cutandshift_3dot0-0dot01,0,Thu Jul 21 18:37:26 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0003498234595917804,7.945060740297494e-05,0.036378011679876004,0.0009638076307834716,27.489132963063817,0.036378011679876004,1.0,0,3.367524435157829,0.1741763406474461,1.0,0,1.0,1.0,0.6063829787234043
2022-05-17_multipletau_labthresh-0dot04_cutandshift_3dot0-0dot01_0504_correlation-CH1_1,Not known,labthresh-0dot04_cutandshift_3dot0-0dot01,0,Thu Jul 21 18:37:26 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,0.00018263085493486209,0.00011535963978382357,0.033514063192873346,0.0009281932373530634,29.838220279200485,0.033514063192873346,1.0,0,5.679001728125603,0.34250158579071377,1.0,0,1.0,1.0,0.8068181818181818
2022-05-17_multipletau_labthresh-0dot04_cutandshift_3dot0-0dot01_0505_correlation-CH1_1,Not known,labthresh-0dot04_cutandshift_3dot0-0dot01,0,Thu Jul 21 18:37:26 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0004331637665643262,7.77498971755932e-05,0.03637845402008441,0.0009984927366868553,27.488798711674324,0.03637845402008441,1.0,0,3.1521121100986855,0.16665430010012938,1.0,0,1.0,1.0,0.6363636363636364
2022-05-17_multipletau_labthresh-0dot04_cutandshift_3dot0-0dot01_0506_correlation-CH1_1,Not known,labthresh-0dot04_cutandshift_3dot0-0dot01,0,Thu Jul 21 18:37:26 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,0.00035893622400196,0.00014171497718600792,0.029367917392129347,0.001058929426462649,34.05076317287659,0.029367917392129347,1.0,0,6.293530285345134,0.5054863239402405,1.0,0,1.0,1.0,0.8409090909090909
2022-05-17_multipletau_labthresh-0dot04_cutandshift_3dot0-0dot01_0507_correlation-CH1_1,Not known,labthresh-0dot04_cutandshift_3dot0-0dot01,0,Thu Jul 21 18:37:26 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-3.862168589041648e-05,6.410310363896021e-05,0.035290846922590505,0.0006755282131540715,28.335959241598037,0.035290846922590505,1.0,0,3.9912682731044193,0.1544124608969514,1.0,0,1.0,1.0,0.7954545454545454
2022-05-17_multipletau_labthresh-0dot04_cutandshift_3dot0-0dot01_0508_correlation-CH1_1,Not known,labthresh-0dot04_cutandshift_3dot0-0dot01,0,Thu Jul 21 18:37:26 2022,Equation 1A,1,no triplet,1,2D,1.0,7168.0,2.695983158274018e-06,0.00011013962617813946,0.03105611964773703,0.0010280388031031255,32.19977290604195,0.031056119647737034,1.0,0,4.542475213411851,0.31317488830594475,1.0,0,1.0,1.0,0.7674418604651163
2022-05-17_multipletau_labthresh-0dot04_cutandshift_3dot0-0dot01_0509_correlation-CH1_1,Not known,labthresh-0dot04_cutandshift_3dot0-0dot01,0,Thu Jul 21 18:37:26 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-9.844879813236673e-05,6.883714370096614e-05,0.032816381236188144,0.0007302343644715166,30.472586017414184,0.032816381236188144,1.0,0,3.958803963214897,0.17773510796862818,1.0,0,1.0,1.0,0.75
