name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),N (mom),bri (kHz),above zero
2022-05-17_multipletau_labthresh-0dot04_delete_3dot0-0dot01_0500_correlation-CH1_1,Not known,labthresh-0dot04_delete_3dot0-0dot01,0,Thu Jul 21 18:41:33 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.000161,None,0.114646,None,8.722502311463114,0.11464599999999998,0.694279,None,0.305721,None,0.057052,None,5.696525,None,1.0,None,1.0,None,1.0,1.0,0.776595744680851
2022-05-17_multipletau_labthresh-0dot04_delete_3dot0-0dot01_0501_correlation-CH1_1,Not known,labthresh-0dot04_delete_3dot0-0dot01,0,Thu Jul 21 18:41:33 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.08129180890028331,None,0.4746678811757972,None,2.106736182618688,0.4746678811757972,0.15987443714283722,None,0.8401255628571628,None,2.7640898550452744,None,778.9014815891888,None,1.0,None,1.0,None,1.0,1.0,0.851063829787234
2022-05-17_multipletau_labthresh-0dot04_delete_3dot0-0dot01_0502_correlation-CH1_1,Not known,labthresh-0dot04_delete_3dot0-0dot01,0,Thu Jul 21 18:41:33 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.09554258859768261,None,0.29070996841322005,None,3.439854523937697,0.29070996841322005,0.22480259271180592,None,0.7751974072881941,None,10.702945974854114,None,1773.921513839868,None,1.0,None,1.0,None,1.0,1.0,0.8297872340425532
2022-05-17_multipletau_labthresh-0dot04_delete_3dot0-0dot01_0503_correlation-CH1_1,Not known,labthresh-0dot04_delete_3dot0-0dot01,0,Thu Jul 21 18:41:33 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0003498307132688838,None,0.17506615470040304,None,5.712126377090624,0.17506615470040304,0.792215569977365,None,0.20778443002263502,None,1.0001754152377155e-05,None,3.3677100380445917,None,1.0,None,1.0,None,1.0,1.0,0.6063829787234043
2022-05-17_multipletau_labthresh-0dot04_delete_3dot0-0dot01_0504_correlation-CH1_1,Not known,labthresh-0dot04_delete_3dot0-0dot01,0,Thu Jul 21 18:41:33 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.4999999996107547,None,0.9890012387423208,None,1.0111210793544263,0.9890012387423207,0.11048027667173405,None,0.8895197233282659,None,12.390070553744726,None,6533.758830093495,None,1.0,None,1.0,None,1.0,1.0,0.8617021276595744
2022-05-17_multipletau_labthresh-0dot04_delete_3dot0-0dot01_0505_correlation-CH1_1,Not known,labthresh-0dot04_delete_3dot0-0dot01,0,Thu Jul 21 18:41:34 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.49999939169355057,None,0.8373381847974705,None,1.194260596442133,0.8373381847974705,2.482649252844027e-09,None,0.9999999975173508,None,9512.282671973451,None,6998.463195395626,None,1.0,None,1.0,None,1.0,1.0,0.8404255319148937
2022-05-17_multipletau_labthresh-0dot04_delete_3dot0-0dot01_0506_correlation-CH1_1,Not known,labthresh-0dot04_delete_3dot0-0dot01,0,Thu Jul 21 18:41:34 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.08301861239774988,None,0.5694638492116312,None,1.7560377210676417,0.5694638492116312,1.790642695231881e-08,None,0.999999982093573,None,2385.12832224269,None,272.239999491454,None,1.0,None,1.0,None,1.0,1.0,0.7659574468085106
2022-05-17_multipletau_labthresh-0dot04_delete_3dot0-0dot01_0507_correlation-CH1_1,Not known,labthresh-0dot04_delete_3dot0-0dot01,0,Thu Jul 21 18:41:34 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.004298289506016739,None,0.0792650447982319,None,12.615901530687157,0.0792650447982319,0.46514839173596484,None,0.5348516082640351,None,4.2605439912093495,None,163.19822962771943,None,1.0,None,1.0,None,1.0,1.0,0.8085106382978723
2022-05-17_multipletau_labthresh-0dot04_delete_3dot0-0dot01_0508_correlation-CH1_1,Not known,labthresh-0dot04_delete_3dot0-0dot01,0,Thu Jul 21 18:41:34 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.4247305453526873,None,1.3851178539427096,None,0.721960226816455,1.3851178539427096,0.13649178895828956,None,0.8635082110417105,None,3.3215502360250695,None,1239.270685335797,None,1.0,None,1.0,None,1.0,1.0,0.7872340425531915
2022-05-17_multipletau_labthresh-0dot04_delete_3dot0-0dot01_0509_correlation-CH1_1,Not known,labthresh-0dot04_delete_3dot0-0dot01,0,Thu Jul 21 18:41:34 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0019228602115357596,None,0.06611440118001001,None,15.125297698413618,0.06611440118001001,0.5539432125763993,None,0.44605678742360066,None,0.8818565832918267,None,42.3582816968924,None,1.0,None,1.0,None,1.0,1.0,0.6170212765957447
