name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),N (mom),bri (kHz),above zero
2022-07-14_multipletau_8-cuts_0dot2_0000_correlation-CH1_1,Not known,8-cuts,0,Fri Jul 15 12:23:38 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.003775,0.000704453150747363,0.077041,0.001249266728653162,12.980101504393765,0.077041,1.0,0,73.727452,4.858339702155375,1.0,0,1.0,1.0,0.8085106382978723
2022-07-14_multipletau_8-cuts_0dot2_0001_correlation-CH1_1,Not known,8-cuts,0,Fri Jul 15 12:23:38 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.0026424764486190355,0.00042639745645572545,0.05675047663292938,0.0008613267119019908,17.62099737889693,0.05675047663292937,1.0,0,56.17187986800871,3.284053978025323,1.0,0,1.0,1.0,0.7446808510638298
2022-07-14_multipletau_8-cuts_0dot2_0002_correlation-CH1_1,Not known,8-cuts,0,Fri Jul 15 12:23:38 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.0033345496115860795,0.000572303919113275,0.07446875713268493,0.0010235797151798248,13.428450245493517,0.07446875713268493,1.0,0,72.37359492626264,4.029003847863133,1.0,0,1.0,1.0,0.7872340425531915
2022-07-14_multipletau_8-cuts_0dot2_0003_correlation-CH1_1,Not known,8-cuts,0,Fri Jul 15 12:23:38 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.003619528435602648,0.0008241318871384657,0.07216332286612501,0.001691701047347536,13.857455010146452,0.07216332286612501,1.0,0,54.40892054391694,4.879310238251156,1.0,0,1.0,1.0,0.7659574468085106
2022-07-14_multipletau_8-cuts_0dot2_0004_correlation-CH1_1,Not known,8-cuts,0,Fri Jul 15 12:23:38 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.002296931266924984,0.00048383720570559013,0.0678333913775138,0.0009560630925364841,14.742002127458004,0.0678333913775138,1.0,0,58.72016808946789,3.217950251430253,1.0,0,1.0,1.0,0.7659574468085106
2022-07-14_multipletau_8-cuts_0dot2_0005_correlation-CH1_1,Not known,8-cuts,0,Fri Jul 15 12:23:38 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.001262058855442616,0.0005029120538397706,0.06428041774320578,0.0010681729608760667,15.556837293667037,0.06428041774320578,1.0,0,50.877720567697835,3.1870645844075307,1.0,0,1.0,1.0,0.8085106382978723
2022-07-14_multipletau_8-cuts_0dot2_0006_correlation-CH1_1,Not known,8-cuts,0,Fri Jul 15 12:23:38 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.005217186617827219,0.0007836453063610592,0.0789589030751908,0.0016391615071347848,12.664816265845568,0.0789589030751908,1.0,0,52.430249504404685,4.12989564904306,1.0,0,1.0,1.0,0.7021276595744681
2022-07-14_multipletau_8-cuts_0dot2_0007_correlation-CH1_1,Not known,8-cuts,0,Fri Jul 15 12:23:38 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.003362269800140205,0.0005021669276160992,0.06634015652033186,0.0010593027872213875,15.073826358753331,0.06634015652033186,1.0,0,51.56244959117311,3.1129317977636886,1.0,0,1.0,1.0,0.7127659574468085
2022-07-14_multipletau_8-cuts_0dot2_0008_correlation-CH1_1,Not known,8-cuts,0,Fri Jul 15 12:23:38 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.0022382344427699374,0.0008257543711206279,0.07150936300817899,0.0014963401700710621,13.984182741015655,0.07150936300817899,1.0,0,70.34105350259786,5.931162946055672,1.0,0,1.0,1.0,0.7872340425531915
2022-07-14_multipletau_8-cuts_0dot2_0009_correlation-CH1_1,Not known,8-cuts,0,Fri Jul 15 12:23:38 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.003975017668009118,0.0005834465712036436,0.08235649308389613,0.0010519131575366073,12.142333440319092,0.08235649308389613,1.0,0,71.12726760406467,3.6677865685659525,1.0,0,1.0,1.0,0.8404255319148937
