name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),N (mom),bri (kHz),above zero
2022-07-14_multipletau_1000-cuts_0dot2_0000_correlation-CH1_1,Not known,1000-cuts,0,Thu Jul 14 16:15:43 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.002159,0.000456965078575687,0.09654,0.004390282962116203,10.358400662937642,0.09654,1.0,0,4.5953,0.43355727367951047,1.0,0,1.0,1.0,0.6595744680851063
2022-07-14_multipletau_1000-cuts_0dot2_0001_correlation-CH1_1,Not known,1000-cuts,0,Thu Jul 14 16:15:44 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.001417814887558988,0.0003427589893625406,0.06886308093753832,0.0029775921611856966,14.52156927028928,0.06886308093753832,1.0,0,5.250307021957365,0.48457819008700326,1.0,0,1.0,1.0,0.574468085106383
2022-07-14_multipletau_1000-cuts_0dot2_0002_correlation-CH1_1,Not known,1000-cuts,0,Thu Jul 14 16:15:44 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.0012274366270210724,0.00045976404888010383,0.09326866897426504,0.004352418420006744,10.721714065373044,0.09326866897426504,1.0,0,4.6848604661717745,0.45538015817986793,1.0,0,1.0,1.0,0.7553191489361702
2022-07-14_multipletau_1000-cuts_0dot2_0003_correlation-CH1_1,Not known,1000-cuts,0,Thu Jul 14 16:15:44 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.0022665774898612545,0.0004448498308808279,0.08922548550387632,0.004310596314815696,11.20756019821888,0.08922548550387632,1.0,0,4.543869589235997,0.45444809558997135,1.0,0,1.0,1.0,0.5531914893617021
2022-07-14_multipletau_1000-cuts_0dot2_0004_correlation-CH1_1,Not known,1000-cuts,0,Thu Jul 14 16:15:44 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.0020896411156902106,0.00038397366048277114,0.08346597521202523,0.003483056263000254,11.980929923357879,0.08346597521202523,1.0,0,4.956412312348173,0.43593019877065664,1.0,0,1.0,1.0,0.574468085106383
2022-07-14_multipletau_1000-cuts_0dot2_0005_correlation-CH1_1,Not known,1000-cuts,0,Thu Jul 14 16:15:44 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.0018433790671078532,0.00035074143945468337,0.08089882344266393,0.003205629561899316,12.361119203528814,0.08089882344266393,1.0,0,4.906767495153067,0.40896425627292626,1.0,0,1.0,1.0,0.648936170212766
2022-07-14_multipletau_1000-cuts_0dot2_0006_correlation-CH1_1,Not known,1000-cuts,0,Thu Jul 14 16:15:44 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.0021314223998009085,0.0003978492914436028,0.0896767539233442,0.0035821986203243713,11.151161881425828,0.0896767539233442,1.0,0,5.004456367838888,0.4223235762562534,1.0,0,1.0,1.0,0.6063829787234043
2022-07-14_multipletau_1000-cuts_0dot2_0007_correlation-CH1_1,Not known,1000-cuts,0,Thu Jul 14 16:15:44 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.0017312040278011365,0.0003458198887663149,0.07876942475742833,0.003076483273910175,12.69528123481307,0.07876942475742833,1.0,0,5.0863498636509235,0.4210488887792563,1.0,0,1.0,1.0,0.6702127659574468
2022-07-14_multipletau_1000-cuts_0dot2_0008_correlation-CH1_1,Not known,1000-cuts,0,Thu Jul 14 16:15:44 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.002266469276407168,0.00048667951443181627,0.08837165422182455,0.004090395821281052,11.315845661210185,0.08837165422182455,1.0,0,5.492900971304083,0.5477915480130141,1.0,0,1.0,1.0,0.6382978723404256
2022-07-14_multipletau_1000-cuts_0dot2_0009_correlation-CH1_1,Not known,1000-cuts,0,Thu Jul 14 16:15:44 2022,Equation 1A,1,no triplet,1,2D,1.0,10240.0,-0.0026804274367571157,0.0005405634685042796,0.10279470315848127,0.0050379384372888055,9.728127707692039,0.10279470315848127,1.0,0,4.7805783912481825,0.4902781210569053,1.0,0,1.0,1.0,0.5638297872340425
