Simulated $D$,Simulated $D_{{clust}}$,nmol,$D$ in $\frac{{\mu m^2}}{{s}}$,$\tau_{{D}}$ in $ms$,Trace lengths,Traces used
3.0,0.01,1785.0,2.9373769698672416,3.8371156043531025,16384,pure traces (control)
3.0,0.01,1785.0,3.798776510738803,2.9670224018398446,16384,pure traces (control)
3.0,0.01,1785.0,3.4881160659811137,3.231272926055797,16384,pure traces (control)
3.0,0.01,1785.0,2.539764585195203,4.437834542873094,16384,pure traces (control)
3.0,0.01,1785.0,3.2663560216767777,3.4506511023740307,16384,pure traces (control)
3.0,0.01,1785.0,3.055468907304287,3.6888135172970906,16384,pure traces (control)
3.0,0.01,1785.0,2.8868333049030195,3.9042971368669543,16384,pure traces (control)
3.0,0.01,1785.0,2.940019026337303,3.8336673694886216,16384,pure traces (control)
3.0,0.01,1785.0,3.2398131866036146,3.478921270383736,16384,pure traces (control)
3.0,0.01,1785.0,2.8745569558719213,3.920971189637204,16384,pure traces (control)
3.0,0.01,1785.0,2.8909647462581667,3.898717554938495,16384,pure traces (control)
3.0,0.01,1785.0,3.348420449429324,3.3660811648865567,16384,pure traces (control)
3.0,0.01,1785.0,2.56069572894844,4.401559654091948,16384,pure traces (control)
3.0,0.01,1785.0,3.0197889300756695,3.7323982794594186,16384,pure traces (control)
3.0,0.01,1785.0,2.860560796662149,3.940155727540096,16384,pure traces (control)
3.0,0.01,1785.0,3.157456962706768,3.56966227570772,16384,pure traces (control)
50.0,0.01,2323.0,41.79954060082482,0.2696454277950275,16384,pure traces (control)
50.0,0.01,2323.0,35.26719665369264,0.3195903297225892,16384,pure traces (control)
50.0,0.01,2323.0,32.63223337177479,0.3453963716959046,16384,pure traces (control)
50.0,0.01,2323.0,44.1930024344179,0.2550416216610581,16384,pure traces (control)
50.0,0.01,2323.0,32.61947349285036,0.3455314816597347,16384,pure traces (control)
50.0,0.01,2323.0,32.28517936905973,0.3491092577836678,16384,pure traces (control)
50.0,0.01,2323.0,37.701453909633045,0.29895544702230104,16384,pure traces (control)
50.0,0.01,2323.0,39.24237650069388,0.2872164229591379,16384,pure traces (control)
50.0,0.01,2323.0,33.48265652707998,0.33662367852530645,16384,pure traces (control)
50.0,0.01,2323.0,36.3019752516828,0.3104804884252834,16384,pure traces (control)
50.0,0.01,2323.0,34.11483386598614,0.3303857509968038,16384,pure traces (control)
50.0,0.01,2323.0,44.021942828025054,0.2560326574176026,16384,pure traces (control)
50.0,0.01,2323.0,36.901920689846364,0.3054327470289719,16384,pure traces (control)
50.0,0.01,2323.0,36.42660407493783,0.3094182203687694,16384,pure traces (control)
50.0,0.01,2323.0,37.52219965548135,0.300383642495184,16384,pure traces (control)
50.0,0.01,2323.0,38.6283811349126,0.2917817075372638,16384,pure traces (control)
50.0,0.01,2323.0,48.030631579879014,0.23466389335731105,16384,pure traces (control)
50.0,0.01,2323.0,36.74707168234313,0.30671981442158663,16384,pure traces (control)
50.0,0.01,2323.0,37.520752205433745,0.30039523049094835,16384,pure traces (control)
50.0,0.01,2323.0,40.696361866717126,0.27695485517497526,16384,pure traces (control)
50.0,0.01,2323.0,35.54942366987245,0.317053100821352,16384,pure traces (control)
50.0,0.01,2323.0,36.492605340188376,0.3088586003075122,16384,pure traces (control)
50.0,0.01,2323.0,36.78075769640647,0.3064389021014166,16384,pure traces (control)
50.0,0.01,2323.0,32.71593446591898,0.3445127027836045,16384,pure traces (control)
50.0,0.01,2323.0,39.02578243210584,0.28881048129024883,16384,pure traces (control)
50.0,0.01,2323.0,38.124178194898505,0.29564060238426954,16384,pure traces (control)
50.0,0.01,2323.0,63.80348563566817,0.17665265298051602,16384,pure traces (control)
50.0,0.01,2323.0,43.48517692278463,0.2591930355246964,16384,pure traces (control)
50.0,0.01,2323.0,42.351534939586074,0.26613096840582146,16384,pure traces (control)
50.0,0.01,2323.0,40.758073492866785,0.27653551900380213,16384,pure traces (control)
50.0,0.01,2323.0,52.72165718875231,0.21378415641588758,16384,pure traces (control)
50.0,0.01,2323.0,40.68280951597908,0.27704711501102375,16384,pure traces (control)
50.0,0.01,2323.0,34.34718477629478,0.3281507663685995,16384,pure traces (control)
50.0,0.01,2323.0,35.88264429390975,0.31410881858720846,16384,pure traces (control)
50.0,0.01,2323.0,38.39597960905932,0.29354779124545854,16384,pure traces (control)
50.0,0.01,2323.0,45.7221557325196,0.24651188961610043,16384,pure traces (control)
50.0,0.01,2323.0,33.54331974043468,0.33601489340240737,16384,pure traces (control)
50.0,0.01,2323.0,43.33425687400837,0.2600957261068284,16384,pure traces (control)
50.0,0.01,2323.0,46.59590292029006,0.24188940015232704,16384,pure traces (control)
50.0,0.01,2323.0,33.84140048004033,0.3330552177825117,16384,pure traces (control)
50.0,0.01,2323.0,35.36951407413991,0.3186658143880397,16384,pure traces (control)
50.0,0.01,2323.0,37.60961624754544,0.2996854563141314,16384,pure traces (control)
50.0,0.01,2323.0,38.2728468405697,0.2944922036736909,16384,pure traces (control)
50.0,0.01,2323.0,34.63788044368003,0.32539678706009056,16384,pure traces (control)
50.0,0.01,2323.0,39.528209718616445,0.28513952661095965,16384,pure traces (control)
50.0,0.01,2323.0,33.93860084701974,0.3321013455371945,16384,pure traces (control)
50.0,0.01,2323.0,40.78123113355924,0.27637848818325583,16384,pure traces (control)
50.0,0.01,2323.0,30.493769395286677,0.3696182935221894,16384,pure traces (control)
50.0,0.01,2323.0,33.460605509013746,0.33684551834869775,16384,pure traces (control)
50.0,0.01,2323.0,39.532294716627185,0.2851100622348758,16384,pure traces (control)
50.0,0.01,2323.0,33.93172977642598,0.3321685950350688,16384,pure traces (control)
50.0,0.01,2323.0,43.499634331117335,0.2591068909028118,16384,pure traces (control)
50.0,0.01,2323.0,43.73597320800491,0.25770673841738384,16384,pure traces (control)
50.0,0.01,2323.0,40.08948553594101,0.2811474095081691,16384,pure traces (control)
50.0,0.01,2323.0,35.39691195829635,0.3184191609772137,16384,pure traces (control)
50.0,0.01,2323.0,34.81248777395184,0.3237647099549864,16384,pure traces (control)
50.0,0.01,2323.0,33.95230492846772,0.33196730032589555,16384,pure traces (control)
50.0,0.01,2323.0,40.314257828998784,0.27957987109060833,16384,pure traces (control)
50.0,0.01,2323.0,36.74734162367178,0.30671756129658306,16384,pure traces (control)
50.0,0.01,2323.0,43.00602989769166,0.26208080666264894,16384,pure traces (control)
50.0,0.01,2323.0,36.164462759809076,0.31166106577617886,16384,pure traces (control)
50.0,0.01,2323.0,38.04983817027312,0.2962182114022937,16384,pure traces (control)
50.0,0.01,2323.0,33.642704458925,0.33502226376319016,16384,pure traces (control)
50.0,0.01,2323.0,40.18026852106446,0.28051218724524424,16384,pure traces (control)
50.0,0.01,2323.0,42.34692370047733,0.26615994792599257,16384,pure traces (control)
50.0,0.01,2323.0,45.28113697410153,0.24891280917684308,16384,pure traces (control)
50.0,0.01,2323.0,36.82668413675157,0.3060567431238525,16384,pure traces (control)
50.0,0.01,2323.0,33.8358437122927,0.3331099145268308,16384,pure traces (control)
50.0,0.01,2323.0,46.728892761212244,0.24120098596260067,16384,pure traces (control)
50.0,0.01,2323.0,44.05014510228069,0.25586873733956145,16384,pure traces (control)
50.0,0.01,2323.0,41.27901779576389,0.273045619997811,16384,pure traces (control)
50.0,0.01,2323.0,39.90561558660403,0.28244283019477145,16384,pure traces (control)
50.0,0.01,2323.0,38.73909066712259,0.2909478465510456,16384,pure traces (control)
50.0,0.01,2323.0,38.82224311240791,0.29032467223262287,16384,pure traces (control)
50.0,0.01,2323.0,47.491732721121295,0.23732667479475603,16384,pure traces (control)
50.0,0.01,2323.0,44.990343314618826,0.2505216492376197,16384,pure traces (control)
50.0,0.01,2323.0,41.276723866867236,0.2730607943425541,16384,pure traces (control)
50.0,0.01,2323.0,35.18094724247108,0.32037383556683785,16384,pure traces (control)
50.0,0.01,2323.0,34.32934049517905,0.32832133808477465,16384,pure traces (control)
50.0,0.01,2323.0,37.72324744553423,0.29878273399495786,16384,pure traces (control)
50.0,0.01,2323.0,36.07259920514855,0.3124547511213536,16384,pure traces (control)
50.0,0.01,2323.0,34.53541023406169,0.3263622736940468,16384,pure traces (control)
50.0,0.01,2323.0,37.112247312431045,0.30370176486643796,16384,pure traces (control)
50.0,0.01,2323.0,39.342872712236826,0.2864827662530954,16384,pure traces (control)
50.0,0.01,2323.0,44.091992200701334,0.2556258958688138,16384,pure traces (control)
50.0,0.01,2323.0,38.11755225337029,0.29569199333749085,16384,pure traces (control)
50.0,0.01,2323.0,41.145777121204084,0.273929812377674,16384,pure traces (control)
50.0,0.01,2323.0,35.89745729530661,0.31397920232134807,16384,pure traces (control)
50.0,0.01,2323.0,43.81304450016525,0.25725340787268314,16384,pure traces (control)
50.0,0.01,2323.0,31.718079066649366,0.35535112272282,16384,pure traces (control)
50.0,0.01,2323.0,41.77432207701005,0.26980820864470484,16384,pure traces (control)
50.0,0.01,2323.0,34.772780191994165,0.3241344219447829,16384,pure traces (control)
50.0,0.01,2323.0,38.3519021454818,0.2938851628320828,16384,pure traces (control)
50.0,0.01,2323.0,41.745169651836655,0.2699966271774185,16384,pure traces (control)
50.0,0.01,2323.0,37.40894106538438,0.3012930782308209,16384,pure traces (control)
50.0,0.01,2323.0,39.0610031151474,0.2885500654890822,16384,pure traces (control)
50.0,0.01,2323.0,36.89562562211638,0.305484859435174,16384,pure traces (control)
50.0,0.01,2323.0,36.98380002468781,0.3047565420378992,16384,pure traces (control)
50.0,0.01,2323.0,41.84291392222078,0.26936592006704163,16384,pure traces (control)
50.0,0.01,2323.0,37.99576423667736,0.29663977639026046,16384,pure traces (control)
0.2,1.0,2735.0,0.17953559720054899,62.77894290988307,16384,pure traces (control)
0.2,1.0,2735.0,0.1538695453261967,73.25072016720972,16384,pure traces (control)
0.2,1.0,2735.0,0.2641863578540759,42.6632741315531,16384,pure traces (control)
0.2,1.0,2735.0,0.16224162433938724,69.47079735449101,16384,pure traces (control)
0.2,1.0,2735.0,0.19376460354380412,58.168802767926564,16384,pure traces (control)
0.2,1.0,2735.0,0.21717161779698366,51.89930029199963,16384,pure traces (control)
0.2,1.0,2735.0,0.14772896803226457,76.2954967943957,16384,pure traces (control)
0.2,1.0,2735.0,0.19276355662044292,58.47088113827483,16384,pure traces (control)
0.2,1.0,2735.0,0.20036235778317793,56.253355828154085,16384,pure traces (control)
0.2,1.0,2735.0,0.20461957755238322,55.082974668245534,16384,pure traces (control)
0.2,1.0,2735.0,0.21067185108077396,53.50052676293986,16384,pure traces (control)
0.2,1.0,2735.0,0.2682085796041113,42.02346928491863,16384,pure traces (control)
0.2,1.0,2735.0,0.12408891825030466,90.83047193795127,16384,pure traces (control)
0.2,1.0,2735.0,0.18163776893754857,62.05237530097766,16384,pure traces (control)
0.2,1.0,2735.0,0.1923884339056585,58.58488880091417,16384,pure traces (control)
0.2,1.0,2735.0,0.15695708656512752,71.80978733488554,16384,pure traces (control)
0.2,1.0,2735.0,0.157517538130932,71.55428621272814,16384,pure traces (control)
0.2,1.0,2735.0,0.17472671515432742,64.50676416019076,16384,pure traces (control)
0.2,1.0,2735.0,0.2011372722228357,56.03663051797812,16384,pure traces (control)
0.2,1.0,2735.0,0.18439106110302267,61.12582106487083,16384,pure traces (control)
0.2,1.0,2735.0,0.3382616154936914,33.32052615693616,16384,pure traces (control)
0.2,1.0,2735.0,0.23457957357458317,48.0478962221383,16384,pure traces (control)
0.2,1.0,2735.0,0.22290184983824102,50.56510304927655,16384,pure traces (control)
0.2,1.0,2735.0,0.19361345084032175,58.21421475639403,16384,pure traces (control)
0.2,1.0,2735.0,0.2030012902761004,55.52208555726595,16384,pure traces (control)
0.2,1.0,2735.0,0.24254020572350807,46.470872626346534,16384,pure traces (control)
0.2,1.0,2735.0,0.17045486778362168,66.12339766824786,16384,pure traces (control)
0.2,1.0,2735.0,0.2083548504936587,54.09547692429681,16384,pure traces (control)
0.2,1.0,2735.0,0.135678349003632,83.07187616679587,16384,pure traces (control)
0.2,1.0,2735.0,0.21099255500387698,53.419207169361606,16384,pure traces (control)
0.2,1.0,2735.0,0.1819709960643097,61.938744364303886,16384,pure traces (control)
0.2,1.0,2735.0,0.2206355430407842,51.08449369311991,16384,pure traces (control)
0.2,1.0,2735.0,0.16840654327706228,66.92765487384834,16384,pure traces (control)
0.2,1.0,2735.0,0.2416750987593896,46.637221065817904,16384,pure traces (control)
0.2,1.0,2735.0,0.2005431635098398,56.202638921630474,16384,pure traces (control)
0.2,1.0,2735.0,0.15618352283613524,72.16545511507256,16384,pure traces (control)
0.2,1.0,2735.0,0.15220159030955374,74.05346411966853,16384,pure traces (control)
0.2,1.0,2735.0,0.17276051555383,65.24092018834655,16384,pure traces (control)
0.2,1.0,2735.0,0.20959548595043467,53.77527553055421,16384,pure traces (control)
0.2,1.0,2735.0,0.2279890355224056,49.43682919276776,16384,pure traces (control)
0.2,1.0,2735.0,0.20221675104421022,55.73749429136491,16384,pure traces (control)
0.2,1.0,2735.0,0.14109932612236398,79.8802894152064,16384,pure traces (control)
0.2,1.0,2735.0,0.18900039703823093,59.63508639966044,16384,pure traces (control)
0.2,1.0,2735.0,0.25537879883449993,44.13465431893317,16384,pure traces (control)
0.2,1.0,2735.0,0.21684038211935774,51.97857934386493,16384,pure traces (control)
0.2,1.0,2735.0,0.20102459196357172,56.06804071507574,16384,pure traces (control)
0.2,1.0,2735.0,0.19256693661509583,58.53058269018265,16384,pure traces (control)
0.2,1.0,2735.0,0.2050807039958682,54.95911993344877,16384,pure traces (control)
0.2,1.0,2735.0,0.19928682435473885,56.55695023210405,16384,pure traces (control)
0.2,1.0,2735.0,0.287219647532956,39.24193593215718,16384,pure traces (control)
0.2,1.0,2735.0,0.20475274405891922,55.047149960059585,16384,pure traces (control)
0.2,1.0,2735.0,0.2431784657810946,46.3489025261433,16384,pure traces (control)
0.2,1.0,2735.0,0.23517336427514937,47.9265797879987,16384,pure traces (control)
0.2,1.0,2735.0,0.17758735779858875,63.46766541640948,16384,pure traces (control)
0.2,1.0,2735.0,0.2529924929394458,44.5509464569084,16384,pure traces (control)
0.2,1.0,2735.0,0.23495744595041584,47.970622771085154,16384,pure traces (control)
0.2,1.0,2735.0,0.21554144100946834,52.2918235776753,16384,pure traces (control)
0.2,1.0,2735.0,0.16506562375334058,68.28226708056118,16384,pure traces (control)
0.2,1.0,2735.0,0.2900198014810519,38.86305331355593,16384,pure traces (control)
0.2,1.0,2735.0,0.19876702103164529,56.70485449973406,16384,pure traces (control)
0.2,1.0,2735.0,0.2338278577836169,48.202361830536056,16384,pure traces (control)
0.2,1.0,2735.0,0.20883573325036767,53.97091212083161,16384,pure traces (control)
0.2,1.0,2735.0,0.20845457742802168,54.06959706047647,16384,pure traces (control)
0.2,1.0,2735.0,0.24276398582652867,46.428035726019765,16384,pure traces (control)
0.2,1.0,2735.0,0.24675799792106792,45.67655395935889,16384,pure traces (control)
0.2,1.0,2735.0,0.21893853949564746,51.48045215296185,16384,pure traces (control)
0.2,1.0,2735.0,0.1735933252502482,64.92792848283153,16384,pure traces (control)
0.2,1.0,2735.0,0.20553368783307602,54.83799335172151,16384,pure traces (control)
0.2,1.0,2735.0,0.2579376108056324,43.696826421480175,16384,pure traces (control)
0.2,1.0,2735.0,0.24951202943042508,45.172391217666295,16384,pure traces (control)
0.2,1.0,2735.0,0.19636254270569362,57.399210927096114,16384,pure traces (control)
0.2,1.0,2735.0,0.21061199104787542,53.51573265542577,16384,pure traces (control)
0.2,1.0,2735.0,0.2147173404131677,52.492523357716756,16384,pure traces (control)
0.2,1.0,2735.0,0.1793670510497536,62.837934509045446,16384,pure traces (control)
0.2,1.0,2735.0,0.24450733994085755,46.097000644934894,16384,pure traces (control)
0.2,1.0,2735.0,0.18717423994244003,60.21691345139754,16384,pure traces (control)
0.2,1.0,2735.0,0.2540176306618159,44.37115241796207,16384,pure traces (control)
0.2,1.0,2735.0,0.15145477492157633,74.41861778726494,16384,pure traces (control)
0.2,1.0,2735.0,0.16892334852939236,66.72289594699741,16384,pure traces (control)
0.2,1.0,2735.0,0.2077206130714976,54.26064770502829,16384,pure traces (control)
0.2,1.0,2735.0,0.21623886623062397,52.1231691759065,16384,pure traces (control)
0.2,1.0,2735.0,0.21628048400532998,52.11313937445815,16384,pure traces (control)
0.2,1.0,2735.0,0.15004694874803098,75.11685576407253,16384,pure traces (control)
0.2,1.0,2735.0,0.2406960788855664,46.82691574840154,16384,pure traces (control)
0.2,1.0,2735.0,0.2154917388694917,52.30388443693946,16384,pure traces (control)
0.2,1.0,2735.0,0.12441324952488021,90.59368716746714,16384,pure traces (control)
0.2,1.0,2735.0,0.19498991631001059,57.803271165188875,16384,pure traces (control)
0.2,1.0,2735.0,0.25202056542084034,44.72275898644972,16384,pure traces (control)
0.2,1.0,2735.0,0.11967472651935152,94.18074588307071,16384,pure traces (control)
0.2,1.0,2735.0,0.23333518889380578,48.304137324416374,16384,pure traces (control)
0.2,1.0,2735.0,0.10566137906841777,106.67147359156465,16384,pure traces (control)
0.2,1.0,2735.0,0.28306798035922626,39.817484805740094,16384,pure traces (control)
0.2,1.0,2735.0,0.2461415757715062,45.790943572279616,16384,pure traces (control)
0.2,1.0,2735.0,0.20476822019126104,55.04298956360244,16384,pure traces (control)
0.2,1.0,2735.0,0.20153126759791687,55.927078419574876,16384,pure traces (control)
0.2,1.0,2735.0,0.3053574017248045,36.91102604122488,16384,pure traces (control)
0.2,1.0,2735.0,0.16973369602180566,66.40434557848216,16384,pure traces (control)
0.2,1.0,2735.0,0.25044064372539343,45.00489552847367,16384,pure traces (control)
0.2,1.0,2735.0,0.13453664901223436,83.77683768472686,16384,pure traces (control)
0.2,1.0,2735.0,0.13562047501718688,83.10732583348252,16384,pure traces (control)
0.6,1.0,1296.0,0.6977238307353613,16.154034749058198,16384,pure traces (control)
0.6,1.0,1296.0,0.6292873610453252,17.91082374230811,16384,pure traces (control)
0.6,1.0,1296.0,0.7304446372095336,15.430402843401037,16384,pure traces (control)
0.6,1.0,1296.0,0.7086566648725202,15.904817615696269,16384,pure traces (control)
0.6,1.0,1296.0,0.6349585734773739,17.750850965313656,16384,pure traces (control)
0.6,1.0,1296.0,0.6384056915744808,17.655003950775505,16384,pure traces (control)
0.6,1.0,1296.0,0.6593051182427216,17.095354935187405,16384,pure traces (control)
0.6,1.0,1296.0,0.6048387133398812,18.634810831976964,16384,pure traces (control)
0.6,1.0,1296.0,0.6642524928802123,16.96802816361818,16384,pure traces (control)
0.6,1.0,1296.0,0.5583548564690997,20.186186036278862,16384,pure traces (control)
0.6,1.0,1296.0,0.6615539325751265,17.037242848926876,16384,pure traces (control)
0.6,1.0,1296.0,0.49561003011907934,22.7417814854089,16384,pure traces (control)
0.6,1.0,1296.0,0.7027512986464466,16.03846912649461,16384,pure traces (control)
0.6,1.0,1296.0,0.6768565705901969,16.6520582006274,16384,pure traces (control)
0.6,1.0,1296.0,0.42470194544327655,26.538741175722716,16384,pure traces (control)
0.6,1.0,1296.0,0.6414049242894945,17.572448511258855,16384,pure traces (control)
0.6,1.0,1296.0,0.6805082458886562,16.562701591112212,16384,pure traces (control)
0.6,1.0,1296.0,0.5658124092611846,19.920126922741623,16384,pure traces (control)
0.6,1.0,1296.0,0.6825282184800527,16.513683539773574,16384,pure traces (control)
0.6,1.0,1296.0,0.5628703374040054,20.024247607233782,16384,pure traces (control)
0.6,1.0,1296.0,0.7176666766727712,15.705139131162698,16384,pure traces (control)
0.6,1.0,1296.0,0.47371300326618315,23.793003209185137,16384,pure traces (control)
0.6,1.0,1296.0,0.4712745683325562,23.916111252987402,16384,pure traces (control)
0.6,1.0,1296.0,0.6533060122840373,17.252336263583505,16384,pure traces (control)
0.6,1.0,1296.0,0.5704215452190422,19.75916776182943,16384,pure traces (control)
0.6,1.0,1296.0,0.5807962710518115,19.406211039429284,16384,pure traces (control)
0.6,1.0,1296.0,0.6318277339457732,17.83881017149584,16384,pure traces (control)
0.6,1.0,1296.0,0.4793568544830497,23.512869173634773,16384,pure traces (control)
0.6,1.0,1296.0,0.5458686626992484,20.64792463302647,16384,pure traces (control)
0.6,1.0,1296.0,0.5687808146450822,19.81616594079063,16384,pure traces (control)
0.6,1.0,1296.0,0.5622391943504066,20.046725877884143,16384,pure traces (control)
0.6,1.0,1296.0,0.46580906448099485,24.19672751431588,16384,pure traces (control)
0.6,1.0,1296.0,0.7098839573175209,15.877320357450547,16384,pure traces (control)
0.6,1.0,1296.0,0.650328872319677,17.3313157183718,16384,pure traces (control)
0.6,1.0,1296.0,0.6987349220846915,16.130659354076048,16384,pure traces (control)
0.6,1.0,1296.0,0.6062192895065942,18.592372763523596,16384,pure traces (control)
0.6,1.0,1296.0,0.5553656310342887,20.294837089494187,16384,pure traces (control)
0.6,1.0,1296.0,0.5724967283018078,19.68754483606965,16384,pure traces (control)
0.6,1.0,1296.0,0.6143776992521165,18.345481974142793,16384,pure traces (control)
0.6,1.0,1296.0,0.6750378095481506,16.696924005619067,16384,pure traces (control)
0.6,1.0,1296.0,0.7163012664401055,15.735076196305277,16384,pure traces (control)
0.6,1.0,1296.0,0.6684212295754133,16.862203814358942,16384,pure traces (control)
0.6,1.0,1296.0,0.6610772944313285,17.049526737475695,16384,pure traces (control)
0.6,1.0,1296.0,0.6927875113916461,16.269137104253144,16384,pure traces (control)
0.6,1.0,1296.0,0.7121047352340039,15.827805165824744,16384,pure traces (control)
0.6,1.0,1296.0,0.4745264987456802,23.752214126582814,16384,pure traces (control)
0.6,1.0,1296.0,0.6383430459968842,17.656736573895476,16384,pure traces (control)
0.6,1.0,1296.0,0.6994570256797122,16.114006426616616,16384,pure traces (control)
0.6,1.0,1296.0,0.6073592605968509,18.55747617294743,16384,pure traces (control)
0.6,1.0,1296.0,0.639501656330643,17.62474716893857,16384,pure traces (control)
0.6,1.0,1296.0,0.6480633143093963,17.39190409035256,16384,pure traces (control)
0.6,1.0,1296.0,0.640966470475013,17.58446896386355,16384,pure traces (control)
0.6,1.0,1296.0,0.631855260600959,17.83803302709722,16384,pure traces (control)
0.6,1.0,1296.0,0.637582599162611,17.677795820883787,16384,pure traces (control)
0.6,1.0,1296.0,0.6363818372387807,17.711151304772304,16384,pure traces (control)
0.6,1.0,1296.0,0.5491435108864156,20.524789574134335,16384,pure traces (control)
0.6,1.0,1296.0,0.6689455468819281,16.848987274795956,16384,pure traces (control)
0.6,1.0,1296.0,0.5677823427204429,19.851013599580213,16384,pure traces (control)
0.6,1.0,1296.0,0.5611301620682952,20.086346749567927,16384,pure traces (control)
0.6,1.0,1296.0,0.5588079075004467,20.1698201755243,16384,pure traces (control)
0.6,1.0,1296.0,0.6218739911046284,18.124338962824876,16384,pure traces (control)
0.6,1.0,1296.0,0.6773685379244699,16.639472275285698,16384,pure traces (control)
0.6,1.0,1296.0,0.6712868066623892,16.79022274098348,16384,pure traces (control)
0.6,1.0,1296.0,0.6710170011635679,16.796973828383795,16384,pure traces (control)
0.6,1.0,1296.0,0.6579158105923822,17.1314548540742,16384,pure traces (control)
0.6,1.0,1296.0,0.5225970538532153,21.56739102113421,16384,pure traces (control)
0.6,1.0,1296.0,0.4953315230940146,22.75456836775108,16384,pure traces (control)
0.6,1.0,1296.0,0.5530379329921018,20.380256641647026,16384,pure traces (control)
0.6,1.0,1296.0,0.6074680335612656,18.554153279257775,16384,pure traces (control)
0.6,1.0,1296.0,0.5641867204146224,19.977526232205353,16384,pure traces (control)
0.6,1.0,1296.0,0.5172971833019597,21.788355650809375,16384,pure traces (control)
0.6,1.0,1296.0,0.5142206621479082,21.91871279513671,16384,pure traces (control)
0.6,1.0,1296.0,0.6195029868629973,18.193705673670323,16384,pure traces (control)
0.6,1.0,1296.0,0.6158003584599959,18.30309913286162,16384,pure traces (control)
0.6,1.0,1296.0,0.5825725828386219,19.347039903639295,16384,pure traces (control)
0.6,1.0,1296.0,0.7485501699626574,15.057180479308823,16384,pure traces (control)
0.6,1.0,1296.0,0.4681918823965067,24.073580578229016,16384,pure traces (control)
0.6,1.0,1296.0,0.72449579291184,15.55710208011731,16384,pure traces (control)
0.6,1.0,1296.0,0.6215093985484509,18.134971141657434,16384,pure traces (control)
0.6,1.0,1296.0,0.5544677060089506,20.327703281538064,16384,pure traces (control)
0.6,1.0,1296.0,0.6077020361412726,18.54700879153356,16384,pure traces (control)
0.6,1.0,1296.0,0.6107633786308788,18.45404521831491,16384,pure traces (control)
0.6,1.0,1296.0,0.5147294563273014,21.897046824104997,16384,pure traces (control)
0.6,1.0,1296.0,0.5214398209079829,21.61525559616591,16384,pure traces (control)
0.6,1.0,1296.0,0.5888421743262567,19.141045764667208,16384,pure traces (control)
0.6,1.0,1296.0,0.5755776930113162,19.58216092075589,16384,pure traces (control)
0.6,1.0,1296.0,0.6331884021963644,17.80047607923439,16384,pure traces (control)
0.6,1.0,1296.0,0.5151735434573234,21.878171249449487,16384,pure traces (control)
0.6,1.0,1296.0,0.7902370726993322,14.262878060687257,16384,pure traces (control)
0.6,1.0,1296.0,0.7402571169987519,15.225865105683315,16384,pure traces (control)
0.6,1.0,1296.0,0.6275979915267411,17.959036133188107,16384,pure traces (control)
0.6,1.0,1296.0,0.6046238305242537,18.641433628529306,16384,pure traces (control)
0.6,1.0,1296.0,0.6176949577231098,18.246959710487765,16384,pure traces (control)
0.6,1.0,1296.0,0.6424112686192247,17.544921077070487,16384,pure traces (control)
0.6,1.0,1296.0,0.6349459962015257,17.751202581593578,16384,pure traces (control)
0.6,1.0,1296.0,0.603288983281251,18.682679974765104,16384,pure traces (control)
0.6,1.0,1296.0,0.5952341256933342,18.935498689387806,16384,pure traces (control)
0.6,1.0,1296.0,0.631569340178742,17.846108558333718,16384,pure traces (control)
0.6,1.0,1296.0,0.4675262177888163,24.10785658235794,16384,pure traces (control)
0.6,1.0,1296.0,0.5324711277427022,21.16744818583171,16384,pure traces (control)
10.0,0.1,1376.0,10.535277029502911,1.0698394522879322,16384,pure traces (control)
10.0,0.1,1376.0,9.79164541305204,1.1510889673272857,16384,pure traces (control)
10.0,0.1,1376.0,10.01094953270246,1.125872722674929,16384,pure traces (control)
10.0,0.1,1376.0,9.74583520365432,1.156499650509051,16384,pure traces (control)
10.0,0.1,1376.0,9.125838419609826,1.235070630083205,16384,pure traces (control)
10.0,0.1,1376.0,9.692597329033674,1.1628518780186157,16384,pure traces (control)
10.0,0.1,1376.0,10.019492877745117,1.1249127220779633,16384,pure traces (control)
10.0,0.1,1376.0,10.520426726302267,1.0713496039819472,16384,pure traces (control)
10.0,0.1,1376.0,10.29012937732973,1.095326850970055,16384,pure traces (control)
10.0,0.1,1376.0,9.44057501545702,1.1938949681021516,16384,pure traces (control)
10.0,0.1,1376.0,9.662591593690465,1.1664629408848104,16384,pure traces (control)
10.0,0.1,1376.0,9.82584005566656,1.1470830934648697,16384,pure traces (control)
10.0,0.1,1376.0,9.913413734015489,1.1369499255610727,16384,pure traces (control)
10.0,0.1,1376.0,10.23662471092511,1.101051892125723,16384,pure traces (control)
10.0,0.1,1376.0,9.41842039357758,1.1967033256055077,16384,pure traces (control)
10.0,0.1,1376.0,9.948471849959185,1.1329433481777673,16384,pure traces (control)
10.0,0.1,1376.0,9.094128043912088,1.239377206096218,16384,pure traces (control)
10.0,0.1,1376.0,9.915790957829618,1.1366773517996847,16384,pure traces (control)
10.0,0.1,1376.0,10.397838961880899,1.0839805317494713,16384,pure traces (control)
10.0,0.1,1376.0,10.039112884241494,1.1227142414781814,16384,pure traces (control)
10.0,0.1,1376.0,9.817524765278359,1.1480546549581794,16384,pure traces (control)
10.0,0.1,1376.0,10.094591120702608,1.1165439859995572,16384,pure traces (control)
10.0,0.1,1376.0,9.535489507966505,1.1820111592098685,16384,pure traces (control)
10.0,0.1,1376.0,9.622774406221756,1.1712895399124756,16384,pure traces (control)
