Time (ms),af488_noc,af488_noc fitted model: ,af488luv_noc,af488luv_noc fitted model: ,af488luv_0cd20,af488luv_0cd20 fitted model: ,af488luv_thr-2,af488luv_thr-2 fitted model: ,
3.145722,0.0007817195537541195,0.0003254051427510528,0.15224420879309666,0.15781124297378832,0.0050934286662643454,0.0028589489975799957,0.014174131066543062,0.008676294144829453,
3.67001,0.0006494265086802448,0.00023901989589498698,0.14656401351367007,0.15056363463896602,0.004751037317219282,0.0027468185897592794,0.013699971274175932,0.0084738515799444,
4.194298,0.000548104776116783,0.00017704382162809324,0.14141959335460036,0.14397484469241845,0.004480913792389916,0.002665328414404446,0.01329357416278777,0.008324562509423355,
4.718586,0.0004655644442098105,0.0001307829184140524,0.13674405892599817,0.13795904035876116,0.004254277774601627,0.002603852681112289,0.012921488516849178,0.008210540563068261,
5.242874,0.00040242907261610523,9.516283683735785e-05,0.13246648330862026,0.13244467757289588,0.004055024670949662,0.002556094489873668,0.012607136292056625,0.008121017767165352,
5.767162,0.0003663724494774671,6.704073120425156e-05,0.12856130694931697,0.127371646459559,0.0039024926654923774,0.0025181028694202068,0.012316375390860135,0.00804914406891703,
6.29145,0.00033620080467786296,4.4375771208151466e-05,0.12498809897172007,0.1226890748341599,0.0037503141359712827,0.0024872833044516183,0.012042650903375952,0.007990366028135461,
7.340026,0.00024794217029861345,1.0324960777511157e-05,0.1186453690155788,0.1143281221987014,0.003459855708050136,0.002440612082888269,0.011527927495045392,0.007900457093279687,
8.388602,0.00020150606050114094,-1.3814290281719547e-05,0.11296885669273303,0.10708312124795745,0.003246797776871571,0.002407228554792255,0.011118740876253004,0.007835398149727843,
9.437178,0.00017059143375460777,-3.16610105617262e-05,0.10782663629486897,0.10074498732191221,0.0030472915590895717,0.0023823703799929754,0.010735961014791046,0.007786494021606429,
10.485754,0.0001460243322310554,-4.5295365496161405e-05,0.10311549042069613,0.09515379185167175,0.0028716360384885885,0.0023632683246999,0.010388286528777966,0.0077486173466158915,
11.53433,0.00013120901678543342,-5.5989516090794173e-05,0.0987662701446215,0.09018511857352304,0.0027366160849184675,0.0023482125864349255,0.010068357660247065,0.0077185646703391755,
12.582906,8.462254808154071e-05,-6.456080224794718e-05,0.0947180308679733,0.08574072510998333,0.0025893385046912086,0.0023360958337516093,0.009765752217604213,0.007694240164051768,
14.680058,4.416690587662852e-05,-7.735281640913187e-05,0.08753751402287323,0.07812531133342267,0.0022800865268510434,0.002317923575361035,0.009177933959664241,0.007657506220842675,
16.77721,2.072732022690212e-05,-8.63549960464865e-05,0.08149765297474171,0.0718387441492137,0.0020897280671278566,0.0023050656685903235,0.008718427928220543,0.0076313128501795235,
18.874362,1.1446972111576895e-05,-9.297236636902366e-05,0.07659499578373964,0.06656215530809934,0.0019158884700649214,0.0022955739086739876,0.008331342905436636,0.007611857627716005,
20.971514,-8.275999179797799e-06,-9.800450041950554e-05,0.07236962558582408,0.06207111085054476,0.0017895415420658757,0.002288331373314921,0.007959110874201607,0.007596938277449212,
23.068666,-2.6103882588483235e-05,-0.00010193648229160274,0.06856661179740765,0.05820306321777873,0.0016748702584326873,0.0022826564128768864,0.007630158085333387,0.007585199533711317,
25.165818,-3.0469616033861973e-05,-0.00010507791843171311,0.0649083764229917,0.05483739682275067,0.0015484524660422147,0.0022781118356760854,0.007313948587675954,0.0075757661169984,
29.360122,-6.62079731008601e-05,-0.00010974869534695495,0.05850176457718603,0.04926855006534491,0.0012227104444580738,0.002271336211098952,0.006682957029975394,0.007561643064003773,
33.554426,-7.598959985064514e-05,-0.00011302220592312673,0.05346079417821137,0.044851962135361176,0.00109590224757866,0.0022665732319734873,0.006251026615899836,0.007551669651212545,
37.74873,-7.303504503425606e-05,-0.00011542088664599297,0.049470064413482236,0.041265731853295996,0.0009838083384205594,0.002263075032333092,0.005875090448102535,0.007544318484382284,
41.943034,-8.385174137336399e-05,-0.00011724033995992814,0.04600411425953189,0.038297535187856474,0.0008928983646421706,0.0022604166685861594,0.005548005368086692,0.007538716201245752,
46.137338,-9.304821553907446e-05,-0.00011865908604400388,0.04284772141789523,0.03580166368549244,0.0008018818808922286,0.0022583406508832463,0.005246272276673575,0.007534330927094798,
50.331642,-9.72101526655014e-05,-0.00011979064475990081,0.040153620270849205,0.03367480514467451,0.0007213167892800787,0.0022566827989445076,0.004961608647227206,0.007530822129079919,
