name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),AR1,stdev(AR1),N (mom),bri (kHz),above zero
2022-07-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4881_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:14:24 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.003686,0.00038840834880116853,0.040655,0.0007535293599353976,24.59722051408191,19.65094462253895,1.0,0,0.076123,0.006324571984400097,1.0,0,5.0,0,62.55710237565615,6.3997970420258685,0.6555555555555556
2022-07-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4882_T15s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:14:24 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.0038070983483450282,0.0003124685329639735,0.040851945854261475,0.00063781329786871,24.47863814290464,19.29212360370119,1.0,0,0.06196331694904429,0.004249660571350508,1.0,0,5.0,0,68.53045844401231,5.7255704703434205,0.6777777777777778
2022-07-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4883_T27s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:14:24 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.006148186136946898,0.00031513487447697776,0.04104945269111885,0.0006285703965491584,24.360860728755892,19.296971824819934,1.0,0,0.06789594201149715,0.004609749449695575,1.0,0,5.0,0,56.74974164022689,6.851115940609155,0.75
2022-07-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4883_T28s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:14:24 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.0019815711428616822,0.00045523658786908547,0.044188049764045355,0.0008949776775417211,22.630552951302086,20.533588836608704,1.0,0,0.0720246833431609,0.006505189065527157,1.0,0,5.0,0,67.24340878077284,5.702357415102447,0.6222222222222222
2022-07-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4884_T39s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:14:24 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.004515120392199146,0.0002810913630226863,0.04427139252498975,0.0005882735197343627,22.587949982272022,20.096010238328844,1.0,0,0.056329192077108736,0.0032546055712092715,1.0,0,5.0,0,63.702192703256074,5.845055538651749,0.7222222222222222
2022-07-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4884_T41s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:14:24 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.0021153186804390156,0.00031644169670974566,0.0435909446366562,0.0006557268444893571,22.940544379923505,19.844124103244052,1.0,0,0.05846931655454019,0.0038402463062999393,1.0,0,5.0,0,75.98006731914366,4.998914267323079,0.6277777777777778
2022-07-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4885_T54s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:14:24 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.005697700963350982,0.0002947570693930123,0.04096679901648534,0.000588038898745163,24.41001064294998,19.608979559152694,1.0,0,0.0678477132090699,0.004317584705383886,1.0,0,5.0,0,57.89142219775073,6.940111521722842,0.7888888888888889
2022-07-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4886_T63s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:14:24 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.001379294199001846,0.00033918770191692857,0.04315688800762831,0.0007054726346803302,23.17127221553237,19.172040501825816,1.0,0,0.05765583271173715,0.004108675888577499,1.0,0,5.0,0,82.05079523260237,4.565780477930333,0.6055555555555555
2022-07-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4886_T66s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:14:24 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.004670931058168959,0.00023735854805618712,0.04120172981148439,0.0004977152175431727,24.27082563221082,19.402458712719987,1.0,0,0.05591648078306529,0.002934886688353763,1.0,0,5.0,0,68.7618503037281,5.739548836393906,0.7111111111111111
2022-07-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4887_T75s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:14:24 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.0017251407841463173,0.0003185367182903335,0.04248565125305885,0.000672265670213665,23.537358390569633,19.431794801164504,1.0,0,0.05459010430223361,0.003743171131246959,1.0,0,5.0,0,83.48645675081275,4.624216211430911,0.6277777777777778
