name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),AR1,stdev(AR1),N (mom),bri (kHz),above zero
2022-07-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4881_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:17:07 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.005764,0.0005327390941315222,0.042504,0.0009448517980296471,23.52719744024092,20.983238653005465,1.0,0,0.114415,0.011786514703857626,1.0,0,5.0,0,46.43959659672492,9.342047739673603,0.6777777777777778
2022-07-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4882_T15s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:17:07 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.005233133134633916,0.000464397258059298,0.042874917165744306,0.0008614233107763859,23.323660221528502,20.671729052644714,1.0,0,0.092624116587871,0.008485479728010616,1.0,0,5.0,0,50.99653757757337,8.36143005087712,0.6944444444444444
2022-07-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4883_T27s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:17:07 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.00902408986308445,0.0005113943852030402,0.042071887350533674,0.0009141780505010345,23.768840976118348,20.27866397106282,1.0,0,0.11011473024116668,0.01105706688558348,1.0,0,5.0,0,41.14350426361357,10.36784454533115,0.7166666666666667
2022-07-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4883_T28s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:17:07 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.0041117912721999605,0.000540721484843115,0.045352579007697735,0.000995810719512295,22.049462718101854,21.463649293441044,1.0,0,0.0957144691672899,0.00960830169292639,1.0,0,5.0,0,50.968605619880755,8.075398793268102,0.6666666666666666
2022-07-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4884_T39s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:17:07 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.007290513208031757,0.00039776382997580903,0.04530446966778332,0.0007738985808497401,22.072877297383194,20.98576784044662,1.0,0,0.07521135232650152,0.005752565222224773,1.0,0,5.0,0,47.34850495915193,8.489701817547616,0.7277777777777777
2022-07-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4884_T41s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:17:07 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.003147381821072326,0.0005234720842542165,0.04526841192995351,0.0009887373384278963,22.090459050062528,21.009828829209606,1.0,0,0.08542818290991626,0.008450353379306021,1.0,0,5.0,0,56.45946216118127,7.285516188755964,0.6388888888888888
2022-07-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4885_T51s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:17:07 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.005446067334824223,0.0005850054584504811,0.04247940648865847,0.001060168428751518,23.5408185438511,20.537000106685337,1.0,0,0.10315748708228442,0.011839493440749424,1.0,0,5.0,0,49.06119232778132,8.665723306978727,0.6722222222222223
2022-07-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4885_T54s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:17:07 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.008254606796586073,0.0004499300604290242,0.04290522382649563,0.0008113772968884801,23.30718525193805,21.05391347691582,1.0,0,0.10558013077415707,0.009198655519615096,1.0,0,5.0,0,42.17467986594406,10.42408797618176,0.75
2022-07-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4886_T63s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:17:08 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.002716563745841505,0.0004956507436627727,0.04431105347553102,0.0009617082736415167,22.56773246323763,20.058523273404237,1.0,0,0.07607287907333331,0.007401204142491516,1.0,0,5.0,0,61.74033276613139,6.588572736990143,0.6277777777777778
2022-07-26_tttr2xfcs_CH2_BIN1dot0_DiO LUV 10uM in 20 nM AF4886_T66s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Tue Aug  2 15:17:08 2022,Equation 1B,1,no triplet,1,3D,0.001018,469.762042,0.007206290459830678,0.000319704700175974,0.04210908685950577,0.0006231678532267148,23.74784338915814,20.254480201907587,1.0,0,0.0746387650692123,0.0049420052779876,1.0,0,5.0,0,51.1652583384174,8.406320307282412,0.7444444444444445
