name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),N (mom),bri (kHz),above zero
2024-01-18_multipletau_mod-filtering_3dot0_0000_correlation-CH1_1,Not known,mod-filtering,0,Thu Jan 18 18:03:47 2024,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.015783,None,0.3515,None,2.8449502133712663,0.3515,1.0,None,0.0,None,287.201837,None,1.0,None,1.0,None,1.0,None,1.0,1.0,0.8191489361702128
2024-01-18_multipletau_mod-filtering_3dot0_0001_correlation-CH1_1,Not known,mod-filtering,0,Thu Jan 18 18:03:47 2024,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.04616008158576501,None,0.17907488136221225,None,5.58425610779724,0.17907488136221225,0.31035554530109044,None,0.6896444546989096,None,9999.994017305311,None,65.10155621470032,None,1.0,None,1.0,None,1.0,1.0,0.851063829787234
2024-01-18_multipletau_mod-filtering_3dot0_0002_correlation-CH1_1,Not known,mod-filtering,0,Thu Jan 18 18:03:47 2024,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.06855014622070121,None,0.15814409064262555,None,6.3233472457709645,0.15814409064262555,0.4701105928221587,None,0.5298894071778413,None,23.786499120026182,None,9998.925188723122,None,1.0,None,1.0,None,1.0,1.0,0.7978723404255319
2024-01-18_multipletau_mod-filtering_3dot0_0003_correlation-CH1_1,Not known,mod-filtering,0,Thu Jan 18 18:03:47 2024,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.028060134850844465,None,0.2252693452194278,None,4.439130406429386,0.22526934521942776,0.6379587842910172,None,0.36204121570898284,None,400.8687299862789,None,16.734510904012204,None,1.0,None,1.0,None,1.0,1.0,0.7446808510638298
2024-01-18_multipletau_mod-filtering_3dot0_0004_correlation-CH1_1,Not known,mod-filtering,0,Thu Jan 18 18:03:47 2024,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.006436699673102675,None,0.10205607144774571,None,9.798535117158762,0.10205607144774571,0.8214620663015783,None,0.17853793369842175,None,33.16717682048007,None,643.3308315714858,None,1.0,None,1.0,None,1.0,1.0,0.7872340425531915
2024-01-18_multipletau_mod-filtering_3dot0_0005_correlation-CH1_1,Not known,mod-filtering,0,Thu Jan 18 18:03:47 2024,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.026257443074056197,None,0.33686978592490535,None,2.9685060571829345,0.33686978592490535,0.5940262039966133,None,0.4059737960033867,None,113.70776506360974,None,3.8852847075875494,None,1.0,None,1.0,None,1.0,1.0,0.5531914893617021
2024-01-18_multipletau_mod-filtering_3dot0_0006_correlation-CH1_1,Not known,mod-filtering,0,Thu Jan 18 18:03:47 2024,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.10540714172872323,None,0.4487941962113913,None,2.228192807397579,0.4487941962113913,0.513008998085177,None,0.48699100191482303,None,3346.5470169867535,None,57.0087615133715,None,1.0,None,1.0,None,1.0,1.0,0.8085106382978723
2024-01-18_multipletau_mod-filtering_3dot0_0007_correlation-CH1_1,Not known,mod-filtering,0,Thu Jan 18 18:03:47 2024,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.014187712707428468,None,0.17723052147431154,None,5.642368998755916,0.17723052147431154,0.11339868005135345,None,0.8866013199486465,None,732.2828842375745,None,45.97441764867839,None,1.0,None,1.0,None,1.0,1.0,0.7127659574468085
2024-01-18_multipletau_mod-filtering_3dot0_0008_correlation-CH1_1,Not known,mod-filtering,0,Thu Jan 18 18:03:47 2024,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.011633649296971416,None,0.23878137192694593,None,4.187931378105765,0.23878137192694593,0.6126323613938769,None,0.3873676386061231,None,155.95166461597336,None,0.0004473099284520112,None,1.0,None,1.0,None,1.0,1.0,0.776595744680851
2024-01-18_multipletau_mod-filtering_3dot0_0009_correlation-CH1_1,Not known,mod-filtering,0,Thu Jan 18 18:03:47 2024,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.03527726452153046,None,0.36084922299258176,None,2.771240552236294,0.36084922299258176,0.9329058376635968,None,0.0670941623364032,None,110.15149203853105,None,1.6630338951430739,None,1.0,None,1.0,None,1.0,1.0,0.7446808510638298
