version,3.0
numOfCh,1
type,point
parent_name,ff67b_1dot0-0dot1
ch_type,1_1
kcount,1
numberNandB,1
brightnessNandB,1
carpet pos,0
pc,0
Time (ms),CH1 Auto-Correlation
1.0,0.14371278882026672
2.0,0.13566312193870544
3.0,0.1290871649980545
4.0,0.12298513948917389
5.0,0.11781256645917892
6.0,0.11290884763002396
7.0,0.10880233347415924
8.0,0.10504008829593658
9.0,0.1019044816493988
10.0,0.09938810020685196
11.0,0.09682086110115051
12.0,0.09405918419361115
13.0,0.09150083363056183
14.0,0.0887092873454094
15.0,0.08633020520210266
16.0,0.08396117389202118
18.0,0.07888124883174896
20.0,0.07506559789180756
22.0,0.07175145298242569
24.0,0.06886809319257736
26.0,0.06566200405359268
28.0,0.061941295862197876
30.0,0.058388855308294296
32.0,0.05534307286143303
36.0,0.05050025135278702
40.0,0.045266084372997284
44.0,0.04069343954324722
48.0,0.03916456550359726
52.0,0.039570152759552
56.0,0.040695637464523315
60.0,0.04124756157398224
64.0,0.042001429945230484
72.0,0.039791930466890335
80.0,0.035797733813524246
88.0,0.03357315436005592
96.0,0.030710522085428238
104.0,0.02431979961693287
112.0,0.020551763474941254
120.0,0.018898431211709976
128.0,0.01947936974465847
144.0,0.017987700179219246
160.0,0.015872584655880928
176.0,0.012793660163879395
192.0,0.012059790082275867
208.0,0.010544265620410442
224.0,0.012157948687672615
240.0,0.013368948362767696
256.0,0.01412194687873125
288.0,0.009352575987577438
320.0,0.005802507977932692
352.0,0.005547824781388044
384.0,0.0027673584409058094
416.0,0.001195636228658259
448.0,-0.00035629005287773907
480.0,0.0006152037531137466
512.0,0.0013626825530081987
576.0,7.27721635485068e-05
640.0,-0.0015284399269148707
704.0,0.0004037781909573823
768.0,-0.002793842926621437
832.0,0.005494047421962023
896.0,0.006549437064677477
960.0,0.004563787952065468
1024.0,0.005368594545871019
1152.0,-0.0005852939211763442
1280.0,0.0032919486984610558
1408.0,0.00153309793677181
1536.0,0.00291441404260695
1664.0,-0.001667087315581739
1792.0,-0.0019303029403090477
1920.0,-0.0030689614359289408
2048.0,-0.003195621771737933
2304.0,0.0013343369355425239
2560.0,0.007634633220732212
2816.0,0.003547967178747058
3072.0,0.0023650864604860544
3328.0,-0.001015964662656188
3584.0,0.0036133306566625834
3840.0,-0.00022720074048265815
4096.0,0.002761511132121086
4608.0,-0.0004918687627650797
5120.0,0.0019038455793634057
5632.0,-0.008678745478391647
6144.0,-0.0021745518315583467
6656.0,-0.0008145945030264556
7168.0,0.00021686423860955983
7680.0,0.005624195095151663
8192.0,-0.003014436224475503
end
