name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2)
cutandshift,Not known,average_data,average_data,Tue May 17 14:29:13 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.006573,None,0.07136,None,14.013452914798204,0.241295,None,0.758705,None,429.734895,None,120.856928,None,1.0,None,1.0,None
delete,Not known,average_data,average_data,Tue May 17 14:29:13 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.074141329573994,None,0.43839113711339717,None,2.2810680128812306,0.7148674753969532,None,0.28513252460304683,None,819.0478274700446,None,28.65979575118522,None,1.0,None,1.0,None
