name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),N (mom),bri (kHz),above zero
2022-05-17_multipletau_labthresh-0dot04_delete_0dot069-0dot1_1600_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot069-0dot1,0,Thu Jul 21 18:21:32 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.045061,0.005337694158614303,0.360085,0.006166323317142582,2.7771220684005167,0.360085,1.0,0,224.3055,17.240302608502873,1.0,0,1.0,1.0,0.8085106382978723
2022-05-17_multipletau_labthresh-0dot04_delete_0dot069-0dot1_1601_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot069-0dot1,0,Thu Jul 21 18:21:32 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.032100590273562934,0.007305375083675273,0.2864704154063697,0.008004153653243175,3.4907618595849073,0.2864704154063697,1.0,0,282.29258792439725,35.05600969200317,1.0,0,1.0,1.0,0.8191489361702128
2022-05-17_multipletau_labthresh-0dot04_delete_0dot069-0dot1_1602_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot069-0dot1,0,Thu Jul 21 18:21:32 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.01727584972688201,0.002577155560561035,0.1873109341336091,0.003591962878140181,5.338716635125523,0.1873109341336091,1.0,0,122.17668334166909,10.275547740741931,1.0,0,1.0,1.0,0.7553191489361702
2022-05-17_multipletau_labthresh-0dot04_delete_0dot069-0dot1_1603_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot069-0dot1,0,Thu Jul 21 18:21:32 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.021368997327528838,0.0027618230914071406,0.2298619813371462,0.0037352700993811224,4.350436701984513,0.2298619813371462,1.0,0,132.84190988048164,9.537226458345893,1.0,0,1.0,1.0,0.7340425531914894
2022-05-17_multipletau_labthresh-0dot04_delete_0dot069-0dot1_1604_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot069-0dot1,0,Thu Jul 21 18:21:32 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.011655017972769133,0.0014457453815726418,0.12166449272871858,0.0018152230799124904,8.219324944951278,0.12166449272871857,1.0,0,166.50054007198312,11.120501505540068,1.0,0,1.0,1.0,0.8191489361702128
2022-05-17_multipletau_labthresh-0dot04_delete_0dot069-0dot1_1605_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot069-0dot1,0,Thu Jul 21 18:21:32 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.006230356030738848,0.001478170581174995,0.16192586471570064,0.002626703111904298,6.175665646471845,0.16192586471570064,1.0,0,68.57584233701324,4.493871901557762,1.0,0,1.0,1.0,0.7659574468085106
2022-05-17_multipletau_labthresh-0dot04_delete_0dot069-0dot1_1606_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot069-0dot1,0,Thu Jul 21 18:21:32 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.04361249952649149,0.006886764905402934,0.2857764328454411,0.007186035098261416,3.4992388632019864,0.2857764328454411,1.0,0,366.586976569629,40.0109942290459,1.0,0,1.0,1.0,0.8404255319148937
2022-05-17_multipletau_labthresh-0dot04_delete_0dot069-0dot1_1607_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot069-0dot1,0,Thu Jul 21 18:21:32 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.013411679022032996,0.004934194282285229,0.1776826775260082,0.005927775310034545,5.6280106419131695,0.1776826775260082,1.0,0,193.51144851110186,29.00104556053798,1.0,0,1.0,1.0,0.7872340425531915
2022-05-17_multipletau_labthresh-0dot04_delete_0dot069-0dot1_1608_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot069-0dot1,0,Thu Jul 21 18:21:33 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.04911872292140251,0.006640852050253725,0.48763167250225986,0.007189067717145518,2.0507281548561958,0.4876316725022598,1.0,0,299.3358828266717,19.534247423638227,1.0,0,1.0,1.0,0.8191489361702128
2022-05-17_multipletau_labthresh-0dot04_delete_0dot069-0dot1_1609_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot069-0dot1,0,Thu Jul 21 18:21:33 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.025210297591187758,0.0031902047029622868,0.20217454886655428,0.003491178872032322,4.946221003614317,0.20217454886655428,1.0,0,283.90621598033215,21.78148293255657,1.0,0,1.0,1.0,0.851063829787234
