Time (ms),average_data,average_data fitted model: ,
1.0,0.3646169115106265,0.3261989637959187,
2.0,0.35709259655947484,0.32523117902942333,
3.0,0.351411635192732,0.32426840342696434,
4.0,0.34664071767901383,0.3233105981984771,
5.0,0.34245876534531516,0.3223577249533768,
6.0,0.33877743349100153,0.3214097456954293,
7.0,0.3355169418019553,0.3204666228177004,
8.0,0.33231038535013796,0.31952831909758267,
9.0,0.3294237222398321,0.3185947976918987,
10.0,0.3265941195997099,0.3176660221320784,
11.0,0.32396358824024596,0.31674195631941027,
12.0,0.3216527189748983,0.3158225645203641,
13.0,0.31928562715649605,0.31490781136198526,
14.0,0.3171679336205125,0.31399766182735767,
15.0,0.3151064838220676,0.31309208125113575,
16.0,0.3131060247930388,0.31219103531514314,
18.0,0.3093156239949167,0.31040241180104067,
20.0,0.305700405475994,0.3086315235198975,
22.0,0.30227348268652954,0.3068781079904562,
24.0,0.2989134857058525,0.30514190788565837,
26.0,0.2959350753637652,0.30342267090674996,
28.0,0.29308633811150986,0.30172014966105887,
30.0,0.2902594129492839,0.3000341015433199,
32.0,0.2875459541628758,0.2983642886204285,
36.0,0.2826886095913748,0.29507243931917587,
40.0,0.2781375926112135,0.2918427875614278,
44.0,0.2739877568992476,0.28867358706602075,
48.0,0.2701533140956114,0.28556315631797,
52.0,0.2663654354525109,0.2825098755934889,
56.0,0.2628866072992484,0.27951218414749884,
60.0,0.25952761818654835,0.2765685775533703,
64.0,0.256317241974175,0.27367760518536655,
72.0,0.25044556842495996,0.2680480154526447,
80.0,0.2451596027115981,0.26261279846034324,
88.0,0.24018783999606966,0.25736205838884074,
96.0,0.23563359989163776,0.2522865599576544,
104.0,0.2312816502029697,0.2473776742168714,
112.0,0.22671405040038128,0.24262732959086314,
120.0,0.22229818330456813,0.2380279675900081,
128.0,0.21829534785511592,0.23357250267926466,
144.0,0.2111598473445823,0.2250670715392467,
160.0,0.20479067478018503,0.21706250705699276,
176.0,0.1987312478851527,0.20951583219526965,
192.0,0.1932780122764719,0.20238885007523597,
208.0,0.18800499491083125,0.19564749735996304,
224.0,0.18315564207267016,0.18926129983518827,
240.0,0.17862915359864323,0.18320291182672294,
256.0,0.17413798614851353,0.17744772476946188,
288.0,0.16725838624154374,0.16676024798507985,
320.0,0.1609628581606982,0.15704518088512362,
352.0,0.15477573088894134,0.14817558492427327,
384.0,0.1490355690956494,0.14004569436555928,
416.0,0.14321621128260933,0.132566678570601,
448.0,0.1377649980714826,0.12566338292190676,
480.0,0.13264789698189514,0.11927179448317307,
512.0,0.12767190296763148,0.1133370510928258,
576.0,0.11869947526021861,0.1026552482414955,
640.0,0.11019435861739718,0.0933094461235395,
704.0,0.10323523168199851,0.08506375105094086,
768.0,0.09563917300792431,0.0777347172123628,
832.0,0.08950693488235023,0.07117753785149732,
896.0,0.0825219657971805,0.06527638101622199,
960.0,0.07596840585733541,0.059937487743799645,
1024.0,0.06924989683343787,0.05508415335404315,
1152.0,0.05816713273367592,0.046591287809965146,
1280.0,0.0501636021079806,0.03940548378433481,
1408.0,0.043388901938693984,0.033246563747715216,
1536.0,0.03670667693175347,0.02790908731202245,
1664.0,0.029747333191156335,0.023238989094492124,
1792.0,0.022966573666647793,0.019118464294004947,
1920.0,0.018355235952330986,0.015455893708525743,
2048.0,0.017098266147174097,0.012178951103644205,
2304.0,0.009121375782803321,0.006561542258833472,
2560.0,0.0016922630131981956,0.0019212713359563899,
2816.0,-0.005044505560363177,-0.0019764183278635494,
3072.0,-0.009951830476275063,-0.005296573171905801,
3328.0,-0.01635745041788444,-0.008158702292591184,
3584.0,-0.019317572350992122,-0.010651469109339867,
3840.0,-0.0210211680119149,-0.012842039854716741,
4096.0,-0.02409624379889768,-0.014782226442709281,
4608.0,-0.029788587324210313,-0.0180655480507362,
5120.0,-0.031646978587911385,-0.020737953162643034,
5632.0,-0.031343703902666296,-0.022955435868426122,
6144.0,-0.03525349611070624,-0.024825046479952505,
6656.0,-0.04013751471121699,-0.026422690771032317,
7168.0,-0.0415739340115033,-0.027803688278826413,
7680.0,-0.0354924236478837,-0.02900930809874327,
8192.0,-0.03441063727548074, ,
9216.0,-0.03241847434682313, ,
10240.0,-0.03955600392946508, ,
11264.0,-0.04310700485622268, ,
12288.0,-0.04198494031448111, ,
13312.0,-0.03901622904362739, ,
14336.0,-0.04507952157332814, ,
