name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),N (mom),bri (kHz),above zero
2022-05-17_multipletau_labthresh-0dot04_delete_0dot069-0dot1_1600_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot069-0dot1,0,Thu Jul 21 18:22:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.047093,None,0.388335,None,2.5750962442221277,0.38833500000000004,0.904801,None,0.095199,None,243.866754,None,2.918945,None,1.0,None,1.0,None,1.0,1.0,0.8085106382978723
2022-05-17_multipletau_labthresh-0dot04_delete_0dot069-0dot1_1601_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot069-0dot1,0,Thu Jul 21 18:22:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.26683128949956003,None,0.5546527136048756,None,1.8029299694590184,0.5546527136048756,0.6369388458171293,None,0.36306115418287066,None,8725.230638862413,None,57.25290625787575,None,1.0,None,1.0,None,1.0,1.0,0.8191489361702128
2022-05-17_multipletau_labthresh-0dot04_delete_0dot069-0dot1_1602_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot069-0dot1,0,Thu Jul 21 18:22:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.017581930406546764,None,0.8952785225770564,None,1.1169708362058135,0.8952785225770564,0.20689023243537707,None,0.7931097675646229,None,126.2795370415651,None,0.014437419831602934,None,1.0,None,1.0,None,1.0,1.0,0.7553191489361702
2022-05-17_multipletau_labthresh-0dot04_delete_0dot069-0dot1_1603_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot069-0dot1,0,Thu Jul 21 18:22:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.02250236093696034,None,0.2581128594542344,None,3.874274230716151,0.2581128594542344,0.8595354274066802,None,0.1404645725933198,None,146.60808254965346,None,1.8438451135821274,None,1.0,None,1.0,None,1.0,1.0,0.7340425531914894
2022-05-17_multipletau_labthresh-0dot04_delete_0dot069-0dot1_1604_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot069-0dot1,0,Thu Jul 21 18:22:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.011835281605703685,None,0.24376076067320365,None,4.102382997321886,0.24376076067320362,0.4957893487005683,None,0.5042106512994318,None,170.48583071613143,None,0.03827282046596843,None,1.0,None,1.0,None,1.0,1.0,0.8191489361702128
2022-05-17_multipletau_labthresh-0dot04_delete_0dot069-0dot1_1605_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot069-0dot1,0,Thu Jul 21 18:22:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.006679284381252759,None,0.19057033068760798,None,5.247406542203298,0.19057033068760798,0.8263097837297639,None,0.17369021627023606,None,73.55710845703958,None,0.6082835983021957,None,1.0,None,1.0,None,1.0,1.0,0.7659574468085106
2022-05-17_multipletau_labthresh-0dot04_delete_0dot069-0dot1_1606_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot069-0dot1,0,Thu Jul 21 18:22:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.12229032364835946,None,0.4007046667577142,None,2.4956035777957366,0.4007046667577142,0.59687272882666,None,0.40312727117334,None,2536.7678048487055,None,45.24188446449251,None,1.0,None,1.0,None,1.0,1.0,0.8404255319148937
2022-05-17_multipletau_labthresh-0dot04_delete_0dot069-0dot1_1607_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot069-0dot1,0,Thu Jul 21 18:22:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.01658449408219176,None,0.20414826112892784,None,4.898400772409517,0.20414826112892784,0.7908070228894983,None,0.20919297711050167,None,258.99912966746325,None,6.2598420621927655,None,1.0,None,1.0,None,1.0,1.0,0.7872340425531915
2022-05-17_multipletau_labthresh-0dot04_delete_0dot069-0dot1_1608_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot069-0dot1,0,Thu Jul 21 18:22:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.054579670257149604,None,0.5316825406258667,None,1.8808215873006782,0.5316825406258667,0.8782822561652853,None,0.12171774383471468,None,348.2332135489043,None,6.156403676929676,None,1.0,None,1.0,None,1.0,1.0,0.8191489361702128
2022-05-17_multipletau_labthresh-0dot04_delete_0dot069-0dot1_1609_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot069-0dot1,0,Thu Jul 21 18:22:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.1070609934058,None,0.28852018264232543,None,3.4659620371850606,0.28852018264232543,0.41823763158812965,None,0.5817623684118703,None,9999.999999999207,None,176.06299793909133,None,1.0,None,1.0,None,1.0,1.0,0.851063829787234
2022-05-17_multipletau_labthresh-0dot04_delete_0dot069-0dot1_1610_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot069-0dot1,0,Thu Jul 21 18:22:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.014261634512712784,None,0.2558829709961744,None,3.908036537589485,0.2558829709961744,0.7836518821104854,None,0.21634811788951458,None,122.39601853930719,None,3.3258896936350855,None,1.0,None,1.0,None,1.0,1.0,0.8191489361702128
2022-05-17_multipletau_labthresh-0dot04_delete_0dot069-0dot1_1611_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot069-0dot1,0,Thu Jul 21 18:22:33 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.01969363926705736,None,0.4590595180945645,None,2.1783667707201397,0.45905951809456447,0.6947620317669665,None,0.3052379682330335,None,126.1825621918529,None,0.18113731514125517,None,1.0,None,1.0,None,1.0,1.0,0.8191489361702128
2022-05-17_multipletau_labthresh-0dot04_delete_0dot069-0dot1_1612_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot069-0dot1,0,Thu Jul 21 18:22:33 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.023021483335315396,None,0.3101119809656179,None,3.2246416177995716,0.3101119809656179,0.8620484301984525,None,0.13795156980154755,None,134.19482550127128,None,5.88904178011372,None,1.0,None,1.0,None,1.0,1.0,0.7872340425531915
2022-05-17_multipletau_labthresh-0dot04_delete_0dot069-0dot1_1613_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot069-0dot1,0,Thu Jul 21 18:22:33 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.35819289053179104,None,0.7114619185013483,None,1.4055566067491565,0.7114619185013483,0.6877083857525136,None,0.3122916142474864,None,9999.999606194124,None,63.556053560562894,None,1.0,None,1.0,None,1.0,1.0,0.8829787234042553
