name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),AR1,stdev(AR1),AR2,stdev(AR2),N (mom),bri (kHz),above zero
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4881_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 11:54:20 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-6.4e-05,None,0.072998,None,13.69900545220417,24.97073105872656,0.226037,None,0.773963,None,0.004757,None,0.046412,None,1.0,None,1.0,None,5.0,None,5.0,None,91.50346739402164,3.6304625323102995,0.5611111111111111
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4882_T14s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 11:54:20 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-4.512775688081394e-05,None,0.06899814186504524,None,14.49314391619297,23.640978704066764,0.581586494601763,None,0.41841350539823696,None,0.022453116506784818,None,0.06494981297186102,None,1.0,None,1.0,None,5.0,None,5.0,None,90.3557900222794,3.6704311312617395,0.5444444444444444
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4883_T26s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 11:54:20 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,0.0001521386984852935,None,0.07123113861570934,None,14.038804088124735,24.386411064675706,0.24707557669309055,None,0.7529244233069095,None,0.010151764261619088,None,0.048443759357683566,None,1.0,None,1.0,None,5.0,None,5.0,None,88.76783403580973,3.7489022197757653,0.6722222222222223
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4884_T38s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 11:54:20 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-0.00012714396694923913,None,0.07004910972311686,None,14.275698919696486,24.000866879089234,0.24118068779050988,None,0.7588193122094902,None,0.00968319802103603,None,0.047404975997667555,None,1.0,None,1.0,None,5.0,None,5.0,None,92.65267967824026,3.567185884023745,0.5666666666666667
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4885_T50s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 11:54:20 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-0.0002778781704428912,None,0.07269589509587326,None,13.75593489400156,24.956239021358932,0.4110430526331039,None,0.5889569473668961,None,0.011238000721487867,None,0.0660871846661067,None,1.0,None,1.0,None,5.0,None,5.0,None,84.47623786660769,3.9522087593103015,0.5333333333333333
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4886_T62s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 11:54:21 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-0.0003112497946724524,None,0.07337214283010239,None,13.629150811576542,25.188995367292083,0.23547382673848327,None,0.7645261732615167,None,0.005519836451317222,None,0.04889367932889337,None,1.0,None,1.0,None,5.0,None,5.0,None,89.38664797698627,3.7290371315520545,0.5444444444444444
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4887_T74s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 11:54:21 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-0.0003061686113127182,None,0.07845892763034155,None,12.745522150283392,26.879918272020415,0.1884754755793019,None,0.8115245244206981,None,0.001345813141974096,None,0.04401310809929087,None,1.0,None,1.0,None,5.0,None,5.0,None,88.13482636293482,3.761389723756457,0.5166666666666667
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4888_T86s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 11:54:21 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-0.00013435292150976164,None,0.0769684510611854,None,12.992336291204024,26.35943117680928,0.2040845614994813,None,0.7959154385005187,None,0.0019485090995118935,None,0.04442918950702046,None,1.0,None,1.0,None,5.0,None,5.0,None,89.04356918169937,3.7362347587859057,0.5277777777777778
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4889_T98s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 11:54:21 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-1.9019224874128327e-05,None,0.19598126850723788,None,5.102528459055609,66.97532669323896,0.6704391531270497,None,0.3295608468729503,None,0.00010000002464694992,None,0.04306334321019273,None,1.0,None,1.0,None,5.0,None,5.0,None,86.41592694260149,3.8412730463969056,0.5555555555555556
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF48810_T110s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 11:54:21 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-2.261947516535301e-05,None,0.07219801627273635,None,13.850796069276813,24.776560588539372,0.16397168093721237,None,0.8360283190627876,None,0.003836165924903597,None,0.0446945206426948,None,1.0,None,1.0,None,5.0,None,5.0,None,89.27460633916304,3.7146161163731057,0.5944444444444444
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF48811_T122s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 11:54:21 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,3.255764836507247e-05,None,0.12959643493922313,None,7.716261643068887,44.37732769811424,0.4990480493069446,None,0.5009519506930554,None,0.00014568210425788347,None,0.04154829226908039,None,1.0,None,1.0,None,5.0,None,5.0,None,86.2493964449087,3.859168663806529,0.5944444444444444
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF48811_T123s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 11:54:21 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,5.317424150863559e-05,None,0.13688435708689262,None,7.3054366567628435,44.82748878943618,0.5159794408161927,None,0.48402055918380726,None,0.0001883278888053788,None,0.043008889025756,None,1.0,None,1.0,None,5.0,None,5.0,None,82.82814398309452,3.83688292115946,0.5333333333333333
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF48812_T134s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 11:54:21 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-4.452954115286012e-05,None,0.13197221311807306,None,7.5773526591186195,45.169680420295116,0.5198104998923302,None,0.4801895001076698,None,0.00019105123155374804,None,0.04252231463909974,None,1.0,None,1.0,None,5.0,None,5.0,None,90.68731477932802,3.668594478177992,0.5833333333333334
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF48812_T135s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 11:54:21 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,1.5824345923842742e-05,None,0.15930626834790915,None,6.277216900317437,52.285189506517504,0.572493730026898,None,0.42750626997310204,None,0.00010000000821564998,None,0.04009203334317119,None,1.0,None,1.0,None,5.0,None,5.0,None,86.24338254483197,3.6861905437964704,0.5722222222222222
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF48813_T146s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 11:54:21 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,8.270166317114747e-05,None,0.07606829327796226,None,13.14608172350976,25.99895402632206,0.1763313872339367,None,0.8236686127660633,None,0.0014141818632372933,None,0.04169203737181935,None,1.0,None,1.0,None,5.0,None,5.0,None,88.28909097540843,3.7579011886799334,0.6
