name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),AR1,stdev(AR1),N (mom),bri (kHz),above zero
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4881_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:00:36 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.000412,0.0002000040350720216,0.069691,0.00042115218653504435,14.349055114720695,24.04407256109051,1.0,0,0.037779,0.0009542720530656562,1.0,0,5.0,0,77.00159994154723,4.472707363926764,0.5333333333333333
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4882_T14s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:00:36 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.0004885593333641136,0.00016250100962016378,0.06934341312778905,0.00033680673107507595,14.420980377143488,23.9917441811416,1.0,0,0.039719866504447546,0.0008115155288410684,1.0,0,5.0,0,74.5661926519981,4.634161155003612,0.5388888888888889
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4883_T26s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:00:36 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.0006096719054218269,0.00019897230849118548,0.07073425463778928,0.0004134875981746544,14.137421891567612,24.428166214274167,1.0,0,0.03938655183304088,0.0009674742290633462,1.0,0,5.0,0,74.5306764645481,4.629739028788388,0.6555555555555556
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4884_T38s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:00:36 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.00042443348860954355,0.00017967927120819625,0.06981467099731309,0.0003732183710837587,14.323636933539175,24.178632235039583,1.0,0,0.03944604740653155,0.0008862548049896502,1.0,0,5.0,0,74.63641149356248,4.632512915240387,0.5555555555555556
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4885_T50s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:00:36 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.0005303681502393243,0.00020573711415278342,0.0703728295908818,0.00042790352094182395,14.210029720469985,24.366026655499844,1.0,0,0.03928252725151979,0.0010033386309218448,1.0,0,5.0,0,71.790858743364,4.818341194457606,0.5333333333333333
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4886_T62s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:00:36 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.0004254352494619251,0.0001829174751348654,0.07066880665089503,0.0003830306277015927,14.150514879075503,24.48266214466387,1.0,0,0.03844666110293908,0.000872966719393337,1.0,0,5.0,0,74.48842198293916,4.647464546160415,0.5555555555555556
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4887_T74s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:00:36 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.00018928989226918436,0.0001991540107332134,0.07059321658931136,0.000409046298404242,14.16566701893864,24.42085059573504,1.0,0,0.04089786223190889,0.0010004318615288528,1.0,0,5.0,0,73.02244847955495,4.727697887837202,0.5222222222222223
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4888_T86s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:00:36 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.0004233570058005398,0.0002330888013676564,0.0705771846388938,0.00048787592463145997,14.16888481903142,24.383773882218662,1.0,0,0.03850001048662466,0.0011151016415668156,1.0,0,5.0,0,74.65150701853078,4.622261440008539,0.5388888888888889
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4889_T98s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:00:36 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.0005580525779426138,0.00021255645946700118,0.07043850375699305,0.0004406455045006118,14.196780832396957,24.286005426531357,1.0,0,0.03969395328361957,0.001044424912212332,1.0,0,5.0,0,72.94903417705966,4.722336262767377,0.5555555555555556
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF48810_T110s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:00:36 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.0004472425220507503,0.00017857667235604641,0.06964320228300998,0.000367772683011842,14.358903198280387,24.139892555906677,1.0,0,0.04054267082450752,0.0009028719676559016,1.0,0,5.0,0,73.54336261411379,4.703031244539991,0.5777777777777777
