name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),AR1,stdev(AR1),AR2,stdev(AR2),N (mom),bri (kHz),above zero
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4881_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:03:05 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-7.6e-05,None,0.0752,None,13.297872340425531,25.944731121579633,0.301893,None,0.698107,None,0.006182,None,0.060251,None,1.0,None,1.0,None,5.0,None,5.0,None,77.00159994154723,4.472707363926764,0.5333333333333333
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4882_T14s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:03:05 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-0.0001730551598473351,None,0.07183155917309879,None,13.921457525239186,24.85260407701061,0.7501397506637263,None,0.2498602493362737,None,0.024278180630287086,None,0.15632356284163512,None,1.0,None,1.0,None,5.0,None,5.0,None,74.5661926519981,4.634161155003612,0.5388888888888889
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4883_T26s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:03:06 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,0.0001485389581732388,None,0.07368871152082188,None,13.570599612363077,25.448491715422083,0.44780218671085187,None,0.5521978132891481,None,0.014835436562246408,None,0.07446148389967237,None,1.0,None,1.0,None,5.0,None,5.0,None,74.5306764645481,4.629739028788388,0.6555555555555556
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4884_T38s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:03:06 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-0.0001125909542691872,None,0.07279491129398827,None,13.73722396557937,25.21076678607296,0.5351670038751274,None,0.4648329961248726,None,0.016987167338241533,None,0.08855053045418942,None,1.0,None,1.0,None,5.0,None,5.0,None,74.63641149356248,4.632512915240387,0.5555555555555556
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4885_T50s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:03:06 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-0.0002453866463573151,None,0.07438224132473965,None,13.444069205096651,25.754253244483163,0.5840685114296759,None,0.41593148857032414,None,0.01603759187949421,None,0.11135813914234352,None,1.0,None,1.0,None,5.0,None,5.0,None,71.790858743364,4.818341194457606,0.5333333333333333
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4886_T62s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:03:06 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-0.00020880980368809254,None,0.07405991230634243,None,13.502581475705593,25.657484502558127,0.5704282342519333,None,0.42957176574806666,None,0.016643014072466326,None,0.09724321544902292,None,1.0,None,1.0,None,5.0,None,5.0,None,74.48842198293916,4.647464546160415,0.5555555555555556
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4887_T74s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:03:06 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-0.0003930204415687477,None,0.0741616908817675,None,13.48405070205658,25.655320163225856,0.47291364706023825,None,0.5270863529397618,None,0.014507132919514323,None,0.08571113669638074,None,1.0,None,1.0,None,5.0,None,5.0,None,73.02244847955495,4.727697887837202,0.5222222222222223
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4888_T86s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:03:06 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-0.00017414748425848003,None,0.07542533856959062,None,13.258143999941844,26.05876686751768,0.3930777514874458,None,0.6069222485125543,None,0.009487240884990691,None,0.07280834189122247,None,1.0,None,1.0,None,5.0,None,5.0,None,74.65150701853078,4.622261440008539,0.5388888888888889
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4889_T98s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:03:06 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,0.00017831220577657625,None,0.08873558532947981,None,11.269436002331515,30.594529864985013,0.28930465033289887,None,0.7106953496671011,None,0.0009013117857165449,None,0.051430383974407155,None,1.0,None,1.0,None,5.0,None,5.0,None,72.94903417705966,4.722336262767377,0.5555555555555556
2022-07-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF48810_T110s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:03:06 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-4.3446592944751394e-05,None,0.07346784467532352,None,13.611396991694807,25.465599206213,0.3658752398942018,None,0.6341247601057982,None,0.010816415370399282,None,0.07063688419700442,None,1.0,None,1.0,None,5.0,None,5.0,None,73.54336261411379,4.703031244539991,0.5777777777777777
