name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),AR1,stdev(AR1),AR2,stdev(AR2),N (mom),bri (kHz),above zero
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF4881_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:17:44 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-8.2e-05,None,0.074676,None,13.391183244951522,25.785172980588356,0.373574,None,0.626426,None,0.008943,None,0.069361,None,1.0,None,1.0,None,5.0,None,5.0,None,75.04519861731511,4.600916628216333,0.5388888888888889
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF4882_T14s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:17:44 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-0.00011799437440118687,None,0.07236549576889746,None,13.818740400722826,25.052362661789022,0.7060934218333084,None,0.29390657816669163,None,0.022327013171543262,None,0.1396712327484035,None,1.0,None,1.0,None,5.0,None,5.0,None,73.26090294193234,4.7257049978316354,0.5388888888888889
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF4883_T26s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:17:44 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,9.932406218460255e-05,None,0.07338312335623391,None,13.627111442852613,25.35396089437041,0.5418617984857919,None,0.45813820151420814,None,0.01865554238009718,None,0.08674110679449526,None,1.0,None,1.0,None,5.0,None,5.0,None,73.529686186971,4.699034541175298,0.6111111111111112
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF4884_T38s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:17:44 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-2.898375553195276e-05,None,0.07333599222102707,None,13.63586923302413,25.41807290314681,0.524087840017734,None,0.475912159982266,None,0.016373967187935986,None,0.08871312592414116,None,1.0,None,1.0,None,5.0,None,5.0,None,72.84709468260398,4.757638978262351,0.5777777777777777
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF4885_T50s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:17:44 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-0.00026994928675971863,None,0.07416045898953641,None,13.484274687958631,25.68764172745362,0.6540486514084516,None,0.3459513485915484,None,0.018830383240027056,None,0.13556570382390795,None,1.0,None,1.0,None,5.0,None,5.0,None,70.70947308690302,4.895929620442534,0.5444444444444444
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF4886_T62s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:17:44 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-0.00030100183200598707,None,0.07470463505366214,None,13.386050266916852,25.889228938604372,0.5406517561428131,None,0.45934824385718687,None,0.01490345127426096,None,0.0963465405199186,None,1.0,None,1.0,None,5.0,None,5.0,None,73.6552900505066,4.6973189580467,0.5333333333333333
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF4887_T74s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:17:44 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-0.00023258930312897164,None,0.07512106320715946,None,13.311845670265944,26.01091252332223,0.4211150581890185,None,0.5788849418109815,None,0.012407343471603114,None,0.07950507545002655,None,1.0,None,1.0,None,5.0,None,5.0,None,70.99574674396803,4.874902644415874,0.5444444444444444
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF4888_T86s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:17:45 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-1.3233704636017585e-05,None,0.07557029818801397,None,13.232712110147629,26.12366303066437,0.3447084295252789,None,0.6552915704747211,None,0.007797533078314569,None,0.06788000222913408,None,1.0,None,1.0,None,5.0,None,5.0,None,73.4103641499046,4.708730467324739,0.55
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF4889_T98s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:17:45 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,0.00010624480356224986,None,0.08093241684536229,None,12.355988353970718,27.916137167774146,0.2534218016295823,None,0.7465781983704177,None,0.002229827579945385,None,0.05572555396515249,None,1.0,None,1.0,None,5.0,None,5.0,None,72.00898297333609,4.790356807632154,0.5444444444444444
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48810_T110s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:17:45 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-1.866519139170908e-05,None,0.07342217070067455,None,13.61986427882624,25.463545599502723,0.37116882987097966,None,0.6288311701290203,None,0.01176458321052871,None,0.07285010679078242,None,1.0,None,1.0,None,5.0,None,5.0,None,71.60866492187336,4.828834372036419,0.5833333333333334
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48811_T122s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:17:45 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,0.00021495109458946615,None,0.12603079501260567,None,7.934568689342787,43.55065119596943,0.48389629508675047,None,0.5161037049132495,None,0.00023121239871374101,None,0.048769148812892404,None,1.0,None,1.0,None,5.0,None,5.0,None,71.94714536743581,4.802669297380417,0.55
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48811_T123s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:17:45 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,0.00020033411440278925,None,0.07914405993973625,None,12.635187034395805,26.180804340385016,0.32828643914485306,None,0.671713560855147,None,0.006785494806326704,None,0.06817543007309462,None,1.0,None,1.0,None,5.0,None,5.0,None,67.69388902018004,4.885961157338576,0.5944444444444444
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48812_T134s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:17:45 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,0.00015176432387176142,None,0.08100141679973731,None,12.345463073471118,27.977999623791163,0.26131981734941856,None,0.7386801826505814,None,0.0019990797438756507,None,0.05489746147323451,None,1.0,None,1.0,None,5.0,None,5.0,None,74.6646749376824,4.624414483964535,0.5944444444444444
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48812_T135s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:17:45 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,0.0001095409698670391,None,0.07634449272356841,None,13.098521770533536,25.312393081047826,0.6089683371969133,None,0.39103166280308665,None,0.019634276189008676,None,0.10072610615746741,None,1.0,None,1.0,None,5.0,None,5.0,None,70.1269933961609,4.719642427088212,0.6166666666666667
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48813_T146s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:17:45 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,3.47261771449503e-06,None,0.0728650136732411,None,13.724007580434167,25.143766638421752,0.5952241270888072,None,0.40477587291119277,None,0.017736073544815354,None,0.10472532035081987,None,1.0,None,1.0,None,5.0,None,5.0,None,72.55212115291677,4.755973709744007,0.5611111111111111
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48814_T158s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:17:45 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-1.2032946810069944e-06,None,0.07523027532985625,None,13.29252080515961,26.026302586921442,0.41313483271208673,None,0.5868651672879133,None,0.009310160385143807,None,0.07731221922648637,None,1.0,None,1.0,None,5.0,None,5.0,None,72.00924973414025,4.80359465017084,0.5611111111111111
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48815_T170s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:17:45 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-7.421618637426519e-06,None,0.07500439351234188,None,13.332552310225017,25.946297238023206,0.38006343023680766,None,0.6199365697631923,None,0.009860330269818796,None,0.06998545041934798,None,1.0,None,1.0,None,5.0,None,5.0,None,74.16633374748076,4.66448392065654,0.5277777777777778
