name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),AR1,stdev(AR1),N (mom),bri (kHz),above zero
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF4881_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:16:31 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.000514,0.0001977065268735419,0.069856,0.000415071402285776,14.315162620247365,24.120718259581707,1.0,0,0.038134,0.0009482488385884326,1.0,0,5.0,0,75.03694293562415,4.600936133503523,0.5388888888888889
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48810_T110s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:16:31 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.0006472337796528116,0.00016589413674475664,0.06975386576668952,0.00033923271799156835,14.336123009221708,24.2035790788797,1.0,0,0.04148845014248751,0.0008532850875123593,1.0,0,5.0,0,71.20268023267069,4.871501663320774,0.6277777777777778
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48811_T122s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:16:31 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.000641633651142115,0.0002206377635933485,0.07035287973960104,0.0004576625234268064,14.21405923540481,24.309776472785178,1.0,0,0.039620437879867056,0.0010838260093265898,1.0,0,5.0,0,71.9241741465078,4.803994042758699,0.6333333333333333
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48811_T123s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:16:31 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.0007074331210938922,0.0002577887680008218,0.07313889880943629,0.0005321990679445191,13.672614932383713,24.19456736249429,1.0,0,0.04022639752467309,0.0012331921802693018,1.0,0,5.0,0,67.67344198752103,4.887001908978117,0.5722222222222222
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48812_T134s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:16:31 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.0005804074709745422,0.00021649609056962203,0.06985347723773902,0.00044945747310245473,14.315679613150886,24.127933589194573,1.0,0,0.03951208951378749,0.0010687032629102488,1.0,0,5.0,0,74.64524247543018,4.625704147962438,0.5833333333333334
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48812_T135s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:16:31 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.0007460832814786267,0.00019584389508480498,0.07342092123224535,0.00040674149795925273,13.62009606004256,24.34953249256619,1.0,0,0.039464097165871063,0.0009188613798133757,1.0,0,5.0,0,69.86361437594049,4.746768017774925,0.6277777777777778
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48813_T146s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:16:31 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.0006461502964174581,0.00019177930457234385,0.06962700528985559,0.00039942159526180817,14.362243440415446,24.025861959906965,1.0,0,0.03911063894297888,0.000941937898644157,1.0,0,5.0,0,72.51403568584088,4.755980903944971,0.5555555555555556
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48814_T158s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:16:31 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.0007098989620235585,0.00021226881625215267,0.06990244146799285,0.0004445764271839628,14.305651977232914,24.183019342508977,1.0,0,0.03842593068181894,0.0010236769395496998,1.0,0,5.0,0,71.99197436618995,4.803767517616655,0.5666666666666667
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48815_T170s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:16:31 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.0006465710444257811,0.00019198055231797325,0.07055455310925055,0.00040245199068305514,14.173429721134298,24.4065518360184,1.0,0,0.03831402707059677,0.000915131151075832,1.0,0,5.0,0,74.15332302000982,4.664290362997473,0.5555555555555556
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48816_T182s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:16:31 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.0006848416638665089,0.0002081377575671922,0.07027216592237585,0.000434974290851384,14.230385343531626,24.275695908231686,1.0,0,0.03868944481592388,0.0010040457341383834,1.0,0,5.0,0,72.02364869444514,4.794696444883421,0.5722222222222222
