name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),AR1,stdev(AR1),N (mom),bri (kHz),above zero
2022-05-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4881_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:38:44 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.000485,0.00019017389655372527,0.065159,0.00044203508923809263,15.347074080326587,21.369474479040264,1.0,0,0.028273,0.0007696811570068246,1.0,0,5.0,0,129.13665340019833,1.8427508798563592,0.6833333333333333
2022-05-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4882_T14s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:38:44 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.000493183339102421,0.00019672272840917378,0.06506271450877907,0.0004517947918856138,15.369786021840014,21.297466773399616,1.0,0,0.029231536928774955,0.0008186599371697214,1.0,0,5.0,0,130.3677401715781,1.7656162357829246,0.6166666666666667
2022-05-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4883_T26s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:38:44 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.0008095493097071138,0.00019923061973878777,0.06634192478083918,0.0004591655508142926,15.073424584883602,21.646015510887892,1.0,0,0.028946379957119777,0.0008068259917527212,1.0,0,5.0,0,127.07013352116775,1.7716690238873412,0.6833333333333333
2022-05-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4884_T38s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:38:44 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.0006520830118655896,0.00019328397594068735,0.06584832201211756,0.00045506695921054884,15.186415833283919,21.576733064129794,1.0,0,0.02729987864055618,0.0007529978156047043,1.0,0,5.0,0,133.1476642252901,1.7361454056686108,0.75
2022-05-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4885_T50s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:38:44 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.0006798107758313465,0.00016184166083060318,0.0666994674522152,0.0003716540823647973,14.992623452599823,22.080579661035888,1.0,0,0.029238564309100958,0.0006571023362629927,1.0,0,5.0,0,111.87359306191428,2.2682185994516026,0.6166666666666667
2022-05-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4886_T62s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:38:44 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.0002718288891585541,0.000173662681765357,0.06715881571345256,0.0003942294147482395,14.89007793506535,22.35379230210496,1.0,0,0.03020208911216323,0.000718525568691902,1.0,0,5.0,0,116.12712261768242,2.2707480091108017,0.5833333333333334
2022-05-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4887_T74s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:38:44 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.00021257593186452262,0.00019233510097103676,0.06677328339863005,0.0004407907882072711,14.976049538107878,21.85907039887852,1.0,0,0.029403421012917468,0.000783534232979099,1.0,0,5.0,0,127.6041099688899,1.820421468793952,0.5833333333333334
2022-05-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4888_T86s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:38:44 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.00017314840662585596,0.00018127871432376525,0.06543211677658245,0.00041816659811266804,15.28301466104931,21.377490915244948,1.0,0,0.028874163912700153,0.0007428665872145912,1.0,0,5.0,0,135.6907728640116,1.7027500929883848,0.6166666666666667
2022-05-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF4889_T98s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:38:44 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.0005135596720742264,0.00019729013768997713,0.0658369515295395,0.0004549777158790181,15.189038629033778,21.472577402922433,1.0,0,0.028895935714971722,0.0008039874876401386,1.0,0,5.0,0,125.66976643761845,1.83587030441666,0.6666666666666666
2022-05-27_tttr2xfcs_CH2_BIN1dot0_20 nM AF48810_T110s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:38:44 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.0006275259750136986,0.00014659735676570277,0.06551340801094255,0.00033209861768599417,15.264050983776823,21.744455059903807,1.0,0,0.030380828595100225,0.0006246971215348052,1.0,0,5.0,0,118.57568101001547,2.175558937659793,0.6777777777777778
