name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),AR1,stdev(AR1),AR2,stdev(AR2),N (mom),bri (kHz),above zero
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF4881_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:17:03 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-3.6e-05,None,0.074685,None,13.38956952533976,25.78813334884419,0.366124,None,0.633876,None,0.008699,None,0.068237,None,1.0,None,1.0,None,5.0,None,5.0,None,75.03694293562415,4.600936133503523,0.5388888888888889
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48810_T110s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:17:03 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,0.00019486568751814204,None,0.07346446750711352,None,13.612022708844524,25.491104030614622,0.33169073878925787,None,0.6683092612107422,None,0.010262523246060726,None,0.06804243266388633,None,1.0,None,1.0,None,5.0,None,5.0,None,71.20268023267069,4.871501663320774,0.6277777777777778
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48811_T122s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:17:03 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,0.00034870406700404644,None,0.19815678138356213,None,5.046509097583445,68.47121368493781,0.6689611326463077,None,0.33103886735369226,None,0.00010000061606272556,None,0.04757932669204715,None,1.0,None,1.0,None,5.0,None,5.0,None,71.9241741465078,4.803994042758699,0.6333333333333333
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48811_T123s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:17:03 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,6.959025835340249e-05,None,0.07902025458990942,None,12.654983272196342,26.140137516403872,0.3541073452933783,None,0.6458926547066217,None,0.007698235607037954,None,0.07219162522357113,None,1.0,None,1.0,None,5.0,None,5.0,None,67.67344198752103,4.887001908978117,0.5722222222222222
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48812_T134s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:17:03 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,0.00013781745014118663,None,0.08095037147217891,None,12.353247821026748,27.960887047239893,0.26136306373797125,None,0.7386369362620288,None,0.0020245017649806476,None,0.055042206194422565,None,1.0,None,1.0,None,5.0,None,5.0,None,74.64524247543018,4.625704147962438,0.5833333333333334
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48812_T135s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:17:03 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,0.00016134885537388843,None,0.07627343069590645,None,13.11072533221807,25.29554720751455,0.6113484031523961,None,0.38865159684760386,None,0.019689850982661416,None,0.10176299166681288,None,1.0,None,1.0,None,5.0,None,5.0,None,69.86361437594049,4.746768017774925,0.6277777777777778
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48813_T146s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:17:03 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-9.751959699433321e-06,None,0.07289951068829521,None,13.717513198076384,25.155089946069054,0.602095940610255,None,0.39790405938974505,None,0.017898184989415953,None,0.10688666700209652,None,1.0,None,1.0,None,5.0,None,5.0,None,72.51403568584088,4.755980903944971,0.5555555555555556
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48814_T158s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:17:03 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,6.194028569928012e-05,None,0.07521217975105825,None,13.295718902308902,26.019943789015265,0.4031113103722368,None,0.5968886896277632,None,0.009018741308300925,None,0.07549260044455594,None,1.0,None,1.0,None,5.0,None,5.0,None,71.99197436618995,4.803767517616655,0.5666666666666667
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48815_T170s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:17:03 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,0.00013669857066955782,None,0.07511334658645896,None,13.313213236331487,25.983550405322667,0.3458908202201062,None,0.6541091797798938,None,0.008668914196638736,None,0.06546548823377062,None,1.0,None,1.0,None,5.0,None,5.0,None,74.15332302000982,4.664290362997473,0.5555555555555556
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48816_T182s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:17:03 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,3.245984912725319e-05,None,0.07408086721491718,None,13.498762063609274,25.591421319131275,0.5252314347643736,None,0.4747685652356264,None,0.01465352964792851,None,0.09188997233988067,None,1.0,None,1.0,None,5.0,None,5.0,None,72.02364869444514,4.794696444883421,0.5722222222222222
