name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),AR1,stdev(AR1),AR2,stdev(AR2),N (mom),bri (kHz),above zero
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF4881_T0s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:13:12 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-3.5e-05,None,0.074666,None,13.392976723006456,25.78208389114557,0.63246,None,0.36754,None,0.068399,None,0.008759,None,1.0,None,1.0,None,5.0,None,5.0,None,75.04547705696699,4.601424861434329,0.55
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF4882_T14s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:13:12 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-0.00012012812663586558,None,0.07236798394001673,None,13.818265281907877,25.05322404696413,0.2943453263102628,None,0.7056546736897372,None,0.139481954686984,None,0.022314647226005613,None,1.0,None,1.0,None,5.0,None,5.0,None,73.26090294193234,4.7257049978316354,0.5388888888888889
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF4883_T26s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:13:12 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,9.855477420317449e-05,None,0.07338399196027963,None,13.626950146583297,25.3542609981545,0.4583414929147797,None,0.5416585070852202,None,0.0867139304778803,None,0.01864909387036034,None,1.0,None,1.0,None,5.0,None,5.0,None,73.529686186971,4.699034541175298,0.6111111111111112
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF4884_T38s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:13:12 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-0.0001734660690572154,None,0.0734080768532585,None,13.622479199379969,25.443559688705292,0.44083573262663933,None,0.5591642673733607,None,0.09664763228603811,None,0.017401837837318485,None,1.0,None,1.0,None,5.0,None,5.0,None,72.8384173474703,4.758775886825446,0.5388888888888889
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF4885_T50s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:13:12 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-0.0002331663742105583,None,0.07416133353716885,None,13.484115674629974,25.69068053204262,0.3541575752729216,None,0.6458424247270784,None,0.1318420671761043,None,0.018544108774774585,None,1.0,None,1.0,None,5.0,None,5.0,None,70.66392232473929,4.902550367910012,0.5388888888888889
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF4886_T62s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:13:12 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-0.00025091951416345015,None,0.07484099266480929,None,13.36166136222571,25.937649192509664,0.4848803417612387,None,0.5151196582387614,None,0.09071153580327443,None,0.014052399465599627,None,1.0,None,1.0,None,5.0,None,5.0,None,73.68507268072159,4.703631420497655,0.5333333333333333
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF4887_T74s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:13:12 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,-0.00016498817576293678,None,0.0751587915128469,None,13.305163373057558,26.026087088230838,0.5977898588125257,None,0.40221014118747433,None,0.07672631075906211,None,0.01173829784773544,None,1.0,None,1.0,None,5.0,None,5.0,None,70.92097671737864,4.882880641158573,0.5388888888888889
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF4888_T86s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:13:12 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,1.0702669253070951e-06,None,0.07557579175634069,None,13.23175023060346,26.12616936149427,0.6589824346906085,None,0.34101756530939153,None,0.06736713891498064,None,0.007685494718331444,None,1.0,None,1.0,None,5.0,None,5.0,None,73.39394805619744,4.71036442225785,0.5722222222222222
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF4889_T98s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:13:12 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,0.00022731269039411028,None,0.0830432600740478,None,12.041916455451322,28.644233416576938,0.7430302054489945,None,0.25696979455100555,None,0.05362442315339951,None,0.0015991522004727907,None,1.0,None,1.0,None,5.0,None,5.0,None,72.00898297333609,4.790356807632154,0.5722222222222222
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48810_T110s_1_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:13:12 2022,Equation 1B,2,no triplet,1,3D,0.001018,100.66329,8.356792520558542e-05,None,0.0734805245101613,None,13.609048202448724,25.4969333149113,0.6466197489963323,None,0.35338025100366766,None,0.07087203844553303,None,0.011026675012130937,None,1.0,None,1.0,None,5.0,None,5.0,None,71.22328094623455,4.872091665594177,0.6055555555555555
