name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),AR1,stdev(AR1),N (mom),bri (kHz),above zero
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF4881_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:26:34 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.000287,0.0001769253894607139,0.068189,0.00038558143715797694,14.665121940488936,23.214420800450355,1.0,0,0.03401,0.0007926749635221652,1.0,0,5.0,0,91.6792330628514,3.4650291953550916,0.5333333333333333
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF4882_T14s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:26:34 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.00033383656635077585,0.00013689768626213097,0.06788636465805896,0.0002951938255489151,14.730498606560566,23.132156291255342,1.0,0,0.03511489340381671,0.0006321139192319547,1.0,0,5.0,0,91.39200946335461,3.463747095647017,0.5722222222222222
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF4883_T26s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:26:34 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.0004912988666441187,0.0001874602009977138,0.06882200274887366,0.0004042775049939036,14.530236843715885,23.41448734740551,1.0,0,0.03510142998677586,0.000853538890204962,1.0,0,5.0,0,90.63040962244472,3.488171081016025,0.65
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF4884_T38s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:26:34 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.00043656105808853596,0.00015552094148838462,0.06780592290842301,0.0003369550550250976,14.747974175509345,23.12878035865112,1.0,0,0.03461315596033129,0.000710675907877248,1.0,0,5.0,0,91.23336233520301,3.4669113906140008,0.7388888888888889
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF4885_T50s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:26:34 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.00044161064427972185,0.00015480308592408787,0.06868899518151293,0.00033167415202894326,14.55837281295886,23.508175948615904,1.0,0,0.03580608851659679,0.0007176104201064264,1.0,0,5.0,0,83.33484762376973,3.892526595541127,0.5388888888888889
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF4886_T62s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:26:34 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.0002825945992990242,0.00015110379458094532,0.06931331911963762,0.00032611622392120503,14.427241585040232,23.75682044418438,1.0,0,0.03502058902356422,0.0006818681530807608,1.0,0,5.0,0,87.20942525755609,3.751418341588747,0.5833333333333334
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF4887_T74s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:26:34 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,7.254740143891603e-05,0.00015318833916500276,0.06925733225645037,0.0003283587408365019,14.438904407942507,23.59045014124477,1.0,0,0.03575763364324111,0.0007035337808818873,1.0,0,5.0,0,89.40392405301778,3.534485780586892,0.5166666666666667
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF4888_T86s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:26:34 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.0002215910963105916,0.00018878673083233278,0.06833268609578379,0.00040886794451415687,14.634284954030239,23.259090987941743,1.0,0,0.03465501122060564,0.0008568622438757265,1.0,0,5.0,0,91.63338100622965,3.4631317378099298,0.5666666666666667
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF4889_T98s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:26:34 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.0003919625888110234,0.00020600723535083593,0.06915576401804341,0.00044759670710387326,14.460110653091625,23.445391800398305,1.0,0,0.03432181237554168,0.0009167577679488106,1.0,0,5.0,0,89.67159027429868,3.476391491450417,0.5944444444444444
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48810_T110s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:26:34 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.0003108065275088112,0.0001516241008848123,0.06878484228137376,0.00032303802792712957,14.538086689351761,23.57319037067942,1.0,0,0.036430227605998386,0.000711747375260692,1.0,0,5.0,0,86.21684798492328,3.769148813332585,0.6055555555555555
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48811_T122s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:26:34 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.00035689202215372084,0.00015551570231773032,0.0686225097115946,0.00033182553041577847,14.572477809435727,23.442518329425692,1.0,0,0.03626283403992189,0.000729027953943185,1.0,0,5.0,0,85.62210762113583,3.808351142513882,0.6722222222222223
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48811_T123s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:26:34 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.00045147608968532094,0.00018041954656401342,0.07133975031481202,0.0003900758540088357,14.01743061318752,23.215928208663502,1.0,0,0.03483464276403458,0.0007876405939128835,1.0,0,5.0,0,84.38498040526822,3.5799412229715277,0.6166666666666667
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48812_T134s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:26:34 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.00020293199107657145,0.00018708611219121527,0.06827039003353308,0.0004019803298488571,14.647638595719457,23.272630297737898,1.0,0,0.035497539818778304,0.0008665195489098082,1.0,0,5.0,0,90.84836018890218,3.5335955550706477,0.5277777777777778
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48812_T135s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:26:34 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.00040361999694848993,0.00015079947525243164,0.07197946732688154,0.00032458000515986016,13.89285079672351,23.55911278179749,1.0,0,0.035308581314168246,0.0006596271410674882,1.0,0,5.0,0,84.67676407036669,3.6554320071648343,0.6277777777777778
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48813_T146s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:26:34 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.0005472270988582384,0.0001598794810751187,0.06802050937069504,0.00034368736967523857,14.70144827275912,23.205018599007715,1.0,0,0.03544570652205062,0.0007423560089784227,1.0,0,5.0,0,85.83864126071752,3.7804143203176737,0.6444444444444445
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48814_T158s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:26:34 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.0002479885664852244,0.00017897476612027197,0.06847529741790505,0.00038294211828040413,14.603806594617552,23.440429151938346,1.0,0,0.035955546198237584,0.0008350485919739076,1.0,0,5.0,0,84.47861584083346,3.8767920740158575,0.5555555555555556
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48815_T170s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:26:34 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.00020201099912475762,0.00018284881341795137,0.06902046273310646,0.00039797027795788174,14.488456906857834,23.52415056723968,1.0,0,0.03414301352298733,0.0008118896409355827,1.0,0,5.0,0,92.09989282040611,3.459411585974901,0.5444444444444444
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48816_T182s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:26:34 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.0004081000558388004,0.0001537788995067117,0.06803053788686768,0.000330859514132594,14.699281103185804,23.210053434401257,1.0,0,0.0353524930634299,0.0007124120191797678,1.0,0,5.0,0,87.24139030416256,3.7069947043139844,0.5611111111111111
2022-05-26_tttr2xfcs_CH2_BIN1dot0_20 nM AF48817_T194s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon May 30 14:26:34 2022,Equation 1B,1,no triplet,1,3D,0.001018,100.66329,0.00037506498556072465,0.00013881766041534422,0.0684828419232975,0.0002995908089414952,14.602197746408146,23.358649678655528,1.0,0,0.035023816626698574,0.0006340696282048285,1.0,0,5.0,0,89.63584931140825,3.5598014120550765,0.5888888888888889
