name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),N (mom),bri (kHz),above zero
2022-04-25_multipletau_0cd20_0dot1-0dot1_2300_correlation-CH1_1,Not known,0cd20_0dot1-0dot1,0,Wed May  4 15:29:17 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.003087,None,0.05242,None,19.07668828691339,0.05242,0.957454,None,0.042546,None,74.779176,None,74.757614,None,1.0,None,1.0,None,1.0,1.0,0.7613636363636364
2022-04-25_multipletau_0cd20_0dot1-0dot1_2301_correlation-CH1_1,Not known,0cd20_0dot1-0dot1,0,Wed May  4 15:29:17 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0031710738611174794,None,0.047829482929054264,None,20.907606328993886,0.047829482929054264,0.3086335848875409,None,0.6913664151124591,None,65.09420509143006,None,65.10319715921679,None,1.0,None,1.0,None,1.0,1.0,0.7840909090909091
2022-04-25_multipletau_0cd20_0dot1-0dot1_2302_correlation-CH1_1,Not known,0cd20_0dot1-0dot1,0,Wed May  4 15:29:17 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0028913381561053164,None,0.09699571454088651,None,10.309733834462047,0.0969957145408865,0.12428828059261227,None,0.8757117194073878,None,207.27105335541586,None,50.46018205001708,None,1.0,None,1.0,None,1.0,1.0,0.8181818181818182
2022-04-25_multipletau_0cd20_0dot1-0dot1_2303_correlation-CH1_1,Not known,0cd20_0dot1-0dot1,0,Wed May  4 15:29:17 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.002697832126329791,None,0.048292088526517576,None,20.707325578824197,0.04829208852651758,0.8769997881339626,None,0.12300021186603738,None,75.70153922531321,None,75.67630316942578,None,1.0,None,1.0,None,1.0,1.0,0.8181818181818182
2022-04-25_multipletau_0cd20_0dot1-0dot1_2304_correlation-CH1_1,Not known,0cd20_0dot1-0dot1,0,Wed May  4 15:29:17 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.002464,None,0.055041,None,18.168274558965134,0.05504100000000001,0.0,None,1.0,None,73.925537,None,61.624884,None,1.0,None,1.0,None,1.0,1.0,0.8295454545454546
2022-04-25_multipletau_0cd20_0dot1-0dot1_2305_correlation-CH1_1,Not known,0cd20_0dot1-0dot1,0,Wed May  4 15:29:18 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.005428545098348225,None,0.07514170775052019,None,13.308188354197702,0.07514170775052019,0.9818961041219806,None,0.018103895878019416,None,77.00069019091974,None,77.01699266978318,None,1.0,None,1.0,None,1.0,1.0,0.7272727272727273
2022-04-25_multipletau_0cd20_0dot1-0dot1_2306_correlation-CH1_1,Not known,0cd20_0dot1-0dot1,0,Wed May  4 15:29:18 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0036697249242866326,None,0.07751330976993484,None,12.901010200287834,0.07751330976993484,0.9999999421625423,None,5.7837457712039964e-08,None,62.22121689200711,None,1523.2394517895784,None,1.0,None,1.0,None,1.0,1.0,0.7840909090909091
2022-04-25_multipletau_0cd20_0dot1-0dot1_2307_correlation-CH1_1,Not known,0cd20_0dot1-0dot1,0,Wed May  4 15:29:18 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0032474552155887793,None,0.061839992138476525,None,16.170765315764086,0.061839992138476525,0.9999989764598467,None,1.0235401532998623e-06,None,92.66146552951527,None,1215.0681578599688,None,1.0,None,1.0,None,1.0,1.0,0.8181818181818182
2022-04-25_multipletau_0cd20_0dot1-0dot1_2308_correlation-CH1_1,Not known,0cd20_0dot1-0dot1,0,Wed May  4 15:29:18 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.007752890968300008,None,0.13336395353459962,None,7.498278009136572,0.13336395353459962,0.5203900547554071,None,0.4796099452445929,None,21.63231183933868,None,168.0934542904725,None,1.0,None,1.0,None,1.0,1.0,0.7840909090909091
2022-04-25_multipletau_0cd20_0dot1-0dot1_2309_correlation-CH1_1,Not known,0cd20_0dot1-0dot1,0,Wed May  4 15:29:18 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0014992545057063156,None,0.045983715853550614,None,21.746828881441633,0.045983715853550614,0.491039846439981,None,0.508960153560019,None,86.42589377018636,None,86.38080864939182,None,1.0,None,1.0,None,1.0,1.0,0.8977272727272727
2022-04-25_multipletau_0cd20_0dot1-0dot1_2310_correlation-CH1_1,Not known,0cd20_0dot1-0dot1,0,Wed May  4 15:29:18 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.003562718653701169,None,0.06395734239382632,None,15.63542140075739,0.06395734239382632,0.15930624974103574,None,0.8406937502589642,None,31.489450994835764,None,107.62081979587514,None,1.0,None,1.0,None,1.0,1.0,0.8068181818181818
2022-04-25_multipletau_0cd20_0dot1-0dot1_2311_correlation-CH1_1,Not known,0cd20_0dot1-0dot1,0,Wed May  4 15:29:18 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.007635,None,0.078214,None,12.785434832638657,0.078214,0.541813,None,0.458187,None,584.773717,None,64.585905,None,1.0,None,1.0,None,1.0,1.0,0.8636363636363636
2022-04-25_multipletau_0cd20_0dot1-0dot1_2312_correlation-CH1_1,Not known,0cd20_0dot1-0dot1,0,Wed May  4 15:29:18 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.006930451778168867,None,0.07241933557869408,None,13.80846692404897,0.07241933557869408,0.00030328522777556266,None,0.9996967147722244,None,1938.4722647910517,None,135.60530486200224,None,1.0,None,1.0,None,1.0,1.0,0.7613636363636364
2022-04-25_multipletau_0cd20_0dot1-0dot1_2313_correlation-CH1_1,Not known,0cd20_0dot1-0dot1,0,Wed May  4 15:29:18 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.006644245404929805,None,0.176105875350186,None,5.67840225666238,0.176105875350186,0.8861097542443498,None,0.11389024575565021,None,22.77175888400021,None,22.77059131058629,None,1.0,None,1.0,None,1.0,1.0,0.7386363636363636
2022-04-25_multipletau_0cd20_0dot1-0dot1_2314_correlation-CH1_1,Not known,0cd20_0dot1-0dot1,0,Wed May  4 15:29:18 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.00277467998827452,None,0.056509845603888685,None,17.696031360793274,0.05650984560388868,0.831945463551276,None,0.16805453644872403,None,71.31400825280541,None,194.83240634287202,None,1.0,None,1.0,None,1.0,1.0,0.8409090909090909
2022-04-25_multipletau_0cd20_0dot1-0dot1_2315_correlation-CH1_1,Not known,0cd20_0dot1-0dot1,0,Wed May  4 15:29:18 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.007227638728626307,None,0.07646932309687067,None,13.077139426658828,0.07646932309687067,0.4418172489716654,None,0.5581827510283346,None,93.8742956910018,None,429.0038390645346,None,1.0,None,1.0,None,1.0,1.0,0.8977272727272727
2022-04-25_multipletau_0cd20_0dot1-0dot1_2316_correlation-CH1_1,Not known,0cd20_0dot1-0dot1,0,Wed May  4 15:29:18 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0034642448813074767,None,0.049530771502588174,None,20.189469488633872,0.049530771502588174,0.6790227254587508,None,0.32097727454124925,None,110.27274678850826,None,29.86489927159973,None,1.0,None,1.0,None,1.0,1.0,0.7613636363636364
2022-04-25_multipletau_0cd20_0dot1-0dot1_2317_correlation-CH1_1,Not known,0cd20_0dot1-0dot1,0,Wed May  4 15:29:18 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.005825386953578038,None,0.05912169598756345,None,16.914264438732527,0.05912169598756345,0.23093620240244528,None,0.7690637975975547,None,1999.9986787450118,None,60.24410637943863,None,1.0,None,1.0,None,1.0,1.0,0.8977272727272727
