Time (ms),2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP1-10uW_T0s_1_correlation-CH2_2,2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP1-10uW_T0s_1_correlation-CH2_2 fitted model: ,2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP2-10uW_T25s_1_correlation-CH2_2,2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP2-10uW_T25s_1_correlation-CH2_2 fitted model: ,2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP3-10uW_T47s_1_correlation-CH2_2,2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP3-10uW_T47s_1_correlation-CH2_2 fitted model: ,2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP4-10uW_T69s_1_correlation-CH2_2,2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP4-10uW_T69s_1_correlation-CH2_2 fitted model: ,2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP5-10uW_T91s_1_correlation-CH2_2,2022-02-19_multipletau_CH2_BIN0dot001_us_eGFP5-10uW_T91s_1_correlation-CH2_2 fitted model: ,
0.10400000000000001,0.027001929885107953,0.02645734820091617,0.027368946633161376,0.026907306587470495,0.027136006582478348,0.02645734820091617,0.02750819823252579,0.027189813768450033,0.027072465467139217,0.02645734820091617,
0.112,0.02612500563292417,0.025553244660148074,0.02659484770344573,0.026002820366484245,0.02610780075725057,0.025553244660148074,0.026603176787475116,0.026273834292689473,0.026368752852504528,0.025553244660148074,
0.12,0.02549249765229215,0.024708941416829767,0.025642583844503578,0.025156896094327124,0.025155400377917803,0.024708941416829767,0.025813875311310953,0.02541742723536019,0.02537543696174526,0.024708941416829767,
0.128,0.024723282595935515,0.023918705225851003,0.02487443143670055,0.024364033815061404,0.02412198563152178,0.023918705225851003,0.025060029470406517,0.024614973471067662,0.024744556827298318,0.023918705225851003,
0.14400000000000002,0.02359134823004298,0.022480944944790856,0.023566609302096947,0.02291873577550768,0.023050588222848035,0.022480944944790856,0.023901184965145636,0.023152773401598662,0.023694414408844573,0.022480944944790856,
0.16,0.02237343264515366,0.021206507501073127,0.022361137924789998,0.02163462604899867,0.02202923457465101,0.021206507501073127,0.02261664436532275,0.021854277807909425,0.021985061060955793,0.021206507501073127,
0.176,0.02132352076393005,0.02006911321517884,0.021399344493738544,0.020486214082583488,0.02103311487855141,0.02006911321517884,0.021439226327867322,0.020693503725774335,0.020919846331932775,0.02006911321517884,
0.192,0.020220253474935765,0.019047832699078667,0.020314528637742402,0.019453114288740785,0.02006259226554599,0.019047832699078667,0.020525056817088643,0.01964968980279227,0.01990360225365852,0.019047832699078667,
0.20800000000000002,0.019458308596597192,0.018125791231297345,0.019491972595235295,0.018518829034335337,0.019106688611003574,0.018125791231297345,0.019591967145834804,0.018706047372096038,0.019022918578457677,0.018125791231297345,
0.224,0.01857406512805207,0.017289232237193412,0.018281658145136003,0.017669863943569668,0.01842604558938871,0.017289232237193412,0.018842800368447602,0.017848853628538344,0.01841042392651151,0.017289232237193412,
0.24,0.017764812058157657,0.016526828880735273,0.01781826597202363,0.01689507425876462,0.017644234390819927,0.016526828880735273,0.018143052124096608,0.017066782354752702,0.01763005752168757,0.016526828880735273,
0.256,0.017291537355160373,0.01582917032337776,0.017137671081321772,0.01618517479231409,0.017003896218945967,0.01582917032337776,0.017044446164963655,0.016350402634694283,0.017072913657877473,0.01582917032337776,
0.28800000000000003,0.015874910249487683,0.014597783086363312,0.015753966268781425,0.014930055753230777,0.015651046036613877,0.014597783086363312,0.015846672258738786,0.01508427573767511,0.015872003083787622,0.014597783086363312,
0.32,0.014809173799357398,0.013545422948249891,0.01493316396760334,0.013855246875768201,0.014484986165657666,0.013545422948249891,0.014656500297819954,0.014000498538296258,0.014838961210631826,0.013545422948249891,
0.352,0.013909920488739878,0.012635839722392772,0.013956173450726554,0.01292463643450982,0.01378963783873305,0.012635839722392772,0.013802383035077168,0.013062466335746054,0.013992774954614597,0.012635839722392772,
0.384,0.013143423673127,0.011841947278009942,0.013251434103863667,0.012111148668069,0.012993145044916263,0.011841947278009942,0.013210192199642107,0.012242753558108336,0.012897291104842449,0.011841947278009942,
0.41600000000000004,0.012242919547150996,0.011143099974619727,0.012603523420890892,0.011394084041827844,0.012299019623023101,0.011143099974619727,0.012521133708507997,0.011520406387714758,0.012249912182955913,0.011143099974619727,
0.448,0.011769247511104778,0.010523285928612524,0.011887445102935183,0.010757346746331553,0.011780810360240847,0.010523285928612524,0.01177543232799726,0.010879140247905482,0.011663449002319262,0.010523285928612524,
0.48,0.011102797351862386,0.009969896169454113,0.011462182944980926,0.010188232325986417,0.011229101731815402,0.009969896169454113,0.011081492567834026,0.01030610794058224,0.011107842657564336,0.009969896169454113,
0.512,0.010819591896416972,0.009472866332334035,0.010522379046972716,0.009676579261934893,0.010639988142285043,0.009472866332334035,0.010433226341723716,0.00979103822836989,0.01055361500990442,0.009472866332334035,
0.5760000000000001,0.009835424002957832,0.008616853972557173,0.00976116827381903,0.00879425599785446,0.009699633503187262,0.008616853972557173,0.009643612185068455,0.008903061045733511,0.009854126013140434,0.008616853972557173,
0.64,0.0090304496401679,0.0079062127313082,0.009144337174483815,0.008060668304827084,0.009129545978817315,0.0079062127313082,0.009035748533996414,0.008165005723660926,0.009053906197701996,0.0079062127313082,
0.704,0.008417737249711043,0.007307101613722037,0.008580782209301443,0.00744141406909816,0.00846083862841009,0.007307101613722037,0.00836164941393132,0.007542148662794482,0.008454424073264029,0.007307101613722037,
0.768,0.007807188781066907,0.006795413258167812,0.00813171040337085,0.00691192824072388,0.007927039921497658,0.006795413258167812,0.007811017526025065,0.007009707576606455,0.00788836701988625,0.006795413258167812,
0.8320000000000001,0.007315027424155454,0.006353509975117463,0.007629601906901308,0.006454202141854624,0.007392488166996787,0.006353509975117463,0.007597650854400947,0.006549522208966516,0.007387362566146439,0.006353509975117463,
0.896,0.006843181020833024,0.005968190569721936,0.0071639196751202925,0.006054733563537775,0.007045074668931292,0.005968190569721936,0.006907101475485801,0.006147981662542468,0.007013548302204414,0.005968190569721936,
0.96,0.006565679062099091,0.00562937851240281,0.006741971938134593,0.005703200655754033,0.00665123404926955,0.00562937851240281,0.006605328649649271,0.00579468430347173,0.0065368827230427315,0.00562937851240281,
1.024,0.0060399483921648196,0.005329249551622761,0.006463144842225248,0.00539157803010968,0.006372338401647542,0.005329249551622761,0.006301122145586795,0.005481544971400298,0.00604040927517781,0.005329249551622761,
1.1520000000000001,0.005398999272863541,0.004821611182280156,0.005695535841982605,0.00486399786846086,0.005738092252817716,0.004821611182280156,0.005762110783202906,0.004951502549901457,0.0054972731479520955,0.004821611182280156,
1.28,0.004845540971292059,0.004409122522730171,0.005273854862007679,0.004434816646582871,0.005208056439925701,0.004409122522730171,0.0053817671137066985,0.004520421068687957,0.005011733728320851,0.004409122522730171,
1.408,0.004544569181484164,0.004067744454769989,0.004692157173466909,0.0040792706182605195,0.004913299730467244,0.004067744454769989,0.0049348318997850344,0.004163375008280543,0.0045278018176078605,0.004067744454769989,
1.536,0.004334405442816241,0.003780874528155356,0.00425707161044897,0.0037802314533217562,0.0045786253215803945,0.003780874528155356,0.00438225256217267,0.0038631295322917947,0.00426123078836416,0.003780874528155356,
1.6640000000000001,0.004007340677223788,0.0035366809288611585,0.004035028492703651,0.0035254771185102038,0.004263371735197841,0.0035366809288611585,0.00406103941558339,0.0036073898803013985,0.0037926147657036786,0.0035366809288611585,
1.792,0.003756376081418033,0.0033265062324198728,0.0038057975650899667,0.003306054852157524,0.003964407094193938,0.0033265062324198728,0.0038174660150719773,0.00338715209269731,0.0036871649087348857,0.0033265062324198728,
1.92,0.0036464626990871086,0.0031438715826667325,0.0034716379490941705,0.0031152583109340065,0.003606208169815415,0.0031438715826667325,0.003769373829362757,0.003195672841937093,0.003643109151165206,0.0031438715826667325,
2.048,0.0033742916628415717,0.00298383339173127,0.0032799072725960576,0.002947965920743598,0.0033103217437563063,0.00298383339173127,0.0035564587030945394,0.0030278032396586782,0.0034335848734846713,0.00298383339173127,
2.3040000000000003,0.0028832274013581415,0.0027170146416669295,0.0029385705263962583,0.0026688247514183743,0.0030614684699028167,0.0027170146416669295,0.0030920499431512215,0.0027477467067122717,0.002936818322200746,0.0027170146416669295,
2.56,0.002703220433540261,0.002503962280608735,0.0026089229764879314,0.0024457098597072085,0.0029214623182530273,0.002503962280608735,0.0028012756888080676,0.0025239468960207576,0.0027536259469316212,0.002503962280608735,
2.816,0.0026449743100066454,0.0023303380657548217,0.002216012341371583,0.0022637233860420894,0.0026100556396017743,0.0023303380657548217,0.002535901892073736,0.0023414356460087888,0.0022923231614373797,0.0023303380657548217,
3.072,0.0021186401973533157,0.0021864388646496754,0.002139133228320253,0.002112772701817713,0.0023900004543609423,0.0021864388646496754,0.002564673540572933,0.0021900749686615856,0.002096614384250502,0.0021864388646496754,
3.3280000000000003,0.0020373133983575867,0.002065470599267584,0.002156757031336845,0.001985784310366461,0.0022122283590023635,0.002065470599267584,0.0024304496585812706,0.0020627609822704072,0.001921881956842431,0.002065470599267584,
3.584,0.0017509950531712506,0.0019625388109162393,0.0019024115730517865,0.001877658113141481,0.0019416528824577706,0.0019625388109162393,0.0021807144400475854,0.001954372591576558,0.0017932580411976064,0.0019625388109162393,
3.84,0.0018345309946671082,0.0018740314530396294,0.001718370244460702,0.0017846273773314209,0.0017933627239091862,0.0018740314530396294,0.00196535011967603,0.0018611281695682638,0.0018148803039779262,0.0018740314530396294,
4.096,0.0017928639091868701,0.001797227086278445,0.0016914932367376545,0.0017038520860352233,0.001644056746582615,0.001797227086278445,0.001937431248612678,0.001780176894850115,0.0017121202658666684,0.001797227086278445,
4.6080000000000005,0.0014886823995811356,0.0016708374404530717,0.0013801595326531147,0.001570827654717367,0.0016626080118589215,0.0016708374404530717,0.0017137251723562783,0.0016468836209476566,0.0014788869844989871,0.0016708374404530717,
5.12,0.0014400657073779936,0.0015715155597650064,0.0012471862708353964,0.001466195897434218,0.0014022859694731527,0.0015715155597650064,0.0014182157007017488,0.0015420605035817276,0.0013310774843593074,0.0015715155597650064,
5.632,0.0013825020722950212,0.0014917120301983738,0.0012618570644318489,0.0013820580968074286,0.0012854208635224929,0.0014917120301983738,0.0013944114263817514,0.0014577830390605404,0.0010801419022583878,0.0014917120301983738,
6.144,0.0012075011452608152,0.0014264036101897712,0.0011915359889562304,0.0013131533416088177,0.0011841963342435883,0.0014264036101897712,0.001394989574024603,0.0013887742389952426,0.0011018337094204549,0.0014264036101897712,
6.656000000000001,0.001140185942340708,0.0013721260827129949,0.000935913578383141,0.0012558502420782275,0.0012176388905248447,0.0013721260827129949,0.0014196100967617984,0.0013313922993182907,0.0009562070917141332,0.0013721260827129949,
7.168,0.0011567467431571718,0.0013264180369454955,0.0008251664355625515,0.001207566495971522,0.0011259708943151165,0.0013264180369454955,0.0010492964172797625,0.0012830479536113382,0.0008423169983843269,0.0013264180369454955,
7.68,0.0010785254199789508,0.0012874858241542007,0.0006383094324032569,0.0011664189522625533,0.0010468936214074237,0.0012874858241542007,0.0011062415827038214,0.0012418532666828045,0.0006748984954776297,0.0012874858241542007,
8.192,0.0008577745931373338,0.0012539937366716199,0.0007719846193900599,0.001131004287923836,0.0009422798777046642,0.0012539937366716199,0.0011811184184395437,0.001206401552073133,0.0005875791443552806,0.0012539937366716199,
9.216000000000001,0.0006462627293109232,0.0011995071682101561,0.0005509574281926954,0.0010733542829945303,0.0005823657634986918,0.0011995071682101561,0.001086889129874894,0.0011486987265795097,0.0004926472192587379,0.0011995071682101561,
10.24,0.00034537488873267785,0.0011572768261433619,0.0006081554808160485,0.0010286391065966705,0.0006781032642109196,0.0011572768261433619,0.0008920827042557809,0.0011039495068952171,0.00042830334417636877,0.0011572768261433619,
11.264,0.00017219687460969936,0.0011237494392066082,0.0003974705578696176,0.000993116547480517,0.000551820568556973,0.0011237494392066082,0.000651034044764269,0.0010684046132834668,0.0003578039415405302,0.0011237494392066082,
12.288,0.00025171823378704274,0.0010965982649311608,0.000421619660397665,0.0009643339157392165,0.000524220060510528,0.0010965982649311608,0.00039115015742528347,0.0010396071897622935,0.0003813586090555902,0.0010965982649311608,
13.312000000000001,0.0003440788401649298,0.001074241422217892,0.00031832906522783383,0.000940622370484589,0.000631486087956878,0.001074241422217892,0.0001837510906746063,0.0010158858401536066,0.0004265064023748223,0.001074241422217892,
14.336,0.000360446656869402,0.0010555692534286454,0.0002972009655060483,0.0009208104246844373,0.0007169329960066094,0.0010555692534286454,0.0006387683217549888,0.0009960674575926912,0.000381136949566796,0.0010555692534286454,
15.36,0.00018339861337706635,0.0010397824501317428,0.0002924329261912006,0.0009040536996389402,0.0006408389295263903,0.0010397824501317428,0.0005187037855379895,0.0009793066078016435,0.00014256604340089624,0.0010397824501317428,
16.384,0.00010466883872574529,0.0010262920053606419,0.000248341997490339,0.0008897296230729037,0.0006919504667059894,0.0010262920053606419,0.0005120848557632232,0.0009649800143900154,0.00013236480394043662,0.0010262920053606419,
18.432000000000002,0.00032269731637644603,0.0010045335644886107,0.0002625502407350559,0.0008666167438349635,0.0005197533377331761,0.0010045335644886107,0.000447610898191731,0.0009418651563857941,0.00012392811764924235,0.0010045335644886107,
20.48,0.0003870062550219474,0.0009878400186608528,0.0002400121508941358,0.0008488751839268,0.00037653966975496135,0.0009878400186608528,0.0002658322914240455,0.0009241239432533968,0.00007015471045774207,0.0009878400186608528,
22.528,0.00033206110564981624,0.0009747000847732019,0.0005496901578856356,0.0008349045000152421,0.0004998213167707882,0.0009747000847732019,0.00010835056786583285,0.0009101547605560681,0.00015166728324103826,0.0009747000847732019,
24.576,0.00015483032385253025,0.0009641370896967582,0.00025851967565883777,0.0008236697003031431,0.0003616674452042129,0.0009641370896967582,0.00029994589040229245,0.0008989220061022458,0.00029060903044077875,0.0009641370896967582,
26.624000000000002,0.0002940222241914618,0.0009554945505541735,0.00016844873088877642,0.0008144747008530263,0.00024636979938349356,0.0009554945505541735,0.00040835630785171116,0.0008897292699226745,0.0002815152856066167,0.0009554945505541735,
28.672,0.00015785819976785838,0.0009483165280857897,0.0000015518009431837804,0.0008068358175535301,0.0003537598799639667,0.0009483165280857897,0.00020993537198005707,0.0008820926921376176,0.00019822583457453302,0.0009483165280857897,
30.72,0.00026663108112798885,0.0009422774778683416,0.00013300539718664466,0.000800407545447969,0.00042251984848663257,0.0009422774778683416,-0.00009418359516160456,0.0008756666739252384,0.00013717785409540604,0.0009422774778683416,
32.768,0.00029143047945095227,0.0009371393772486593,-0.00014189458598236012,0.0007949371707151534,0.0005254141487164648,0.0009371393772486593,0.000020892929758968165,0.0008701984532349844,-0.000056253157042194805,0.0009371393772486593,
36.864000000000004,0.0001128346172972765,0.000928898080151277,0.000093477286108185,0.0007861606566739706,0.00031705885795330416,0.000928898080151277,0.00021597928241112252,0.0008614258724560571,0.00014727073159548178,0.000928898080151277,
40.96,0.0000412948997376314,0.0009226156647146262,0.00001668780225920815,0.0007794682546592808,0.00007992513274787109,0.0009226156647146262,0.000015215973118566705,0.0008547368886487259,0.00005240663745358801,0.0009226156647146262,
45.056,0.00009472908796379911,0.0009176968674817544,0.000158766334108558,0.0007742271799667686,0.0002879650533830506,0.0009176968674817544,-0.00004645585134474091,0.0008494987609299607,0.000023183230461099953,0.0009176968674817544,
49.152,-0.000055335842799636996,0.0009137604177268042,0.00009389054235666955,0.0007700319578857658,0.0002205221750871941,0.0009137604177268042,-0.00003201352019610452,0.0008453060788008024,-0.00010909570699626387,0.0009137604177268042,
53.248000000000005,0.00006419559946898937,0.0009105519686952309,-0.0001025999253807197,0.0007666119992401171,0.00011768010820015753,0.0009105519686952309,0.0001823872987803875,0.0008418883161585268,-0.000022200114979129317,0.0009105519686952309,
57.344,0.0001504079361967381,0.0009078960124512698,0.00017919670773901034,0.0007637805319575361,0.00009432720168021666,0.0009078960124512698,-0.00006690698528511263,0.0008390587563463785,-0.00006188398480537622,0.0009078960124512698,
61.44,-0.000058610684678134456,0.0009056679366315005,0.0001371848218337594,0.000761404911573126,0.00018176492151729802,0.0009056679366315005,0.00011283521408139622,0.000836684801524804,-0.00005476036066514319,0.0009056679366315005,
65.536,0.00012467166823818644,0.0009037770774184533,-0.000017982609728704,0.0007593886085490255,0.00026652924033319453,0.0009037770774184533,0.00006751213412818454,0.0008346699606933581,-0.00008337712023685892,0.0009037770774184533,
73.72800000000001,0.000020376991675672602,0.0009007538851750786,0.00014246603801127412,0.0007561643913601857,0.00011768245365920507,0.0009007538851750786,0.00020432226582679704,0.0008314481787195661,-0.00024391024113684144,0.0009007538851750786,
81.92,0.00008960008812123126,0.0008984576925392356,0.000009929937751577082,0.0007537151165235449,0.00005556021192223509,0.0008984576925392356,0.000017644370858239276,0.000829000837965629,-0.00009100785417450136,0.0008984576925392356,
90.112,-0.0000970113039933131,0.0008966652736173557,-0.00003240871281369738,0.0007518029471005916,0.0000922604904866487,0.0008966652736173557,-0.00011011558651834995,0.0008270902321047074,-0.00010827559920773634,0.0008966652736173557,
98.304,0.00006248796146598755, ,-0.000033051171531502726, ,0.00012191773383699519, ,-0.00018269279255719092, ,-0.00018038250784671695, ,
106.49600000000001,0.0000671667583711197, ,-0.00011145226847129462, ,0.00019247385279968856, ,-0.000015770037045044495, ,-0.00017924379725119157, ,
114.688,8.789767108250563e-7, ,0.00005596913726006295, ,0.00012478721392149083, ,-0.000035710474816052865, ,-0.000012016170528799987, ,
122.88,0.0001654087403827666, ,-0.00008224500333777478, ,0.000053263908463996746, ,-0.00003189611091484409, ,0.00017930909340434296, ,
131.072,0.00004290503158505612, ,-0.00010431611466464018, ,-0.00001631919770980772, ,-0.00007024171471623917, ,-0.0001606243060475529, ,
147.45600000000002,-0.00006751154885472691, ,0.00003545771550553792, ,0.00015747482901344093, ,0.00000893520138725258, ,-0.00008972677484172052, ,
163.84,-0.0000512931388596761, ,0.00004246624766805265, ,0.00008753439922285704, ,-0.000049647786072553716, ,-0.000021566325583970266, ,
180.224,0.000013236713881034487, ,0.000025416085297336182, ,0.00018061651018275727, ,0.00006104777012441022, ,0.000025572872618173946, ,
196.608,-0.000034406695603505774, ,0.00006179249594661804, ,0.0000726617694434727, ,-0.0000573226103836305, ,0.00005845399638974069, ,
212.99200000000002,-0.0001279015473395941, ,0.000007014072431856849, ,0.00004428689137280475, ,0.00006612853548533586, ,-0.000043945723603217744, ,
229.376,-0.00014770619337089669, ,0.00013382037182530057, ,0.00007248316736140406, ,0.00015699656884309317, ,-0.000150702631745824, ,
245.76,-0.00018520091414172524, ,0.00003633266392074162, ,0.000046673335737086304, ,0.000010883623592517988, ,0.000003986894009215394, ,
262.144,-0.00006892299641411214, ,-0.00013227876988970483, ,-0.00007188731547198275, ,0.0000426758933392786, ,0.00007766001197764054, ,
294.91200000000003,0.00009394040739931143, ,-0.0000839387636990258, ,-0.00010301011834933552, ,0.00005179532213727451, ,0.00015125838670389366, ,
327.68,-0.000030706670639367946, ,0.00007913588085597775, ,-0.00009705599823580983, ,-0.0000031287985223341396, ,-0.00004473825239929007, ,
360.448,0.0000023415038905275845, ,-0.000006151950020305366, ,0.000021256371405074943, ,0.00007191124378202698, ,-0.00011228165722210252, ,
393.216,0.000050925044783894384, ,0.000045096350845708487, ,0.000045741935510463734, ,-0.00008258235245591741, ,0.00009366177629989653, ,
425.98400000000004,0.00009612132318309209, ,-0.000047475016665508344, ,0.00003846421311539667, ,-0.00022031127591673645, ,-0.0000769461672304215, ,
458.752,0.00007831408296831672, ,0.00003678561945168629, ,0.000007927619282590744, ,0.000008464056916079436, ,-0.00003150957439873017, ,
491.52,0.00005133299121133628, ,0.00001900058280972649, ,-0.00006507075108217513, ,-0.00013642207079190882, ,-0.00004698421173841444, ,
