name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),N (mom),bri (kHz),above zero
2022-04-25_multipletau_0cd20_0dot2-0dot01_2200_correlation-CH1_1,Not known,0cd20_0dot2-0dot01,0,Thu Jul 21 14:50:36 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.009136,0.001046265005175059,0.062416,0.0011863537558414372,16.021532940271726,0.062416,1.0,0,242.088721,20.60960208526006,1.0,0,1.0,1.0,0.8068181818181818
2022-04-25_multipletau_0cd20_0dot2-0dot01_2201_correlation-CH1_1,Not known,0cd20_0dot2-0dot01,0,Thu Jul 21 14:50:36 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0010259685197915314,0.0003711655467218567,0.03117881813302062,0.0006091205858284958,32.07305664164761,0.031178818133020623,1.0,0,81.59309345197957,6.63858282782001,1.0,0,1.0,1.0,0.8409090909090909
2022-04-25_multipletau_0cd20_0dot2-0dot01_2202_correlation-CH1_1,Not known,0cd20_0dot2-0dot01,0,Thu Jul 21 14:50:36 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0023083556698563212,0.00037455810299161425,0.03757865329405545,0.0007245082192635305,26.610852501150955,0.03757865329405545,1.0,0,57.61171111401759,4.334090994279471,1.0,0,1.0,1.0,0.7159090909090909
2022-04-25_multipletau_0cd20_0dot2-0dot01_2203_correlation-CH1_1,Not known,0cd20_0dot2-0dot01,0,Thu Jul 21 14:50:36 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.00092624869374347,0.00021323021941333645,0.025114384130173327,0.0005020457853004488,39.81781893662142,0.025114384130173327,1.0,0,39.69131717974528,2.841105057504131,1.0,0,1.0,1.0,0.7954545454545454
2022-04-25_multipletau_0cd20_0dot2-0dot01_2204_correlation-CH1_1,Not known,0cd20_0dot2-0dot01,0,Thu Jul 21 14:50:36 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0013578538986700472,0.00037847084809045247,0.033592750431260296,0.0007818756044081559,29.768327605275015,0.033592750431260296,1.0,0,50.6316803548299,4.471699019204064,1.0,0,1.0,1.0,0.7613636363636364
2022-04-25_multipletau_0cd20_0dot2-0dot01_2205_correlation-CH1_1,Not known,0cd20_0dot2-0dot01,0,Thu Jul 21 14:50:36 2022,Equation 1A,1,no triplet,1,2D,1.0,7168.0,-0.002115254208495898,0.0009089955583336157,0.04033089207374171,0.0013596989359416286,24.79488919242308,0.04033089207374171,1.0,0,93.60705799794147,13.50772365531429,1.0,0,1.0,1.0,0.8488372093023255
2022-04-25_multipletau_0cd20_0dot2-0dot01_2206_correlation-CH1_1,Not known,0cd20_0dot2-0dot01,0,Thu Jul 21 14:50:36 2022,Equation 1A,1,no triplet,1,2D,1.0,4096.0,-0.5,7.780550488514725e-06,0.9430547552677518,0.0660910184542858,1.0603838159069356,0.9430547552677518,1.0,0,1567.1897590697083,262.40046253363937,1.0,0,1.0,1.0,0.825
2022-04-25_multipletau_0cd20_0dot2-0dot01_2207_correlation-CH1_1,Not known,0cd20_0dot2-0dot01,0,Thu Jul 21 14:50:36 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0012884411193841983,0.00040763593266790975,0.03639884130484169,0.000928551331931426,27.473402013678452,0.03639884130484169,1.0,0,42.14832880402967,3.9081412773770436,1.0,0,1.0,1.0,0.8068181818181818
2022-04-25_multipletau_0cd20_0dot2-0dot01_2208_correlation-CH1_1,Not known,0cd20_0dot2-0dot01,0,Thu Jul 21 14:50:36 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0011258619005493076,0.0003063368537879659,0.02850024032791889,0.0006744230987122435,35.08742342149298,0.02850024032791889,1.0,0,44.892795456919416,3.920066425890942,1.0,0,1.0,1.0,0.7727272727272727
2022-04-25_multipletau_0cd20_0dot2-0dot01_2209_correlation-CH1_1,Not known,0cd20_0dot2-0dot01,0,Thu Jul 21 14:50:36 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0015716240884424693,0.0004569559503081284,0.03329968578784829,0.0006702507746344919,30.030313390071676,0.03329968578784829,1.0,0,106.79076431598789,9.29452303710224,1.0,0,1.0,1.0,0.7954545454545454
2022-04-25_multipletau_0cd20_0dot2-0dot01_2210_correlation-CH1_1,Not known,0cd20_0dot2-0dot01,0,Thu Jul 21 14:50:36 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0011197104593198004,0.0005706249439015609,0.0361786229537991,0.0010643611154623664,27.64063190788168,0.0361786229537991,1.0,0,61.988157643179996,7.225230542795803,1.0,0,1.0,1.0,0.8636363636363636
2022-04-25_multipletau_0cd20_0dot2-0dot01_2211_correlation-CH1_1,Not known,0cd20_0dot2-0dot01,0,Thu Jul 21 14:50:36 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.011753142817494289,0.0023855356489531692,0.10081307548895581,0.00274648327182457,9.919348211031924,0.1008130754889558,1.0,0,227.37438084883058,27.795077038927083,1.0,0,1.0,1.0,0.7613636363636364
2022-04-25_multipletau_0cd20_0dot2-0dot01_2212_correlation-CH1_1,Not known,0cd20_0dot2-0dot01,0,Thu Jul 21 14:50:36 2022,Equation 1A,1,no triplet,1,2D,1.0,4096.0,-0.002884795429748732,0.0008244667507638007,0.035567473780491216,0.0014225569779920714,28.11557565689416,0.035567473780491216,1.0,0,54.807890698848844,8.778878122486233,1.0,0,1.0,1.0,0.8
2022-04-25_multipletau_0cd20_0dot2-0dot01_2213_correlation-CH1_1,Not known,0cd20_0dot2-0dot01,0,Thu Jul 21 14:50:36 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0014198733094020755,0.00033203613659829443,0.03498291942290668,0.0007715731775015357,28.585378707564463,0.03498291942290668,1.0,0,40.64961111619231,3.229232128698176,1.0,0,1.0,1.0,0.7727272727272727
2022-04-25_multipletau_0cd20_0dot2-0dot01_2214_correlation-CH1_1,Not known,0cd20_0dot2-0dot01,0,Thu Jul 21 14:50:36 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0017975404174632725,0.0004277490820352925,0.029884080397653084,0.0013434273720098063,33.462632501769534,0.029884080397653088,1.0,0,24.09635659906672,3.402531153188513,1.0,0,1.0,1.0,0.6590909090909091
2022-04-25_multipletau_0cd20_0dot2-0dot01_2215_correlation-CH1_1,Not known,0cd20_0dot2-0dot01,0,Thu Jul 21 14:50:36 2022,Equation 1A,1,no triplet,1,2D,1.0,4096.0,-0.0049666798631059494,0.000718002221497559,0.0495575477253788,0.0009748179530053936,20.178561004298693,0.0495575477253788,1.0,0,90.6224157651579,7.76101037311158,1.0,0,1.0,1.0,0.8125
2022-04-25_multipletau_0cd20_0dot2-0dot01_2216_correlation-CH1_1,Not known,0cd20_0dot2-0dot01,0,Thu Jul 21 14:50:36 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.002268905308240976,0.0004174470887806881,0.048238388127482615,0.0007033866810899216,20.730377585528714,0.048238388127482615,1.0,0,76.9309041020417,4.625839340194001,1.0,0,1.0,1.0,0.7954545454545454
2022-04-25_multipletau_0cd20_0dot2-0dot01_2217_correlation-CH1_1,Not known,0cd20_0dot2-0dot01,0,Thu Jul 21 14:50:36 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0009514623994436588,0.00028657799062503187,0.03117840143563894,0.0005843252824081595,32.07348529604007,0.031178401435638936,1.0,0,51.93326481132403,3.7139669523435392,1.0,0,1.0,1.0,0.8181818181818182
2022-04-25_multipletau_0cd20_0dot2-0dot01_2218_correlation-CH1_1,Not known,0cd20_0dot2-0dot01,0,Thu Jul 21 14:50:36 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.002469950005887789,0.00027721818794343835,0.044850173990774296,0.0005050639749286731,22.29645753895404,0.044850173990774296,1.0,0,65.08398691001263,2.9312362958448985,1.0,0,1.0,1.0,0.7840909090909091
2022-04-25_multipletau_0cd20_0dot2-0dot01_2219_correlation-CH1_1,Not known,0cd20_0dot2-0dot01,0,Thu Jul 21 14:50:36 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.003734976148317859,0.0007238479392582502,0.04881539517251419,0.0013995362989957885,20.485340668983383,0.04881539517251419,1.0,0,57.649407810284934,6.451276152729992,1.0,0,1.0,1.0,0.7386363636363636
2022-04-25_multipletau_0cd20_0dot2-0dot01_2220_correlation-CH1_1,Not known,0cd20_0dot2-0dot01,0,Thu Jul 21 14:50:36 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0011609287374206856,0.0002769277804342682,0.033862725845646625,0.0006092637607540695,29.530995365175528,0.033862725845646625,1.0,0,44.952851223963684,2.9852531815408123,1.0,0,1.0,1.0,0.8636363636363636
2022-04-25_multipletau_0cd20_0dot2-0dot01_2221_correlation-CH1_1,Not known,0cd20_0dot2-0dot01,0,Thu Jul 21 14:50:36 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0041225625833237745,0.0008579732532753891,0.048118344489857315,0.00111581863644733,20.782094866351567,0.04811834448985732,1.0,0,149.05099631278625,15.39229543872119,1.0,0,1.0,1.0,0.8068181818181818
2022-04-25_multipletau_0cd20_0dot2-0dot01_2222_correlation-CH1_1,Not known,0cd20_0dot2-0dot01,0,Thu Jul 21 14:50:36 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0017052035054136994,0.0003681511395047482,0.03587740472426075,0.000730818526951923,27.872696135230413,0.03587740472426075,1.0,0,54.726559066786656,4.302439021255747,1.0,0,1.0,1.0,0.7613636363636364
2022-04-25_multipletau_0cd20_0dot2-0dot01_2223_correlation-CH1_1,Not known,0cd20_0dot2-0dot01,0,Thu Jul 21 14:50:36 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0027055328370445553,0.0007608992415180571,0.04502670725299802,0.0010380619721799052,22.209041278127593,0.04502670725299802,1.0,0,129.61240937858253,13.175680097718526,1.0,0,1.0,1.0,0.8636363636363636
2022-04-25_multipletau_0cd20_0dot2-0dot01_2224_correlation-CH1_1,Not known,0cd20_0dot2-0dot01,0,Thu Jul 21 14:50:36 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0016766664333541792,0.00029475640313336287,0.030752515568885055,0.0005967395327557024,32.51766502678517,0.030752515568885058,1.0,0,52.65933186850364,3.9109044729871663,1.0,0,1.0,1.0,0.8068181818181818
2022-04-25_multipletau_0cd20_0dot2-0dot01_2225_correlation-CH1_1,Not known,0cd20_0dot2-0dot01,0,Thu Jul 21 14:50:36 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.002277529003543055,0.0004291998108691103,0.034763087837680055,0.0006049784996604547,28.766144269729978,0.034763087837680055,1.0,0,118.4911254934195,9.018216951373251,1.0,0,1.0,1.0,0.8295454545454546
2022-04-25_multipletau_0cd20_0dot2-0dot01_2226_correlation-CH1_1,Not known,0cd20_0dot2-0dot01,0,Thu Jul 21 14:50:36 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0012660519993885622,0.00023218524519463596,0.032505853823180074,0.00047143405182945854,30.763689686160326,0.032505853823180074,1.0,0,52.36531579211144,2.902962542874894,1.0,0,1.0,1.0,0.75
2022-04-25_multipletau_0cd20_0dot2-0dot01_2227_correlation-CH1_1,Not known,0cd20_0dot2-0dot01,0,Thu Jul 21 14:50:36 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.0028792174287195493,0.0008379268296495442,0.041914915904428356,0.0011084106967877733,23.857855334366754,0.041914915904428356,1.0,0,141.65376207290126,16.628927071833132,1.0,0,1.0,1.0,0.8181818181818182
2022-04-25_multipletau_0cd20_0dot2-0dot01_2228_correlation-CH1_1,Not known,0cd20_0dot2-0dot01,0,Thu Jul 21 14:50:36 2022,Equation 1A,1,no triplet,1,2D,1.0,8192.0,-0.001876024734716042,0.0003512100502561828,0.03543487142919827,0.0006864595152813443,28.220788157735544,0.03543487142919827,1.0,0,56.42280522809031,4.246710361072908,1.0,0,1.0,1.0,0.7272727272727273
