name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),N (mom),bri (kHz),above zero
2022-04-25_multipletau_0cd20_50dot0-0dot1_0100_correlation-CH1_1,Not known,0cd20_50dot0-0dot1,0,Wed May  4 14:49:19 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-3e-06,None,0.017936,None,55.75379125780553,0.017936,0.00614,None,0.99386,None,62.707925,None,0.354162,None,1.0,None,1.0,None,1.0,1.0,0.7386363636363636
2022-04-25_multipletau_0cd20_50dot0-0dot1_0101_correlation-CH1_1,Not known,0cd20_50dot0-0dot1,0,Wed May  4 14:49:19 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-5.081550883778707e-05,None,0.05038660170595495,None,19.84654583049237,0.05038660170595495,0.0030378294692385843,None,0.9969621705307614,None,410.8336605541451,None,0.08614740832387922,None,1.0,None,1.0,None,1.0,1.0,0.7613636363636364
2022-04-25_multipletau_0cd20_50dot0-0dot1_0102_correlation-CH1_1,Not known,0cd20_50dot0-0dot1,0,Wed May  4 14:49:19 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-1.108156717011255e-05,None,0.030288633468375303,None,33.01568560510038,0.0302886334683753,6.024541976401565e-11,None,0.9999999999397546,None,1904.4420483275244,None,0.1468018954127238,None,1.0,None,1.0,None,1.0,1.0,0.625
2022-04-25_multipletau_0cd20_50dot0-0dot1_0103_correlation-CH1_1,Not known,0cd20_50dot0-0dot1,0,Wed May  4 14:49:19 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.00018389477283575761,None,0.023114035162531053,None,43.263756975720426,0.023114035162531053,0.14402745870717848,None,0.8559725412928215,None,91.38224829601275,None,0.4330794680344848,None,1.0,None,1.0,None,1.0,1.0,0.7840909090909091
2022-04-25_multipletau_0cd20_50dot0-0dot1_0104_correlation-CH1_1,Not known,0cd20_50dot0-0dot1,0,Wed May  4 14:49:20 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-2.0447987644667265e-05,None,0.05853570975058145,None,17.083588876960132,0.05853570975058145,2.4907853557465387e-11,None,0.9999999999750921,None,1419.5036682377017,None,0.08882262709159956,None,1.0,None,1.0,None,1.0,1.0,0.6022727272727273
2022-04-25_multipletau_0cd20_50dot0-0dot1_0105_correlation-CH1_1,Not known,0cd20_50dot0-0dot1,0,Wed May  4 14:49:21 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-3.6e-05,None,0.096527,None,10.3597957048287,0.096527,0.0,None,1.0,None,103.508851,None,0.041908,None,1.0,None,1.0,None,1.0,1.0,0.625
2022-04-25_multipletau_0cd20_50dot0-0dot1_0106_correlation-CH1_1,Not known,0cd20_50dot0-0dot1,0,Wed May  4 14:49:21 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.00014867951470887153,None,0.019676721421746913,None,50.8214747043575,0.019676721421746913,0.012534433721676563,None,0.9874655662783234,None,1999.9997885203757,None,0.3535264342859922,None,1.0,None,1.0,None,1.0,1.0,0.7272727272727273
2022-04-25_multipletau_0cd20_50dot0-0dot1_0107_correlation-CH1_1,Not known,0cd20_50dot0-0dot1,0,Wed May  4 14:49:22 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-2.2560151961670272e-05,None,0.12474914921807206,None,8.016086732999801,0.12474914921807206,2.2659886744769153e-09,None,0.9999999977340113,None,1601.7253800484846,None,0.034506921173117246,None,1.0,None,1.0,None,1.0,1.0,0.625
2022-04-25_multipletau_0cd20_50dot0-0dot1_0108_correlation-CH1_1,Not known,0cd20_50dot0-0dot1,0,Wed May  4 14:49:22 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-7.193909882896588e-05,None,0.03230778821110142,None,30.952289072403467,0.03230778821110142,0.07685394720176508,None,0.9231460527982349,None,34.509822246484134,None,0.148017020463921,None,1.0,None,1.0,None,1.0,1.0,0.7613636363636364
2022-04-25_multipletau_0cd20_50dot0-0dot1_0109_correlation-CH1_1,Not known,0cd20_50dot0-0dot1,0,Wed May  4 14:49:23 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,5.803228895207013e-07,None,0.6238831118545879,None,1.602864352310078,0.6238831118545879,0.00012205852027874498,None,0.9998779414797212,None,121.40271927206167,None,0.006572110711885761,None,1.0,None,1.0,None,1.0,1.0,0.7954545454545454
