name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),AR1,stdev(AR1),AR2,stdev(AR2),T1,stdev(T1),tauT1,stdev(tauT1),N (mom),bri (kHz),above zero
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10001_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:58:44 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.002235,None,0.748797,None,1.3354754359325691,11.00438612101911,0.962964,None,0.037036,None,0.28428,None,16.43804,None,1.0,None,1.0,None,6.0,None,6.0,None,0.172135,None,0.04,None,2.9482129137285567,4.930533795200494,0.7333333333333333
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10002_T24s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:58:44 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.004773858347527082,None,0.8215976069740939,None,1.2171408381810578,12.461352240763016,0.9702354120516431,None,0.029764587948356902,None,0.3270147001242146,None,27.921313528359487,None,1.0,None,1.0,None,6.0,None,6.0,None,0.22987194671825195,None,0.04,None,2.762848108010629,5.450038776486094,0.6722222222222223
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10003_T46s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:58:44 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.0016081788013782017,None,0.8085615698559538,None,1.2367641961738933,12.3460928621372,0.9653606079690926,None,0.03463939203090738,None,0.31315871969765413,None,18.600312697067963,None,1.0,None,1.0,None,6.0,None,6.0,None,0.220076727262708,None,0.04,None,2.795299908910805,5.429270106040607,0.7444444444444445
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10004_T68s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:58:44 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.0013627440095850263,None,0.780799775156644,None,1.280738073726238,12.187023437057926,0.9875233375531413,None,0.012476662446858744,None,0.33579009339102944,None,44.63905510822945,None,1.0,None,1.0,None,6.0,None,6.0,None,0.2441900168013711,None,0.04,None,2.947731263673105,5.260762145988609,0.7722222222222223
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10005_T90s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:58:44 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.0020421454321495336,None,0.7721465200791294,None,1.2950909885568354,11.986254575223626,0.9518808736633084,None,0.048119126336691576,None,0.3082156476166848,None,8.204422592501745,None,1.0,None,1.0,None,6.0,None,6.0,None,0.21229694511887276,None,0.04,None,2.900901391399672,5.3251064019068215,0.7333333333333333
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10006_T112s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:58:45 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.0008787578471260993,None,0.7892053276444754,None,1.2670973762742823,12.090317373422032,0.9659336253218127,None,0.034066374678187294,None,0.29242857680771067,None,7.864135027474492,None,1.0,None,1.0,None,6.0,None,6.0,None,0.1909999082687075,None,0.04,None,2.8615576983214517,5.318656157811566,0.7666666666666667
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10007_T134s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:58:45 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.002716201947766228,None,0.8155719754458538,None,1.2261333519378517,12.52895648975038,0.977657772248975,None,0.022342227751025012,None,0.29705824339047604,None,43.25484617661042,None,1.0,None,1.0,None,6.0,None,6.0,None,0.20328655251261596,None,0.04,None,2.8213886401463295,5.406644037353879,0.7277777777777777
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10008_T155s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:58:45 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.0015241723243952787,None,0.7934965447689537,None,1.2602449331284422,12.034264733354778,0.9533877166787063,None,0.046612283321293746,None,0.30482734116793175,None,5.085164750811975,None,1.0,None,1.0,None,6.0,None,6.0,None,0.22538272088340472,None,0.04,None,2.8551829918093943,5.274469808980139,0.7833333333333333
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10009_T177s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:58:45 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.003193195887658984,None,0.7644099014019062,None,1.3081986486125157,11.673240417199723,0.9675323598124361,None,0.03246764018756387,None,0.2863292448887251,None,80.50935437042016,None,1.0,None,1.0,None,6.0,None,6.0,None,0.15691890295260746,None,0.04,None,2.872824413043707,5.273516255529544,0.75
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100010_T199s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:58:45 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.0010304462503524237,None,0.8113524615567218,None,1.232509972400065,12.072631703214892,0.9716073268162231,None,0.028392673183776918,None,0.3555138757768457,None,20.033755110953827,None,1.0,None,1.0,None,6.0,None,6.0,None,0.24206552778377466,None,0.04,None,2.743546070638137,5.378352067665118,0.7333333333333333
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100011_T221s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 14:58:45 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.001529125864289993,None,0.7956450540400211,None,1.2568418479098593,11.83625789827539,0.9341403037425768,None,0.06585969625742316,None,0.24115021507143983,None,6.404981529886347,None,1.0,None,1.0,None,6.0,None,6.0,None,0.14066912503740703,None,0.04,None,2.789733384065434,5.289723744664104,0.7222222222222222
