name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),AR1,stdev(AR1),AR2,stdev(AR2),T1,stdev(T1),tauT1,stdev(tauT1),N (mom),bri (kHz),above zero
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10001_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 15:01:04 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.002476,None,0.827299,None,1.2087528209268958,12.447608612368857,0.035766,None,0.964234,None,15.539133,None,0.316635,None,1.0,None,1.0,None,6.0,None,6.0,None,0.16309,None,0.04,None,2.5190419565792994,5.94949386868027,0.7222222222222222
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10002_T24s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 15:01:04 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.0042172100013451175,None,0.8832825622201126,None,1.1321405434366558,13.648899782043866,0.02144986144187755,None,0.9785501385581225,None,41.34215427146488,None,0.3700363211797073,None,1.0,None,1.0,None,6.0,None,6.0,None,0.22210270336336935,None,0.04,None,2.428024051227577,6.351010618158181,0.6777777777777778
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10003_T46s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 15:01:04 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.0023780441269479757,None,0.8657033602366384,None,1.1551300895108596,13.412220657159216,0.026293396666268676,None,0.9737066033337314,None,28.291306181989526,None,0.3603256791790124,None,1.0,None,1.0,None,6.0,None,6.0,None,0.23326594902406406,None,0.04,None,2.517386754937691,6.141571025147927,0.7166666666666667
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10004_T68s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 15:01:04 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.0042670190548426135,None,0.838714485495429,None,1.192300857197309,13.3069925132209,0.010126427225707946,None,0.989873572774292,None,165.20924732746215,None,0.3753717167897085,None,1.0,None,1.0,None,6.0,None,6.0,None,0.23489606087961912,None,0.04,None,2.6111983761802398,6.0647202673449625,0.7277777777777777
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10005_T90s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 15:01:04 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.0028525484429421377,None,0.8168566218511754,None,1.224205048045986,12.852907941456673,0.03895649374419807,None,0.9610435062558019,None,10.424989977220543,None,0.3523370562142912,None,1.0,None,1.0,None,6.0,None,6.0,None,0.2151628340704148,None,0.04,None,2.6259428249133308,5.985537337977153,0.6944444444444444
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10006_T112s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 15:01:04 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.001810498441114583,None,0.8564726452810886,None,1.1675796133241438,13.371283016719245,0.02204984520345038,None,0.9779501547965497,None,15.551852585189698,None,0.34598702536046116,None,1.0,None,1.0,None,6.0,None,6.0,None,0.19736401530939807,None,0.04,None,2.490330984854383,6.260440635206801,0.7
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10007_T134s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 15:01:05 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.0007144574830397765,None,0.8777403549142915,None,1.1392890783717546,13.757580133733482,0.02423286565368843,None,0.9757671343463116,None,21.519845189537463,None,0.31579825111001264,None,1.0,None,1.0,None,6.0,None,6.0,None,0.17952896158940357,None,0.04,None,2.452317791465454,6.382339156352487,0.7666666666666667
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10008_T155s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 15:01:05 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,0.002004077414966776,None,0.860802578869945,None,1.1617065568190934,13.320803536744478,0.03638758693594085,None,0.9636124130640591,None,5.111063756137336,None,0.3521267225833041,None,1.0,None,1.0,None,6.0,None,6.0,None,0.21885546220279384,None,0.04,None,2.477835309981775,6.236728598307106,0.8333333333333334
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10009_T177s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 15:01:05 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.0029794027935867717,None,0.8158227626356208,None,1.2257564336270428,12.667027741066962,0.029168016639019023,None,0.970831983360981,None,102.52863069987927,None,0.316674417156773,None,1.0,None,1.0,None,6.0,None,6.0,None,0.14921936316270035,None,0.04,None,2.5449911032523023,6.080595177630005,0.7888888888888889
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100010_T199s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 15:01:05 2022,Equation 1B,2,Triplet Eq 2B,1,3D,0.001018,939.52409,-0.0009779676348989907,None,0.878680745351012,None,1.1380697770958026,13.336161589382394,0.025768838613890177,None,0.9742311613861099,None,19.214867900295904,None,0.39786747045766035,None,1.0,None,1.0,None,6.0,None,6.0,None,0.22888404397930495,None,0.04,None,2.3913763886804107,6.328190348038108,0.7388888888888889
