name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),AR1,stdev(AR1),N (mom),bri (kHz),above zero
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10001_T0s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:54:24 2022,Equation 1B,1,no triplet,1,3D,0.001018,939.52409,0.013298,0.0033405840233184697,0.834739,0.005359495932524534,1.1979792486034557,12.690875888004006,1.0,0,0.257045,0.008035462864599949,1.0,0,5.0,0,2.2934019468695626,6.6177581519027715,0.7388888888888889
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10002_T24s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:54:24 2022,Equation 1B,1,no triplet,1,3D,0.001018,939.52409,0.012542895969471113,0.004183310863982688,0.8800865193805634,0.006756076385620277,1.1362519229402992,13.728011569387444,1.0,0,0.24652964270637498,0.009197071333625587,1.0,0,5.0,0,2.219083430453547,7.027662596504689,0.6666666666666666
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10003_T46s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:54:24 2022,Equation 1B,1,no triplet,1,3D,0.001018,939.52409,0.013711152854506858,0.003854596531475007,0.8564493414315233,0.006278886930044219,1.1676113829786325,13.377131156421113,1.0,0,0.23370631325065208,0.008305524933098513,1.0,0,5.0,0,2.321313332707388,6.725447474214254,0.7
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10004_T68s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:54:24 2022,Equation 1B,1,no triplet,1,3D,0.001018,939.52409,0.009999138796645934,0.003651986931731247,0.8137495513785061,0.005962756340640802,1.2288793257163488,12.982693252947676,1.0,0,0.23036317011139798,0.008176897238647611,1.0,0,5.0,0,2.4714040610083323,6.450825239872967,0.7166666666666667
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10005_T90s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:54:24 2022,Equation 1B,1,no triplet,1,3D,0.001018,939.52409,0.011741031352119569,0.003756852100602869,0.7959607415738533,0.006083170919202309,1.2563433694263613,12.587539780658709,1.0,0,0.24255133007612356,0.009001565837489648,1.0,0,5.0,0,2.488266994881759,6.3550599730556785,0.65
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10006_T112s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:54:24 2022,Equation 1B,1,no triplet,1,3D,0.001018,939.52409,0.011580543687165878,0.003912821798620433,0.8418907118121896,0.006347599264544677,1.1878026280245764,13.209147771705474,1.0,0,0.23971626370732324,0.008772181640049304,1.0,0,5.0,0,2.37175274228135,6.612820981978167,0.7055555555555556
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10007_T134s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:54:25 2022,Equation 1B,1,no triplet,1,3D,0.001018,939.52409,0.012721003787035445,0.003698638253617293,0.8687508200678773,0.006046328798770543,1.1510780501155302,13.694307805115379,1.0,0,0.2286229116371551,0.007705295360124069,1.0,0,5.0,0,2.3231698104485745,6.783353436011151,0.7333333333333333
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10008_T155s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:54:25 2022,Equation 1B,1,no triplet,1,3D,0.001018,939.52409,0.014802532520423517,0.0037094322971512475,0.8434576320476669,0.006022822852069222,1.185596006253799,13.12722952475327,1.0,0,0.23845930422050424,0.008261904823418481,1.0,0,5.0,0,2.34454091534654,6.636731694624814,0.7944444444444444
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-10009_T177s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:54:25 2022,Equation 1B,1,no triplet,1,3D,0.001018,939.52409,0.01622791754173325,0.0028183614011224128,0.8067574717136927,0.004527411458394239,1.2395298897893399,12.620407572610459,1.0,0,0.2549964684153477,0.006964687365590441,1.0,0,5.0,0,2.3629764270604254,6.608115482137253,0.7777777777777778
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100010_T199s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:54:25 2022,Equation 1B,1,no triplet,1,3D,0.001018,939.52409,0.015148780875611001,0.004059356090225619,0.8806178442734969,0.006472869092663074,1.135566360030999,13.51874420134889,1.0,0,0.26735178950354066,0.009583663592907098,1.0,0,5.0,0,2.1470753806454517,7.144742406727986,0.7277777777777777
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100011_T221s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:54:25 2022,Equation 1B,1,no triplet,1,3D,0.001018,939.52409,0.014601313306861874,0.0037553837825921536,0.8726288400997126,0.006049474436956555,1.1459625834572842,13.37272700530833,1.0,0,0.25054093226249957,0.008446686935576942,1.0,0,5.0,0,2.217664864638258,6.906288294521316,0.7333333333333333
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100012_T242s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:54:25 2022,Equation 1B,1,no triplet,1,3D,0.001018,939.52409,0.016360427992165638,0.003920487795524341,0.8662287898597941,0.006355277561201275,1.1544294206174535,13.507153884868996,1.0,0,0.2408374293599823,0.008577792485566949,1.0,0,5.0,0,2.2649782651997166,6.880802833571861,0.7777777777777778
2022-07-27_tttr2xfcs_CH2_BIN1dot0_TbPEX5EGFP 1-100013_T264s_1_DELSHIFT_correlation-CH2_2,Not known,tttr2xfcs,0,Mon Aug  1 12:54:25 2022,Equation 1B,1,no triplet,1,3D,0.001018,939.52409,0.01218413767193427,0.003736470898589155,0.8791339395921858,0.005991455648836391,1.1374831012256015,13.441490602174989,1.0,0,0.25794224125704157,0.008559947396098383,1.0,0,5.0,0,2.1938411725806675,6.962124571989034,0.6833333333333333
