Simulated $D$,Simulated $D_{{clust}}$,nmol,$D$ in $\frac{{\mu m^2}}{{s}}$,$	au_{{D}}$ in $ms$,Trace lengths,Traces used
3.0,0.01,766.0,0.10740936913730309,104.93549210345942,16384,corrupted without correction
3.0,0.01,766.0,0.027685962425997964,407.1036012228769,16384,corrupted without correction
3.0,0.01,766.0,0.012008600410639237,938.5819014311802,16384,corrupted without correction
3.0,0.01,766.0,0.005635532766135741,1999.9981323280526,16384,corrupted without correction
3.0,0.01,766.0,0.009991002195372247,1128.1205615354274,16384,corrupted without correction
3.0,0.01,766.0,2.810350887452197,4.010550802488268,16384,corrupted without correction
3.0,0.01,766.0,2.297301997536588,4.90621390615211,16384,corrupted without correction
3.0,0.01,766.0,0.033522489422480616,336.22368747431125,16384,corrupted without correction
3.0,0.01,766.0,2.7530322471934157,4.094051211508811,16384,corrupted without correction
3.0,0.01,766.0,0.012008473005477778,938.5918594149006,16384,corrupted without correction
3.0,0.01,766.0,2.882825453178763,3.9097250908885024,16384,corrupted without correction
3.0,0.01,766.0,0.005635529621794035,1999.9992482262844,16384,corrupted without correction
3.0,0.01,766.0,0.03168630772179172,355.7074275079879,16384,corrupted without correction
3.0,0.01,766.0,0.005635527503472526,1999.9999999999955,16384,corrupted without correction
3.0,0.01,766.0,3.0334124682328456,3.715635484781642,16384,corrupted without correction
3.0,0.01,766.0,3.0187200839313566,3.7337198195158403,16384,corrupted without correction
3.0,0.01,766.0,3.08630657935217,3.6519557332217056,16384,corrupted without correction
3.0,0.01,766.0,0.0628507158338571,179.33057495700655,16384,corrupted without correction
3.0,0.01,766.0,2.9152172281995696,3.866283067319138,16384,corrupted without correction
3.0,0.01,766.0,0.02943063619289318,382.970144888228,16384,corrupted without correction
3.0,0.01,766.0,0.011108618068814035,1014.6226053614187,16384,corrupted without correction
3.0,0.01,766.0,0.0111591603014644,1010.027161762874,16384,corrupted without correction
3.0,0.01,766.0,0.021048649476095003,535.4763981292762,16384,corrupted without correction
3.0,0.01,766.0,3.0661693164332355,3.675940185865613,16384,corrupted without correction
3.0,0.01,766.0,0.017743254887861944,635.2304060432277,16384,corrupted without correction
3.0,0.01,766.0,0.01168924859124484,964.2240832645961,16384,corrupted without correction
3.0,0.01,766.0,0.3865328743547584,29.15936975803123,16384,corrupted without correction
3.0,0.01,766.0,0.045485113832260914,247.79656589428785,16384,corrupted without correction
3.0,0.01,766.0,0.01253913534065719,898.8701932580225,16384,corrupted without correction
3.0,0.01,766.0,0.0078007219335771046,1444.8733210743437,16384,corrupted without correction
3.0,0.01,766.0,0.018853871270544963,597.8111786810372,16384,corrupted without correction
3.0,0.01,766.0,0.019582922647941276,575.5553044647263,16384,corrupted without correction
3.0,0.01,766.0,2.669524547324721,4.2221207586348575,16384,corrupted without correction
3.0,0.01,766.0,0.07568007406949696,148.9302850918833,16384,corrupted without correction
3.0,0.01,766.0,0.012411371310186495,908.1232625515308,16384,corrupted without correction
3.0,0.01,766.0,2.7965276001518307,4.030375028779653,16384,corrupted without correction
3.0,0.01,766.0,0.022314035930254,505.1105520388364,16384,corrupted without correction
3.0,0.01,766.0,0.013627136071541682,827.1037250800634,16384,corrupted without correction
3.0,0.01,766.0,0.03197913291757049,352.45030051306685,16384,corrupted without correction
3.0,0.01,766.0,0.06512210775360076,173.07570955152048,16384,corrupted without correction
3.0,0.01,766.0,0.0056355275115835485,1999.9999971214636,16384,corrupted without correction
3.0,0.01,766.0,2.968717718528665,3.7966071804668275,16384,corrupted without correction
3.0,0.01,766.0,0.25335329411580204,44.48750132213905,16384,corrupted without correction
3.0,0.01,766.0,3.3381693402456754,3.3764179878650267,16384,corrupted without correction
3.0,0.01,766.0,0.023617604218430493,477.23109010986917,16384,corrupted without correction
3.0,0.01,766.0,0.019053791904560257,591.5386849715441,16384,corrupted without correction
3.0,0.01,766.0,0.006274076192550674,1796.4485385637104,16384,corrupted without correction
3.0,0.01,766.0,0.02296145610914089,490.8684777381366,16384,corrupted without correction
3.0,0.01,766.0,0.026490738924834598,425.4715219128377,16384,corrupted without correction
3.0,0.01,766.0,0.021160697442082477,532.6409981426309,16384,corrupted without correction
3.0,0.01,766.0,3.156760370752997,3.570449981370138,16384,corrupted without correction
3.0,0.01,766.0,0.018220584560219355,618.5891001298005,16384,corrupted without correction
3.0,0.01,766.0,0.01556979883016495,723.9049861780146,16384,corrupted without correction
3.0,0.01,766.0,3.0377490596443817,3.710331164834428,16384,corrupted without correction
3.0,0.01,766.0,0.11362330148156226,99.19668641888558,16384,corrupted without correction
3.0,0.01,766.0,3.023441055004099,3.727889779193908,16384,corrupted without correction
3.0,0.01,766.0,0.008559037355527096,1316.8601255918827,16384,corrupted without correction
3.0,0.01,766.0,3.1348110551187536,3.595449553025152,16384,corrupted without correction
3.0,0.01,766.0,0.04083551599058468,276.01108333108266,16384,corrupted without correction
3.0,0.01,766.0,0.03355051738467189,335.94280760911295,16384,corrupted without correction
3.0,0.01,766.0,2.3622903145517977,4.771240409155006,16384,corrupted without correction
3.0,0.01,766.0,0.018771340287131028,600.4395442488498,16384,corrupted without correction
3.0,0.01,766.0,0.022667908348789043,497.2251887345903,16384,corrupted without correction
3.0,0.01,766.0,1.2765905407106997,8.829029079809912,16384,corrupted without correction
3.0,0.01,766.0,3.073674200278733,3.666964770021143,16384,corrupted without correction
3.0,0.01,766.0,0.07269264480980998,155.05083129708854,16384,corrupted without correction
3.0,0.01,766.0,0.01716461405496458,656.6448258523507,16384,corrupted without correction
3.0,0.01,766.0,0.012159455449047998,926.9374812198085,16384,corrupted without correction
3.0,0.01,766.0,0.02756217940562958,408.9319222935945,16384,corrupted without correction
3.0,0.01,766.0,0.06548128878104012,172.12634657564223,16384,corrupted without correction
3.0,0.01,766.0,0.056543985401366355,199.33251833841672,16384,corrupted without correction
3.0,0.01,766.0,0.2265026881385802,49.761241685790075,16384,corrupted without correction
3.0,0.01,766.0,0.0116602084419577,966.6255164348214,16384,corrupted without correction
3.0,0.01,766.0,3.1410785686656197,3.588275415770052,16384,corrupted without correction
3.0,0.01,766.0,2.851790790675974,3.952272741673801,16384,corrupted without correction
3.0,0.01,766.0,0.008580656179054767,1313.5423179473707,16384,corrupted without correction
3.0,0.01,766.0,0.006838351710330219,1648.2122424207334,16384,corrupted without correction
3.0,0.01,766.0,0.02812107339003383,400.8045799183295,16384,corrupted without correction
0.2,1.0,1247.0,0.6831235744501053,16.4992915315767,16384,corrupted without correction
0.2,1.0,1247.0,1.071560245643589,10.518358676301514,16384,corrupted without correction
0.2,1.0,1247.0,1.1601209222040563,9.715413963513138,16384,corrupted without correction
0.2,1.0,1247.0,0.6370255659874997,17.693253785619962,16384,corrupted without correction
0.2,1.0,1247.0,0.5136466095141005,21.943209199039046,16384,corrupted without correction
0.2,1.0,1247.0,0.8571612137874705,13.149282568610992,16384,corrupted without correction
0.2,1.0,1247.0,1.0310201745486745,10.931944190014413,16384,corrupted without correction
0.2,1.0,1247.0,0.6544798252152481,17.221394109800336,16384,corrupted without correction
0.2,1.0,1247.0,0.835028483472686,13.497809032898346,16384,corrupted without correction
0.2,1.0,1247.0,0.9258795305856896,12.17334937712169,16384,corrupted without correction
0.2,1.0,1247.0,1.1376759073077198,9.907087716762573,16384,corrupted without correction
0.2,1.0,1247.0,0.7258678976903101,15.527694560965136,16384,corrupted without correction
0.2,1.0,1247.0,1.0139608747998432,11.115867768734118,16384,corrupted without correction
0.2,1.0,1247.0,0.6658152648468754,16.928201562842137,16384,corrupted without correction
0.2,1.0,1247.0,0.5510888468003712,20.45233735428491,16384,corrupted without correction
0.2,1.0,1247.0,0.8381493256610033,13.447550050888786,16384,corrupted without correction
0.2,1.0,1247.0,1.0358044050961561,10.881451122906462,16384,corrupted without correction
0.2,1.0,1247.0,0.9943671998887503,11.334902245574906,16384,corrupted without correction
0.2,1.0,1247.0,0.6380960958173132,17.66356992438319,16384,corrupted without correction
0.2,1.0,1247.0,0.9577979155257721,11.767675439926085,16384,corrupted without correction
0.2,1.0,1247.0,0.6197185505778868,18.187377151183842,16384,corrupted without correction
0.2,1.0,1247.0,0.8874550727803231,12.70042321312531,16384,corrupted without correction
0.2,1.0,1247.0,0.9694272693961778,11.626509138705547,16384,corrupted without correction
0.2,1.0,1247.0,0.5776979647556044,19.510290315309067,16384,corrupted without correction
0.2,1.0,1247.0,1.2250601003289658,9.200409844315724,16384,corrupted without correction
0.2,1.0,1247.0,0.5778140226194164,19.506371541226567,16384,corrupted without correction
0.2,1.0,1247.0,0.8085212717283852,13.940332061827839,16384,corrupted without correction
0.2,1.0,1247.0,1.021318258833992,11.035791154671854,16384,corrupted without correction
0.2,1.0,1247.0,0.879895989127211,12.809531065285391,16384,corrupted without correction
0.2,1.0,1247.0,1.5128301366554022,7.450310999133928,16384,corrupted without correction
0.2,1.0,1247.0,0.9950811054303277,11.326770195350866,16384,corrupted without correction
0.2,1.0,1247.0,0.932231710249342,12.090400790947545,16384,corrupted without correction
0.2,1.0,1247.0,0.8828972551906624,12.765987141404162,16384,corrupted without correction
0.2,1.0,1247.0,0.9002281621681558,12.520220407012415,16384,corrupted without correction
0.2,1.0,1247.0,0.7613946327959649,14.803171077731243,16384,corrupted without correction
0.2,1.0,1247.0,1.1317532837431659,9.958932895398446,16384,corrupted without correction
0.2,1.0,1247.0,1.1797004342942363,9.554167040455496,16384,corrupted without correction
0.2,1.0,1247.0,0.9274311412955186,12.152983121960528,16384,corrupted without correction
0.2,1.0,1247.0,0.7285100912172973,15.471378012227339,16384,corrupted without correction
0.2,1.0,1247.0,0.9663209351991436,11.663883701973441,16384,corrupted without correction
0.2,1.0,1247.0,0.9154377598937362,12.312202424611991,16384,corrupted without correction
0.2,1.0,1247.0,0.6578227032824358,17.13387961635281,16384,corrupted without correction
0.2,1.0,1247.0,0.6514554482627462,17.301344300676053,16384,corrupted without correction
0.2,1.0,1247.0,1.1545710686887038,9.762114531196463,16384,corrupted without correction
0.2,1.0,1247.0,0.913360417346764,12.340205238679495,16384,corrupted without correction
0.2,1.0,1247.0,0.9376958722520585,12.019947341642235,16384,corrupted without correction
0.2,1.0,1247.0,0.800049169162597,14.087952892623237,16384,corrupted without correction
0.2,1.0,1247.0,0.717134672329396,15.716789944536359,16384,corrupted without correction
0.2,1.0,1247.0,0.882346333265702,12.773958004935643,16384,corrupted without correction
0.2,1.0,1247.0,0.8171811815403461,13.792602254618304,16384,corrupted without correction
0.2,1.0,1247.0,1.0924142168978621,10.317565290345211,16384,corrupted without correction
0.2,1.0,1247.0,0.40283718366269844,27.979182319928164,16384,corrupted without correction
0.2,1.0,1247.0,0.8130040458792114,13.863467302620995,16384,corrupted without correction
0.2,1.0,1247.0,0.6941994290431223,16.23604764769245,16384,corrupted without correction
0.2,1.0,1247.0,1.0235437472677347,11.011796063463018,16384,corrupted without correction
0.2,1.0,1247.0,1.2083981829860841,9.327269078717924,16384,corrupted without correction
0.2,1.0,1247.0,0.9600973534506195,11.739491798864467,16384,corrupted without correction
0.2,1.0,1247.0,0.8143239789419886,13.840996088054485,16384,corrupted without correction
0.2,1.0,1247.0,0.8514567190582445,13.23737866489726,16384,corrupted without correction
0.2,1.0,1247.0,0.8199273863816369,13.746406321033522,16384,corrupted without correction
0.2,1.0,1247.0,1.118261269459514,10.079089131283812,16384,corrupted without correction
0.2,1.0,1247.0,0.9345710385614258,12.060137262860648,16384,corrupted without correction
0.2,1.0,1247.0,0.5097368917112335,22.111515156588062,16384,corrupted without correction
0.2,1.0,1247.0,0.7607217889231581,14.816264199425394,16384,corrupted without correction
0.2,1.0,1247.0,0.8317019016019417,13.551796605533593,16384,corrupted without correction
0.2,1.0,1247.0,0.9279113981950574,12.146693131336797,16384,corrupted without correction
0.2,1.0,1247.0,1.285784131498633,8.765899913392275,16384,corrupted without correction
0.2,1.0,1247.0,0.9917032173911832,11.365350852238985,16384,corrupted without correction
0.2,1.0,1247.0,1.1612160924496333,9.706251127788171,16384,corrupted without correction
0.2,1.0,1247.0,0.6547518525079259,17.214239201879295,16384,corrupted without correction
0.2,1.0,1247.0,0.7796219296215834,14.457077948558764,16384,corrupted without correction
0.2,1.0,1247.0,0.8970012725503641,12.56526088853702,16384,corrupted without correction
0.2,1.0,1247.0,0.8312061239496662,13.559879652219148,16384,corrupted without correction
0.2,1.0,1247.0,0.9367831904821785,12.031658041540668,16384,corrupted without correction
0.2,1.0,1247.0,1.0018506527254205,11.250234729381477,16384,corrupted without correction
0.2,1.0,1247.0,0.8309858408670705,13.563474192513967,16384,corrupted without correction
0.2,1.0,1247.0,0.711277563910128,15.84621191336939,16384,corrupted without correction
0.2,1.0,1247.0,0.971993882591725,11.59580858358067,16384,corrupted without correction
0.2,1.0,1247.0,1.0675910619358477,10.557464752943305,16384,corrupted without correction
0.2,1.0,1247.0,0.7982567422484983,14.119586356636537,16384,corrupted without correction
0.2,1.0,1247.0,1.0960552314200613,10.283291100524307,16384,corrupted without correction
0.2,1.0,1247.0,0.6518018027384385,17.292150711445622,16384,corrupted without correction
0.2,1.0,1247.0,1.3340381171730789,8.448825308552044,16384,corrupted without correction
0.2,1.0,1247.0,0.8453713611652933,13.332667185943652,16384,corrupted without correction
0.2,1.0,1247.0,1.0712682333317867,10.521225829585692,16384,corrupted without correction
0.2,1.0,1247.0,0.8881703963670755,12.690194418827229,16384,corrupted without correction
0.2,1.0,1247.0,0.8492348292123387,13.272012191726612,16384,corrupted without correction
0.2,1.0,1247.0,1.0071703960399516,11.190812449672057,16384,corrupted without correction
0.2,1.0,1247.0,0.6059185456117374,18.60160097190247,16384,corrupted without correction
0.2,1.0,1247.0,1.0793142924314378,10.44279232284975,16384,corrupted without correction
0.2,1.0,1247.0,1.079707301106379,10.438991192701529,16384,corrupted without correction
0.2,1.0,1247.0,0.8081188333558914,13.947274264280525,16384,corrupted without correction
0.2,1.0,1247.0,1.0150533061956837,11.103904532056344,16384,corrupted without correction
0.2,1.0,1247.0,0.7215740951856853,15.6200937397075,16384,corrupted without correction
0.2,1.0,1247.0,0.8602321432011378,13.102341148288913,16384,corrupted without correction
0.2,1.0,1247.0,0.9466538967418003,11.906204628468565,16384,corrupted without correction
0.2,1.0,1247.0,1.2188006896178725,9.24766051000415,16384,corrupted without correction
0.2,1.0,1247.0,0.7138647429046638,15.788782285400346,16384,corrupted without correction
0.2,1.0,1247.0,0.9414257721564072,11.972324680604208,16384,corrupted without correction
0.2,1.0,1247.0,0.974057692578923,11.571239663539528,16384,corrupted without correction
1.0,1.0,3300.0,0.9981386480576167,11.292073529943522,16384,corrupted without correction
1.0,1.0,3300.0,1.1478459233041853,9.819310046857339,16384,corrupted without correction
1.0,1.0,3300.0,0.7467996232253967,15.092475486618227,16384,corrupted without correction
1.0,1.0,3300.0,1.174109234501805,9.599664729429994,16384,corrupted without correction
1.0,1.0,3300.0,0.9822666415500576,11.47453708614072,16384,corrupted without correction
1.0,1.0,3300.0,0.9731462766661597,11.582076895528822,16384,corrupted without correction
1.0,1.0,3300.0,1.2315764248830838,9.151730074741414,16384,corrupted without correction
1.0,1.0,3300.0,1.239087677897386,9.096252999683555,16384,corrupted without correction
1.0,1.0,3300.0,0.7930324925466624,14.212601769632826,16384,corrupted without correction
1.0,1.0,3300.0,1.1029703476796138,10.218819599871052,16384,corrupted without correction
1.0,1.0,3300.0,1.0616652367988666,10.616392640800331,16384,corrupted without correction
1.0,1.0,3300.0,0.6392683293375672,17.631180037691685,16384,corrupted without correction
1.0,1.0,3300.0,1.0207539501211542,11.041892128467644,16384,corrupted without correction
1.0,1.0,3300.0,0.7511212201800959,15.005640506658263,16384,corrupted without correction
1.0,1.0,3300.0,1.0374365504905856,10.864331897324362,16384,corrupted without correction
1.0,1.0,3300.0,0.9959402407630719,11.316999299385014,16384,corrupted without correction
1.0,1.0,3300.0,0.637081443308108,17.69170194067962,16384,corrupted without correction
1.0,1.0,3300.0,0.8264271492885966,13.638292276152054,16384,corrupted without correction
1.0,1.0,3300.0,0.9670218249524983,11.655429811523314,16384,corrupted without correction
1.0,1.0,3300.0,0.8888540642853696,12.680433672772653,16384,corrupted without correction
1.0,1.0,3300.0,0.9297687722096949,12.12242800987837,16384,corrupted without correction
1.0,1.0,3300.0,0.8830161634807142,12.764268054297283,16384,corrupted without correction
1.0,1.0,3300.0,1.2756576995361046,8.835485421397737,16384,corrupted without correction
1.0,1.0,3300.0,0.9402695425016923,11.98704679613159,16384,corrupted without correction
1.0,1.0,3300.0,1.0157597909749863,11.096181505793218,16384,corrupted without correction
1.0,1.0,3300.0,1.3659345565573273,8.251533686469106,16384,corrupted without correction
1.0,1.0,3300.0,1.355322920331847,8.316139893941541,16384,corrupted without correction
1.0,1.0,3300.0,1.122823068237183,10.038139868857906,16384,corrupted without correction
1.0,1.0,3300.0,0.8560995837575897,13.165588701111322,16384,corrupted without correction
1.0,1.0,3300.0,0.8535801206352872,13.20444880857395,16384,corrupted without correction
1.0,1.0,3300.0,0.8883183169513681,12.688081278821667,16384,corrupted without correction
1.0,1.0,3300.0,1.0499549238494972,10.734798943197914,16384,corrupted without correction
1.0,1.0,3300.0,0.7838758323720708,14.378622916384494,16384,corrupted without correction
1.0,1.0,3300.0,0.740357764697341,15.223795230340624,16384,corrupted without correction
1.0,1.0,3300.0,0.8263846324540634,13.638993955483018,16384,corrupted without correction
1.0,1.0,3300.0,1.0248979321333398,10.997246314551697,16384,corrupted without correction
1.0,1.0,3300.0,1.0003374351624803,11.26725303958491,16384,corrupted without correction
1.0,1.0,3300.0,0.9732748660576793,11.580546667766379,16384,corrupted without correction
1.0,1.0,3300.0,0.7105459244514039,15.862528541905506,16384,corrupted without correction
1.0,1.0,3300.0,1.117350958825142,10.087300608571699,16384,corrupted without correction
1.0,1.0,3300.0,0.989267939847303,11.393328898018018,16384,corrupted without correction
1.0,1.0,3300.0,0.8393826518086351,13.427791225681222,16384,corrupted without correction
1.0,1.0,3300.0,0.945490752400247,11.920851661776743,16384,corrupted without correction
1.0,1.0,3300.0,0.9515532987397012,11.84490140686091,16384,corrupted without correction
1.0,1.0,3300.0,0.780379617417066,14.443041252474599,16384,corrupted without correction
1.0,1.0,3300.0,0.6909810037813995,16.311671298145797,16384,corrupted without correction
1.0,1.0,3300.0,1.0356039239308041,10.883557648337112,16384,corrupted without correction
1.0,1.0,3300.0,1.342949808722477,8.392759680026293,16384,corrupted without correction
1.0,1.0,3300.0,1.0169186109934876,11.083536956741966,16384,corrupted without correction
1.0,1.0,3300.0,0.8972623924816353,12.561604165501363,16384,corrupted without correction
1.0,1.0,3300.0,0.9130647035597657,12.344201854482558,16384,corrupted without correction
1.0,1.0,3300.0,0.7257255179916234,15.530740931001851,16384,corrupted without correction
1.0,1.0,3300.0,0.705846707126535,15.96813428914176,16384,corrupted without correction
1.0,1.0,3300.0,0.9774394027459261,11.531205899088157,16384,corrupted without correction
1.0,1.0,3300.0,1.0139559488372973,11.115921771423638,16384,corrupted without correction
1.0,1.0,3300.0,1.0473473261000263,10.761525547513157,16384,corrupted without correction
1.0,1.0,3300.0,1.2274770253684,9.182294066613808,16384,corrupted without correction
1.0,1.0,3300.0,0.974660162137203,11.564087099066638,16384,corrupted without correction
1.0,1.0,3300.0,1.2783632984870643,8.816785510256947,16384,corrupted without correction
1.0,1.0,3300.0,1.2325517711896605,9.14448810216401,16384,corrupted without correction
1.0,1.0,3300.0,0.9891566592017678,11.39461065352436,16384,corrupted without correction
1.0,1.0,3300.0,0.9709960758805182,11.607724569560402,16384,corrupted without correction
1.0,1.0,3300.0,1.0720020244881572,10.514023993869372,16384,corrupted without correction
1.0,1.0,3300.0,1.1581215060069145,9.732186949715215,16384,corrupted without correction
1.0,1.0,3300.0,1.0692364991754988,10.541217977160594,16384,corrupted without correction
1.0,1.0,3300.0,1.0314060946300783,10.927853796508229,16384,corrupted without correction
1.0,1.0,3300.0,1.1878512064099722,9.488608460490093,16384,corrupted without correction
1.0,1.0,3300.0,1.020357098689501,11.046186694267178,16384,corrupted without correction
1.0,1.0,3300.0,0.8310896693376277,13.561779700532162,16384,corrupted without correction
1.0,1.0,3300.0,1.070935757816743,10.524492178618349,16384,corrupted without correction
1.0,1.0,3300.0,1.0305432008347408,10.93700390028818,16384,corrupted without correction
1.0,1.0,3300.0,1.096944814729822,10.274951716437162,16384,corrupted without correction
1.0,1.0,3300.0,0.8548089681375112,13.185466492592854,16384,corrupted without correction
1.0,1.0,3300.0,1.1031849878833218,10.216831384345406,16384,corrupted without correction
1.0,1.0,3300.0,0.9053794183848156,12.448985229918781,16384,corrupted without correction
1.0,1.0,3300.0,0.8042118573411103,14.015032113813206,16384,corrupted without correction
1.0,1.0,3300.0,1.1130782087826365,10.126022518464428,16384,corrupted without correction
1.0,1.0,3300.0,0.9192654931006435,12.260935596449112,16384,corrupted without correction
1.0,1.0,3300.0,0.640790210277238,17.589305869808157,16384,corrupted without correction
1.0,1.0,3300.0,1.0658685801085401,10.574525994374717,16384,corrupted without correction
1.0,1.0,3300.0,0.9067886342288383,12.4296385965736,16384,corrupted without correction
1.0,1.0,3300.0,0.9197743846178567,12.254151882722708,16384,corrupted without correction
1.0,1.0,3300.0,0.8824128545385359,12.772995031718239,16384,corrupted without correction
1.0,1.0,3300.0,0.9664683132668348,11.662105060482384,16384,corrupted without correction
1.0,1.0,3300.0,0.5485441738378678,20.547214872573587,16384,corrupted without correction
1.0,1.0,3300.0,1.0142103547969352,11.113133437886969,16384,corrupted without correction
1.0,1.0,3300.0,0.7819812757736874,14.413458935821087,16384,corrupted without correction
1.0,1.0,3300.0,1.147498072195121,9.82228666004111,16384,corrupted without correction
1.0,1.0,3300.0,1.1526544795477136,9.77834659642987,16384,corrupted without correction
1.0,1.0,3300.0,0.8298981950546397,13.581250175153052,16384,corrupted without correction
1.0,1.0,3300.0,0.6852862415984028,16.447222084388766,16384,corrupted without correction
1.0,1.0,3300.0,1.198931984408278,9.400912773636406,16384,corrupted without correction
1.0,1.0,3300.0,0.927710707220757,12.149320816519346,16384,corrupted without correction
1.0,1.0,3300.0,0.8625665527849719,13.066881587924003,16384,corrupted without correction
1.0,1.0,3300.0,1.6394398416659448,6.874942721589437,16384,corrupted without correction
1.0,1.0,3300.0,0.7171948949243521,15.715470211390544,16384,corrupted without correction
1.0,1.0,3300.0,0.6249685484371488,18.0345955570571,16384,corrupted without correction
1.0,1.0,3300.0,0.9091833878290719,12.396899413063194,16384,corrupted without correction
1.0,1.0,3300.0,0.8334755089333623,13.522958846588214,16384,corrupted without correction
1.0,1.0,3300.0,1.4135565721714043,7.973543633723296,16384,corrupted without correction
0.2,0.1,895.0,0.05363281503817069,210.1522174236682,16384,corrupted without correction
0.2,0.1,895.0,0.34104683582347617,33.04840808662086,16384,corrupted without correction
0.2,0.1,895.0,0.08322218215867545,135.4333029318444,16384,corrupted without correction
0.2,0.1,895.0,0.13550939179970367,83.17545269190467,16384,corrupted without correction
0.2,0.1,895.0,0.09069389145142871,124.27578998505385,16384,corrupted without correction
0.2,0.1,895.0,0.12403713783853161,90.86838993025944,16384,corrupted without correction
0.2,0.1,895.0,0.20796725462808152,54.19629656169492,16384,corrupted without correction
0.2,0.1,895.0,0.08762863819321519,128.62296207426067,16384,corrupted without correction
0.2,0.1,895.0,0.18405463946443015,61.23754902208395,16384,corrupted without correction
0.2,0.1,895.0,0.1997286096533222,56.43185033185129,16384,corrupted without correction
0.2,0.1,895.0,0.11089183803891402,101.64007745087429,16384,corrupted without correction
0.2,0.1,895.0,0.14776697211999706,76.27587440711815,16384,corrupted without correction
0.2,0.1,895.0,0.11786056524198925,95.6304170424051,16384,corrupted without correction
0.2,0.1,895.0,0.17318331527421119,65.08164478257568,16384,corrupted without correction
0.2,0.1,895.0,0.15409244258289004,73.14476179376581,16384,corrupted without correction
0.2,0.1,895.0,0.09880374201157571,114.07518356566419,16384,corrupted without correction
0.2,0.1,895.0,0.19187343078067629,58.74213517257931,16384,corrupted without correction
0.2,0.1,895.0,0.12491546190432506,90.22946267114415,16384,corrupted without correction
0.2,0.1,895.0,0.1793454044382118,62.84551891502824,16384,corrupted without correction
0.2,0.1,895.0,0.08631792305862307,130.57606818563343,16384,corrupted without correction
0.2,0.1,895.0,0.024425398366400473,461.44815482106804,16384,corrupted without correction
0.2,0.1,895.0,0.2004840503830142,56.21921038313158,16384,corrupted without correction
0.2,0.1,895.0,0.10961844234411958,102.82079151939033,16384,corrupted without correction
0.2,0.1,895.0,0.08150388587338821,138.28855994000077,16384,corrupted without correction
0.2,0.1,895.0,0.08978970224653131,125.52725674486176,16384,corrupted without correction
0.2,0.1,895.0,0.1484513114711153,75.92425351619798,16384,corrupted without correction
0.2,0.1,895.0,0.05319557208080614,211.87957128882562,16384,corrupted without correction
0.2,0.1,895.0,0.14503129194324008,77.71464251560349,16384,corrupted without correction
0.2,0.1,895.0,0.10305984088849318,109.36418016732509,16384,corrupted without correction
0.2,0.1,895.0,0.13082892955740794,86.15109093282973,16384,corrupted without correction
0.2,0.1,895.0,0.04848882437718583,232.44644826340846,16384,corrupted without correction
0.2,0.1,895.0,0.18167435171756363,62.039880150321636,16384,corrupted without correction
0.2,0.1,895.0,0.1057614347767361,106.57055694013971,16384,corrupted without correction
0.2,0.1,895.0,0.12178985083234742,92.545108889742,16384,corrupted without correction
0.2,0.1,895.0,0.23621279417087207,47.71568384560808,16384,corrupted without correction
0.2,0.1,895.0,0.08811896428169493,127.90725695452117,16384,corrupted without correction
0.2,0.1,895.0,0.1594898709643737,70.66940952922782,16384,corrupted without correction
0.2,0.1,895.0,0.018959294951519587,594.4870331816666,16384,corrupted without correction
0.2,0.1,895.0,0.0956907774232971,117.7862204743772,16384,corrupted without correction
0.2,0.1,895.0,0.10255679200956314,109.90061980384519,16384,corrupted without correction
0.2,0.1,895.0,0.09717014848109963,115.99297915179513,16384,corrupted without correction
0.2,0.1,895.0,0.10512139186601334,107.2194232484193,16384,corrupted without correction
0.2,0.1,895.0,0.13188408367271828,85.46182900216466,16384,corrupted without correction
0.2,0.1,895.0,0.14808242721803766,76.11338643409351,16384,corrupted without correction
0.2,0.1,895.0,0.11315536666369497,99.60689748320402,16384,corrupted without correction
0.2,0.1,895.0,0.07173561561156683,157.11937384040033,16384,corrupted without correction
0.2,0.1,895.0,0.19444948432210393,57.9639233615792,16384,corrupted without correction
0.2,0.1,895.0,0.04692199791821518,240.2083352586653,16384,corrupted without correction
0.2,0.1,895.0,0.0672372473614727,167.63111889978114,16384,corrupted without correction
0.2,0.1,895.0,0.1115944303840313,101.00015715979558,16384,corrupted without correction
0.2,0.1,895.0,0.06526829635843075,172.6880527882683,16384,corrupted without correction
0.2,0.1,895.0,0.08570320347989423,131.512645377243,16384,corrupted without correction
0.2,0.1,895.0,0.043283229302355404,260.40235880301276,16384,corrupted without correction
0.2,0.1,895.0,0.14175828320494277,79.50896943814026,16384,corrupted without correction
0.2,0.1,895.0,0.14695916604486928,76.69514811688418,16384,corrupted without correction
0.2,0.1,895.0,0.10103334316560623,111.55777542143056,16384,corrupted without correction
0.2,0.1,895.0,0.13752613414302794,81.95573210269306,16384,corrupted without correction
0.2,0.1,895.0,0.10105980751444699,111.52856198873896,16384,corrupted without correction
0.2,0.1,895.0,0.02644500928419727,426.20726224060223,16384,corrupted without correction
0.2,0.1,895.0,0.0997799306847242,112.9591384720271,16384,corrupted without correction
0.2,0.1,895.0,0.2808811528870591,40.127487697535415,16384,corrupted without correction
0.2,0.1,895.0,0.19868894191626854,56.7271378982675,16384,corrupted without correction
0.2,0.1,895.0,0.16911321727523415,66.64798404610342,16384,corrupted without correction
0.2,0.1,895.0,0.10071145803523274,111.91432660027598,16384,corrupted without correction
0.2,0.1,895.0,0.12264958271587106,91.89639913456088,16384,corrupted without correction
