name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),N (mom),bri (kHz),above zero
2022-05-17_multipletau_labthresh-0dot04_delete_0dot2-0dot1_0300_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot2-0dot1,0,Thu Jul 21 18:34:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.026468,None,0.361189,None,2.768633596261237,0.361189,1.0,None,0.0,None,90.622329,None,100.0,None,1.0,None,1.0,None,1.0,1.0,0.7127659574468085
2022-05-17_multipletau_labthresh-0dot04_delete_0dot2-0dot1_0301_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot2-0dot1,0,Thu Jul 21 18:34:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.01247528014045296,None,0.14679622992737465,None,6.812164048727517,0.14679622992737465,0.8497482783113878,None,0.15025172168861223,None,40.28767472041934,None,1656.266148967726,None,1.0,None,1.0,None,1.0,1.0,0.8191489361702128
2022-05-17_multipletau_labthresh-0dot04_delete_0dot2-0dot1_0302_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot2-0dot1,0,Thu Jul 21 18:34:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.41805717864723446,None,1.0249086921372803,None,0.975696671978323,1.0249086921372803,0.5242145112304375,None,0.4757854887695625,None,9999.988614597127,None,69.9480317822939,None,1.0,None,1.0,None,1.0,1.0,0.8404255319148937
2022-05-17_multipletau_labthresh-0dot04_delete_0dot2-0dot1_0303_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot2-0dot1,0,Thu Jul 21 18:34:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.012450800620554037,None,0.20676631761835668,None,4.836377663047476,0.20676631761835668,1.0,None,0.0,None,64.3921341560677,None,99.99999999999984,None,1.0,None,1.0,None,1.0,1.0,0.7340425531914894
2022-05-17_multipletau_labthresh-0dot04_delete_0dot2-0dot1_0304_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot2-0dot1,0,Thu Jul 21 18:34:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.011329886038704995,None,0.18832400222450799,None,5.309997600878634,0.18832400222450799,1.0,None,0.0,None,74.89724754115227,None,99.99999999999984,None,1.0,None,1.0,None,1.0,1.0,0.7340425531914894
2022-05-17_multipletau_labthresh-0dot04_delete_0dot2-0dot1_0305_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot2-0dot1,0,Thu Jul 21 18:34:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.16242984227799306,None,0.5375318738454102,None,1.8603547969093863,0.5375318738454102,0.422480247405155,None,0.577519752594845,None,9999.999999638072,None,77.69898778602207,None,1.0,None,1.0,None,1.0,1.0,0.8723404255319149
2022-05-17_multipletau_labthresh-0dot04_delete_0dot2-0dot1_0306_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot2-0dot1,0,Thu Jul 21 18:34:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0029597747984474454,None,0.08280375441120902,None,12.076747088470562,0.08280375441120902,0.82909135856541,None,0.17090864143458995,None,47.21525981879531,None,47.16574457409766,None,1.0,None,1.0,None,1.0,1.0,0.776595744680851
2022-05-17_multipletau_labthresh-0dot04_delete_0dot2-0dot1_0307_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot2-0dot1,0,Thu Jul 21 18:34:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.02401488015963138,None,0.36621448180594524,None,2.730640238661817,0.36621448180594524,0.7118763035274925,None,0.28812369647250746,None,180.3742026055545,None,6.290844377150855,None,1.0,None,1.0,None,1.0,1.0,0.7978723404255319
2022-05-17_multipletau_labthresh-0dot04_delete_0dot2-0dot1_0308_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot2-0dot1,0,Thu Jul 21 18:34:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.1775009519596238,None,0.48395097752349747,None,2.0663249924966762,0.48395097752349747,0.46222365239141394,None,0.5377763476085861,None,9999.999661770511,None,55.66330249321818,None,1.0,None,1.0,None,1.0,1.0,0.851063829787234
2022-05-17_multipletau_labthresh-0dot04_delete_0dot2-0dot1_0309_correlation-CH1_1,Not known,labthresh-0dot04_delete_0dot2-0dot1,0,Thu Jul 21 18:34:32 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.010151199280037937,None,0.22899908554620962,None,4.366829664908031,0.2289990855462096,0.5624171630258368,None,0.4375828369741632,None,53.39572146102886,None,53.40377450791736,None,1.0,None,1.0,None,1.0,1.0,0.7553191489361702
