name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),N (mom),bri (kHz),above zero
2022-04-25_multipletau_0cd20_1dot0-0dot01_2000_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:41 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.00066,None,0.043764,None,22.849830911251257,0.043764,0.996311,None,0.003689,None,11.301518,None,0.001006,None,1.0,None,1.0,None,1.0,1.0,0.7272727272727273
2022-04-25_multipletau_0cd20_1dot0-0dot01_2001_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:41 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.000732,None,0.04922,None,20.316944331572532,0.04922,0.733734,None,0.266266,None,8.174807,None,41.258852,None,1.0,None,1.0,None,1.0,1.0,0.7840909090909091
2022-04-25_multipletau_0cd20_1dot0-0dot01_2002_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:41 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.001179,None,0.052243,None,19.141320368279004,0.052243,0.835526,None,0.164474,None,9.849644,None,132.442924,None,1.0,None,1.0,None,1.0,1.0,0.8295454545454546
2022-04-25_multipletau_0cd20_1dot0-0dot01_2003_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:41 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-5.2189389471934966e-05,None,0.048679628609288705,None,20.54247389654873,0.048679628609288705,0.9999999985007421,None,1.4992579400185946e-09,None,10.846781422324884,None,1999.9999999221268,None,1.0,None,1.0,None,1.0,1.0,0.8977272727272727
2022-04-25_multipletau_0cd20_1dot0-0dot01_2004_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:41 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.000862010596309748,None,0.04460341417799688,None,22.41980840321649,0.04460341417799688,0.9875532295595935,None,0.01244677044040654,None,8.907397974027186,None,8.89343928534175,None,1.0,None,1.0,None,1.0,1.0,0.6931818181818182
2022-04-25_multipletau_0cd20_1dot0-0dot01_2005_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:41 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.000448,None,0.046723,None,21.40273526956745,0.046723,0.118239,None,0.881761,None,1.927045,None,13.133406,None,1.0,None,1.0,None,1.0,1.0,0.7954545454545454
2022-04-25_multipletau_0cd20_1dot0-0dot01_2006_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:41 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0010924031388873656,None,0.04584031577282992,None,21.814858452452274,0.04584031577282992,0.9783638833755806,None,0.021636116624419444,None,13.551559385070803,None,1999.9999991317354,None,1.0,None,1.0,None,1.0,1.0,0.7840909090909091
2022-04-25_multipletau_0cd20_1dot0-0dot01_2007_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:41 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0006599999999999939,None,0.04376400000000001,None,22.84983091125125,0.04376400000000001,0.996311,None,0.0036890000000000533,None,11.30151799999997,None,0.0010060000000499537,None,1.0,None,1.0,None,1.0,1.0,0.6477272727272727
2022-04-25_multipletau_0cd20_1dot0-0dot01_2008_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:41 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0010413695093494102,None,0.07184929742209444,None,13.918020577505176,0.07184929742209444,0.37955119241928736,None,0.6204488075807126,None,45.27787221249246,None,10.927496296545268,None,1.0,None,1.0,None,1.0,1.0,0.8068181818181818
2022-04-25_multipletau_0cd20_1dot0-0dot01_2009_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:41 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.001125451036832481,None,0.04581264178860079,None,21.828036126238466,0.04581264178860079,0.9379828172633811,None,0.06201718273661894,None,10.986800665487873,None,281.8676337964486,None,1.0,None,1.0,None,1.0,1.0,0.7045454545454546
2022-04-25_multipletau_0cd20_1dot0-0dot01_2010_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:41 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0009237466847566989,None,0.04798803027802007,None,20.838529821008915,0.04798803027802007,0.7832773687088543,None,0.21672263129114566,None,8.632175132046193,None,92.17930476494543,None,1.0,None,1.0,None,1.0,1.0,0.75
2022-04-25_multipletau_0cd20_1dot0-0dot01_2011_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:41 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0011545224732565362,None,0.04656310244664111,None,21.476232197928564,0.04656310244664111,0.9999999989774438,None,1.022556150864773e-09,None,9.771998936005062,None,1999.9999999999743,None,1.0,None,1.0,None,1.0,1.0,0.6363636363636364
2022-04-25_multipletau_0cd20_1dot0-0dot01_2012_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:41 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.243329,None,0.739254,None,1.3527150343454348,0.739254,3.4e-05,None,0.999966,None,828.395063,None,614.065593,None,1.0,None,1.0,None,1.0,1.0,0.7625
2022-04-25_multipletau_0cd20_1dot0-0dot01_2013_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:42 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0010682508464394669,None,0.04733766889665513,None,21.124825605230843,0.04733766889665513,0.9999999988069002,None,1.193099841145795e-09,None,8.705054647275986,None,1508.2615834929372,None,1.0,None,1.0,None,1.0,1.0,0.6931818181818182
2022-04-25_multipletau_0cd20_1dot0-0dot01_2014_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:42 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.001753208934698658,None,0.055063419026033227,None,18.160877360833947,0.055063419026033227,0.29416205157090314,None,0.7058379484290969,None,1.2316575335658175,None,24.18203635223759,None,1.0,None,1.0,None,1.0,1.0,0.6931818181818182
2022-04-25_multipletau_0cd20_1dot0-0dot01_2015_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:42 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0016128629749999623,None,0.05754302754393074,None,17.378300077043367,0.05754302754393073,0.6039710811102793,None,0.3960289188897207,None,8.179244585225238,None,69.34474519959018,None,1.0,None,1.0,None,1.0,1.0,0.75
2022-04-25_multipletau_0cd20_1dot0-0dot01_2016_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:42 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0014223881988405518,None,0.05329386679813464,None,18.763885228815887,0.05329386679813464,0.5513252260839967,None,0.4486747739160033,None,43.72610707914618,None,4.18028395300881,None,1.0,None,1.0,None,1.0,1.0,0.7045454545454546
2022-04-25_multipletau_0cd20_1dot0-0dot01_2017_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:42 2022,Equation 1A,2,no triplet,1,2D,1.0,7168.0,-0.11414029559544336,None,0.3996469713064227,None,2.5022083783872007,0.3996469713064227,0.5468911457099551,None,0.4531088542900449,None,119.47550115268255,None,1999.999126881236,None,1.0,None,1.0,None,1.0,1.0,0.7790697674418605
2022-04-25_multipletau_0cd20_1dot0-0dot01_2018_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:42 2022,Equation 1A,2,no triplet,1,2D,1.0,4096.0,-0.22878320671221786,None,0.5248149332605773,None,1.9054335854873385,0.5248149332605773,0.9576451793517916,None,0.04235482064820839,None,1066.8778150302467,None,3.037887344837585,None,1.0,None,1.0,None,1.0,1.0,0.7875
2022-04-25_multipletau_0cd20_1dot0-0dot01_2019_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:42 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0007997486076178895,None,0.04430537795162395,None,22.57062339230866,0.04430537795162395,0.9916067150292576,None,0.008393284970742432,None,11.236421670456641,None,0.0010002419131462394,None,1.0,None,1.0,None,1.0,1.0,0.7613636363636364
2022-04-25_multipletau_0cd20_1dot0-0dot01_2020_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:42 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0006599999999999939,None,0.04376400000000001,None,22.84983091125125,0.04376400000000001,0.996311,None,0.0036890000000000533,None,11.30151799999997,None,0.0010060000000499537,None,1.0,None,1.0,None,1.0,1.0,0.7045454545454546
2022-04-25_multipletau_0cd20_1dot0-0dot01_2021_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:42 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0007017482991870105,None,0.0452926080202285,None,22.07865794686369,0.0452926080202285,0.9999999999899705,None,1.0029532759858739e-11,None,9.091514817135563,None,1020.8155732961994,None,1.0,None,1.0,None,1.0,1.0,0.7386363636363636
2022-04-25_multipletau_0cd20_1dot0-0dot01_2022_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:42 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0008329135824414191,None,0.045202977211644235,None,22.122436655398023,0.045202977211644235,0.9999999984478736,None,1.5521264273843371e-09,None,10.72777286860741,None,1796.1823530411302,None,1.0,None,1.0,None,1.0,1.0,0.7045454545454546
2022-04-25_multipletau_0cd20_1dot0-0dot01_2023_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:42 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.009647182979699132,None,0.09803291907515609,None,10.200655141497508,0.09803291907515607,0.35624493494673914,None,0.6437550650532609,None,8.151135475756664,None,357.7906168624013,None,1.0,None,1.0,None,1.0,1.0,0.8181818181818182
2022-04-25_multipletau_0cd20_1dot0-0dot01_2024_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:42 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0010888397607327072,None,0.05154271745160297,None,19.401382958493976,0.05154271745160297,0.8393966700327546,None,0.16060332996724536,None,8.97318451928871,None,199.8711893648734,None,1.0,None,1.0,None,1.0,1.0,0.8409090909090909
2022-04-25_multipletau_0cd20_1dot0-0dot01_2025_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:42 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-3.140661795419941e-05,None,0.045635003562174405,None,21.91300365820224,0.045635003562174405,0.9198994626881885,None,0.08010053731181155,None,6.62379127679208,None,6.624478368698852,None,1.0,None,1.0,None,1.0,1.0,0.8636363636363636
2022-04-25_multipletau_0cd20_1dot0-0dot01_2026_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:42 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0005846848183471698,None,0.046305617587396326,None,21.59565193386352,0.046305617587396326,0.7861126282731148,None,0.2138873717268852,None,8.741209114477238,None,20.525968194940283,None,1.0,None,1.0,None,1.0,1.0,0.75
2022-04-25_multipletau_0cd20_1dot0-0dot01_2027_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:42 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0004333289587455935,None,0.04759309443663117,None,21.011451594757535,0.04759309443663117,0.9999999999938124,None,6.187605983143385e-12,None,10.071757438817897,None,1995.6802121354112,None,1.0,None,1.0,None,1.0,1.0,0.8068181818181818
2022-04-25_multipletau_0cd20_1dot0-0dot01_2028_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:42 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.07233569626122316,None,0.2591405089627073,None,3.8589103803292644,0.2591405089627073,0.4368172470598929,None,0.5631827529401071,None,1999.9961996906036,None,118.52447430040661,None,1.0,None,1.0,None,1.0,1.0,0.7613636363636364
2022-04-25_multipletau_0cd20_1dot0-0dot01_2029_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:42 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0017005618653969101,None,0.04782283758002878,None,20.910511600792347,0.04782283758002878,0.9639683799684068,None,0.036031620031593214,None,10.86785815190127,None,1999.9999944503725,None,1.0,None,1.0,None,1.0,1.0,0.75
2022-04-25_multipletau_0cd20_1dot0-0dot01_2030_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:42 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0006599999999999939,None,0.04376400000000001,None,22.84983091125125,0.04376400000000001,0.996311,None,0.0036890000000000533,None,11.30151799999997,None,0.0010060000000499537,None,1.0,None,1.0,None,1.0,1.0,0.7045454545454546
2022-04-25_multipletau_0cd20_1dot0-0dot01_2031_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:43 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0021159470705648387,None,0.05573225526215861,None,17.942930809028027,0.0557322552621586,0.7929803937456776,None,0.20701960625432236,None,12.290311110831578,None,390.04467886649377,None,1.0,None,1.0,None,1.0,1.0,0.8068181818181818
2022-04-25_multipletau_0cd20_1dot0-0dot01_2032_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:43 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.006907167953500659,None,0.06424993521926495,None,15.564218027416098,0.06424993521926495,0.7406452625434318,None,0.25935473745656823,None,4.570194482277899,None,1493.8326495072843,None,1.0,None,1.0,None,1.0,1.0,0.8522727272727273
2022-04-25_multipletau_0cd20_1dot0-0dot01_2033_correlation-CH1_1,Not known,0cd20_1dot0-0dot01,0,Wed May  4 13:45:43 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.000978261680156245,None,0.04793854610172459,None,20.860040224791568,0.04793854610172459,0.9453460150499915,None,0.054653984950008505,None,10.763739033582187,None,485.2850055001534,None,1.0,None,1.0,None,1.0,1.0,0.8068181818181818
