Time (ms),2022-04-25_multipletau_0cd20_1dot0-0dot01_2097_correlation-CH1_1,2022-04-25_multipletau_0cd20_1dot0-0dot01_2097_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_1dot0-0dot01_2087_correlation-CH1_1,2022-04-25_multipletau_0cd20_1dot0-0dot01_2087_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_1dot0-0dot01_2086_correlation-CH1_1,2022-04-25_multipletau_0cd20_1dot0-0dot01_2086_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_1dot0-0dot01_2081_correlation-CH1_1,2022-04-25_multipletau_0cd20_1dot0-0dot01_2081_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_1dot0-0dot01_2074_correlation-CH1_1,2022-04-25_multipletau_0cd20_1dot0-0dot01_2074_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_1dot0-0dot01_2071_correlation-CH1_1,2022-04-25_multipletau_0cd20_1dot0-0dot01_2071_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_1dot0-0dot01_2056_correlation-CH1_1,2022-04-25_multipletau_0cd20_1dot0-0dot01_2056_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_1dot0-0dot01_2044_correlation-CH1_1,2022-04-25_multipletau_0cd20_1dot0-0dot01_2044_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_1dot0-0dot01_2042_correlation-CH1_1,2022-04-25_multipletau_0cd20_1dot0-0dot01_2042_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_1dot0-0dot01_2028_correlation-CH1_1,2022-04-25_multipletau_0cd20_1dot0-0dot01_2028_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_1dot0-0dot01_2018_correlation-CH1_1,2022-04-25_multipletau_0cd20_1dot0-0dot01_2018_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_1dot0-0dot01_2017_correlation-CH1_1,2022-04-25_multipletau_0cd20_1dot0-0dot01_2017_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_1dot0-0dot01_2012_correlation-CH1_1,2022-04-25_multipletau_0cd20_1dot0-0dot01_2012_correlation-CH1_1 fitted model: ,
11.0,0.2709032893180847, ,0.33504679799079895, ,0.2879979610443115, ,0.3325892984867096, ,0.20073048770427704, ,0.23023095726966858, ,0.18976347148418427, ,0.19712886214256287, ,0.09741849452257156, ,0.17007586359977722, ,0.27426448464393616, ,0.26204806566238403, ,0.4685622453689575, ,
12.0,0.2693934738636017, ,0.3335667550563812, ,0.286691278219223, ,0.33174365758895874, ,0.19971084594726562, ,0.22912469506263733, ,0.1878817230463028, ,0.1952279657125473, ,0.09659861028194427, ,0.16875441372394562, ,0.2731966972351074, ,0.2607080042362213, ,0.4671104848384857, ,
13.0,0.26801082491874695, ,0.33205434679985046, ,0.28538137674331665, ,0.33084598183631897, ,0.19880560040473938, ,0.2280607670545578, ,0.18618440628051758, ,0.19320377707481384, ,0.0957011803984642, ,0.16752833127975464, ,0.27221783995628357, ,0.2595134675502777, ,0.46571967005729675, ,
14.0,0.2666873335838318, ,0.3306245505809784, ,0.2840990722179413, ,0.3299960792064667, ,0.19806993007659912, ,0.22714175283908844, ,0.18471965193748474, ,0.19102081656455994, ,0.09486845135688782, ,0.16633200645446777, ,0.2712109386920929, ,0.25845101475715637, ,0.46433141827583313, ,
15.0,0.2654854655265808, ,0.3292783796787262, ,0.2829558849334717, ,0.3292132318019867, ,0.19725579023361206, ,0.2263098657131195, ,0.18343472480773926, ,0.18893711268901825, ,0.09416138380765915, ,0.16526927053928375, ,0.2702038288116455, ,0.25745889544487, ,0.46299055218696594, ,
16.0,0.2643749415874481, ,0.3279985785484314, ,0.28168582916259766, ,0.3283177316188812, ,0.19649484753608704, ,0.22536300122737885, ,0.18185549974441528, ,0.186716228723526, ,0.09343625605106354, ,0.1642797440290451, ,0.26933684945106506, ,0.25646790862083435, ,0.46177664399147034, ,
18.0,0.26192203164100647, ,0.32550936937332153, ,0.27846550941467285, ,0.32667234539985657, ,0.1950770616531372, ,0.22358837723731995, ,0.17799800634384155, ,0.18275423347949982, ,0.09209088981151581, ,0.1626397967338562, ,0.26760005950927734, ,0.25465232133865356, ,0.45940521359443665, ,
20.0,0.26032692193984985, ,0.32298699021339417, ,0.2759888470172882, ,0.3249664008617401, ,0.19370582699775696, ,0.22214436531066895, ,0.17488250136375427, ,0.17976216971874237, ,0.09084714949131012, ,0.16100873053073883, ,0.265926331281662, ,0.25267452001571655, ,0.45736876130104065, ,
22.0,0.25858497619628906, ,0.32060858607292175, ,0.27344295382499695, ,0.323567658662796, ,0.1923208236694336, ,0.22073927521705627, ,0.17173734307289124, ,0.17632955312728882, ,0.08945433050394058, ,0.1593897044658661, ,0.2643546462059021, ,0.25073501467704773, ,0.455791711807251, ,
24.0,0.2565945088863373, ,0.3183523416519165, ,0.2709885239601135, ,0.3221311569213867, ,0.19098050892353058, ,0.21958941221237183, ,0.16909202933311462, ,0.17331771552562714, ,0.08799470961093903, ,0.15800972282886505, ,0.2629556357860565, ,0.2488171011209488, ,0.4543289840221405, ,
26.0,0.25429660081863403, ,0.31614795327186584, ,0.268625408411026, ,0.32071882486343384, ,0.18982888758182526, ,0.21859444677829742, ,0.16662375628948212, ,0.17038418352603912, ,0.08671083301305771, ,0.1567573994398117, ,0.2615893483161926, ,0.24709275364875793, ,0.4533849060535431, ,
28.0,0.2522825300693512, ,0.3140040934085846, ,0.266662061214447, ,0.3192285895347595, ,0.18879976868629456, ,0.2175740897655487, ,0.16438880562782288, ,0.1670531928539276, ,0.08560065925121307, ,0.1555929183959961, ,0.26035356521606445, ,0.24545426666736603, ,0.45273318886756897, ,
30.0,0.25067511200904846, ,0.31166619062423706, ,0.265048623085022, ,0.3175297975540161, ,0.18768607079982758, ,0.21667954325675964, ,0.16319231688976288, ,0.16344258189201355, ,0.08456644415855408, ,0.15456898510456085, ,0.2592674493789673, ,0.24409890174865723, ,0.4521976411342621, ,
32.0,0.24923589825630188, ,0.30952247977256775, ,0.26344749331474304, ,0.31585362553596497, ,0.18661577999591827, ,0.21568563580513, ,0.16189061105251312, ,0.16004891693592072, ,0.08344355970621109, ,0.15356327593326569, ,0.2583199441432953, ,0.24283050000667572, ,0.45154014229774475, ,
36.0,0.24487778544425964, ,0.3045407235622406, ,0.26019012928009033, ,0.31249985098838806, ,0.18451116979122162, ,0.21283811330795288, ,0.15946002304553986, ,0.14668172597885132, ,0.08111617714166641, ,0.1519005000591278, ,0.2565953731536865, ,0.2401605248451233, ,0.4501758813858032, ,
40.0,0.24182209372520447, ,0.30026933550834656, ,0.2574850916862488, ,0.30935347080230713, ,0.18188825249671936, ,0.21026472747325897, ,0.1572047919034958, ,0.13834573328495026, ,0.07939499616622925, ,0.1505328267812729, ,0.25501957535743713, ,0.23729830980300903, ,0.44877439737319946, ,
44.0,0.23891712725162506, ,0.29636168479919434, ,0.2546577453613281, ,0.30648526549339294, ,0.1796645224094391, ,0.2077457457780838, ,0.15553589165210724, ,0.1316927969455719, ,0.0778241828083992, ,0.14924828708171844, ,0.25335270166397095, ,0.23383378982543945, ,0.4470933675765991, ,
48.0,0.23537267744541168, ,0.29233860969543457, ,0.25100836157798767, ,0.3037777245044708, ,0.17769843339920044, ,0.2045992761850357, ,0.15467149019241333, ,0.12546029686927795, ,0.07684635370969772, ,0.14743416011333466, ,0.2515401840209961, ,0.23065117001533508, ,0.4448428750038147, ,
52.0,0.23152804374694824, ,0.28841927647590637, ,0.2471834272146225, ,0.30154526233673096, ,0.17570547759532928, ,0.20183230936527252, ,0.1542969048023224, ,0.11860223859548569, ,0.07612767070531845, ,0.14551900327205658, ,0.2497093826532364, ,0.22713087499141693, ,0.4422229528427124, ,
56.0,0.2282198667526245, ,0.28470322489738464, ,0.24419569969177246, ,0.3000068664550781, ,0.17347723245620728, ,0.1995568424463272, ,0.15434671938419342, ,0.11123120784759521, ,0.07524940371513367, ,0.1436350792646408, ,0.24792850017547607, ,0.22413145005702972, ,0.4393698275089264, ,
60.0,0.22519254684448242, ,0.2811904549598694, ,0.24166429042816162, ,0.2985658049583435, ,0.17160634696483612, ,0.19719387590885162, ,0.1539674997329712, ,0.1038677915930748, ,0.07421544194221497, ,0.14137087762355804, ,0.2464081048965454, ,0.2211189866065979, ,0.4369465708732605, ,
64.0,0.22290413081645966, ,0.27735453844070435, ,0.2389654517173767, ,0.29672688245773315, ,0.16992716491222382, ,0.19464951753616333, ,0.15345411002635956, ,0.09673317521810532, ,0.07326640188694, ,0.13977016508579254, ,0.2448360025882721, ,0.21808430552482605, ,0.43503230810165405, ,
72.0,0.21622687578201294, ,0.2680923640727997, ,0.23070591688156128, ,0.2924276888370514, ,0.1677018404006958, ,0.19008184969425201, ,0.14949974417686462, ,0.08361109346151352, ,0.07153225690126419, ,0.13536876440048218, ,0.24087943136692047, ,0.21050488948822021, ,0.43071821331977844, ,
80.0,0.210784912109375, ,0.26057034730911255, ,0.2242847979068756, ,0.2888452112674713, ,0.16440469026565552, ,0.1856977790594101, ,0.14601489901542664, ,0.0710141733288765, ,0.06948526948690414, ,0.13273222744464874, ,0.2365368753671646, ,0.20290552079677582, ,0.4263133108615875, ,
88.0,0.20532259345054626, ,0.2528095245361328, ,0.21828299760818481, ,0.28542545437812805, ,0.16132739186286926, ,0.18059562146663666, ,0.14194294810295105, ,0.05807876214385033, ,0.06734836846590042, ,0.1315573751926422, ,0.23269450664520264, ,0.19495750963687897, ,0.42135635018348694, ,
96.0,0.20102587342262268, ,0.2476663887500763, ,0.21134380996227264, ,0.28176289796829224, ,0.15786254405975342, ,0.17582844197750092, ,0.13857030868530273, ,0.044581420719623566, ,0.06489697843790054, ,0.12905775010585785, ,0.22960734367370605, ,0.18679863214492798, ,0.41696110367774963, ,
104.0,0.1969592273235321, ,0.2426629513502121, ,0.20377255976200104, ,0.2785857319831848, ,0.15285906195640564, ,0.1716773957014084, ,0.1350356936454773, ,0.033784277737140656, ,0.06315896660089493, ,0.1264108419418335, ,0.22678117454051971, ,0.1791601926088333, ,0.41219577193260193, ,
112.0,0.19202393293380737, ,0.23801223933696747, ,0.19640812277793884, ,0.27682432532310486, ,0.1493890881538391, ,0.16792502999305725, ,0.13219378888607025, ,0.02302565611898899, ,0.061833739280700684, ,0.12406250834465027, ,0.22273147106170654, ,0.17298942804336548, ,0.4071061611175537, ,
120.0,0.18686088919639587, ,0.2334771603345871, ,0.19070971012115479, ,0.2768184244632721, ,0.1471320390701294, ,0.16471612453460693, ,0.12867078185081482, ,0.011867277324199677, ,0.06055399030447006, ,0.12075532227754593, ,0.21841910481452942, ,0.16751337051391602, ,0.40286603569984436, ,
128.0,0.1807933896780014, ,0.2291717678308487, ,0.18665045499801636, ,0.27677321434020996, ,0.14446547627449036, ,0.16124656796455383, ,0.12358115613460541, ,0.006591932848095894, ,0.05877802148461342, ,0.11661523580551147, ,0.21515338122844696, ,0.1628287434577942, ,0.39958223700523376, ,
144.0,0.17010673880577087, ,0.21912461519241333, ,0.17549234628677368, ,0.2776539921760559, ,0.13698823750019073, ,0.15621161460876465, ,0.1103505790233612, ,0.008763520047068596, ,0.05578634515404701, ,0.10549697279930115, ,0.21195729076862335, ,0.1528361439704895, ,0.39164236187934875, ,
160.0,0.1622684895992279, ,0.21017909049987793, ,0.16485071182250977, ,0.2785634696483612, ,0.1286924034357071, ,0.15202394127845764, ,0.10785899311304092, ,0.012535874731838703, ,0.05316031351685524, ,0.09789421409368515, ,0.21068233251571655, ,0.1437375843524933, ,0.38083943724632263, ,
176.0,0.1582813262939453, ,0.20272944867610931, ,0.1516028791666031, ,0.2790248394012451, ,0.12136225402355194, ,0.14885428547859192, ,0.10211813449859619, ,0.01546492800116539, ,0.05091261863708496, ,0.08970670402050018, ,0.20838041603565216, ,0.13400691747665405, ,0.3671730160713196, ,
192.0,0.15294921398162842, ,0.20007658004760742, ,0.13955934345722198, ,0.2768899202346802, ,0.11205880343914032, ,0.1487986147403717, ,0.09140002727508545, ,0.016240989789366722, ,0.048623498529195786, ,0.0820973739027977, ,0.2040380835533142, ,0.12566159665584564, ,0.35480061173439026, ,
208.0,0.14737041294574738, ,0.19644026458263397, ,0.13022752106189728, ,0.27545326948165894, ,0.10269397497177124, ,0.1479617953300476, ,0.0858963280916214, ,0.014037433080375195, ,0.046071335673332214, ,0.07499485462903976, ,0.19962798058986664, ,0.11900899559259415, ,0.34354761242866516, ,
224.0,0.14004601538181305, ,0.19067274034023285, ,0.12184328585863113, ,0.2722638249397278, ,0.09423700720071793, ,0.1474488228559494, ,0.08055683970451355, ,0.013635028153657913, ,0.04389607161283493, ,0.06948050111532211, ,0.19503143429756165, ,0.11320924013853073, ,0.32888391613960266, ,
240.0,0.13311274349689484, ,0.18405842781066895, ,0.11386288702487946, ,0.2688107490539551, ,0.08423467725515366, ,0.14791004359722137, ,0.07601349800825119, ,0.015100657008588314, ,0.041916828602552414, ,0.06510545313358307, ,0.18957026302814484, ,0.10526891052722931, ,0.3134189546108246, ,
256.0,0.12943126261234283, ,0.17694132030010223, ,0.1070096418261528, ,0.267036497592926, ,0.07375811785459518, ,0.14925695955753326, ,0.06795816123485565, ,0.015720412135124207, ,0.041044313460588455, ,0.05958128720521927, ,0.18408183753490448, ,0.09798474609851837, ,0.29864978790283203, ,
288.0,0.11845366656780243, ,0.16307346522808075, ,0.10077299922704697, ,0.2627619802951813, ,0.05571996420621872, ,0.15619124472141266, ,0.0545966774225235, ,0.008410051465034485, ,0.03722276911139488, ,0.046467747539281845, ,0.17470721900463104, ,0.08722042292356491, ,0.2767324447631836, ,
320.0,0.10251252353191376, ,0.14987480640411377, ,0.09538159519433975, ,0.26066526770591736, ,0.042921874672174454, ,0.1642124354839325, ,0.0471365749835968, ,0.005517757497727871, ,0.03257039934396744, ,0.035098377615213394, ,0.16699187457561493, ,0.07492758333683014, ,0.2602074444293976, ,
352.0,0.08528562635183334, ,0.14445821940898895, ,0.0909845381975174, ,0.26050519943237305, ,
