name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),A2,stdev(A2),txy1,stdev(txy1),txy2,stdev(txy2),alpha1,stdev(alpha1),alpha2,stdev(alpha2),N (mom),bri (kHz),above zero
2022-04-25_multipletau_0cd20_1dot0-0dot1_2100_correlation-CH1_1,Not known,0cd20_1dot0-0dot1,0,Wed May  4 14:06:13 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.001948,None,0.835719,None,1.1965744466740615,0.835719,0.876841,None,0.123159,None,0.003551,None,13.376343,None,1.0,None,1.0,None,1.0,1.0,0.7159090909090909
2022-04-25_multipletau_0cd20_1dot0-0dot1_2101_correlation-CH1_1,Not known,0cd20_1dot0-0dot1,0,Wed May  4 14:06:13 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0025138572163748707,None,0.8692599534298592,None,1.1504038533631704,0.8692599534298592,0.882673175373313,None,0.11732682462668698,None,0.0010000112813035795,None,14.985279945108056,None,1.0,None,1.0,None,1.0,1.0,0.75
2022-04-25_multipletau_0cd20_1dot0-0dot1_2102_correlation-CH1_1,Not known,0cd20_1dot0-0dot1,0,Wed May  4 14:06:15 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.002074333945352169,None,0.7693872250958395,None,1.2997356433562228,0.7693872250958396,0.871119088200678,None,0.12888091179932204,None,0.0010000069079152275,None,10.985883215046682,None,1.0,None,1.0,None,1.0,1.0,0.7045454545454546
2022-04-25_multipletau_0cd20_1dot0-0dot1_2103_correlation-CH1_1,Not known,0cd20_1dot0-0dot1,0,Wed May  4 14:06:15 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0036178108649209673,None,0.09560129601138513,None,10.460109242461632,0.09560129601138513,0.9128709718981525,None,0.08712902810184753,None,10.747415800681875,None,701.1459302618363,None,1.0,None,1.0,None,1.0,1.0,0.8068181818181818
2022-04-25_multipletau_0cd20_1dot0-0dot1_2104_correlation-CH1_1,Not known,0cd20_1dot0-0dot1,0,Wed May  4 14:06:15 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0019586320522793077,None,0.8728267307992646,None,1.1457027663260042,0.8728267307992645,0.8914842978940792,None,0.10851570210592076,None,0.0010000210962253211,None,10.709151647006793,None,1.0,None,1.0,None,1.0,1.0,0.7159090909090909
2022-04-25_multipletau_0cd20_1dot0-0dot1_2105_correlation-CH1_1,Not known,0cd20_1dot0-0dot1,0,Wed May  4 14:06:15 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0027682881788814173,None,0.11154522816839813,None,8.964973369280443,0.11154522816839813,0.33771314228560656,None,0.6622868577143934,None,4.947469831407694,None,19.463444076196605,None,1.0,None,1.0,None,1.0,1.0,0.7159090909090909
2022-04-25_multipletau_0cd20_1dot0-0dot1_2106_correlation-CH1_1,Not known,0cd20_1dot0-0dot1,0,Wed May  4 14:06:16 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0015653379023515823,None,0.8139305232895352,None,1.2286060927638602,0.8139305232895352,0.8552784025578096,None,0.14472159744219038,None,0.0010000062856355334,None,11.602904778355525,None,1.0,None,1.0,None,1.0,1.0,0.8409090909090909
2022-04-25_multipletau_0cd20_1dot0-0dot1_2107_correlation-CH1_1,Not known,0cd20_1dot0-0dot1,0,Wed May  4 14:06:16 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0016325635382299364,None,0.9445936332812933,None,1.058656299139174,0.9445936332812933,0.8999391283121847,None,0.1000608716878153,None,0.0010000137130238545,None,11.025357753824787,None,1.0,None,1.0,None,1.0,1.0,0.6931818181818182
2022-04-25_multipletau_0cd20_1dot0-0dot1_2108_correlation-CH1_1,Not known,0cd20_1dot0-0dot1,0,Wed May  4 14:06:16 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-0.0008663795886841852,None,0.9993708649265608,None,1.0006295311335551,0.9993708649265608,0.9173799294751899,None,0.08262007052481013,None,0.0010000001516563893,None,8.44938192297973,None,1.0,None,1.0,None,1.0,1.0,0.6931818181818182
2022-04-25_multipletau_0cd20_1dot0-0dot1_2109_correlation-CH1_1,Not known,0cd20_1dot0-0dot1,0,Wed May  4 14:06:17 2022,Equation 1A,2,no triplet,1,2D,1.0,8192.0,-7.667451155823901e-05,None,0.718885566417606,None,1.3910419776310998,0.718885566417606,0.8472664867707851,None,0.1527335132292149,None,0.001000085807873424,None,10.834773461264515,None,1.0,None,1.0,None,1.0,1.0,0.8068181818181818
