version,3.0
numOfCh,1
type,point
parent_name,0cd20_10dot0-0dot1
ch_type,1_1
kcount,1
numberNandB,1
brightnessNandB,1
carpet pos,0
pc,0
Time (ms),CH1 Auto-Correlation
1.0,0.025075586512684822
2.0,0.017351677641272545
3.0,0.013352012261748314
4.0,0.010789679363369942
5.0,0.009227006696164608
6.0,0.008412539027631283
7.0,0.007377105299383402
8.0,0.006302935536950827
9.0,0.005727329757064581
10.0,0.005398096051067114
11.0,0.004896347410976887
12.0,0.004084598273038864
13.0,0.003490307368338108
14.0,0.0028089582920074463
15.0,0.0030064540915191174
16.0,0.002782643772661686
18.0,0.001919913338497281
20.0,0.0021027999464422464
22.0,0.0017851375741884112
24.0,0.0012122007319703698
26.0,0.001265625236555934
28.0,0.0018195396987721324
30.0,0.001733169425278902
32.0,0.0014934642240405083
36.0,0.0012258206261321902
40.0,0.0011120582930743694
44.0,0.0006815876113250852
48.0,0.0005400421796366572
52.0,0.00039817544165998697
56.0,5.606629929388873e-05
60.0,0.0005667932564392686
64.0,0.0010504615493118763
72.0,0.00041239213896915317
80.0,0.0008254559943452477
88.0,0.0005029806634411216
96.0,0.00014270095562096685
104.0,0.00042340572690591216
112.0,5.640519884764217e-05
120.0,0.0003272308094892651
128.0,0.0002263509522890672
144.0,-0.00023131009947974235
160.0,0.00015437757247127593
176.0,0.000404530466767028
192.0,0.0006004940369166434
208.0,-0.0001488230045652017
224.0,-0.00010399401071481407
240.0,0.00024359996314160526
256.0,0.0005214892444200814
288.0,0.000955537601839751
320.0,-1.7341208149446175e-05
352.0,3.1317809771280736e-05
384.0,-3.8425964703492355e-06
416.0,-0.0005099131376482546
448.0,-0.00039171165553852916
480.0,-5.755786332883872e-05
512.0,-2.6491756216273643e-05
576.0,0.00048803549725562334
640.0,0.0002620751329232007
704.0,8.305172377731651e-05
768.0,0.0003243884420953691
832.0,9.478437277721241e-05
896.0,-0.0005514067597687244
960.0,-9.818793478189036e-05
1024.0,-0.0002860801469068974
1152.0,-0.00023608597985003144
1280.0,0.00019034869910683483
1408.0,-0.00013441538612823933
1536.0,0.00035932293394580483
1664.0,8.747542597120628e-05
1792.0,-0.00022452292614616454
1920.0,-1.0840089089469984e-05
2048.0,-0.0002492225030437112
2304.0,9.949297236744314e-05
2560.0,-0.00032363334321416914
2816.0,-0.0004227970784995705
3072.0,-0.00015976186841726303
3328.0,-9.321601828560233e-05
3584.0,-0.00012769685417879373
3840.0,8.531116327503696e-05
4096.0,-0.0005331632564775646
4608.0,-3.8615602534264326e-05
5120.0,0.00012865067401435226
5632.0,2.8481024855864234e-05
6144.0,0.00015357232769019902
6656.0,0.00018902515876106918
7168.0,-1.638486355659552e-05
7680.0,-9.712771861813962e-05
8192.0,-0.0001460715284338221
end
