name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),N (mom),bri (kHz),above zero
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot1-0dot1_0000_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:41:59 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.026457,0.004326306890914269,0.128912,0.01130604113290734,7.7572297381159245,0.128912,1.0,0,16.641705,4.654804640280365,1.0,0,1.0,1.0,0.546875
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot1-0dot01_0000_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:41:59 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.009699589715384427,0.0012818487474408318,0.014895364322694494,0.001155627722141456,67.1349809468175,0.014895364322694492,1.0,0,196.3869079430807,53.283751326090645,1.0,0,1.0,1.0,0.53125
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot1-0dot1_0001_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:41:59 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.17321863449241548,0.025297842980414938,0.251802220224063,0.024020427905178648,3.9713708604720113,0.251802220224063,1.0,0,545.84366047534,114.6369477289234,1.0,0,1.0,1.0,0.6527777777777778
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot1-0dot01_0001_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:41:59 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.4999999907331445,0.6257976224802231,0.5302136087003212,0.6250751601995357,1.8860323152610816,0.5302136087003212,1.0,0,6124.957031734648,8172.783286179364,1.0,0,1.0,1.0,0.75
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot1-0dot1_0002_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:41:59 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.4999999719819147,0.2783085511498724,0.5942507825885184,0.15279777394813193,1.682791220979237,0.5942507825885184,1.0,0,1004.7594684574425,443.5372283832391,1.0,0,1.0,1.0,0.65625
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot1-0dot01_0002_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:41:59 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.0034433841817373967,0.0005562785195232916,0.011462782109036226,0.0008358966071220033,87.23885619457863,0.011462782109036226,1.0,0,36.40040572127494,10.804338626809017,1.0,0,1.0,1.0,0.640625
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot1-0dot01_0003_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:41:59 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.03337352155590689,0.003669922648047932,0.062130122652920707,0.003323841192747625,16.095252307585625,0.06213012265292071,1.0,0,235.316973286649,40.72008542966174,1.0,0,1.0,1.0,0.703125
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot1-0dot1_0003_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:41:59 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.031146439720145858,0.0022619651325192936,0.07105932592976055,0.002180477544003254,14.072748184924553,0.07105932592976055,1.0,0,94.882104542287,12.72837120483712,1.0,0,1.0,1.0,0.640625
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot1-0dot1_0004_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:41:59 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.009356966713284787,0.002740807502040744,0.07532784759435213,0.00660862309843041,13.275302984695626,0.07532784759435213,1.0,0,18.573842008859533,5.386299887112388,1.0,0,1.0,1.0,0.6666666666666666
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot1-0dot01_0004_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:41:59 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.4926143625937167,0.6674598000709745,0.5069869157210161,0.6670830937255825,1.9724374909712235,0.5069869157210161,1.0,0,9999.99999946794,158.36654404000234,1.0,0,1.0,1.0,0.7222222222222222
