name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1)
average_data,Not known,average_data,average_data,Wed Jan  4 13:58:16 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.039901,0.001753238196835113,0.140828,0.0027531394370998107,7.100860624307666,1.0,0,34.054851,2.660781289274913,1.0,0
