Time (ms),average_data,average_data fitted model: ,
1.0,0.16718901888183926,0.16481083948381364,
2.0,0.15132383797047794,0.14986543760241564,
3.0,0.13775390665303322,0.13704143405372782,
4.0,0.12614985186930583,0.12591708363516163,
5.0,0.11605000879237617,0.11617548675764428,
6.0,0.10718226000207706,0.10757391515003106,
7.0,0.09920807412245135,0.0999233113793701,
8.0,0.09212884920365784,0.09307423163797758,
9.0,0.08575506331534058,0.08690698677249241,
10.0,0.08020936528328752,0.0813245881221946,
11.0,0.0750526774107762,0.076247609369003,
12.0,0.07051403225952949,0.07161038354167018,
13.0,0.06620664035469509,0.0673581472113565,
14.0,0.06234695575793908,0.06344486761783669,
15.0,0.058658449478663395,0.05983156949566068,
16.0,0.05527775967156218,0.056485032479509756,
18.0,0.04908175431056947,0.05048219990741071,
20.0,0.04332842463897406,0.04525168063907355,
22.0,0.03807317292607943,0.040653436598460574,
24.0,0.03352043828403955,0.036579356186436346,
26.0,0.029342644930179435,0.03294464647417139,
28.0,0.025788485088370457,0.029681867844842745,
30.0,0.023530405119245118,0.026736710763642778,
32.0,0.021022261958848983,0.0240649486580893,
36.0,0.024563618819355842,0.019402270668711613,
40.0,0.01997945691633596,0.015469702685867025,
44.0,0.016010710675947722,0.01210820863233552,
48.0,0.012306314590768443,0.00920181506620419,
52.0,0.009317040770990655,0.006663960035399208,
56.0,0.0060742389435370645,0.004428725324642252,
60.0,0.004075551843406148,0.0024450286918950154,
64.0,0.0018999265443088514,0.0006726723581227043,
72.0,0.006080536349697717,-0.0023601077144988006,
80.0,0.0005823283576281611,-0.004860179416132808,
88.0,-0.002818273967043777,-0.006956566690480059,
96.0,-0.005270197678540272,-0.008739739361123239,
104.0,-0.0077544812425296575,-0.010275012757053725,
112.0,-0.009990048625043584,-0.011610722045459255,
120.0,-0.012221054992089012,-0.012783403448722724,
128.0,-0.013663176297757405,-0.013821187423732971,
144.0,-0.008489496125867682,-0.015575563903066577,
160.0,-0.011638543202788528,-0.017001808985232094,
176.0,-0.01383163193540757,-0.018184108330120782,
192.0,-0.01652049096367553,-0.01918011808624645,
208.0,-0.018159069162279447,-0.020030652049148615,
224.0,-0.018839907422899524,-0.02076541302990686,
240.0,-0.019871202575688845,-0.021406532933415878,
256.0,-0.020807350464847163,-0.021970840429106048,
288.0,-0.019963501194651366,-0.02291832768681184,
320.0,-0.024355683720921905,-0.023682664869056427,
352.0,-0.026148270068961175,-0.02431227633444965,
384.0,-0.030299148761918297,-0.024839898077749573,
416.0,-0.030915898505506877,-0.025288455032964115,
448.0,-0.030203948016995233,-0.02567448037944451,
480.0,-0.030105731082655032,-0.026010198012408718,
512.0,-0.03143804398667347,-0.02630484064360126,
576.0,-0.0332366338007944,-0.026797766963566515,
640.0,-0.034669531454428464,-0.027193787241058153,
704.0,-0.029187280960678852,-0.02751892051767937,
768.0,-0.02823483253867655,-0.027790636279222975,
832.0,-0.02987349420873488,-0.02802109949166814,
896.0,-0.03175616757856466,-0.028219041910614563,
960.0,-0.02789428716675632,-0.028390893415309953,
1024.0,-0.030075266565835812, ,
