name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),alpha1,stdev(alpha1),N (mom),bri (kHz),above zero
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot2-0dot1_0000_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:46:00 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.122817,0.015886134167261763,0.19542,0.01432358320780969,5.117183502200389,0.19542,1.0,0,197.887393,50.56386112197123,1.0,0,1.0,1.0,0.578125
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot2-0dot01_0000_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:46:00 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.010903535345414772,0.001181171987110996,0.02980270948259873,0.0014180067346003184,33.553996175545116,0.029802709482598732,1.0,0,53.29275524102893,11.14403847627165,1.0,0,1.0,1.0,0.546875
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot2-0dot01_0001_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:46:00 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.0029852117708158987,0.0004416461011085524,0.020282848910976307,0.0012201397184168179,49.302738702492526,0.020282848910976307,1.0,0,15.43791039406063,2.889211468777303,1.0,0,1.0,1.0,0.5694444444444444
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot2-0dot1_0001_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:46:00 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.03357426970892641,0.0027779482235402307,0.19387796988481157,0.007127772850942994,5.157883593448645,0.19387796988481157,1.0,0,17.062530147126484,2.0168806871037344,1.0,0,1.0,1.0,0.4861111111111111
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot2-0dot1_0002_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:46:00 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.0761517698391061,0.007711766538834685,0.37647842791034075,0.01730244336012625,2.6561946870383566,0.37647842791034075,1.0,0,20.501573674155047,3.2168518884756128,1.0,0,1.0,1.0,0.609375
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot2-0dot01_0002_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:46:00 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.03860271691860229,0.006291080478617143,0.053958085452417676,0.005817273199612763,18.532903671718277,0.05395808545241767,1.0,0,349.7322265979997,101.7144631444727,1.0,0,1.0,1.0,0.65625
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot2-0dot1_0003_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:46:00 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.0449924369975826,0.005223510277457479,0.20315245505012564,0.009689999216638918,4.922411593565339,0.20315245505012566,1.0,0,26.711786883126322,4.738901297766403,1.0,0,1.0,1.0,0.53125
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot2-0dot01_0003_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:46:00 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.0382903244423336,0.004649368458607449,0.07023624088331654,0.0041899207281273,14.237664023923205,0.07023624088331654,1.0,0,186.5681721200027,39.75276851277189,1.0,0,1.0,1.0,0.65625
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot2-0dot01_0004_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:46:00 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.0043861629449906125,0.0008131738927643684,0.02273776003824981,0.0018919023527682953,43.97970593047796,0.02273776003824981,1.0,0,19.514041920223416,5.451854810805519,1.0,0,1.0,1.0,0.5138888888888888
2023-01-04_multipletau_labthresh-0dot04_avgcorrs_0dot2-0dot1_0004_correlation-CH1_1,Not known,labthresh-0dot04_avgcorrs,0,Wed Jan  4 13:46:00 2023,Equation 1A,1,no triplet,1,2D,1.0,1024.0,-0.02557504710707481,0.0018366430070078585,0.14773478298225615,0.006760702589886299,6.768886648177539,0.14773478298225615,1.0,0,10.486061951639922,1.3230481229750906,1.0,0,1.0,1.0,0.4027777777777778
